n_d,n_genes,n_species
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
0,16,16
