n_d,n_genes,n_species
8,24,11
16,44,16
9,27,13
9,36,9
9,27,14
22,36,7
3,19,11
5,31,15
8,28,15
6,17,13
5,13,8
2,12,10
5,11,6
7,14,7
24,49,12
14,45,16
7,16,7
0,4,4
8,21,12
4,14,12
25,53,16
7,33,9
6,17,11
4,10,6
5,17,7
7,17,10
6,17,12
13,30,15
8,22,15
1,8,7
3,15,12
7,21,15
13,34,13
7,18,10
17,39,15
10,18,8
7,26,8
18,36,7
10,30,7
5,26,8
7,11,5
10,23,8
7,19,7
0,7,7
4,7,4
0,4,4
10,29,16
8,29,15
0,8,8
15,47,16
5,9,6
4,19,14
6,17,11
3,10,7
5,16,12
8,29,15
5,13,8
24,54,15
2,9,7
1,5,4
6,27,6
7,29,16
6,17,7
16,32,12
2,10,8
7,15,8
3,10,5
11,27,12
3,15,7
13,33,16
2,7,6
3,15,12
13,30,13
12,35,15
14,29,11
15,29,11
11,22,10
15,27,7
0,9,9
11,43,15
24,60,16
11,30,15
5,12,7
5,18,13
14,39,14
9,28,13
14,43,16
5,12,6
23,55,15
8,26,15
5,22,15
3,10,5
10,25,7
12,30,14
2,7,5
15,29,10
22,73,15
6,14,8
6,13,7
9,20,13
3,12,9
0,7,7
22,45,16
10,34,15
2,5,4
8,27,16
10,29,14
11,33,16
9,26,9
0,5,5
9,32,15
5,11,5
6,18,10
8,19,11
10,32,15
30,73,12
3,18,15
3,13,10
8,21,14
11,31,14
18,38,15
5,17,6
7,27,14
5,19,14
10,26,14
4,21,14
17,28,11
8,13,5
4,9,6
14,37,14
3,11,8
11,36,14
32,68,9
20,39,15
16,49,12
3,7,5
13,32,14
14,39,15
6,18,9
3,15,12
5,24,13
16,33,11
10,25,13
13,25,13
1,6,6
5,11,7
7,21,13
17,57,9
6,25,15
4,11,7
5,10,4
23,37,12
9,24,12
3,9,6
18,49,16
2,12,7
7,20,9
1,8,5
3,11,8
5,14,11
3,11,7
6,15,7
8,24,15
4,22,15
12,37,12
6,15,10
10,20,14
7,19,7
3,14,11
12,29,15
15,38,16
3,14,11
12,25,15
18,39,14
7,18,9
20,54,15
13,27,13
4,9,4
1,8,7
1,6,4
3,11,9
5,23,13
18,49,14
4,13,11
8,17,9
4,19,15
8,14,8
15,34,16
5,12,8
7,16,9
15,39,15
10,26,15
9,25,15
3,10,7
18,33,15
18,54,9
10,24,9
5,18,7
2,11,8
2,11,9
8,29,14
15,42,16
20,49,16
9,19,8
7,14,6
8,23,13
8,27,13
7,23,15
14,42,9
15,40,9
4,23,14
4,12,9
2,8,6
5,13,6
1,6,6
25,59,15
12,27,11
24,53,14
5,20,14
2,10,8
10,32,13
3,10,7
0,6,6
1,10,9
9,19,12
5,18,13
4,21,8
2,10,8
6,24,13
11,23,11
8,14,8
16,33,11
14,37,10
19,38,7
9,23,13
8,32,15
15,36,15
3,7,4
11,34,12
17,40,14
6,12,7
5,14,9
6,23,13
7,16,7
7,21,14
8,23,14
3,18,12
17,34,14
21,52,16
1,5,4
18,41,8
3,12,10
7,24,14
17,36,13
5,14,8
5,12,6
3,15,12
1,5,5
2,8,6
14,34,16
7,19,9
6,18,12
2,8,6
6,25,15
6,14,8
17,45,15
1,7,7
11,37,9
5,18,13
10,27,14
11,25,14
19,51,14
14,29,11
9,20,9
4,9,4
2,4,4
15,36,15
21,47,16
13,37,9
2,9,7
7,13,6
8,21,14
0,6,6
19,46,15
9,30,16
1,5,5
2,6,5
4,18,15
6,20,8
4,13,8
1,13,12
10,28,14
2,11,8
8,23,14
13,29,7
4,20,14
3,10,8
5,16,8
8,28,13
1,5,4
5,19,15
10,32,9
3,9,6
8,26,15
17,26,10
10,23,14
4,22,12
17,61,10
10,34,16
4,23,9
5,14,9
5,14,6
5,15,10
5,20,13
8,19,10
7,16,6
4,21,16
9,24,14
0,4,4
20,53,16
7,14,7
6,16,10
2,7,5
3,13,8
3,12,9
5,18,9
11,25,14
7,20,9
14,35,16
11,33,16
7,18,8
4,19,12
16,29,11
5,10,5
8,26,9
9,20,13
6,17,9
5,28,7
1,8,7
6,18,8
6,18,12
0,6,6
8,20,12
12,28,11
10,19,9
1,10,9
6,15,10
4,16,12
2,8,7
5,17,9
13,26,7
7,22,14
5,16,9
9,24,15
25,58,16
2,9,8
7,12,6
10,38,9
5,10,4
9,17,8
22,49,14
28,59,16
2,9,7
3,8,5
21,42,9
5,21,8
2,17,12
1,9,8
12,42,13
2,12,9
10,18,9
8,22,12
15,33,7
8,24,12
5,19,8
4,7,4
27,64,16
10,17,9
7,14,7
1,5,5
14,29,10
6,12,6
20,46,16
19,48,16
8,27,15
4,14,11
7,17,10
13,31,15
15,41,15
8,20,13
0,4,4
5,14,10
22,43,7
12,38,15
12,24,10
1,4,4
8,15,8
6,23,9
2,7,5
9,29,14
19,40,15
11,26,14
20,42,16
7,14,6
5,18,9
6,11,5
5,9,4
16,37,9
5,13,7
12,31,15
5,19,15
7,14,7
12,26,12
18,37,15
3,10,7
14,39,14
11,32,16
1,6,5
8,30,14
3,15,11
2,11,9
1,8,8
16,31,16
27,57,15
5,21,13
3,11,8
5,14,9
0,8,8
2,6,5
10,32,9
13,22,7
16,25,12
9,22,7
1,10,8
8,23,14
4,9,5
5,15,9
22,48,10
17,50,16
7,14,7
7,22,13
2,9,8
4,10,7
10,28,13
14,24,7
3,12,8
1,6,6
16,40,16
6,13,11
18,33,10
12,31,15
7,14,6
10,26,13
7,14,7
2,8,6
30,58,15
5,10,6
10,26,14
8,37,14
8,25,9
19,45,16
3,13,9
2,9,7
23,56,15
11,33,15
8,18,10
6,20,14
3,9,7
6,15,10
7,15,9
5,9,4
8,25,14
4,14,8
3,11,8
4,17,14
5,24,15
0,5,5
1,9,8
4,20,12
4,17,14
15,33,13
12,25,13
2,10,8
1,13,12
10,24,13
3,14,10
6,22,8
6,20,9
1,10,9
59,144,16
5,23,14
10,19,10
12,30,9
3,17,12
4,7,4
24,70,15
16,39,14
5,10,6
8,22,14
12,22,12
11,29,13
10,21,11
6,14,8
26,60,16
12,20,7
20,44,16
10,24,9
4,8,5
2,8,6
21,47,15
12,29,16
3,8,5
5,14,6
2,14,12
0,7,7
8,19,14
6,18,10
4,18,9
2,11,9
7,14,7
13,24,7
3,10,7
5,22,11
23,46,16
13,43,15
1,11,10
11,27,13
9,21,9
2,11,7
2,7,5
6,28,15
12,29,13
16,37,14
1,7,6
5,22,9
3,9,6
6,15,11
4,20,13
3,12,6
13,32,15
2,7,6
1,6,5
1,11,8
14,30,7
6,14,8
2,7,5
0,5,5
9,17,9
10,19,9
8,19,8
4,12,8
14,25,9
8,24,13
5,25,15
21,47,7
20,53,16
13,27,10
8,30,14
3,12,9
3,11,9
18,41,16
9,23,15
23,52,13
10,24,7
3,9,6
6,13,6
4,9,5
5,19,15
23,59,16
12,33,15
3,10,6
2,7,5
13,29,15
11,30,13
19,52,15
24,45,15
31,76,16
13,35,16
8,18,7
7,26,16
2,8,7
3,12,9
6,13,7
3,17,14
10,24,9
4,11,6
8,27,7
27,70,16
16,33,16
4,17,13
37,57,16
10,29,13
24,46,12
8,16,7
3,19,11
19,44,9
13,29,13
9,26,9
6,15,9
10,38,9
10,31,13
24,52,7
13,25,7
14,32,16
16,41,15
2,7,5
2,17,9
3,11,9
8,19,12
7,16,8
5,19,10
13,39,15
32,75,16
27,65,15
18,51,16
8,28,14
9,13,6
6,16,12
11,40,12
13,27,14
10,27,14
5,16,9
8,24,9
3,9,6
10,22,9
9,31,13
25,58,15
3,10,7
11,20,9
9,23,14
7,15,8
6,18,10
22,54,9
0,8,8
2,5,4
9,28,14
36,74,16
1,11,7
8,23,9
3,14,12
11,28,15
7,24,16
31,67,14
7,22,14
3,13,8
5,21,14
14,41,13
9,20,13
2,9,8
2,6,4
13,34,14
17,49,16
14,36,9
1,7,6
6,21,15
19,40,15
14,33,12
9,24,7
25,61,15
3,16,9
24,67,15
9,23,15
1,7,6
5,21,9
6,17,10
12,24,11
17,41,15
0,7,7
18,43,14
4,18,10
6,16,8
3,8,5
2,7,5
8,22,15
7,16,6
9,19,8
8,29,9
8,33,8
11,32,11
24,52,15
9,32,9
7,30,15
2,13,9
1,4,4
15,33,14
8,21,14
14,28,6
3,20,15
1,8,6
10,25,13
8,18,10
2,12,7
5,12,7
5,23,12
5,9,6
3,23,13
5,10,5
26,59,16
13,34,15
9,19,6
3,10,6
13,23,11
0,6,6
18,53,14
7,20,15
4,14,9
6,18,11
4,18,13
3,16,12
8,17,9
14,21,7
7,25,16
9,22,14
3,13,10
46,92,14
7,20,11
12,25,12
29,57,12
3,8,5
3,12,9
10,29,14
7,16,9
4,10,6
10,21,11
27,73,15
11,23,10
4,17,12
9,30,14
9,16,10
6,15,10
15,34,15
12,21,6
8,29,13
10,26,15
2,9,7
3,11,8
5,19,12
1,5,4
10,41,16
12,33,15
5,14,8
2,17,15
11,26,15
8,18,10
7,13,7
21,48,16
13,41,16
3,8,6
4,16,11
6,24,15
6,17,7
10,26,13
5,13,7
5,16,9
4,12,8
1,5,4
9,26,9
10,24,9
3,10,7
13,25,12
3,14,12
7,14,7
14,35,15
9,27,15
22,44,14
19,52,14
8,20,7
17,51,12
5,11,5
5,18,13
10,20,11
5,12,7
7,21,9
4,16,11
8,23,10
7,17,11
13,22,9
23,54,16
3,13,11
17,36,15
6,17,11
17,42,14
9,20,12
11,31,14
15,35,9
27,66,13
1,6,6
8,22,15
18,36,14
1,7,6
7,22,15
13,35,13
7,26,14
8,22,7
7,25,15
6,28,14
14,39,14
17,32,13
8,14,6
10,26,9
3,15,13
5,16,11
16,45,15
26,59,16
7,22,15
3,17,14
6,15,8
2,7,5
6,24,13
10,16,8
18,42,16
5,17,12
5,18,9
7,21,13
5,11,6
12,32,13
18,46,15
12,28,15
18,46,16
7,13,6
4,11,5
32,85,13
8,15,7
9,14,5
9,28,13
10,24,13
11,25,8
8,20,7
7,28,15
4,12,10
3,11,8
10,23,7
12,37,15
4,8,4
3,10,7
7,23,12
18,37,15
9,22,7
10,24,10
10,29,9
11,25,14
5,12,8
16,38,9
2,9,7
4,9,5
7,21,14
9,26,16
6,13,6
7,21,14
6,19,14
19,54,16
3,15,8
10,23,13
5,13,7
20,42,16
5,15,10
11,24,9
2,19,14
6,16,9
12,34,12
12,29,14
6,17,10
14,27,7
2,9,8
7,20,6
17,28,7
42,88,16
13,32,10
8,19,12
15,29,15
7,22,13
3,8,6
7,19,11
12,29,13
15,25,7
10,24,11
3,16,11
7,25,16
3,11,7
7,18,11
12,27,9
13,35,16
7,17,7
6,16,10
5,12,8
20,39,14
7,15,8
9,30,7
5,13,8
11,29,15
11,29,14
18,45,13
4,9,6
3,10,7
12,27,10
0,6,6
6,15,7
6,19,13
3,10,8
13,33,9
3,15,9
5,11,6
2,15,13
1,7,6
6,22,12
5,11,7
8,25,8
1,7,6
18,51,14
6,19,13
12,31,13
9,33,16
5,11,6
19,50,14
9,16,6
14,22,9
9,27,14
8,26,15
12,39,15
8,22,14
15,43,12
15,28,7
1,7,6
5,8,4
7,23,16
0,8,8
7,21,14
21,47,14
3,6,4
12,37,15
7,15,9
16,34,16
7,15,9
12,20,10
3,12,10
9,18,9
9,20,13
2,6,4
13,21,7
4,19,12
3,17,15
22,55,15
10,28,16
6,22,13
11,33,14
17,31,12
13,37,16
3,10,9
8,23,14
0,4,4
9,28,15
11,32,16
13,31,15
10,26,13
12,31,14
25,51,16
21,53,14
5,10,6
5,16,6
15,39,9
3,8,5
9,16,6
3,13,8
8,20,12
10,40,16
4,20,12
9,28,15
11,26,14
19,50,16
19,35,16
7,26,12
5,24,13
8,23,14
10,18,8
6,16,10
9,23,15
17,34,9
10,23,10
22,67,9
5,14,6
7,17,7
6,15,11
11,39,9
6,17,7
5,22,9
26,57,14
12,32,15
6,17,9
26,42,7
8,17,6
7,15,11
3,5,5
6,18,13
2,15,13
17,49,14
5,11,6
2,10,8
10,29,9
4,12,7
10,27,8
16,31,13
4,12,6
9,35,14
8,35,14
14,34,16
10,25,16
10,32,15
9,29,14
9,29,13
18,30,8
6,17,11
2,5,5
6,11,6
2,10,9
3,9,7
1,14,13
7,13,7
7,21,13
5,19,14
11,26,14
0,6,6
14,27,7
7,15,9
1,6,4
15,34,9
10,24,14
21,55,16
0,11,11
1,14,13
1,14,13
20,51,12
7,12,5
10,22,7
7,21,14
16,30,10
1,7,6
22,55,11
8,22,7
1,11,11
9,22,13
5,18,13
8,20,7
3,12,8
5,14,8
14,32,11
8,18,9
7,34,14
18,47,15
4,12,8
7,22,15
2,13,11
34,70,15
9,17,8
5,12,8
11,36,15
5,12,5
2,6,4
5,18,9
6,20,14
13,36,16
3,11,8
3,7,5
15,28,11
12,34,14
8,18,12
4,8,4
6,13,7
7,20,7
10,22,7
8,14,5
7,14,7
3,16,11
7,24,14
4,13,11
0,5,5
1,15,13
9,19,7
7,24,13
17,42,13
14,29,16
14,30,14
2,7,5
1,7,6
17,40,13
16,38,15
12,30,8
9,33,16
25,59,12
7,18,14
2,6,4
2,8,6
10,21,9
15,30,7
7,21,13
3,11,7
10,30,16
9,21,12
8,25,14
1,5,4
13,32,15
6,24,8
12,32,8
3,12,8
18,38,7
8,32,9
3,9,6
7,23,14
23,47,14
4,16,13
6,14,7
9,26,14
6,13,7
4,10,6
11,30,14
7,19,12
3,8,5
26,64,13
17,49,15
13,39,15
11,28,8
21,50,16
4,13,9
5,14,7
15,35,9
6,13,7
7,25,8
6,27,6
1,9,8
5,24,9
47,108,9
5,16,8
0,5,5
1,5,4
11,47,15
10,29,15
4,14,10
3,10,7
6,21,15
5,17,11
12,22,7
6,21,15
10,21,8
11,37,13
11,25,14
11,36,16
7,15,8
12,28,14
9,26,15
3,15,12
2,6,5
3,14,9
13,30,14
4,13,10
15,27,12
4,12,6
4,12,9
10,18,8
14,28,13
7,14,7
11,31,16
16,40,15
7,25,13
11,32,9
14,21,8
1,10,9
7,18,6
6,15,8
0,8,8
6,19,13
1,10,8
14,29,9
16,37,15
3,10,7
15,36,14
13,28,14
11,29,14
15,25,6
20,43,15
1,13,12
13,26,7
2,11,9
2,8,6
10,28,16
20,45,14
6,14,6
1,10,9
8,22,11
4,9,5
27,56,16
4,18,12
5,15,11
13,35,12
46,91,15
4,12,8
1,9,8
29,70,15
10,30,9
18,41,13
13,26,13
12,26,10
2,15,13
15,38,15
9,30,8
13,42,9
22,56,14
16,34,7
9,25,15
1,12,11
9,33,14
11,34,16
10,18,10
12,32,15
12,30,13
8,30,9
15,40,16
17,40,13
6,13,8
14,37,9
3,6,4
31,81,16
23,50,16
12,30,10
7,27,14
11,22,11
2,7,5
3,18,15
4,15,13
12,28,13
7,17,8
7,15,8
10,31,15
8,21,13
8,15,7
15,30,14
8,17,9
16,41,14
4,10,6
9,27,13
8,27,15
7,23,10
6,23,9
7,22,16
9,24,14
10,39,16
4,19,9
12,33,8
10,30,14
2,8,7
5,18,9
9,19,9
12,19,6
7,17,10
1,13,12
5,15,12
2,8,6
13,33,15
11,26,13
3,7,4
1,6,6
3,11,9
17,45,12
9,31,14
2,12,11
3,9,6
6,12,6
9,18,10
18,42,10
4,14,9
6,13,6
7,23,12
7,12,6
2,7,6
3,16,13
3,15,13
16,32,14
13,38,13
14,29,13
3,10,8
12,22,9
10,29,8
5,14,9
9,21,12
5,14,8
4,19,14
2,7,6
4,18,15
4,15,10
8,28,14
20,42,9
0,4,4
7,25,14
19,38,12
16,27,13
13,32,9
5,12,8
2,7,5
3,8,6
10,32,16
7,20,13
11,27,16
5,10,6
2,16,14
14,41,12
8,20,7
1,7,6
10,25,14
2,15,12
6,19,9
22,47,12
7,26,16
4,14,9
8,29,15
7,12,5
12,30,15
6,18,10
7,22,10
10,27,15
4,12,7
13,31,14
41,97,15
4,10,6
8,25,9
8,18,7
6,22,15
4,19,8
9,18,9
28,60,9
10,20,8
5,11,7
8,25,12
10,35,9
9,22,13
2,7,6
2,11,10
7,23,13
12,24,11
3,19,14
15,31,7
7,17,7
10,23,11
2,9,7
17,46,15
2,8,6
3,9,6
11,22,9
12,28,11
5,11,7
7,17,7
1,9,8
11,43,16
4,8,4
22,49,9
2,9,7
2,8,6
26,63,15
18,46,16
8,30,9
29,74,16
22,50,16
7,25,15
6,21,13
3,17,9
3,10,7
3,14,11
6,19,8
1,12,11
15,34,7
8,26,13
14,40,16
1,9,8
12,31,14
14,30,15
3,8,5
8,22,13
9,18,4
7,29,8
10,28,16
6,20,7
12,45,14
11,28,15
9,23,15
4,15,8
3,10,7
6,31,13
5,13,6
7,14,7
6,16,10
5,14,10
15,48,16
13,25,12
6,21,10
17,43,16
6,17,6
9,23,12
7,21,13
10,32,15
8,24,14
14,37,15
9,24,12
8,22,9
5,17,13
6,18,12
0,6,6
4,16,14
17,59,12
4,13,9
19,40,16
7,20,8
25,53,16
7,13,6
16,46,15
19,33,15
15,39,10
2,8,6
12,29,14
7,15,7
17,34,14
8,16,7
9,33,14
9,16,5
5,8,4
11,27,15
7,23,13
11,28,12
10,28,16
1,7,6
3,8,4
4,16,12
5,12,7
4,20,13
8,20,7
20,40,15
5,17,9
2,5,5
23,54,15
16,28,10
17,49,15
12,33,15
9,31,10
7,22,14
9,30,9
2,9,7
6,19,13
3,14,11
10,28,14
9,22,8
11,27,6
7,26,15
7,19,13
7,16,10
11,31,14
2,11,11
10,21,11
6,13,8
4,11,7
17,46,16
21,55,16
6,13,8
4,18,13
11,35,11
1,10,9
3,18,10
2,13,12
13,33,15
10,28,14
5,16,7
4,15,11
22,54,16
4,15,12
3,13,7
3,15,8
20,59,12
14,27,11
3,12,7
1,5,4
7,22,11
3,11,8
17,44,16
11,36,13
2,11,8
18,40,14
18,43,15
5,9,5
16,28,13
14,36,16
18,42,16
11,23,11
3,10,7
12,21,7
8,19,7
1,11,10
5,30,15
5,20,9
14,26,9
29,63,14
12,24,9
2,5,4
6,14,8
7,21,15
5,17,12
5,11,6
2,9,7
9,22,7
5,15,10
11,28,14
8,22,15
15,32,7
5,11,5
11,18,8
16,34,15
4,24,9
15,41,15
3,9,7
3,8,5
8,40,16
3,6,4
9,15,6
6,22,9
4,9,6
9,31,16
10,21,7
5,23,9
4,11,7
2,13,11
4,17,7
8,24,13
3,9,7
13,43,13
8,19,7
10,24,9
3,12,9
2,6,4
10,22,7
7,19,14
16,38,8
14,30,12
5,9,5
6,19,10
8,20,12
4,12,7
3,9,7
7,17,7
3,13,11
8,23,11
9,35,9
13,32,14
15,31,15
14,23,8
8,19,9
2,6,4
8,21,13
18,52,15
4,10,7
2,6,5
7,20,13
8,33,16
3,9,6
1,8,7
9,26,14
6,20,10
15,36,15
4,12,8
6,19,8
1,6,5
8,16,6
6,22,14
23,39,7
8,15,8
5,16,7
12,25,10
9,17,8
4,13,10
6,24,8
4,16,9
6,17,7
5,17,14
1,7,7
10,36,14
33,88,15
10,16,9
13,26,9
16,47,13
1,7,6
10,29,15
8,19,11
3,7,4
6,22,8
8,30,9
13,28,13
5,21,16
24,80,12
2,9,7
6,19,12
1,7,6
6,19,9
4,15,11
8,19,14
30,75,16
6,23,12
19,44,16
27,58,15
17,36,13
11,27,13
13,28,13
4,18,11
8,19,12
7,20,7
15,34,13
15,44,15
19,45,15
5,16,7
8,17,12
6,23,7
5,11,8
5,19,12
13,28,14
12,28,14
8,15,10
18,33,15
3,20,14
19,40,15
8,20,13
29,79,16
3,15,13
9,20,11
17,45,15
9,20,11
2,9,8
11,33,16
8,23,14
6,19,13
25,53,13
16,36,15
5,11,6
9,31,16
11,27,15
11,28,14
3,10,8
9,20,7
5,14,7
28,50,16
15,32,13
15,36,9
10,29,14
12,36,15
14,32,9
4,13,10
9,23,14
10,19,7
3,11,10
4,20,13
9,21,13
2,7,5
7,23,14
14,37,14
5,18,9
8,28,15
8,23,14
9,33,13
7,21,14
3,14,9
15,52,16
15,29,13
7,21,9
2,8,6
0,7,7
7,23,12
6,24,16
3,12,10
6,27,15
4,8,5
9,31,16
12,35,16
11,22,8
3,10,7
16,27,14
11,29,15
15,32,9
7,20,9
12,32,14
4,19,8
3,15,14
3,14,7
21,43,14
6,24,6
15,28,11
21,57,16
18,42,15
8,20,13
11,27,16
9,21,7
6,18,14
4,12,8
17,39,14
12,23,12
14,34,16
15,29,10
6,23,16
7,16,8
5,16,7
3,10,7
22,45,15
14,26,9
9,25,14
5,13,5
1,5,4
6,24,12
9,29,15
2,5,4
13,33,13
8,22,15
12,30,14
8,21,12
4,12,8
9,27,13
7,23,15
4,8,4
2,8,6
7,19,13
8,19,11
3,8,5
8,28,9
2,10,8
17,48,9
5,16,11
1,7,6
13,39,9
17,49,14
8,17,10
8,29,11
1,5,4
15,30,7
11,30,14
4,15,8
7,17,10
20,39,13
1,13,12
10,21,12
9,20,10
5,8,5
10,28,15
16,33,14
1,13,11
6,13,6
13,33,15
7,23,11
6,15,5
4,15,12
15,47,15
3,8,7
20,41,15
9,26,15
10,35,16
9,16,7
0,5,5
2,7,5
12,32,12
10,30,14
2,8,5
4,12,8
4,11,6
18,46,13
30,88,16
12,28,7
9,25,16
24,52,16
8,28,8
6,19,14
4,13,9
25,56,16
2,9,8
9,19,8
4,13,5
8,25,15
15,27,14
5,12,5
0,6,6
3,13,9
16,50,15
11,29,14
3,9,6
6,13,8
21,55,16
3,10,6
5,15,9
3,15,9
1,4,4
4,15,10
26,59,16
4,16,8
29,54,10
11,26,15
6,21,12
6,11,6
18,48,16
5,22,12
8,22,13
8,31,9
9,40,8
5,17,12
2,10,8
16,41,15
2,12,9
25,63,14
8,17,9
5,19,9
15,31,15
2,7,5
5,11,6
13,25,13
4,17,14
11,23,6
11,27,7
3,9,6
13,30,15
1,9,9
10,35,16
22,53,16
7,18,11
11,28,14
1,7,6
11,37,16
5,17,12
10,24,9
4,23,15
5,11,6
6,28,16
7,13,7
8,28,12
3,14,12
10,32,12
11,31,16
2,11,9
3,11,8
5,15,7
14,41,9
18,44,16
4,18,14
7,22,9
10,24,9
7,27,9
5,11,6
6,20,15
12,30,13
5,18,11
9,29,9
12,30,15
5,15,9
0,4,4
3,11,8
12,26,15
6,17,7
1,8,7
20,37,15
15,41,15
11,26,14
4,18,13
11,32,14
4,18,13
8,22,11
0,4,4
2,10,8
12,43,14
5,15,7
5,18,8
4,15,7
15,33,16
2,7,5
9,29,12
21,49,16
6,18,9
16,42,16
7,26,16
9,18,9
2,8,6
12,48,11
5,21,14
8,32,9
7,28,9
13,28,7
8,26,15
17,40,14
36,93,9
2,8,7
0,4,4
3,14,12
5,15,11
5,19,7
3,13,9
21,39,16
22,49,9
9,23,14
10,31,11
6,19,13
10,16,6
18,40,14
18,41,16
9,30,16
14,39,7
10,27,14
9,25,13
17,48,16
15,40,15
2,9,7
2,8,6
12,30,15
7,23,13
12,31,13
4,15,9
6,17,11
19,58,16
13,55,9
15,41,9
9,20,7
3,8,5
13,36,16
21,55,16
9,21,8
6,13,7
3,11,9
2,11,10
9,22,6
0,4,4
5,20,10
2,14,12
4,19,13
7,24,9
8,25,16
8,26,14
12,30,10
16,43,15
10,19,7
10,19,7
5,17,10
2,6,4
7,14,8
14,24,7
3,15,10
14,22,7
6,16,10
9,35,13
7,20,12
8,29,15
9,21,14
2,8,6
2,11,10
27,62,15
10,37,9
5,13,10
19,38,7
2,10,5
2,7,6
6,23,15
7,13,6
5,12,9
8,15,7
20,57,15
15,43,16
4,11,6
3,9,8
5,18,14
4,8,5
7,23,9
7,20,12
2,8,6
4,12,9
12,31,15
15,40,16
22,46,7
5,11,5
8,24,11
1,9,8
2,11,9
19,46,15
8,24,15
6,26,13
4,12,6
3,15,13
16,35,15
19,44,16
10,18,8
8,22,13
14,30,14
6,12,6
19,43,16
14,40,16
5,15,12
1,10,9
4,11,6
