n_d,n_genes,n_species
2,10,6
10,40,12
5,11,5
3,9,6
3,11,6
18,37,14
8,22,14
1,7,6
3,12,8
13,28,14
3,12,10
20,50,15
4,8,5
4,16,13
2,8,7
13,22,9
24,50,16
1,5,4
2,8,7
16,31,13
7,19,13
1,7,6
15,34,13
9,17,7
4,19,12
26,46,11
19,31,14
5,9,5
1,11,8
10,29,14
4,9,7
7,18,13
6,19,11
3,7,5
2,9,7
2,6,5
9,21,9
3,7,5
6,19,7
17,61,16
6,12,7
0,8,8
9,21,13
1,7,6
1,7,6
2,9,8
6,12,6
0,6,6
5,15,9
2,7,7
0,4,4
10,22,13
3,14,11
3,8,5
7,10,4
0,8,8
5,15,12
17,40,16
25,47,10
7,16,8
1,10,9
5,11,6
6,20,11
10,29,9
0,4,4
6,21,12
8,20,9
5,11,7
5,15,12
2,10,8
12,21,11
4,9,5
4,13,11
11,31,15
7,18,9
4,9,6
1,6,5
8,17,9
5,16,12
5,10,6
8,24,9
10,23,7
6,27,14
4,18,14
16,35,14
7,18,11
9,23,13
20,63,14
1,6,5
2,10,8
14,34,12
4,9,5
10,19,6
15,32,13
1,7,6
0,8,8
6,14,7
6,19,8
1,12,11
2,10,8
8,21,14
6,15,10
1,4,4
10,24,14
17,31,13
12,27,9
4,21,13
0,11,11
20,36,15
12,25,14
7,23,13
3,16,10
27,59,13
4,10,6
5,22,9
4,11,8
5,11,6
2,6,4
4,8,4
3,8,8
3,8,6
9,20,11
13,29,15
9,22,13
3,11,6
3,8,5
5,21,7
0,5,5
1,7,6
10,25,12
2,7,5
15,32,14
4,11,6
5,9,4
1,8,7
3,9,6
15,41,16
2,7,5
7,21,9
0,6,6
9,32,15
1,5,5
10,23,8
15,33,9
9,19,7
6,15,10
1,7,6
10,23,15
7,13,5
4,13,7
10,27,14
5,13,6
3,8,5
4,16,9
11,36,12
34,84,9
18,35,7
10,21,10
2,10,8
8,19,10
4,10,5
5,14,10
18,41,16
1,10,7
2,8,7
5,21,11
2,11,7
1,11,10
6,14,10
16,45,16
8,17,9
3,14,11
2,11,9
8,20,11
5,12,6
4,17,13
9,21,13
5,21,14
4,11,7
15,27,11
4,8,4
3,9,6
4,9,5
8,19,9
4,10,8
14,28,11
8,14,5
6,20,9
11,24,16
4,15,9
13,24,7
4,16,9
3,9,5
9,11,4
16,37,9
11,18,8
16,28,7
12,35,16
6,14,9
2,15,10
2,10,7
5,16,9
10,27,13
4,16,13
3,10,7
15,34,15
36,78,14
6,14,6
4,16,8
15,26,7
6,15,9
11,25,9
3,9,7
7,17,13
2,10,6
6,17,7
10,23,14
2,7,5
6,17,12
4,10,6
5,17,8
1,4,4
10,21,8
2,9,7
7,22,10
2,10,8
27,46,14
21,53,16
11,34,15
13,21,9
3,13,10
21,40,15
10,19,7
2,7,6
5,11,7
1,9,8
2,7,6
0,6,6
1,10,8
3,8,6
20,50,16
7,35,15
7,17,11
9,14,6
0,5,5
6,12,7
3,13,11
26,48,15
11,27,13
8,22,10
10,20,10
6,16,11
9,14,7
10,24,15
22,46,13
4,11,7
1,9,8
5,16,11
1,6,6
6,16,8
3,11,8
4,13,7
24,46,9
13,31,14
9,22,14
11,25,12
14,29,8
4,13,7
4,7,4
6,22,11
5,16,11
4,10,7
11,24,7
3,7,5
1,4,4
5,12,8
6,18,11
9,28,9
2,8,6
3,9,6
1,8,7
16,32,13
18,39,15
12,26,14
3,7,4
4,10,6
2,9,5
3,13,11
10,15,6
5,10,7
14,25,13
7,12,6
3,12,10
5,11,8
5,21,11
2,17,9
6,23,15
12,34,9
5,16,9
2,11,9
7,21,14
16,33,9
2,5,5
1,8,7
6,15,9
3,15,11
2,6,5
7,25,14
23,50,14
15,34,10
5,10,7
7,12,7
14,40,15
4,18,13
4,10,7
3,11,9
3,9,6
4,16,11
11,25,12
5,11,7
4,10,7
5,17,12
3,11,8
7,21,11
8,16,10
0,4,4
5,13,7
4,11,6
3,8,5
7,18,8
6,17,11
6,11,4
1,5,4
1,4,4
4,10,6
4,13,6
2,10,7
1,5,5
3,10,7
7,15,9
9,24,9
9,14,8
19,38,7
9,14,5
1,11,10
5,15,7
3,14,12
3,8,4
0,4,4
15,38,13
1,5,4
10,33,9
4,17,9
11,26,14
15,34,14
1,5,4
14,34,14
11,35,15
22,53,16
3,9,7
21,40,7
5,14,8
6,15,10
2,4,4
7,14,10
10,18,8
11,21,12
14,40,15
4,8,5
6,12,6
3,12,10
0,4,4
4,15,7
4,10,7
2,8,8
2,11,8
8,27,10
13,39,15
13,34,16
1,9,9
3,8,6
2,5,5
1,5,4
2,11,9
32,72,16
12,36,13
4,12,7
9,21,9
17,45,16
12,24,13
16,38,9
6,22,11
2,8,6
2,7,6
7,19,13
2,13,11
8,22,14
1,7,6
12,30,11
7,21,12
4,8,5
7,12,6
4,11,7
0,6,6
8,21,15
6,17,13
16,35,11
1,8,7
11,29,15
10,23,8
12,27,7
1,5,5
11,26,13
3,15,13
1,7,6
6,15,9
6,22,9
4,14,10
3,15,9
9,20,11
3,8,6
1,5,4
6,17,7
10,44,16
21,43,11
1,5,4
8,17,11
0,6,6
8,24,15
22,41,7
6,22,13
9,21,7
5,21,11
0,5,5
13,34,15
14,24,7
12,30,15
15,37,8
0,6,6
2,5,4
5,10,6
2,15,13
4,18,13
2,15,9
4,17,11
8,31,12
5,15,11
11,26,13
1,7,6
1,5,5
9,26,16
13,35,15
1,9,8
18,51,9
3,11,10
7,28,12
30,52,15
6,11,6
10,21,11
1,8,7
5,15,8
10,21,6
4,8,5
18,30,7
19,37,15
5,13,6
3,9,6
2,8,6
5,8,4
2,10,9
2,7,6
9,18,6
14,30,11
4,18,9
7,18,7
4,16,12
8,22,9
1,8,7
14,28,12
7,17,8
10,17,7
4,16,6
6,20,10
7,17,12
12,25,9
4,17,12
14,34,9
0,5,5
1,8,7
12,28,13
7,13,7
3,9,6
15,31,9
4,14,11
10,15,5
7,15,10
7,16,11
7,19,8
16,40,14
18,30,7
2,8,6
3,12,6
4,12,8
4,21,15
10,17,7
7,20,11
10,21,11
6,17,8
14,35,15
4,10,7
2,6,4
4,10,6
3,15,12
8,15,6
1,5,4
10,22,7
7,27,16
14,25,7
12,16,6
8,16,7
23,61,13
7,14,6
2,9,7
10,20,7
4,9,5
4,21,13
6,22,15
4,10,7
1,4,4
5,10,9
6,11,6
3,9,9
4,9,6
27,71,9
7,22,13
1,10,8
2,5,4
12,33,14
6,16,7
4,10,7
7,20,11
5,18,11
5,7,4
0,7,7
8,27,12
16,38,14
10,22,7
1,6,5
5,16,7
3,8,6
7,19,7
12,23,12
7,20,9
3,7,7
9,22,13
14,29,14
5,14,8
6,19,6
12,26,14
3,11,9
20,42,15
4,9,7
3,15,8
7,21,8
21,44,16
14,30,13
2,10,7
5,17,13
7,17,13
10,24,13
5,19,14
10,26,14
7,17,9
5,15,11
1,6,5
8,27,10
6,16,8
3,9,6
16,25,9
22,43,15
2,8,6
23,59,9
11,29,9
0,5,5
7,18,8
5,10,5
5,9,4
12,37,14
2,9,5
5,9,5
5,19,11
1,5,4
4,15,12
18,39,14
4,16,9
2,6,6
1,5,5
3,6,5
2,7,5
6,22,9
7,19,11
2,8,8
4,10,5
4,16,9
3,18,14
4,8,6
2,16,13
5,12,7
1,5,4
6,19,12
8,17,10
6,11,5
6,10,5
10,23,14
5,15,10
13,21,9
1,7,7
6,12,5
12,26,12
9,22,11
4,12,9
17,35,15
6,13,7
1,5,4
0,6,6
6,11,6
2,6,4
20,33,13
3,7,4
4,13,9
5,18,10
8,20,13
5,11,6
6,13,8
14,34,9
4,12,8
7,20,9
5,13,8
5,15,8
18,36,12
2,13,11
8,17,8
3,7,4
16,35,7
5,9,5
9,23,13
21,40,14
15,33,14
10,25,11
11,24,11
5,13,6
0,7,7
4,11,7
5,13,10
9,28,14
4,12,8
3,16,13
2,7,5
7,20,10
19,41,14
9,20,7
2,9,6
5,17,9
2,8,8
3,10,9
7,12,6
0,7,7
0,5,5
10,24,11
11,21,7
9,21,13
6,19,11
0,6,6
5,11,5
6,12,8
5,9,6
9,23,10
7,12,7
4,16,9
5,16,7
4,11,7
4,12,6
0,4,4
1,8,7
6,16,10
15,27,7
8,20,10
9,22,11
16,35,14
2,7,6
8,17,10
2,8,6
0,5,5
11,22,11
15,34,14
6,22,11
2,13,11
1,9,6
5,9,6
7,21,10
13,35,16
16,43,15
4,8,5
1,5,4
4,11,8
2,8,8
6,18,11
13,28,7
5,17,12
10,33,14
0,5,5
3,14,8
13,31,14
4,7,5
6,14,8
1,10,10
7,19,13
3,13,8
10,16,7
5,13,8
19,36,13
5,18,14
3,12,7
4,13,7
1,10,9
14,42,16
5,22,14
1,7,6
5,11,7
5,11,7
13,29,12
8,16,7
12,32,13
3,8,6
19,48,16
3,8,4
6,11,8
14,33,13
4,12,7
7,16,11
11,21,11
8,19,9
4,17,13
3,9,5
6,13,9
2,8,6
13,22,7
1,6,5
17,36,10
5,16,13
0,9,9
14,40,9
10,26,14
5,14,12
4,10,6
0,4,4
11,16,7
5,15,7
3,7,5
4,11,7
6,18,11
3,16,7
1,5,5
6,16,8
2,10,8
0,4,4
3,8,5
5,13,9
10,29,8
6,13,7
8,14,5
6,17,12
7,15,9
1,8,8
21,45,12
6,17,13
7,13,6
5,9,5
29,57,16
1,7,6
8,16,9
4,13,11
3,13,10
3,12,9
2,6,4
15,31,9
11,19,11
4,11,7
5,10,7
5,18,11
14,39,15
7,20,10
13,38,7
1,8,7
8,24,9
0,7,7
8,17,7
26,50,10
6,18,12
8,25,12
7,18,12
13,31,14
4,9,5
8,23,9
2,9,7
10,19,12
5,16,8
2,9,7
3,7,6
5,11,7
2,7,5
0,7,7
8,18,8
0,8,8
3,8,5
5,12,8
4,14,9
4,12,7
12,20,6
4,20,8
15,40,15
5,12,7
4,19,8
3,15,12
7,14,8
12,24,15
11,22,9
1,9,9
3,7,5
12,30,13
2,10,9
1,6,6
5,11,7
5,15,11
11,28,8
2,8,6
18,46,9
15,34,9
9,24,10
16,29,12
0,4,4
8,20,7
11,24,7
1,13,12
1,7,7
6,17,6
3,9,8
3,14,11
11,36,11
8,18,10
6,14,6
10,24,7
3,7,6
7,11,6
9,21,11
5,12,10
14,29,10
1,5,4
13,32,9
6,27,10
11,25,11
0,4,4
8,17,6
24,49,14
4,21,16
7,16,9
18,39,9
2,9,8
13,33,13
7,13,6
19,44,16
14,29,10
5,7,5
5,9,5
1,8,5
10,26,12
7,14,6
14,31,9
7,14,6
4,13,9
7,21,7
6,17,12
5,15,7
6,11,5
6,10,5
2,9,9
11,18,4
6,11,6
12,25,12
5,14,7
6,19,13
1,8,7
7,18,6
2,10,9
10,19,10
4,13,9
4,12,8
6,11,5
2,14,12
7,25,7
3,9,6
5,12,6
2,8,6
10,22,11
9,15,7
8,22,16
5,11,6
18,40,12
3,15,10
0,5,5
8,25,8
7,24,13
14,32,10
10,19,8
16,44,15
5,17,11
21,47,13
5,13,8
8,21,14
2,12,11
12,28,11
9,22,13
4,10,6
5,14,10
6,17,8
5,9,5
10,28,7
4,17,11
6,23,14
5,12,8
11,33,9
8,18,10
5,16,8
12,20,9
10,22,8
7,21,12
20,49,16
2,11,9
7,14,6
12,33,15
6,25,15
9,20,12
9,23,12
8,15,7
3,13,10
7,17,8
17,38,14
4,17,10
9,27,9
7,13,7
8,17,7
10,21,11
6,19,12
1,8,7
2,9,8
10,26,11
2,9,7
5,10,5
6,10,4
7,17,11
7,18,12
10,23,11
4,13,11
7,23,9
6,24,15
20,41,14
9,22,10
1,6,6
4,12,6
7,16,6
4,11,7
14,35,9
6,10,7
12,31,11
4,10,7
6,13,7
11,28,16
1,6,5
9,20,10
5,21,13
10,14,8
2,7,5
6,19,6
11,26,16
7,19,14
2,6,5
4,12,10
10,21,10
10,27,9
6,13,7
4,16,7
5,10,4
10,20,9
1,4,4
6,15,8
6,20,9
5,13,7
7,13,5
10,23,15
2,5,4
1,9,8
8,14,6
5,14,10
8,16,7
3,12,7
1,9,8
13,22,10
5,15,12
8,16,9
2,12,10
1,8,7
5,15,7
5,13,9
0,7,7
32,64,11
13,32,16
2,11,9
4,8,4
4,10,6
5,18,13
3,9,7
12,27,12
8,19,9
4,10,5
3,6,4
16,41,12
7,15,6
15,28,7
3,13,8
6,13,7
8,27,11
6,11,6
4,7,4
5,18,9
6,11,6
8,15,6
13,23,13
3,7,5
5,16,7
3,7,5
6,12,7
16,35,15
12,18,6
9,28,15
1,5,4
15,38,14
22,36,9
4,9,6
6,19,10
13,28,14
5,14,11
7,19,11
14,27,14
5,27,9
11,29,10
3,14,7
8,21,12
4,22,12
11,26,15
1,5,5
4,9,4
2,8,8
3,11,9
9,19,8
8,23,12
6,18,11
8,15,6
20,45,12
27,74,14
5,16,7
10,21,11
2,13,7
30,71,15
1,10,7
6,15,7
6,24,10
1,7,7
7,24,14
1,15,12
15,27,13
5,18,11
2,9,7
1,8,4
7,16,6
3,7,4
16,28,10
6,20,9
2,15,13
4,7,4
6,16,7
3,9,7
6,9,6
16,45,15
8,26,15
10,35,13
10,26,13
10,18,6
3,6,4
13,25,6
5,17,8
17,32,7
9,16,8
7,13,6
4,9,5
1,5,4
7,24,14
4,15,10
6,12,6
13,30,14
9,19,7
5,14,8
4,13,8
15,32,13
13,28,14
1,7,6
6,19,14
4,17,11
6,13,10
9,22,15
4,17,9
14,40,9
9,27,14
3,5,4
17,38,12
13,38,14
2,13,8
4,15,9
6,12,7
5,18,9
8,15,7
3,8,5
2,6,5
1,6,6
16,39,11
5,12,8
13,25,9
8,22,13
2,8,6
22,42,7
5,14,9
5,13,8
6,17,9
16,40,14
2,10,8
5,12,8
4,10,7
5,12,9
12,26,13
5,19,10
11,19,10
10,33,8
9,18,7
8,25,9
18,38,14
13,18,5
22,41,9
5,17,13
27,59,16
1,8,7
3,12,10
3,14,11
12,39,15
11,21,9
5,13,8
10,25,10
13,38,15
9,29,16
4,8,4
4,9,4
10,22,9
10,25,14
0,5,5
11,28,13
8,17,10
2,8,7
2,6,5
11,23,10
5,12,9
2,11,9
5,9,6
17,46,16
3,8,5
6,17,9
7,14,7
7,15,6
14,34,15
7,29,9
3,17,13
6,10,6
3,9,6
4,13,5
1,10,9
9,17,8
23,37,10
2,8,8
1,5,4
4,14,7
13,29,12
0,5,5
15,29,7
9,17,9
3,15,13
5,13,8
11,22,12
12,21,6
6,15,7
8,17,11
7,29,8
15,35,14
5,10,6
11,27,9
7,17,10
4,14,9
2,8,6
2,11,9
4,17,12
12,36,15
5,16,6
1,9,8
0,5,5
6,17,11
10,32,14
4,10,8
4,15,8
2,9,7
7,15,6
15,36,9
7,17,9
7,13,7
13,36,15
0,5,5
7,12,6
7,12,5
4,16,8
1,5,4
1,5,4
14,27,13
6,13,6
1,11,10
15,24,12
6,11,5
3,8,6
16,24,8
10,24,15
4,10,5
4,10,7
12,25,10
15,36,15
7,15,6
6,14,6
10,30,15
5,8,5
4,18,10
8,22,7
0,4,4
7,17,11
27,71,15
4,12,9
1,6,6
5,10,6
6,9,6
2,8,6
3,7,6
6,14,6
3,6,4
5,18,9
14,31,12
3,10,7
6,13,6
13,32,14
5,12,4
0,4,4
7,14,9
7,26,12
2,10,6
10,24,11
7,17,8
1,7,7
1,13,12
1,6,5
4,10,8
5,17,12
15,36,15
4,9,5
7,16,7
2,7,6
4,16,11
1,10,9
2,8,7
1,6,5
2,8,6
8,16,7
4,13,8
6,17,10
11,28,16
16,34,13
3,8,5
1,10,8
23,61,16
13,36,8
7,17,11
3,11,8
5,13,8
8,25,10
16,34,15
10,21,9
7,15,8
5,11,5
4,6,5
2,8,4
4,17,14
8,14,5
12,25,9
9,29,13
9,22,13
6,13,8
1,7,7
15,32,16
18,38,14
7,15,8
7,17,7
6,13,8
11,20,14
0,8,8
7,26,10
3,7,5
7,21,14
10,27,13
35,92,9
11,24,13
7,17,7
6,16,13
10,21,12
9,24,13
1,6,4
10,24,8
8,21,12
4,11,5
5,9,5
3,11,6
0,4,4
21,37,15
12,29,13
1,11,7
2,10,8
3,6,4
13,25,7
6,13,5
1,7,6
8,14,6
1,8,6
9,24,14
5,15,7
14,24,10
7,25,14
2,9,7
16,33,13
3,11,7
12,38,9
11,28,14
4,9,5
8,15,7
7,16,8
5,11,6
9,26,9
13,27,12
7,20,13
8,16,9
10,28,9
7,18,10
4,13,9
6,13,5
13,25,9
1,5,5
6,16,7
2,15,15
8,20,7
1,5,4
8,19,12
10,22,9
2,19,11
9,18,9
18,35,13
10,22,5
11,19,9
11,23,13
17,33,13
3,9,6
16,36,13
6,13,6
9,17,6
3,12,9
3,20,14
24,51,15
5,12,6
15,31,9
6,23,8
7,16,10
1,8,7
5,12,7
6,24,14
3,14,11
16,34,14
3,9,7
6,18,11
5,14,11
7,23,15
6,15,11
3,17,8
1,5,5
11,21,7
15,32,13
7,13,8
8,12,5
1,7,6
6,18,9
5,17,11
3,11,9
3,12,6
1,13,13
10,22,9
10,26,9
9,22,13
4,11,8
1,7,7
5,10,6
10,16,6
9,23,9
2,8,6
11,30,10
1,7,7
8,15,6
16,23,10
19,52,16
11,28,14
2,5,4
17,46,9
3,9,6
11,26,14
5,14,9
6,16,9
2,12,10
27,70,16
0,5,5
1,7,6
6,22,14
7,16,8
19,46,11
2,12,7
2,11,9
9,19,6
6,19,12
5,18,9
24,53,16
5,8,4
8,14,7
2,7,7
8,20,14
9,21,7
13,29,10
26,64,16
5,18,9
12,31,14
9,19,11
7,17,7
22,53,16
15,45,14
8,24,12
8,22,11
8,20,11
4,21,9
17,34,7
13,28,11
3,7,6
4,12,8
1,10,9
5,12,7
13,27,9
5,11,7
2,6,5
17,33,14
7,28,15
5,21,11
3,7,4
4,16,12
3,8,5
8,26,11
0,8,8
9,20,6
9,30,8
4,11,7
7,21,11
5,10,6
6,21,10
25,60,15
13,33,9
6,13,5
0,4,4
3,8,6
5,13,9
1,8,7
7,18,7
3,15,9
8,19,13
11,31,11
19,35,9
0,6,6
2,6,5
6,13,7
11,21,10
5,18,6
0,7,7
5,24,14
7,14,5
0,9,9
3,6,4
2,8,7
0,10,10
3,7,5
4,16,8
3,12,9
2,13,8
2,6,4
9,25,8
7,20,9
10,22,11
2,8,6
9,19,11
3,10,6
2,14,11
26,60,15
4,8,4
4,18,13
9,15,7
2,9,7
3,8,6
1,5,4
6,24,13
3,10,7
3,7,5
0,10,10
5,16,13
22,43,13
4,10,6
5,14,9
2,7,6
8,21,9
3,13,10
14,27,11
26,49,14
7,10,4
12,20,6
5,11,7
1,4,4
2,8,6
0,4,4
1,7,6
12,23,12
2,7,4
3,7,5
4,12,6
24,64,9
9,18,10
10,21,7
9,25,11
7,13,5
9,16,8
2,13,12
11,32,11
6,12,7
17,40,15
6,14,7
0,4,4
13,28,13
3,14,6
2,5,5
7,17,10
12,29,12
1,6,5
12,20,7
7,19,9
10,22,12
7,26,13
4,9,6
7,14,6
6,17,9
4,11,7
1,5,4
0,6,6
2,13,7
20,39,14
8,22,12
11,28,14
9,16,9
6,16,8
26,58,15
7,23,7
11,21,11
10,24,7
3,11,7
26,43,15
27,48,14
1,8,8
4,12,8
3,14,11
3,14,12
0,4,4
9,19,12
16,31,11
15,34,14
20,47,14
4,10,7
17,37,14
2,5,4
4,9,7
1,6,5
14,29,6
14,40,14
7,13,6
8,25,14
4,13,8
7,14,7
3,11,7
6,17,11
15,38,16
1,8,6
3,11,9
4,7,4
23,42,15
1,7,6
4,12,8
2,8,5
8,21,12
32,58,7
16,39,13
5,12,7
2,12,10
6,16,9
7,24,13
15,39,12
10,23,8
8,13,6
0,4,4
1,7,6
4,11,4
5,12,8
3,9,6
2,8,7
1,7,7
4,9,8
12,29,13
4,9,7
3,7,4
2,11,10
3,9,7
8,16,10
15,34,14
12,23,11
4,12,5
12,39,16
2,11,9
10,24,11
6,20,15
1,4,4
3,9,6
4,12,9
6,21,14
11,24,11
9,16,5
9,21,14
9,19,8
5,14,8
1,7,7
10,31,15
8,23,12
8,14,6
0,4,4
6,12,7
7,20,11
1,5,4
2,8,6
6,22,12
19,49,15
7,22,15
5,16,7
5,23,9
2,13,11
7,14,7
6,17,11
11,19,9
7,16,10
6,18,9
4,7,4
3,9,6
0,5,5
19,51,11
12,19,6
19,40,15
8,15,9
3,14,11
1,8,7
2,9,6
6,12,6
18,40,15
11,31,14
4,8,4
4,9,5
7,19,8
3,12,7
8,19,12
10,28,9
11,30,14
11,30,15
2,6,5
7,16,8
5,9,5
9,27,14
1,6,5
5,13,8
5,18,13
10,24,13
0,5,5
8,22,9
13,33,15
1,5,4
10,28,12
3,11,9
12,26,11
11,23,13
3,7,4
6,19,13
4,11,7
2,6,4
2,5,4
2,15,11
7,13,6
10,17,8
8,25,6
1,4,4
7,16,8
16,35,11
2,11,6
7,17,10
4,12,7
3,14,9
2,11,7
0,6,6
2,6,5
6,18,14
11,18,6
7,18,6
7,11,6
5,13,7
13,20,6
1,6,5
1,7,7
6,16,13
1,5,4
7,15,7
0,4,4
7,20,13
10,15,5
4,11,7
10,19,9
4,12,8
9,24,13
6,18,9
11,21,9
3,17,8
1,10,9
6,16,7
6,12,5
17,51,15
6,12,7
11,25,14
0,6,6
4,13,9
5,10,4
9,23,11
2,10,7
6,16,7
4,12,10
6,21,11
10,16,6
1,9,9
19,52,16
14,31,11
5,12,8
10,17,8
6,14,6
4,20,15
5,8,4
7,24,14
5,11,7
2,6,5
6,13,7
6,18,15
8,17,10
14,27,12
9,20,9
13,33,14
1,8,8
9,21,13
1,5,4
8,20,15
4,17,14
5,20,7
12,27,12
2,14,7
13,27,12
10,32,9
9,15,5
4,11,10
4,10,7
6,12,6
1,5,5
18,26,6
2,7,5
28,59,9
6,16,8
0,4,4
17,49,16
6,15,11
2,7,5
5,12,7
7,13,5
5,16,11
4,13,6
8,24,12
17,32,9
11,17,5
4,13,7
7,17,9
5,10,5
9,19,7
4,7,6
5,12,8
14,29,11
5,18,13
4,9,5
1,12,11
1,7,6
8,25,13
1,8,6
9,23,9
5,10,5
2,8,7
11,25,12
11,21,10
3,12,10
4,12,8
5,9,4
2,11,9
3,20,9
1,6,5
9,19,10
5,13,7
1,11,10
1,13,12
5,13,7
18,40,16
5,16,9
8,23,13
3,8,6
6,16,8
7,12,5
16,30,12
2,12,6
7,23,13
2,8,6
8,15,7
12,21,11
9,21,13
23,45,16
4,16,9
8,15,7
9,23,11
6,20,13
6,13,7
