n_d,n_genes,n_species
2,11,10
4,16,10
5,12,5
13,23,9
11,21,7
3,8,5
1,5,5
5,8,4
5,20,7
8,23,15
1,5,4
9,18,8
3,11,10
6,12,6
0,9,9
6,13,6
6,11,5
11,35,9
3,10,6
3,10,8
4,14,10
8,19,9
10,18,14
2,11,7
9,22,7
7,14,8
7,11,5
9,21,10
1,6,6
8,14,7
3,8,7
5,12,8
4,14,12
2,6,4
1,11,9
2,8,7
9,25,10
12,26,9
4,13,6
11,23,13
8,24,8
1,8,7
5,14,8
2,7,6
2,9,7
7,18,8
2,7,5
10,17,7
7,13,10
4,11,7
11,24,12
3,7,5
3,7,4
0,4,4
4,9,5
20,31,10
19,36,9
0,5,5
1,5,5
8,18,10
4,9,7
2,6,5
13,29,9
6,14,5
1,6,5
4,13,9
15,25,8
6,11,5
11,21,13
2,8,7
0,10,10
7,13,7
20,32,7
8,14,7
3,9,6
4,11,6
0,5,5
12,24,7
7,14,8
17,38,15
8,19,7
1,6,5
5,13,7
2,6,4
3,10,6
0,5,5
3,7,4
6,12,7
1,5,4
6,16,11
6,17,8
1,4,4
2,7,6
0,8,8
4,8,5
10,19,8
2,16,8
9,17,10
10,22,15
4,9,6
9,22,14
5,10,7
5,12,6
9,17,10
8,19,10
7,17,8
6,12,5
1,7,6
2,10,9
23,35,11
5,19,9
4,11,5
0,6,6
3,14,10
11,24,11
4,14,9
5,15,11
3,9,6
4,11,7
9,21,11
2,6,4
7,22,12
11,13,6
2,6,4
3,10,6
2,6,4
9,22,10
1,5,4
8,19,11
4,8,4
5,20,11
5,14,7
7,9,7
9,15,6
5,11,5
1,9,8
3,8,4
4,13,7
13,21,6
4,10,6
14,31,16
2,7,6
2,8,6
8,33,12
3,9,7
9,27,11
5,18,13
4,8,5
1,6,4
2,10,7
14,34,13
1,7,7
4,11,6
7,16,8
2,10,9
9,22,12
12,31,15
1,5,5
11,26,8
10,20,10
1,11,10
4,12,9
14,25,9
0,6,6
5,9,4
5,11,8
3,13,10
1,6,6
2,5,4
6,9,6
2,6,4
4,13,7
1,8,8
12,24,7
5,8,4
4,8,4
3,9,7
0,4,4
9,17,11
2,8,7
9,19,10
11,26,9
7,19,11
11,18,9
3,7,5
9,20,8
4,8,4
6,11,5
6,14,7
5,16,11
13,28,13
12,22,8
3,9,7
5,16,10
2,5,4
6,10,6
7,17,8
1,4,4
11,19,7
5,15,12
3,8,5
1,6,5
6,11,5
4,6,4
9,24,11
1,5,5
12,26,7
2,9,7
8,17,11
6,13,8
4,7,4
1,9,9
1,8,7
13,32,12
7,18,8
2,10,8
6,13,7
2,6,6
4,7,5
2,9,7
5,12,8
9,18,9
4,19,7
4,5,4
2,5,4
1,7,6
2,8,7
6,9,4
2,14,7
2,12,10
13,17,6
6,19,14
2,8,6
9,16,9
11,42,9
1,5,4
6,13,10
5,11,8
0,4,4
5,11,6
3,10,6
8,13,5
5,15,10
13,29,13
6,13,5
35,70,16
2,6,4
7,19,8
5,15,10
0,5,5
3,9,8
2,8,7
1,4,4
5,9,5
6,15,10
2,9,5
20,33,10
5,13,7
12,23,9
9,20,13
8,17,11
1,6,6
6,17,8
4,9,6
16,22,12
8,27,10
1,6,6
6,15,9
4,11,6
1,7,6
4,14,11
8,13,5
5,13,7
3,7,5
3,7,4
3,9,6
10,17,7
5,21,8
10,20,11
3,9,7
10,26,14
22,33,7
6,13,8
6,12,7
2,7,6
9,36,13
20,38,16
2,8,6
3,7,5
6,21,6
2,12,10
7,15,11
5,11,7
3,6,5
10,23,12
5,6,4
10,25,10
22,47,14
1,7,6
8,17,10
19,42,13
11,19,7
14,19,7
4,10,8
4,9,5
6,16,13
9,18,12
6,20,7
0,4,4
6,9,6
10,19,11
5,10,6
11,22,7
5,11,6
2,8,6
1,5,4
6,9,4
4,8,5
2,7,4
5,13,9
8,24,7
10,18,10
28,49,7
5,18,14
2,8,5
4,6,4
3,6,5
1,4,4
0,7,7
1,9,6
2,8,6
10,23,12
2,6,5
8,19,12
4,6,5
7,17,5
10,15,5
2,12,5
5,15,12
3,10,8
9,20,9
5,14,9
3,11,8
1,5,5
6,12,8
6,15,6
4,7,4
4,10,7
9,22,10
1,7,6
12,17,7
3,10,7
2,10,9
0,6,6
4,10,7
12,25,10
2,8,6
9,26,13
5,15,10
6,18,7
3,9,6
1,8,5
8,16,9
3,11,6
4,6,4
1,6,5
3,6,4
7,21,14
3,7,5
8,15,7
0,6,6
18,31,11
2,12,7
2,7,5
10,29,8
7,25,12
7,14,7
6,23,13
4,9,6
7,12,5
4,18,11
8,12,6
0,7,7
4,13,8
5,19,12
1,9,5
7,14,9
4,10,6
4,13,10
1,6,5
13,24,10
4,9,5
2,14,8
2,5,4
4,15,13
3,9,6
1,12,11
8,24,11
8,18,9
1,4,4
3,6,4
2,7,6
21,45,15
8,16,9
3,9,6
3,11,8
15,28,11
3,8,4
1,4,4
6,15,9
5,15,10
6,9,7
3,12,7
15,22,5
5,9,4
6,18,10
5,13,7
13,23,11
5,13,7
1,5,4
5,17,10
4,10,6
4,7,6
2,10,8
2,7,6
2,11,10
8,14,9
7,11,5
5,15,6
7,19,12
0,9,9
1,7,6
3,8,5
1,4,4
1,9,8
9,26,13
5,8,4
5,16,10
1,10,9
0,4,4
15,28,12
5,17,11
6,17,7
8,14,8
2,8,6
6,18,6
2,10,10
4,9,5
10,16,11
17,28,11
5,10,4
4,16,9
6,19,9
10,23,10
1,5,4
10,19,11
5,11,6
7,16,12
1,6,5
4,9,6
6,12,9
1,9,9
4,9,6
6,22,15
1,8,7
5,8,4
3,18,13
4,8,4
3,7,6
4,12,6
8,18,13
2,7,6
3,6,4
9,29,14
10,24,8
1,8,7
11,26,14
4,12,9
3,7,5
7,19,10
3,9,6
6,11,6
3,8,6
8,13,7
3,8,6
10,11,6
0,4,4
0,4,4
1,6,5
6,9,5
3,14,11
10,18,7
8,13,7
7,12,6
2,10,6
8,19,11
3,7,4
2,6,4
18,44,15
6,11,7
3,8,5
4,13,8
9,33,12
6,11,6
3,8,7
4,8,4
5,9,7
6,18,13
1,4,4
6,10,4
6,14,7
4,16,13
5,9,4
4,11,5
10,21,11
5,9,5
7,20,12
4,15,7
2,10,6
6,16,14
7,17,10
10,29,15
7,18,6
10,29,15
2,9,8
11,22,13
11,15,5
16,28,11
3,10,6
0,6,6
7,15,10
5,18,12
2,9,4
4,10,8
7,12,6
21,32,14
1,5,4
7,11,6
8,20,11
5,21,12
14,23,7
4,12,8
2,12,11
6,9,5
2,12,10
3,8,5
8,17,5
3,9,9
4,14,7
9,13,5
1,5,4
5,11,7
0,6,6
8,13,9
0,7,7
8,22,11
1,8,7
6,8,5
7,12,5
3,10,7
0,7,7
2,12,11
2,9,7
3,7,5
6,18,8
1,5,4
10,21,8
1,7,6
15,30,9
3,15,8
3,9,6
6,14,5
4,9,6
3,8,5
0,4,4
3,6,4
4,9,6
2,7,6
2,14,9
3,16,12
5,13,9
2,7,7
7,22,12
7,12,8
7,14,8
1,6,5
9,20,11
0,4,4
10,29,12
3,10,7
2,18,12
2,7,6
3,13,10
8,14,5
4,10,4
12,33,9
4,7,4
0,4,4
9,19,13
1,7,6
14,34,14
4,9,6
2,10,9
1,4,4
4,11,5
4,16,8
0,4,4
5,15,12
9,22,8
8,15,8
3,15,11
9,30,13
1,8,7
5,7,4
2,7,5
2,7,5
1,6,6
3,6,4
5,21,8
8,14,6
6,26,13
2,5,4
2,8,5
8,16,9
15,40,11
6,17,9
1,5,4
7,11,6
11,22,9
7,21,8
4,16,12
1,10,6
5,16,9
2,10,6
6,16,7
6,13,6
3,13,10
5,9,5
3,11,7
4,8,4
0,7,7
8,13,6
1,9,8
5,20,9
8,14,5
6,14,7
8,16,6
4,8,6
6,15,9
11,33,9
11,23,10
2,8,6
1,6,6
9,16,12
16,36,15
12,29,9
4,13,10
2,7,5
19,30,7
10,24,14
4,12,6
6,22,11
3,8,5
6,11,6
7,19,11
4,13,7
8,19,12
7,15,8
0,6,6
7,18,13
4,13,6
2,8,6
12,26,6
4,13,8
4,12,6
5,10,6
6,11,5
0,4,4
14,28,11
2,5,4
6,12,6
10,25,12
4,9,5
2,10,10
2,7,5
10,21,10
4,12,6
0,4,4
4,12,9
0,6,6
13,31,11
3,11,6
3,9,6
2,7,6
9,17,9
8,13,8
5,12,8
3,8,5
1,5,4
3,10,5
1,7,6
3,7,4
7,15,8
6,15,8
11,21,6
4,11,6
3,14,9
4,10,6
3,10,7
7,10,6
2,8,4
1,6,6
8,17,9
3,11,10
10,22,8
0,5,5
5,12,10
10,21,11
7,9,5
3,11,6
2,9,8
12,26,11
4,6,4
4,18,9
6,21,13
5,16,9
11,18,7
1,5,4
4,7,4
1,6,6
12,38,11
1,7,6
10,16,7
4,8,6
1,6,5
3,7,4
5,12,7
6,12,6
5,14,8
8,16,7
7,11,4
1,6,5
2,7,6
2,8,6
4,8,5
6,15,8
1,8,8
1,8,7
2,12,8
5,17,13
1,8,7
3,11,6
2,9,7
2,9,7
2,10,9
5,20,8
3,9,7
24,55,16
6,7,5
7,14,6
3,8,5
0,4,4
1,4,4
5,12,10
20,35,13
10,28,13
4,9,6
5,9,4
9,20,11
0,4,4
1,5,4
4,9,7
5,18,10
7,13,7
3,13,9
2,8,6
14,28,10
6,17,9
7,14,6
20,36,16
14,36,15
7,12,6
6,11,5
21,59,15
8,17,7
2,10,10
7,11,6
5,14,7
7,12,7
1,9,9
9,18,9
3,11,7
1,7,6
5,17,10
7,22,9
7,11,5
1,5,4
3,11,6
0,4,4
6,23,14
8,19,7
6,12,5
5,11,7
0,7,7
2,6,5
0,5,5
11,21,13
7,15,9
9,15,5
6,11,5
11,20,11
6,13,6
7,15,8
3,12,8
2,9,7
5,16,9
3,8,6
5,10,5
3,7,5
8,21,11
3,6,5
1,5,4
12,26,12
1,5,4
3,11,9
2,8,6
6,17,9
3,9,7
7,17,12
7,15,8
3,7,6
5,15,6
12,23,13
4,13,8
1,7,6
7,14,6
7,14,7
14,29,14
2,7,6
6,12,5
6,12,6
5,12,6
2,7,6
1,8,7
6,14,7
10,26,14
4,15,11
13,25,9
0,5,5
4,14,11
9,23,11
1,5,4
8,17,8
19,31,13
7,21,13
2,7,6
0,4,4
6,19,13
5,10,6
15,24,7
9,16,9
3,7,5
3,10,5
0,4,4
5,13,10
6,11,6
4,16,6
2,7,6
2,8,4
3,9,7
5,13,9
11,30,9
1,5,4
4,7,4
6,17,14
4,14,9
5,13,8
14,38,9
1,10,7
2,5,4
18,46,12
2,7,5
10,24,8
2,7,7
2,6,4
5,13,9
10,24,12
8,16,8
7,20,8
1,4,4
4,8,4
1,5,4
1,8,7
4,14,8
4,16,12
2,7,5
3,7,4
4,16,10
4,9,5
5,15,11
6,13,8
8,18,11
1,7,6
4,11,8
7,19,11
5,16,11
2,10,8
3,5,4
3,12,11
1,6,5
1,4,4
2,6,4
4,9,8
5,11,7
5,11,7
5,13,8
5,10,7
2,8,6
7,16,8
14,27,11
1,9,5
16,33,7
8,20,9
1,7,6
3,6,5
16,37,14
8,15,9
1,7,7
5,9,6
7,15,9
11,23,12
11,29,13
20,35,7
4,10,9
4,15,11
9,15,9
11,25,8
4,9,5
3,10,7
2,8,6
6,18,14
2,13,11
7,18,12
9,17,10
14,25,9
9,17,10
4,15,10
6,25,12
6,12,5
9,12,5
15,35,10
5,15,8
9,19,9
3,7,6
6,13,10
4,12,7
7,18,7
4,8,5
1,5,5
0,4,4
0,4,4
4,13,11
2,8,6
2,5,4
8,13,8
2,8,6
5,18,10
5,20,10
8,14,5
3,11,6
15,33,16
7,19,12
26,39,12
29,60,14
9,26,14
13,23,7
6,15,7
1,6,5
4,8,4
5,11,6
6,10,7
6,17,10
5,10,5
0,4,4
3,8,6
2,6,4
3,6,4
4,14,11
3,14,9
5,16,8
8,15,8
5,16,12
2,8,7
1,7,6
2,14,12
2,7,5
7,15,8
4,13,9
5,12,7
3,8,6
1,10,6
4,9,6
4,9,5
3,12,8
8,16,9
4,11,7
15,33,16
4,8,5
4,8,4
4,15,7
4,16,10
8,14,7
3,10,5
5,10,5
5,13,8
3,6,5
12,25,7
2,13,8
15,27,9
6,14,10
9,16,9
3,9,6
6,13,10
3,13,7
2,7,5
2,11,9
12,27,7
2,10,10
9,15,8
2,7,5
17,35,15
10,18,11
1,8,7
5,16,13
3,6,4
6,11,6
4,9,5
5,10,6
3,7,5
9,20,10
2,6,6
8,22,13
8,20,8
4,8,6
2,7,6
3,11,8
4,9,5
7,12,7
2,6,5
6,14,9
2,4,4
2,8,7
12,27,16
4,14,10
0,4,4
11,25,12
8,20,13
5,14,6
4,13,7
2,6,5
1,5,4
11,24,11
2,5,4
5,13,6
3,7,5
8,23,9
4,20,14
3,12,8
8,18,11
1,5,4
2,5,5
1,7,6
12,40,8
9,14,8
14,26,13
3,6,5
1,4,4
3,6,4
4,11,7
2,5,4
2,9,4
4,11,6
2,8,7
8,17,7
15,32,14
6,16,10
4,9,5
3,14,11
6,18,13
3,7,5
2,5,4
10,23,12
2,12,5
2,8,6
5,11,6
13,24,7
11,24,12
3,8,5
8,17,7
11,18,6
2,6,6
2,4,4
16,37,13
5,8,5
1,5,4
9,19,9
3,10,9
7,16,9
26,47,14
4,12,8
4,14,11
11,27,12
4,9,4
8,19,6
2,6,5
13,21,10
2,14,6
11,23,13
4,13,9
6,17,7
20,50,15
5,13,9
3,6,4
1,5,4
14,38,15
9,14,6
8,19,11
1,4,4
6,23,12
4,9,5
6,10,5
1,6,6
6,15,10
6,9,5
1,7,4
10,15,7
2,6,4
10,22,10
6,14,10
1,4,4
2,11,6
9,20,11
8,25,14
0,4,4
10,23,15
5,9,7
2,5,4
16,28,7
5,13,9
4,10,5
2,7,6
17,37,11
4,13,8
10,21,9
2,7,7
8,19,7
14,30,7
2,5,4
1,5,4
3,12,9
2,9,5
11,39,8
14,24,7
7,15,9
3,9,6
5,8,5
3,9,5
6,12,7
1,7,7
4,11,6
6,16,9
2,7,6
2,9,8
2,6,4
9,18,6
5,9,5
11,22,12
11,21,9
4,11,9
4,10,7
11,34,11
4,9,4
16,32,14
3,8,7
15,29,16
4,10,6
2,8,6
5,8,5
15,28,12
2,6,5
2,9,7
11,25,12
4,10,6
4,8,5
11,19,6
3,8,6
6,12,7
2,6,5
7,13,6
3,11,8
2,9,6
3,18,15
3,11,8
6,28,9
6,17,7
3,8,7
1,9,8
1,5,4
0,6,6
12,27,7
8,10,6
12,18,7
10,25,9
11,23,13
10,32,12
3,7,6
23,56,14
1,9,9
4,15,11
1,7,6
3,7,4
0,4,4
6,13,7
4,11,7
8,18,10
4,9,6
4,9,6
3,9,5
2,7,5
6,11,6
5,10,5
6,18,12
4,9,5
4,19,14
4,9,5
5,11,8
2,7,5
5,16,12
16,30,13
2,10,9
5,13,10
2,9,7
12,16,6
3,6,5
1,6,5
2,6,5
2,10,7
3,7,5
3,13,8
1,6,5
5,10,7
8,24,14
10,27,8
8,13,7
8,19,7
7,20,9
1,8,5
1,6,5
11,24,12
7,15,7
10,22,13
0,5,5
3,7,5
4,13,9
10,24,14
6,23,13
3,6,5
0,6,6
5,10,7
4,15,7
2,11,9
3,7,6
5,15,11
12,32,9
1,6,5
2,9,8
3,8,5
5,13,9
6,16,8
4,13,9
7,17,8
7,15,9
2,6,4
6,14,11
6,10,4
0,6,6
5,14,11
16,31,9
12,21,7
15,28,11
13,26,13
4,6,4
3,11,7
8,16,10
14,26,14
7,15,6
8,21,9
7,13,8
12,24,11
6,15,6
8,14,7
6,11,6
7,15,8
7,17,9
4,9,5
5,8,5
8,26,15
2,6,4
8,23,7
9,15,7
6,16,8
5,14,9
14,36,16
9,23,9
10,21,13
5,14,8
6,8,4
18,32,13
2,9,8
6,13,8
5,11,6
0,5,5
8,13,5
5,10,5
5,10,5
13,26,12
4,8,5
5,11,7
3,10,7
3,7,4
1,6,5
3,9,6
2,9,6
6,16,9
19,31,12
7,10,5
3,7,4
16,23,7
8,16,7
4,12,5
5,12,7
17,34,10
4,14,11
7,16,8
5,10,6
3,6,5
2,5,4
1,5,4
7,23,9
0,5,5
11,24,13
2,9,7
1,8,7
3,9,6
5,12,8
2,6,6
6,16,10
2,7,5
2,5,4
6,13,7
5,14,10
6,16,7
1,8,7
12,24,13
16,27,7
9,18,9
3,12,10
9,12,5
11,18,7
17,35,13
1,5,4
4,17,11
14,36,11
8,15,9
6,17,11
16,29,12
10,21,14
3,16,9
4,7,4
4,8,4
6,15,10
3,9,6
5,11,6
0,4,4
5,15,8
3,14,6
1,5,4
14,29,12
9,15,7
4,12,8
3,10,7
1,8,6
0,7,7
5,9,6
3,7,4
6,14,6
0,4,4
11,34,14
2,6,4
11,21,13
13,30,12
14,30,10
7,15,6
4,16,12
5,10,4
1,9,9
7,18,6
2,7,5
0,4,4
10,27,9
3,9,7
9,29,13
4,6,4
12,25,6
6,12,6
5,10,6
3,13,8
4,9,6
0,7,7
18,37,15
1,4,4
3,10,7
18,31,7
9,24,13
4,10,5
5,16,12
2,14,10
9,13,6
6,11,5
4,15,13
5,16,7
15,25,11
7,11,6
3,8,4
1,8,5
5,9,4
8,13,6
5,13,9
4,11,8
2,9,7
7,12,6
2,6,5
11,23,11
3,10,7
6,16,11
0,4,4
7,16,10
11,24,13
2,6,5
6,14,8
4,11,7
3,8,6
6,15,6
5,8,5
4,14,6
12,24,9
3,11,8
5,19,13
10,16,7
1,6,6
5,17,13
6,13,6
4,8,5
2,8,6
6,12,6
4,7,5
5,15,5
10,16,6
6,17,12
4,11,7
6,20,12
3,8,7
1,7,6
5,19,11
12,18,9
6,18,10
2,10,8
6,13,9
3,10,5
3,13,11
4,9,7
10,29,12
13,24,13
2,8,7
5,13,6
12,27,10
12,15,5
11,23,15
6,18,11
6,21,11
5,8,4
5,13,11
7,13,9
27,41,10
2,6,4
3,8,6
5,8,7
2,7,5
7,19,10
0,4,4
1,7,7
7,12,7
5,8,5
8,23,8
5,14,10
1,4,4
6,13,8
0,4,4
8,20,12
10,21,8
3,11,9
14,26,7
6,19,12
9,21,12
4,10,7
2,7,5
14,37,13
1,9,8
5,22,15
7,18,9
4,16,10
1,6,5
0,6,6
2,8,7
4,9,6
21,46,15
11,22,11
20,47,15
6,13,9
4,16,9
7,16,6
6,13,6
4,8,5
5,13,6
0,10,10
3,13,11
6,10,4
6,17,9
2,14,11
8,14,6
8,23,11
7,24,12
7,11,4
9,25,13
2,6,4
1,7,6
5,13,7
1,5,4
4,9,7
3,10,8
3,7,5
3,10,7
9,17,7
2,4,4
6,12,6
2,7,6
12,18,7
8,14,7
3,7,5
11,24,13
11,19,5
4,12,9
12,33,13
9,20,12
3,6,4
3,10,8
10,28,13
9,17,9
5,9,4
4,10,7
3,13,10
3,10,6
9,19,9
7,18,12
3,10,9
0,4,4
2,11,9
3,8,5
3,7,5
8,21,7
7,21,12
6,14,8
12,19,5
4,13,8
7,13,7
11,24,13
9,17,6
2,6,5
6,15,11
0,7,7
0,4,4
0,4,4
0,4,4
3,9,7
1,5,4
0,6,6
7,11,6
8,10,6
12,28,11
6,11,6
4,10,6
1,4,4
2,9,8
1,6,5
6,13,8
11,27,8
2,6,5
3,8,5
9,18,10
0,6,6
2,8,7
6,11,7
0,4,4
0,5,5
5,13,10
8,16,8
4,13,7
9,21,12
3,13,8
6,8,4
6,14,7
9,19,9
10,35,14
2,14,8
11,18,8
5,17,12
10,17,9
8,14,8
4,7,5
8,14,6
7,19,8
8,20,11
3,9,6
7,14,8
7,13,4
1,10,9
10,19,7
7,18,10
2,7,6
4,9,5
14,34,11
8,22,7
2,9,6
11,25,14
1,10,8
6,14,9
14,34,12
9,18,8
8,14,7
10,20,10
6,15,9
11,19,9
0,4,4
9,20,7
9,16,7
5,11,8
5,16,9
4,12,6
11,17,6
3,12,7
4,12,8
3,7,4
7,15,8
0,4,4
10,23,13
5,10,7
8,19,9
8,20,9
4,10,7
7,15,7
8,17,7
12,27,15
7,16,12
9,25,8
4,13,9
2,12,7
4,9,5
11,19,7
6,17,10
8,19,10
3,9,7
2,8,7
1,5,5
5,11,7
2,9,7
17,40,15
7,17,10
7,15,7
15,32,14
6,24,13
0,6,6
7,15,7
2,5,5
6,15,11
3,10,8
7,12,4
7,13,6
1,8,7
5,16,13
6,10,5
7,17,9
5,16,9
6,16,6
4,9,5
3,8,6
0,4,4
9,19,7
6,10,5
4,13,9
7,15,7
9,20,7
6,15,8
8,20,7
10,29,8
5,11,6
3,9,5
2,5,4
7,15,6
8,17,7
7,14,9
2,7,6
7,21,14
4,8,5
3,7,4
5,9,5
3,9,7
5,10,8
9,13,7
4,9,6
6,12,6
5,11,7
12,22,11
1,6,5
12,33,13
0,4,4
2,6,4
11,20,7
3,8,6
7,19,8
8,25,9
4,10,7
12,22,8
5,12,8
4,13,10
8,18,7
3,8,5
7,11,6
3,5,4
8,23,10
2,9,7
2,7,7
1,5,5
6,14,8
3,11,5
9,19,13
7,12,7
2,10,8
2,12,7
15,24,12
6,20,10
2,8,6
12,21,9
10,23,9
11,28,13
2,7,5
9,22,12
0,4,4
3,9,7
6,13,8
15,29,7
1,5,5
12,27,15
4,13,10
2,12,8
9,19,14
5,16,8
1,4,4
3,8,5
21,37,13
5,15,10
6,11,6
20,37,15
5,14,8
1,9,8
11,14,5
3,6,4
0,4,4
0,5,5
5,9,4
3,12,8
11,19,9
3,7,6
5,14,8
2,9,7
4,13,8
3,10,7
5,9,6
13,28,9
1,5,4
2,12,7
4,13,10
6,13,5
8,31,10
4,17,12
2,13,12
1,5,5
2,7,6
10,18,10
2,8,7
7,12,6
5,8,7
9,17,12
5,14,10
13,30,11
2,12,10
4,14,12
3,8,6
14,28,9
6,19,8
10,16,7
5,16,9
9,20,9
9,22,13
11,17,8
9,23,12
1,5,4
2,5,5
4,11,7
6,21,8
1,5,4
21,47,12
5,22,9
22,40,8
1,7,6
5,11,7
8,21,12
4,5,5
8,13,6
8,26,14
1,6,6
1,5,5
14,34,8
6,16,8
7,13,6
4,9,7
2,7,6
1,13,12
5,20,7
5,10,6
1,7,6
9,23,9
6,10,6
6,20,12
4,13,10
1,7,6
2,8,6
6,9,4
5,11,6
2,9,7
6,14,9
6,18,13
3,7,4
12,26,13
3,8,7
9,22,9
4,9,5
20,47,15
4,11,8
0,6,6
1,7,6
1,5,4
2,6,5
4,9,5
6,16,11
9,18,11
5,11,6
7,13,9
6,11,6
3,9,7
4,8,6
7,15,9
3,8,5
10,19,12
12,27,13
2,11,9
8,27,10
9,18,7
5,13,7
2,17,9
10,30,12
1,5,4
3,5,4
6,13,10
5,17,11
5,14,11
8,13,7
2,8,6
6,12,6
6,17,14
1,7,6
0,7,7
3,10,7
2,9,7
3,10,7
9,25,9
13,39,13
7,22,11
8,22,7
3,7,4
11,17,7
6,14,9
5,7,4
2,8,5
0,4,4
3,9,7
4,6,4
3,8,6
2,7,6
18,33,13
9,16,8
5,19,14
1,7,4
6,19,8
14,41,11
6,13,10
3,8,7
2,7,5
5,17,12
6,20,12
5,12,6
6,15,11
5,26,14
1,5,4
20,36,7
9,24,8
7,13,8
3,7,4
10,27,12
3,9,6
4,13,8
2,5,4
8,17,7
9,19,9
5,7,4
26,50,12
8,14,7
9,18,9
8,14,7
3,8,6
15,25,11
9,19,6
3,8,5
16,33,11
3,6,4
5,11,7
6,11,8
1,5,5
1,5,4
7,19,9
3,9,4
12,18,7
3,9,8
2,6,5
6,11,8
5,12,8
1,9,8
4,11,7
2,7,5
7,15,4
10,16,9
1,7,7
6,14,10
2,6,5
11,30,11
3,10,8
1,7,6
5,14,11
4,6,4
3,8,4
1,6,6
7,17,6
2,9,7
4,9,5
11,22,7
5,11,8
4,12,6
4,15,11
7,16,10
11,23,14
4,14,7
0,4,4
11,30,11
7,10,4
1,7,7
5,13,8
2,8,7
9,21,13
10,27,14
8,24,7
4,14,8
8,22,12
6,11,5
1,5,5
7,17,10
8,17,9
4,13,10
12,33,14
7,20,14
2,7,6
5,17,11
1,12,11
5,11,8
4,9,6
2,7,5
6,14,8
2,9,7
0,5,5
8,23,13
12,33,14
10,25,13
6,11,5
11,16,6
15,26,6
12,28,14
2,9,7
1,9,8
6,19,12
9,26,12
7,18,7
2,6,4
7,22,12
7,19,8
4,8,6
13,23,12
5,8,5
3,10,8
5,15,8
3,15,12
5,11,7
6,9,5
0,4,4
14,31,15
2,9,7
10,20,10
3,10,7
10,17,9
3,7,5
5,17,11
9,19,14
15,28,12
2,10,8
2,8,6
1,4,4
6,15,9
16,28,7
6,12,7
13,19,8
0,5,5
11,23,9
5,16,8
3,9,7
5,14,8
15,24,8
3,15,13
4,14,6
14,34,8
12,25,12
9,30,13
2,4,4
8,16,11
2,8,6
3,13,9
2,6,5
2,7,5
3,7,5
4,6,4
3,9,8
7,12,6
6,16,6
14,25,13
10,18,10
6,13,7
6,15,10
3,10,7
2,7,5
8,12,4
12,35,13
3,6,4
8,23,12
1,9,8
