n_d,n_genes,n_species
13,34,16
3,17,14
11,31,15
4,8,5
4,24,16
14,50,15
12,40,16
9,25,14
8,31,16
14,33,15
10,31,9
7,28,16
7,20,14
9,33,15
16,37,16
31,71,16
17,44,16
16,49,13
27,74,16
10,31,15
7,19,12
13,34,14
7,25,15
6,22,12
14,36,14
13,41,16
3,12,9
18,50,16
7,31,15
10,33,15
16,46,14
11,35,16
13,36,15
2,17,16
2,15,13
10,28,16
6,21,15
8,26,16
11,32,16
7,21,15
2,18,15
12,27,13
12,28,16
10,31,15
2,10,8
3,14,11
5,22,11
7,20,10
6,14,7
11,28,15
12,25,13
6,20,14
5,22,13
8,24,13
9,32,15
21,51,15
4,15,8
13,40,15
7,20,14
4,10,7
5,19,14
8,20,9
19,51,16
11,33,16
4,18,9
10,27,12
13,34,13
9,18,7
18,51,16
2,13,11
3,11,8
8,29,12
2,9,7
7,27,16
9,24,16
8,41,15
13,35,15
8,17,9
2,10,8
9,27,14
4,19,16
19,55,16
11,29,8
2,17,15
17,42,16
9,29,15
10,28,11
6,23,15
6,21,15
3,11,8
6,23,15
12,47,15
21,50,16
3,15,13
6,21,16
2,16,11
6,14,7
12,29,16
6,29,14
11,33,14
1,15,13
12,36,15
9,30,16
25,65,16
8,32,14
13,33,16
17,45,16
17,42,15
15,44,16
4,12,7
1,11,10
1,14,13
9,14,7
2,6,5
7,24,16
9,23,9
6,18,13
11,34,16
11,34,16
9,23,13
0,5,5
6,20,13
6,21,9
14,49,16
13,37,15
11,33,16
7,17,10
10,36,15
12,26,16
13,24,13
16,55,16
4,11,7
3,15,9
18,45,16
6,14,9
2,15,12
4,22,16
11,45,15
1,8,7
11,30,13
11,35,16
17,51,16
10,30,16
8,30,16
5,20,15
3,11,8
6,24,8
5,19,13
3,15,13
11,33,16
9,31,14
15,40,15
2,14,12
5,21,16
9,22,11
17,39,14
5,21,14
23,53,16
3,16,11
7,26,16
12,32,15
16,41,16
4,18,14
6,21,15
8,31,13
11,32,15
6,20,14
2,12,7
10,22,9
12,37,15
5,22,13
15,38,12
9,29,16
10,38,16
4,17,9
13,39,16
13,32,15
10,26,16
2,14,12
8,23,15
11,39,14
2,14,12
17,47,16
5,13,8
11,35,16
12,23,12
21,49,16
25,73,15
11,36,15
6,29,16
2,9,8
3,18,15
2,21,15
12,41,13
8,26,7
3,8,5
17,35,12
16,56,16
9,22,12
3,11,7
7,25,14
13,36,16
38,96,16
8,26,15
7,21,15
13,27,14
18,38,16
27,64,16
19,49,14
7,19,12
26,84,16
3,11,9
3,18,12
8,19,10
3,13,10
4,20,16
14,39,12
16,48,9
1,6,5
8,28,14
11,32,15
20,53,16
12,31,16
12,32,16
8,25,14
6,28,15
3,16,14
3,18,15
4,17,13
3,11,6
1,11,10
7,23,16
16,48,16
9,26,15
5,18,13
3,23,15
7,10,4
9,34,14
2,17,15
8,19,11
9,30,15
2,18,13
3,18,15
6,16,10
11,34,15
5,12,7
10,30,7
12,28,11
0,4,4
2,18,16
9,34,15
20,58,16
10,25,15
5,23,15
16,30,15
3,20,11
6,19,10
7,29,15
9,33,15
3,12,8
7,26,15
8,25,13
9,28,12
34,90,16
2,7,5
6,28,16
7,24,12
24,49,16
12,41,16
3,10,7
2,18,16
3,18,15
1,9,8
15,43,16
13,34,16
3,15,13
7,19,13
12,28,12
4,16,13
23,66,16
10,28,10
14,37,16
4,16,9
13,47,16
20,49,15
5,20,15
6,26,13
13,43,14
7,26,12
11,37,16
24,66,14
18,52,16
4,13,9
8,24,15
10,21,10
20,51,15
9,23,14
14,40,16
10,33,9
5,27,16
5,14,9
10,31,16
12,28,13
13,45,16
22,62,16
1,13,12
13,48,15
8,26,16
8,26,15
19,50,9
6,19,15
2,16,14
1,9,6
6,22,16
3,16,8
8,23,12
9,30,16
8,48,15
7,32,15
14,40,12
5,23,13
29,63,13
9,24,15
1,8,7
1,6,5
10,34,16
7,23,9
3,13,11
15,44,15
16,35,10
13,43,15
3,24,15
4,24,14
14,37,16
2,10,7
8,36,15
13,38,15
15,49,13
5,17,8
7,20,15
2,11,8
5,20,14
14,46,14
6,19,14
3,10,7
7,22,15
11,32,15
16,35,14
2,8,5
9,34,15
6,21,12
11,42,15
10,26,13
3,13,9
9,29,11
13,41,16
13,43,15
7,24,14
6,28,16
3,10,7
21,73,16
2,12,9
8,26,15
3,9,6
5,19,15
11,33,15
4,19,16
3,12,9
4,14,11
13,40,11
0,7,7
7,18,13
8,27,15
1,8,7
22,55,16
0,5,5
3,18,14
8,28,15
16,47,15
3,10,8
9,26,15
7,33,16
2,17,15
4,11,6
4,15,7
8,25,16
12,34,16
3,17,14
2,10,8
11,27,15
7,22,14
6,23,16
4,15,12
15,51,16
3,17,15
7,34,16
21,57,15
4,12,7
2,7,5
9,32,15
5,22,16
17,45,16
4,18,9
3,18,10
11,33,8
4,19,16
1,15,11
6,22,13
10,27,16
2,11,9
11,28,10
1,8,7
13,40,16
15,35,7
3,20,15
5,19,14
5,15,11
4,17,9
4,15,8
3,18,16
7,16,10
6,26,12
5,20,15
3,11,6
13,29,16
7,18,7
1,10,9
14,38,15
6,17,7
8,22,14
9,35,16
7,23,15
8,30,15
16,37,16
1,16,15
17,62,16
1,9,8
5,22,16
5,17,7
15,52,16
6,22,13
8,17,7
10,33,16
2,13,9
5,21,11
18,49,15
17,31,7
6,31,16
6,21,12
6,26,15
2,7,5
3,13,10
5,18,13
22,68,16
8,22,13
17,44,14
15,42,15
0,6,6
4,12,6
4,20,13
7,29,15
0,4,4
6,26,16
8,19,7
6,24,9
18,48,13
2,13,11
1,11,10
2,11,9
9,31,16
13,36,16
8,29,15
1,8,7
4,20,14
4,17,10
3,17,14
6,19,14
17,49,15
6,19,11
26,62,16
7,20,14
2,19,9
7,23,14
12,42,16
7,25,16
18,55,16
1,9,8
13,39,10
7,33,13
5,24,16
13,36,14
7,27,9
7,21,15
2,11,9
12,27,9
7,28,16
8,25,16
18,37,14
7,25,15
5,18,13
3,20,14
6,19,10
12,39,15
7,23,9
13,40,16
8,22,11
4,11,7
2,6,4
15,40,16
12,36,14
4,9,7
2,15,14
7,29,14
8,28,16
4,20,16
4,12,9
1,15,14
4,21,9
1,7,6
12,36,16
6,13,7
12,41,16
5,18,14
5,23,15
4,15,7
1,6,5
29,66,16
0,15,15
10,36,14
14,40,16
12,41,16
8,33,15
1,8,8
3,11,8
12,40,14
14,30,15
13,36,9
13,39,16
8,27,16
5,22,7
1,8,7
7,23,15
3,20,15
15,43,16
9,32,16
6,31,14
7,28,8
15,51,15
3,13,10
13,29,9
17,50,16
7,13,6
3,13,7
9,25,11
1,11,10
2,11,10
14,39,16
6,29,15
5,20,15
6,23,15
3,20,16
5,12,7
11,33,16
5,16,10
4,14,10
1,8,7
11,41,9
7,22,7
11,33,13
7,17,5
6,20,11
7,26,15
12,45,16
15,36,9
6,21,14
8,24,15
7,21,11
2,8,6
5,20,14
9,27,16
8,14,7
3,8,5
8,22,14
1,8,7
6,24,7
9,35,16
10,25,14
23,55,16
20,58,15
0,13,13
7,24,15
4,16,13
14,34,16
8,21,13
10,30,16
13,37,16
3,21,16
21,49,13
12,32,9
3,9,6
17,42,16
13,32,16
9,28,15
16,39,16
9,30,15
5,19,15
15,45,7
5,23,15
7,16,7
3,10,7
2,17,15
2,15,7
11,38,16
5,10,5
5,26,16
6,20,15
6,25,16
6,25,15
17,58,16
7,23,14
3,12,9
5,21,16
7,19,7
7,21,12
9,20,7
12,37,15
13,49,12
5,19,7
13,26,13
11,22,10
2,8,5
13,27,7
13,27,15
7,25,15
8,33,16
21,55,16
7,30,16
12,37,16
11,30,15
15,46,15
8,19,9
6,23,14
9,31,15
19,35,15
3,16,13
7,28,15
11,24,13
16,54,16
17,47,15
17,41,14
5,23,15
2,10,8
4,17,12
10,27,16
4,22,15
4,19,13
10,28,15
17,48,15
5,22,14
7,19,7
2,11,9
8,24,13
4,19,15
15,43,16
8,20,14
4,21,10
21,50,12
1,9,8
0,7,7
5,17,12
18,70,15
1,10,9
6,21,15
8,33,16
1,6,5
5,19,16
12,38,15
7,26,9
4,22,16
4,14,9
9,25,15
13,42,15
3,22,15
9,24,16
2,18,16
10,29,15
4,20,15
4,22,15
1,9,8
11,47,15
14,30,15
13,44,15
10,35,12
12,36,13
6,20,14
4,20,16
4,23,15
8,29,16
0,9,9
5,14,9
15,46,15
10,32,16
12,39,15
7,30,16
8,29,9
12,35,16
18,52,14
9,30,15
24,57,15
3,21,15
9,31,15
8,29,15
3,18,15
8,16,7
19,44,9
4,16,13
2,9,7
1,13,9
9,22,13
4,18,14
8,19,11
6,24,16
6,22,16
10,31,15
5,23,15
6,24,15
2,7,5
11,37,16
4,18,14
0,6,6
3,18,14
4,18,15
6,15,10
6,20,10
7,16,12
7,25,15
2,6,4
8,26,13
0,9,9
19,52,15
3,17,14
5,13,7
9,25,15
3,10,7
5,23,15
3,9,7
4,14,10
29,100,16
11,41,16
3,18,13
2,15,14
3,13,10
25,76,9
22,72,16
6,20,9
9,21,11
11,35,16
4,13,9
3,14,11
10,31,9
6,25,14
11,33,16
8,15,8
9,36,16
7,18,12
11,32,16
14,28,15
10,31,16
6,16,10
8,28,15
6,14,6
5,15,11
31,82,16
20,52,16
24,70,16
4,9,5
8,22,13
10,30,13
5,19,14
8,22,14
6,21,9
15,55,15
14,45,15
6,11,5
17,55,16
6,26,14
1,14,13
4,24,16
6,22,13
14,43,15
5,35,16
12,26,5
4,11,7
9,21,7
7,28,14
6,26,9
0,7,7
21,64,16
10,34,16
10,42,16
4,16,9
1,8,7
12,26,13
7,20,7
3,20,11
4,18,14
2,15,11
4,15,11
2,8,6
8,22,14
3,9,6
4,20,16
4,9,4
1,7,6
3,11,7
7,26,15
8,29,16
2,13,9
2,15,13
5,19,14
3,10,7
5,20,16
3,14,8
6,23,8
7,24,15
29,86,15
3,9,7
6,21,11
2,17,15
6,26,15
9,20,10
8,31,14
8,24,15
8,28,15
11,32,16
27,69,16
17,44,16
8,23,11
19,51,15
8,29,15
16,45,16
22,54,16
4,25,16
7,21,11
7,28,14
2,16,14
4,19,15
7,27,16
6,15,7
7,21,11
6,18,12
4,12,7
0,9,9
5,19,14
1,7,6
21,53,16
5,19,14
10,23,13
8,23,16
14,33,15
12,30,14
2,8,6
5,19,15
8,31,16
0,9,9
5,13,7
4,26,16
17,51,15
14,38,16
13,34,14
37,104,16
12,41,16
15,41,9
15,51,16
7,24,15
10,37,15
16,34,16
1,16,9
8,37,14
5,29,16
7,26,11
10,22,12
28,69,15
3,13,10
8,27,16
3,13,10
16,43,16
11,37,15
6,23,15
11,33,15
0,6,6
3,9,6
4,18,15
7,20,9
7,20,9
10,22,13
6,28,16
9,29,15
7,27,15
4,10,6
7,24,13
8,27,13
5,19,14
6,24,13
1,13,13
4,19,15
8,18,10
13,41,15
18,55,15
5,17,7
3,18,15
6,35,16
17,43,15
2,16,12
2,15,9
6,26,15
17,46,16
0,6,6
2,15,13
10,39,16
12,30,15
44,97,16
11,32,16
3,10,7
10,34,13
1,7,6
1,7,6
2,9,7
2,16,14
10,32,16
5,18,9
4,14,10
5,13,9
20,58,16
12,40,16
0,12,12
14,35,12
2,16,15
6,32,16
9,43,16
17,59,16
9,19,7
5,23,14
7,21,14
5,17,12
5,17,12
3,8,6
16,41,16
10,32,16
34,81,16
5,23,16
2,14,9
8,28,15
10,29,16
7,32,15
4,16,7
4,17,13
7,26,16
2,16,14
10,20,7
13,36,14
2,16,16
12,35,12
10,37,15
5,21,16
6,22,16
12,33,16
2,14,9
2,11,9
4,18,16
33,80,16
4,17,8
10,25,14
15,38,15
10,30,15
14,34,15
6,28,15
12,34,15
6,30,13
20,43,16
0,8,8
9,23,14
7,21,12
4,20,16
14,35,16
5,24,9
6,16,7
1,16,14
0,6,6
15,44,14
9,23,14
4,26,16
0,14,14
1,7,7
17,51,16
14,30,16
2,8,6
4,21,9
12,39,16
13,36,16
29,88,16
1,8,7
4,17,12
6,17,11
5,19,11
5,17,9
12,33,16
11,27,11
11,32,11
6,20,14
1,9,8
25,68,16
4,19,14
9,23,10
3,13,10
16,39,16
6,22,14
1,6,5
3,18,9
6,20,14
2,16,14
12,32,16
8,20,7
1,8,7
4,19,15
12,25,7
10,29,15
1,15,14
12,38,16
9,40,15
10,35,15
15,39,16
10,37,14
5,18,13
3,12,10
1,15,14
5,18,12
10,37,16
14,47,15
2,7,5
8,34,15
18,55,9
14,43,16
4,18,15
0,5,5
4,21,14
6,19,14
7,19,11
14,41,14
10,26,16
1,13,12
1,8,7
3,16,9
10,23,7
5,17,12
9,26,13
3,16,13
5,23,13
6,27,16
9,32,15
2,16,13
8,24,16
9,19,10
21,48,16
6,27,12
6,30,14
6,20,10
11,33,16
5,25,16
3,15,9
11,30,15
2,8,6
8,38,14
3,25,15
3,10,7
7,32,16
9,39,9
6,16,9
5,20,14
18,42,15
1,19,15
2,20,16
2,14,11
18,47,16
12,29,15
24,58,16
6,12,6
7,31,16
3,12,9
11,30,9
13,41,15
9,26,10
9,25,16
3,14,11
3,15,9
2,15,13
17,35,16
4,19,15
13,38,16
6,32,16
6,21,15
8,22,7
10,37,15
9,24,15
15,57,15
8,26,13
12,41,14
8,28,10
4,17,13
5,14,9
4,22,15
8,27,12
7,25,14
1,5,4
7,32,16
8,19,7
3,17,15
2,12,8
6,24,12
8,19,10
5,22,15
7,16,9
7,32,16
25,70,15
13,44,16
12,23,9
8,18,7
8,25,15
10,32,14
24,68,16
13,40,16
6,13,7
8,26,16
9,41,13
13,36,15
7,19,13
4,16,14
10,29,12
4,23,13
2,9,7
11,26,14
2,17,15
2,13,8
8,34,16
14,38,15
2,8,6
4,18,13
13,38,16
3,14,11
9,34,16
9,32,16
8,26,14
10,21,7
7,22,15
3,14,11
3,10,7
3,18,15
10,37,14
12,37,16
6,13,7
7,33,10
4,14,9
11,37,15
4,19,15
27,67,16
7,21,15
15,33,14
1,9,8
8,30,12
5,16,8
12,34,16
3,13,8
5,19,14
10,26,16
8,21,11
1,6,5
7,23,14
12,26,14
2,12,7
3,10,7
12,31,12
11,23,10
14,44,15
7,26,14
3,23,15
5,19,9
20,57,8
4,21,15
1,9,8
17,33,7
9,25,15
6,23,16
17,40,16
8,28,16
22,52,16
2,19,11
5,21,15
5,18,14
21,45,7
10,28,15
6,21,15
5,15,7
7,23,14
10,28,16
10,47,16
13,30,10
14,43,16
6,23,9
2,11,6
3,19,13
8,31,14
3,12,8
6,24,15
5,16,12
8,30,16
7,20,9
5,17,7
5,24,15
20,47,16
2,11,9
13,33,16
12,48,14
3,15,8
1,13,12
16,46,9
4,18,15
3,11,8
2,7,6
6,15,6
17,46,16
19,42,15
11,27,15
4,11,7
7,25,14
15,35,15
10,30,14
1,12,8
6,26,16
10,37,16
9,30,15
2,11,6
9,25,14
5,22,16
4,19,15
2,11,6
14,33,16
14,37,15
7,25,16
7,27,15
4,21,15
17,42,16
3,17,13
7,22,14
1,12,8
9,18,7
17,38,11
10,22,7
13,25,7
4,10,7
0,7,7
5,29,12
3,15,12
5,24,15
8,26,16
9,27,14
21,57,16
9,17,9
10,38,16
7,21,13
4,16,10
4,21,12
8,43,14
12,41,14
1,10,9
7,24,16
20,61,15
9,25,14
7,34,15
20,53,14
1,6,5
18,43,16
1,11,9
9,23,7
17,49,15
14,40,15
5,23,16
5,14,7
12,35,15
2,14,12
3,12,10
9,22,11
2,11,9
19,60,16
3,12,9
12,32,16
4,20,14
6,19,14
2,17,15
12,33,16
23,70,16
15,39,15
13,39,15
8,23,16
3,11,7
5,21,16
8,36,16
11,39,16
3,12,9
15,29,15
8,26,7
10,32,16
2,24,16
16,42,16
4,11,7
9,21,12
5,12,7
11,38,15
0,12,12
1,6,5
6,21,14
9,24,14
2,17,16
7,26,15
18,52,16
14,43,16
6,22,16
8,28,16
2,9,4
5,24,14
2,16,14
17,49,16
7,37,16
1,7,6
2,14,9
2,19,16
8,25,7
3,12,9
0,8,8
13,42,14
12,45,15
31,69,16
15,31,15
13,36,16
6,26,16
16,54,16
10,33,14
3,20,8
7,20,7
13,32,16
12,32,16
2,8,6
1,16,15
11,29,15
2,11,9
5,20,16
2,16,15
11,33,14
16,44,15
5,12,6
15,32,15
4,16,11
4,17,13
2,10,8
11,28,16
19,44,16
7,23,14
7,20,13
2,17,15
3,18,13
2,8,6
10,36,14
3,14,11
8,21,14
9,31,16
8,26,15
2,11,9
8,32,9
8,23,11
12,47,16
5,18,7
5,25,12
24,62,16
8,29,15
6,20,14
26,78,16
17,45,16
19,54,14
12,27,14
9,32,16
8,24,16
1,16,15
6,32,16
4,15,7
6,24,9
9,27,15
6,23,7
3,15,9
10,22,9
16,43,16
0,7,7
10,29,16
24,81,16
14,53,16
2,10,8
7,24,14
26,68,15
1,9,8
8,28,16
16,52,14
7,16,7
6,20,14
15,60,16
3,16,12
4,15,8
12,43,12
5,24,14
9,30,16
10,27,7
20,50,14
8,29,15
8,25,9
4,17,13
3,9,6
5,18,14
10,31,16
11,42,16
7,24,16
7,25,16
7,18,9
3,18,12
3,12,9
16,56,16
2,7,5
10,26,9
4,15,11
4,12,5
4,19,15
2,8,6
2,6,4
4,15,11
4,15,11
4,21,16
7,25,12
19,45,16
10,28,16
26,78,16
2,9,7
7,25,15
1,6,5
2,14,13
15,40,9
4,21,12
9,30,15
12,32,15
16,37,13
9,41,16
11,30,14
7,25,16
7,21,14
10,30,16
6,19,13
13,42,16
18,58,12
9,30,16
0,7,7
13,30,9
3,9,6
2,8,6
7,21,8
3,16,13
9,30,15
13,26,10
5,19,14
10,29,15
19,41,16
19,45,16
5,14,10
9,39,16
4,28,15
8,34,16
18,53,16
5,15,11
4,11,7
21,56,15
2,17,14
14,36,7
0,8,8
13,45,16
7,15,7
28,76,16
8,29,15
5,27,16
7,15,9
0,9,9
5,17,13
6,22,15
18,39,15
10,27,15
9,24,12
3,17,15
10,44,16
7,27,14
10,24,7
11,35,15
5,18,15
6,20,10
14,56,16
6,17,9
6,24,15
7,26,14
4,14,7
4,14,9
5,21,15
18,42,15
24,77,16
6,18,12
12,34,16
8,27,16
6,13,7
19,44,16
17,32,7
13,36,16
10,31,15
2,16,14
5,14,10
21,49,16
9,34,16
1,11,7
3,18,15
24,70,9
3,18,14
17,54,16
26,62,16
15,44,16
16,48,16
2,7,5
5,12,7
6,24,14
3,15,8
5,13,7
1,9,8
7,28,15
11,16,5
20,49,16
14,49,16
7,18,6
5,19,14
4,21,16
10,28,7
10,30,14
25,66,15
12,31,16
10,27,15
7,17,7
1,6,5
9,25,15
8,34,16
18,46,16
6,20,14
1,7,6
34,78,16
6,20,14
21,63,16
7,23,15
0,9,9
11,36,14
11,37,16
7,22,9
9,28,16
8,26,15
10,28,14
3,17,14
8,29,15
5,19,10
3,14,12
8,22,14
3,8,5
28,75,15
4,16,12
4,24,15
12,38,9
20,65,16
0,5,5
19,46,13
13,41,14
1,15,14
6,31,16
6,26,16
8,29,15
24,69,14
4,10,4
7,22,15
4,20,16
18,40,14
4,25,16
12,47,16
4,10,7
13,31,15
2,12,7
5,27,15
13,29,15
2,16,14
21,55,16
33,79,7
2,19,16
7,22,12
12,35,16
11,27,14
6,33,15
5,20,14
6,31,9
5,27,13
5,22,15
4,20,14
0,12,12
5,18,13
8,24,15
2,11,9
10,25,12
18,52,16
5,20,15
12,31,15
7,21,14
2,14,9
8,28,14
10,29,15
8,30,13
6,17,10
18,44,16
13,40,14
10,29,15
13,50,16
2,6,4
5,19,12
6,17,12
4,23,16
15,39,15
5,22,14
18,43,15
2,14,7
14,32,15
16,37,14
11,27,16
1,15,14
2,9,6
3,11,9
0,5,5
4,19,13
7,23,15
31,71,15
10,24,14
11,32,15
17,55,16
3,18,15
9,34,16
14,47,16
13,46,16
13,42,16
11,42,16
23,42,15
2,16,14
0,10,10
5,18,14
10,25,6
2,11,9
22,58,16
36,86,16
12,35,16
10,26,7
10,31,16
15,42,9
13,42,16
19,55,14
17,40,16
4,18,14
11,35,15
5,9,5
15,41,15
10,24,9
16,52,16
8,30,9
14,37,16
22,58,10
17,42,15
2,12,9
9,35,13
10,25,12
10,38,16
15,43,16
15,44,15
9,35,16
10,35,14
8,28,16
7,17,9
10,22,7
8,25,16
22,52,15
22,39,16
12,28,9
12,41,16
6,21,15
6,21,9
8,23,13
16,54,15
7,29,16
9,27,16
4,20,16
8,25,16
7,24,15
4,31,16
7,20,12
19,52,16
9,25,16
8,26,16
22,58,16
9,25,14
8,29,16
16,35,11
12,38,14
7,22,13
6,28,16
4,16,12
22,71,16
8,24,14
12,32,15
25,64,16
7,27,16
12,31,15
20,44,16
3,17,14
10,22,11
16,38,9
18,50,14
5,21,15
19,53,16
8,29,16
1,8,6
1,8,7
1,16,15
7,24,14
2,9,7
11,30,16
11,25,10
3,12,9
23,59,16
15,34,15
6,20,14
9,26,11
16,46,16
5,16,13
3,9,6
1,5,4
0,12,12
7,30,9
7,29,16
26,68,16
13,33,15
11,34,16
15,51,16
14,40,16
9,25,15
3,8,6
4,14,9
7,22,14
8,34,15
1,10,9
12,39,16
13,36,16
10,27,15
4,12,8
40,102,16
23,52,7
18,49,12
4,18,15
11,40,15
3,11,9
4,17,13
2,9,7
15,38,16
7,19,11
5,25,14
10,34,15
1,16,16
4,20,16
5,21,16
9,26,15
10,27,15
9,26,14
21,54,14
15,45,13
5,19,13
11,33,16
16,45,16
4,18,14
10,33,15
24,63,15
1,8,7
15,37,14
21,57,16
7,23,14
2,9,7
14,38,16
15,43,16
7,21,12
8,27,16
6,21,15
11,28,16
4,14,9
12,33,16
6,25,15
7,21,15
5,20,15
8,33,15
6,16,7
20,44,14
1,12,11
15,42,12
11,37,16
3,19,16
4,12,7
9,25,16
3,18,15
13,28,14
15,33,15
7,23,16
4,9,5
10,36,16
15,40,15
2,17,15
7,26,15
5,15,9
7,29,9
9,27,9
5,26,15
12,41,16
13,40,15
10,45,14
12,47,14
5,14,9
7,28,13
7,21,10
27,65,15
6,18,9
11,26,7
6,22,16
10,39,16
6,18,13
13,33,14
11,43,16
6,24,15
6,15,10
19,50,16
15,39,16
13,34,16
5,20,9
10,28,7
7,26,15
4,18,13
1,8,7
5,16,11
10,26,16
3,18,15
18,33,11
5,22,16
3,16,9
5,20,15
3,8,6
2,14,11
4,10,6
12,32,15
12,50,16
10,38,16
2,9,7
1,10,9
18,56,16
12,26,7
2,9,7
19,46,16
4,18,14
14,36,16
6,21,15
3,14,8
1,12,11
6,22,12
4,13,9
15,42,9
9,29,16
5,26,15
13,35,15
6,23,16
8,28,15
13,48,16
3,11,8
8,30,16
3,11,8
6,12,7
9,34,16
13,42,12
12,42,15
2,18,16
5,18,13
24,54,16
3,6,4
2,9,7
6,21,16
8,36,15
5,21,15
17,54,14
14,44,15
4,18,15
14,37,15
8,30,15
20,58,15
13,48,14
10,45,16
2,7,5
8,23,12
6,29,15
9,30,15
12,32,15
33,89,16
8,16,9
16,50,16
8,22,13
3,18,15
15,42,16
8,38,16
9,26,15
14,39,16
11,33,13
11,34,15
15,36,15
11,33,16
13,33,9
7,32,15
7,22,15
3,13,12
8,29,16
8,15,7
8,20,9
7,24,16
12,27,12
7,36,16
4,16,14
6,31,15
8,21,13
12,47,16
7,30,15
8,26,15
5,28,16
6,24,16
1,16,15
16,47,14
3,12,9
5,16,10
11,36,14
21,42,14
7,26,16
11,27,15
1,15,14
11,22,10
9,35,9
18,51,15
1,8,7
4,20,16
14,43,16
22,63,16
2,21,16
21,70,16
4,20,15
0,5,5
6,14,7
8,20,7
5,20,14
5,31,15
6,17,9
1,10,7
22,57,16
9,31,16
8,16,6
4,13,9
5,16,12
19,46,16
2,9,7
4,12,8
8,19,11
13,40,15
8,34,16
7,20,6
21,57,16
7,29,16
2,15,13
9,40,16
4,18,14
15,36,16
3,13,9
7,29,16
3,18,16
13,48,15
4,22,15
4,19,15
9,22,14
7,20,14
12,29,15
18,39,7
7,29,16
6,24,15
4,25,14
1,7,6
6,23,16
13,40,16
23,61,14
10,31,16
18,45,15
9,22,9
3,11,8
7,27,9
14,37,15
15,42,15
12,37,14
10,37,16
9,27,15
24,63,16
1,5,4
1,8,7
7,29,16
16,34,14
7,17,9
6,23,9
4,18,15
13,36,14
17,50,16
6,25,9
11,34,16
9,31,16
3,22,14
3,15,12
14,51,16
3,18,13
2,17,15
9,33,14
4,27,16
4,17,14
4,12,7
10,27,15
3,14,11
6,23,16
21,54,16
5,19,9
16,43,15
15,40,13
4,20,9
13,37,9
13,40,16
5,22,9
9,31,15
4,19,8
4,19,15
14,40,15
1,15,14
17,51,16
7,26,14
4,22,15
10,31,15
6,24,14
10,29,16
8,22,15
4,21,16
2,16,15
9,24,15
7,19,12
9,30,15
10,36,15
13,36,14
4,13,9
5,20,15
4,19,15
3,20,15
6,27,16
6,23,9
5,20,16
4,17,13
2,10,7
4,26,14
14,44,16
3,19,13
13,38,14
10,27,16
6,25,11
3,20,16
6,20,15
8,30,16
7,23,16
25,63,15
10,25,16
7,24,15
9,27,15
13,36,14
16,47,13
7,17,8
12,39,7
7,18,11
14,41,16
8,30,9
6,20,12
5,22,13
24,58,16
7,23,15
5,26,16
2,8,6
8,21,7
14,31,16
6,16,9
5,22,14
14,45,13
5,15,10
8,21,9
