n_d,n_genes,n_species
2,19,9
2,11,9
2,15,12
1,18,15
1,22,14
0,16,16
1,16,12
1,16,15
1,10,9
3,16,13
1,10,10
1,18,15
0,14,14
0,11,11
1,10,9
2,17,15
0,9,9
1,17,15
1,15,14
1,15,14
0,13,13
3,16,13
1,13,12
3,17,14
0,15,15
2,18,15
2,15,13
0,13,13
0,5,5
0,14,14
3,22,16
2,20,15
1,19,15
0,12,12
2,20,13
2,17,15
0,6,6
2,10,8
0,11,11
1,16,15
1,14,13
3,18,14
2,16,14
0,15,15
1,13,12
2,12,10
5,21,16
2,12,10
1,16,15
3,25,16
1,13,12
2,14,13
3,19,14
4,21,15
1,8,7
1,8,6
2,20,16
2,14,12
1,11,11
2,22,15
1,21,16
1,8,6
1,17,16
0,16,16
1,13,12
1,17,16
1,17,16
0,13,13
1,8,8
0,16,16
0,8,8
1,15,14
0,13,13
1,8,7
0,7,7
9,29,15
0,8,8
0,15,15
0,7,7
1,13,13
2,15,13
1,9,8
0,15,15
1,15,14
0,10,10
0,8,8
0,15,15
3,22,15
3,15,12
0,10,10
3,17,16
0,16,16
3,14,11
1,11,10
0,4,4
1,14,13
0,15,15
0,10,10
1,7,7
1,9,8
0,16,16
1,16,15
0,8,8
3,16,14
3,18,15
1,16,15
3,17,14
4,20,15
0,8,8
1,16,15
2,18,16
0,11,11
1,15,15
1,17,16
2,18,16
4,18,7
2,17,15
0,15,15
3,18,16
0,12,12
0,11,11
2,9,8
2,18,15
1,14,14
0,15,15
0,7,7
1,12,11
4,24,16
0,16,16
3,19,16
1,13,13
1,11,9
1,17,16
0,6,6
6,23,15
0,15,15
1,22,16
2,19,16
3,19,16
1,15,14
0,13,13
0,13,13
1,13,12
2,18,9
1,14,14
0,11,11
1,6,5
0,6,6
1,10,9
1,10,9
3,22,15
1,22,16
0,6,6
1,8,7
1,16,15
0,8,8
1,10,9
0,9,9
5,18,13
0,14,14
1,12,12
0,9,9
1,14,13
0,9,9
2,17,10
0,12,12
1,7,6
1,16,15
0,14,14
2,10,8
2,17,12
2,18,16
2,17,15
3,18,15
1,15,9
3,16,12
7,23,12
3,19,16
0,14,14
0,15,15
1,16,15
0,15,15
2,18,15
1,17,16
1,9,8
6,22,16
1,8,7
0,10,10
0,15,15
2,6,4
1,16,10
1,13,13
1,11,11
0,13,13
2,17,15
2,18,14
0,14,14
2,9,7
3,22,14
3,21,16
1,13,9
2,18,16
3,20,15
2,17,15
3,17,14
0,15,15
0,15,15
2,12,10
2,14,12
2,14,12
3,24,11
2,14,12
2,14,11
4,22,9
1,15,14
2,16,14
2,15,13
0,16,16
1,14,14
0,8,8
6,23,15
1,13,13
1,14,13
2,16,14
0,6,6
1,14,13
1,15,14
0,15,15
1,13,11
0,7,7
1,16,15
0,8,8
0,10,10
0,14,14
2,11,9
0,9,9
1,19,16
0,13,13
3,17,12
2,16,14
0,9,9
0,7,7
1,11,10
2,11,9
2,16,14
2,15,13
1,8,8
3,17,14
3,22,16
1,14,13
0,8,8
0,16,16
2,18,16
1,9,8
0,6,6
4,18,13
6,20,13
0,7,7
0,11,11
0,8,8
1,7,6
2,13,9
1,16,15
0,7,7
0,15,15
2,16,14
2,17,15
0,9,9
0,14,14
0,13,13
1,17,16
1,15,14
1,15,14
2,13,9
0,15,15
1,14,11
1,16,15
3,19,13
2,15,13
3,11,9
0,10,10
0,14,14
1,12,11
0,15,15
3,23,16
1,16,15
0,15,15
3,17,14
1,17,13
3,21,16
1,22,14
3,18,15
1,11,10
2,19,16
4,10,6
3,15,12
1,15,14
2,18,16
3,19,16
1,14,13
2,16,15
3,11,10
1,10,9
0,13,13
4,20,16
2,18,16
1,16,15
3,11,9
0,14,14
1,15,14
3,15,13
1,16,15
1,15,14
1,17,15
1,12,11
0,16,16
0,8,8
1,14,13
1,20,14
2,14,11
0,15,15
2,25,15
1,13,13
1,13,12
0,12,12
1,7,6
5,21,13
0,6,6
1,15,14
0,14,14
1,17,16
2,21,15
0,11,11
2,13,11
2,18,16
0,9,9
2,15,12
0,6,6
1,12,11
3,19,15
0,12,12
1,17,16
0,15,15
2,19,14
2,9,7
2,10,9
1,12,11
2,19,14
1,16,14
0,14,14
3,22,15
1,16,15
0,13,13
0,13,13
4,20,16
1,13,12
1,22,15
1,13,13
2,18,15
1,16,14
2,16,11
2,16,11
1,13,11
2,18,15
0,13,13
0,16,16
2,23,16
2,18,13
2,15,11
1,7,6
1,15,14
6,39,14
1,10,9
1,13,12
0,9,9
2,8,6
2,14,12
1,16,15
1,10,9
4,19,14
2,18,13
2,15,13
1,15,15
1,16,15
0,5,5
0,8,8
2,16,13
0,15,15
0,12,12
0,8,8
2,21,16
1,19,15
0,6,6
2,17,15
2,14,13
0,12,12
4,19,15
0,14,14
0,9,9
0,6,6
1,15,14
1,5,5
0,16,16
1,14,13
2,10,8
0,9,9
0,11,11
2,16,14
3,19,16
2,17,15
1,15,14
0,9,9
1,12,12
1,17,16
0,8,8
1,12,11
1,20,14
0,12,12
1,10,9
0,7,7
2,16,14
1,22,15
0,15,15
3,23,14
1,16,14
2,14,12
1,17,12
2,12,10
3,16,12
3,20,15
1,13,12
1,12,11
3,18,14
0,5,5
1,9,8
2,17,15
6,20,15
1,11,10
2,10,7
0,12,12
1,15,14
1,10,10
0,12,12
1,13,12
0,7,7
0,13,13
1,13,12
2,19,15
0,9,9
1,16,15
1,6,5
1,14,13
0,7,7
1,11,10
0,13,13
0,15,15
2,18,16
0,7,7
2,9,7
1,14,13
3,19,15
1,17,16
2,12,10
3,21,15
1,17,15
0,5,5
3,18,15
0,14,14
3,20,15
1,17,16
2,17,15
1,13,12
3,26,15
0,12,12
1,14,13
2,15,13
2,21,15
0,10,10
0,13,13
1,16,15
1,16,14
2,17,15
1,14,9
2,17,15
2,16,14
1,16,15
4,17,13
1,7,6
4,15,7
3,22,11
1,11,9
1,13,12
1,16,15
2,9,6
2,17,15
3,18,15
1,17,16
3,24,15
4,13,10
1,15,13
2,16,14
2,13,11
0,14,14
1,13,12
4,17,15
1,17,15
0,15,15
5,26,15
0,5,5
0,8,8
5,21,15
0,9,9
1,14,13
4,28,16
1,8,7
0,15,15
2,20,14
0,15,15
0,12,12
2,20,15
3,20,16
3,21,15
2,17,16
2,18,15
0,5,5
0,7,7
0,7,7
0,13,13
3,20,15
0,11,11
1,13,12
0,15,15
1,9,8
2,16,15
1,8,7
1,15,14
2,18,16
1,15,14
1,17,14
2,21,16
1,14,13
1,21,15
4,18,10
0,16,16
2,22,14
0,7,7
1,13,11
1,16,13
3,15,12
0,9,9
0,7,7
4,23,15
0,14,14
0,15,15
4,20,15
1,15,14
1,8,8
0,7,7
1,14,14
0,12,12
5,20,14
0,15,15
2,16,15
4,26,16
0,10,10
1,16,15
2,18,15
1,15,14
4,18,14
2,15,8
0,4,4
3,22,15
4,23,15
0,10,10
2,17,15
3,22,16
1,16,15
1,10,9
1,14,13
0,13,13
4,24,15
1,12,11
2,13,7
3,20,13
1,12,12
4,25,15
3,19,14
1,12,11
0,11,11
1,16,15
2,16,13
1,15,14
1,12,11
2,13,9
1,22,16
1,12,11
3,19,11
0,7,7
2,16,14
1,15,14
1,9,7
1,16,15
0,16,16
2,17,15
2,15,13
0,9,9
1,11,10
1,8,7
2,14,12
2,18,16
1,15,14
3,19,16
1,10,9
1,18,14
3,20,14
1,16,15
3,18,15
1,18,14
1,15,14
2,18,16
1,15,14
2,18,16
1,8,7
1,15,14
0,9,9
2,14,11
3,18,15
1,15,13
3,18,15
0,12,12
1,17,16
1,10,9
0,12,12
4,22,15
1,17,15
1,16,15
1,15,14
1,13,12
0,8,8
2,17,15
1,13,13
0,7,7
3,19,15
0,11,11
1,15,14
4,13,7
0,15,15
2,18,16
1,15,15
2,20,15
2,15,13
1,12,9
1,15,14
0,14,14
1,15,13
0,15,15
4,19,15
3,17,15
0,5,5
1,16,15
8,35,9
1,17,16
0,11,11
0,14,14
0,7,7
5,26,16
2,21,16
2,14,13
1,13,12
0,12,12
1,17,16
2,12,11
3,23,16
1,16,15
1,17,16
0,16,16
1,14,13
2,16,14
3,19,16
5,26,13
3,18,14
2,18,16
1,17,13
0,6,6
1,20,15
1,22,16
4,18,13
3,19,16
2,12,10
1,16,15
2,15,14
0,14,14
3,17,14
0,15,15
4,16,12
2,16,14
0,8,8
0,16,16
2,16,14
0,15,15
1,15,14
2,15,13
0,14,14
4,18,15
1,12,11
0,4,4
1,15,14
0,13,13
0,15,15
3,22,16
0,9,9
2,18,16
0,12,12
5,17,12
0,16,16
4,26,14
6,30,15
2,17,15
0,16,16
3,19,9
1,16,15
1,15,15
4,22,15
2,11,9
2,18,16
0,14,14
1,6,4
1,15,14
2,16,14
0,16,16
1,15,14
2,19,14
0,6,6
2,14,12
0,15,15
1,11,10
0,15,15
1,14,13
1,14,13
3,17,15
1,14,11
1,15,14
2,22,16
0,9,9
0,12,12
0,4,4
0,14,14
0,9,9
0,16,16
3,22,15
3,23,14
0,8,8
0,9,9
1,17,16
0,14,14
1,8,6
1,15,14
0,13,13
0,15,15
2,12,11
2,18,16
0,4,4
1,13,12
2,18,16
1,14,13
3,26,14
1,9,8
0,13,13
1,17,13
0,8,8
1,14,13
0,7,7
0,10,10
3,19,16
0,14,14
1,14,13
1,15,14
0,15,15
0,14,14
2,14,12
0,15,15
2,17,15
0,6,6
1,10,9
1,14,13
2,9,7
2,17,15
6,27,15
2,13,10
2,15,13
1,16,16
4,27,15
4,18,15
0,4,4
0,14,14
0,13,13
3,20,9
1,15,14
3,18,12
2,16,14
3,21,16
3,21,14
0,15,15
1,16,15
0,10,10
0,9,9
0,7,7
3,15,12
0,6,6
1,18,16
0,15,15
1,9,8
2,18,15
0,14,14
0,12,12
2,15,7
2,17,15
0,14,14
1,17,16
1,9,8
0,5,5
0,12,12
3,17,14
4,16,12
2,10,8
2,17,15
2,10,9
2,19,14
1,17,16
1,16,15
0,7,7
4,17,12
0,13,13
1,19,15
0,12,12
3,26,15
0,9,9
0,15,15
2,18,16
1,16,15
1,16,16
0,10,10
0,6,6
1,14,13
1,14,13
1,17,16
0,14,14
0,13,13
5,27,15
0,15,15
0,15,15
0,15,15
0,6,6
1,16,15
0,13,13
3,21,16
2,15,12
1,9,8
4,22,14
0,11,11
2,12,10
1,15,15
1,15,14
2,17,15
1,15,14
3,17,15
1,16,15
1,13,13
1,16,15
0,14,14
2,17,15
3,17,14
0,12,12
1,9,9
0,4,4
2,17,15
4,17,13
1,14,13
1,17,15
0,14,14
0,15,15
1,13,12
0,11,11
3,19,13
4,23,9
0,11,11
2,18,16
3,19,16
5,18,13
1,14,13
1,22,15
7,40,13
2,17,15
1,16,15
0,14,14
0,14,14
0,14,14
0,8,8
2,15,11
2,15,13
0,5,5
3,13,7
4,17,12
2,18,16
0,16,16
0,12,12
3,20,13
1,8,7
2,15,13
0,16,16
3,12,10
1,8,7
1,14,13
0,9,9
3,17,15
2,18,16
1,15,14
2,9,7
0,6,6
1,18,12
4,21,15
1,10,9
0,7,7
1,17,15
2,13,11
0,15,15
1,9,9
0,16,16
0,16,16
1,14,13
1,9,7
1,16,9
0,9,9
1,15,14
2,13,11
0,8,8
1,17,16
2,8,7
1,14,13
1,14,12
3,21,13
0,15,15
2,13,12
1,12,11
2,17,15
1,12,11
1,16,15
0,13,13
2,13,11
0,14,14
3,17,13
1,16,15
2,15,13
0,4,4
1,8,7
1,16,14
1,12,11
1,13,12
1,10,9
1,14,13
1,14,13
2,16,15
0,15,15
0,12,12
1,15,14
0,6,6
0,11,11
4,18,9
1,7,6
1,16,13
2,16,14
2,11,8
0,14,14
0,11,11
0,15,15
4,14,10
0,12,12
1,10,9
0,15,15
0,9,9
4,20,16
0,15,15
1,15,14
0,11,11
0,5,5
1,11,10
0,9,9
1,15,15
1,15,14
2,21,16
2,13,9
0,9,9
2,22,15
2,16,14
2,11,9
3,19,13
0,13,13
1,7,6
4,28,15
0,15,15
4,22,14
0,6,6
1,16,14
0,13,13
1,13,10
2,20,15
1,14,13
2,21,16
2,9,8
1,16,15
2,15,13
1,14,13
0,13,13
1,16,15
0,14,14
2,19,15
3,18,15
1,17,16
0,9,9
1,23,16
0,9,9
1,13,7
2,18,16
1,12,12
0,14,14
1,17,16
0,16,16
0,14,14
2,17,15
1,11,10
0,9,9
2,16,14
1,16,16
0,9,9
2,17,15
1,7,7
0,8,8
1,14,13
2,16,14
1,14,13
0,8,8
0,12,12
2,17,15
3,19,14
0,11,11
1,7,6
0,7,7
0,15,15
2,15,13
0,13,13
2,16,14
1,14,13
1,21,14
0,15,15
2,12,11
1,14,13
0,16,16
4,25,15
0,9,9
2,11,9
2,17,15
0,15,15
1,16,14
1,13,12
1,14,13
1,10,9
1,16,15
1,17,16
0,14,14
0,14,14
2,16,14
3,21,15
1,15,14
2,19,14
1,14,13
0,13,13
4,25,16
2,22,15
3,20,14
1,15,14
0,7,7
0,14,14
6,23,16
1,22,16
1,10,8
2,19,14
1,16,15
0,15,15
2,15,14
0,9,9
0,16,16
0,14,14
1,17,16
0,16,16
0,9,9
3,27,16
2,20,14
3,24,16
1,16,15
3,15,9
1,17,16
0,6,6
0,15,15
0,11,11
3,22,15
1,15,14
2,16,14
2,15,14
1,13,12
2,12,9
0,8,8
1,23,16
2,18,16
4,20,16
7,32,16
2,16,14
7,24,16
0,15,15
3,19,16
1,8,7
2,24,14
3,14,11
0,11,11
1,15,14
0,15,15
6,21,15
0,10,10
2,19,15
1,16,16
0,9,9
0,6,6
5,20,15
2,16,14
3,13,10
1,15,14
0,14,14
0,13,13
1,14,13
3,21,16
1,10,9
1,16,15
1,18,16
1,16,15
1,22,14
0,10,10
1,16,14
4,20,13
0,13,13
0,8,8
1,11,10
2,18,16
0,16,16
1,18,13
1,15,14
0,5,5
4,19,16
0,10,10
0,12,12
2,8,7
1,21,15
1,15,13
2,15,13
3,23,16
0,11,11
0,13,13
0,12,12
1,15,14
3,18,15
2,8,6
2,22,15
1,9,8
1,15,14
0,9,9
5,23,16
1,15,14
2,19,15
0,14,14
1,15,14
2,25,16
4,22,16
2,19,14
1,13,12
0,16,16
2,20,15
0,13,13
4,25,15
1,14,13
3,18,15
0,15,15
2,17,15
5,18,13
1,15,14
0,9,9
0,15,15
1,12,11
2,19,15
3,10,7
3,15,13
1,15,14
3,19,16
0,9,9
1,13,12
0,15,15
3,26,13
0,5,5
2,19,12
3,17,12
2,9,7
0,15,15
2,16,14
2,15,14
1,10,9
1,17,16
4,18,14
3,19,16
3,24,16
1,11,9
0,15,15
2,14,12
3,19,16
3,11,7
4,20,16
2,23,16
2,11,11
0,15,15
1,16,15
1,9,8
0,14,14
0,13,13
3,23,16
1,17,16
2,13,10
0,14,14
1,10,9
1,15,14
0,7,7
0,4,4
1,11,10
1,16,15
0,16,16
3,17,15
0,15,15
2,21,16
0,12,12
1,15,15
1,14,13
2,19,16
0,11,11
1,15,14
2,20,16
1,16,14
0,15,15
3,24,16
2,16,13
1,17,16
1,19,16
1,11,10
3,19,15
0,14,14
0,12,12
4,13,8
0,14,14
3,17,14
4,28,15
0,15,15
2,18,16
2,19,13
1,14,13
1,13,12
0,15,15
0,7,7
0,13,13
0,15,15
1,17,16
0,15,15
1,15,14
0,8,8
1,13,12
3,22,15
0,11,11
1,8,7
0,15,15
1,14,11
2,20,15
1,20,16
0,15,15
0,16,16
1,18,15
1,20,15
0,15,15
0,16,16
1,16,15
2,17,15
2,16,14
0,11,11
0,13,13
1,10,9
2,9,6
1,16,15
1,14,13
1,19,13
5,14,8
0,9,9
1,15,14
1,15,15
3,19,16
4,15,11
2,18,16
3,13,10
0,14,14
0,14,14
1,17,16
0,5,5
1,15,14
0,13,13
2,11,9
1,14,13
0,10,10
0,15,15
2,18,16
2,10,7
0,15,15
1,6,6
2,17,16
2,18,14
4,14,10
0,12,12
1,11,11
0,7,7
1,15,14
1,13,12
4,14,11
1,16,13
2,17,13
2,10,9
0,14,14
4,22,14
6,24,16
0,14,14
3,19,16
1,12,12
3,15,13
1,13,12
1,17,16
1,9,8
1,16,15
1,11,9
0,13,13
2,18,15
0,7,7
1,16,16
2,13,8
4,26,16
1,15,14
2,18,16
1,13,12
0,12,12
0,8,8
1,13,13
5,19,15
0,15,15
3,18,15
1,15,14
0,7,7
3,27,16
0,4,4
0,14,14
0,15,15
1,17,9
1,19,14
0,14,14
0,13,13
0,7,7
1,9,8
0,14,14
0,6,6
2,20,15
3,20,9
0,10,10
1,13,10
1,6,5
1,16,15
2,13,11
1,15,14
0,9,9
1,9,8
1,20,15
2,17,16
2,16,15
7,22,14
1,14,13
0,9,9
1,11,10
2,18,14
1,15,14
2,12,9
1,16,13
3,15,12
4,18,14
4,17,13
2,15,13
3,15,13
1,14,13
3,18,15
3,17,9
3,14,12
0,16,16
2,13,11
0,7,7
0,13,13
3,18,16
0,11,11
1,14,13
0,13,13
0,8,8
4,25,16
1,16,15
1,14,13
1,13,9
1,12,11
5,22,15
2,17,15
0,13,13
0,15,15
2,8,6
1,16,15
4,25,15
0,5,5
1,17,16
4,19,16
1,18,15
4,19,11
0,5,5
0,16,16
1,6,5
0,15,15
0,5,5
3,12,8
3,24,16
0,15,15
1,15,14
0,15,15
1,20,15
3,22,16
2,10,8
4,18,13
1,16,15
1,16,15
2,12,10
1,9,8
4,23,14
0,14,14
1,12,11
0,8,8
3,17,15
1,14,14
1,14,13
0,4,4
0,14,14
4,17,13
0,16,16
0,8,8
2,17,15
1,15,14
1,20,13
0,9,9
0,11,11
0,14,14
1,8,7
0,8,8
1,12,10
1,10,9
3,16,13
1,14,13
1,18,15
1,17,13
0,13,13
2,17,15
0,16,16
2,16,14
0,9,9
1,15,14
1,17,16
1,9,8
0,8,8
6,19,15
3,24,15
1,16,15
0,14,14
2,19,14
2,14,12
2,18,14
0,13,13
2,19,14
0,14,14
0,13,13
2,13,8
1,22,16
0,7,7
1,16,14
4,25,16
2,10,8
0,5,5
3,15,11
1,15,14
0,14,14
0,14,14
0,13,13
2,22,16
0,11,11
3,10,5
1,11,11
1,8,7
0,13,13
0,16,16
0,15,15
2,15,13
1,7,6
1,15,13
0,14,14
3,19,13
1,17,16
4,18,15
0,15,15
0,14,14
0,9,9
1,12,12
1,7,6
1,11,10
5,19,7
2,23,15
1,9,7
2,8,6
3,19,15
2,17,15
1,16,15
0,14,14
0,14,14
3,19,16
2,19,15
1,17,15
0,13,13
5,20,15
2,11,9
2,14,12
2,18,14
0,5,5
0,7,7
4,22,14
2,16,12
0,7,7
2,12,10
1,12,11
2,12,9
1,17,15
0,14,14
1,11,10
1,10,10
0,12,12
3,19,15
2,18,16
7,26,15
1,10,9
2,12,10
2,17,15
1,19,15
0,9,9
0,5,5
2,17,15
2,18,16
0,7,7
0,14,14
1,16,15
1,14,13
1,10,9
0,15,15
4,22,14
2,18,14
1,13,12
0,10,10
2,18,9
3,18,15
2,18,16
2,21,16
1,11,10
0,13,13
0,9,9
1,21,16
0,15,15
0,8,8
1,12,11
1,17,16
0,15,15
0,13,13
2,18,15
1,14,14
0,14,14
1,15,14
2,18,16
2,17,15
3,27,16
0,15,15
1,16,14
1,16,15
0,10,10
1,14,13
4,22,13
1,15,14
1,15,14
2,16,14
1,9,8
1,15,14
3,20,15
3,19,10
1,16,15
1,15,14
0,10,10
2,22,16
3,22,11
3,21,16
0,9,9
1,14,12
2,16,14
2,12,9
0,7,7
2,16,15
1,14,13
2,17,15
1,16,15
2,18,15
2,8,6
1,16,15
3,17,13
0,14,14
2,15,12
1,15,14
1,16,15
0,8,8
0,5,5
2,15,14
8,31,16
3,23,12
1,14,12
2,8,6
4,19,14
0,8,8
3,27,16
1,7,6
0,7,7
2,21,15
1,15,14
0,8,8
0,11,11
1,22,16
3,20,16
1,17,16
0,7,7
1,10,9
3,25,15
3,25,15
0,6,6
1,15,14
0,15,15
0,8,8
0,7,7
1,18,16
1,14,13
1,10,9
2,22,15
3,26,16
1,7,7
0,15,15
2,18,13
4,20,16
1,16,16
0,6,6
1,16,16
0,16,16
0,14,14
1,10,9
2,18,14
2,13,13
1,14,13
1,17,16
2,17,15
1,8,7
1,12,12
1,17,16
4,16,11
3,26,16
0,7,7
0,11,11
0,14,14
1,17,16
0,15,15
2,12,11
3,16,13
0,10,10
1,10,9
1,16,15
0,13,13
2,20,15
4,19,12
0,6,6
2,22,16
1,17,16
0,8,8
2,15,13
0,10,10
0,12,12
1,17,15
0,5,5
0,15,15
1,15,14
1,9,9
3,20,14
1,11,10
0,16,16
0,12,12
3,21,15
0,12,12
0,13,13
2,14,12
2,22,16
0,8,8
2,16,14
3,17,14
0,12,12
0,16,16
0,9,9
2,26,16
1,17,16
4,23,13
1,15,14
1,9,8
0,9,9
1,8,7
2,21,15
2,18,16
0,15,15
1,10,9
6,22,15
3,19,13
3,25,15
0,14,14
0,16,16
0,7,7
1,13,12
1,12,12
0,6,6
3,17,14
1,12,11
1,16,15
0,14,14
2,15,13
1,16,14
1,16,15
1,18,15
1,14,13
1,16,15
5,21,16
1,5,4
2,18,16
2,17,14
2,17,15
1,17,16
1,12,7
2,12,10
1,13,11
1,10,9
1,15,13
1,15,14
1,16,14
1,17,16
1,15,14
1,16,15
2,18,15
2,16,14
1,14,12
1,14,13
2,14,7
0,14,14
5,21,14
0,7,7
1,9,8
0,15,15
1,10,9
4,18,15
2,16,14
2,13,9
2,17,15
0,6,6
0,15,15
2,13,11
0,7,7
0,13,13
1,10,9
3,19,16
0,15,15
0,14,14
1,15,14
1,15,14
2,9,7
1,16,15
3,18,15
2,17,9
1,8,7
0,13,13
0,8,8
0,12,12
0,15,15
1,15,14
1,16,15
1,14,13
0,9,9
0,10,10
1,8,7
2,20,15
1,18,16
2,18,15
2,15,13
1,16,12
2,14,9
1,15,14
1,11,10
1,7,7
0,8,8
1,8,7
0,14,14
0,9,9
0,7,7
1,9,8
2,7,6
0,7,7
1,15,14
1,9,8
2,14,12
4,19,14
0,12,12
1,11,10
1,10,9
1,17,15
4,31,16
4,20,16
2,14,12
0,6,6
4,19,12
0,16,16
3,13,10
1,16,15
3,15,12
0,13,13
1,16,15
2,17,15
1,13,13
2,14,12
0,16,16
1,10,9
2,15,13
2,23,14
0,4,4
0,9,9
0,13,13
0,8,8
2,22,13
3,17,14
1,12,11
1,15,14
0,12,12
2,18,12
1,15,14
2,16,12
1,10,9
3,20,15
3,19,13
1,17,13
2,17,15
2,17,15
1,16,15
1,15,14
0,7,7
1,14,13
1,10,9
0,9,9
2,21,12
3,18,9
1,16,15
0,14,14
2,6,4
2,16,14
1,10,6
3,17,14
1,17,16
2,18,16
3,17,14
5,22,15
2,17,16
2,18,16
4,25,15
1,15,14
0,15,15
0,15,15
1,16,15
1,8,7
1,13,13
2,15,12
2,17,15
2,18,15
3,14,12
1,10,9
0,7,7
0,7,7
1,15,14
0,14,14
0,11,11
0,6,6
0,13,13
1,10,9
0,14,14
2,17,15
0,8,8
3,17,9
2,15,13
2,10,7
0,15,15
2,9,7
0,13,13
1,10,9
2,16,14
0,15,15
1,17,13
3,23,12
3,17,15
4,15,13
1,13,12
0,7,7
1,8,7
0,16,16
2,18,16
1,14,13
0,14,14
1,12,11
1,18,15
2,18,16
3,20,14
0,11,11
0,12,12
0,13,13
1,12,11
2,18,16
1,15,13
0,12,12
2,18,15
0,16,16
2,17,15
4,16,13
4,23,12
2,17,16
1,13,9
2,13,12
0,12,12
1,16,15
1,11,10
0,13,13
2,19,16
3,14,12
1,15,14
2,14,10
2,16,14
0,14,14
1,17,15
2,18,16
0,13,13
2,17,15
1,16,15
0,15,15
0,9,9
5,25,14
0,16,16
1,16,14
3,23,14
2,16,15
1,12,9
0,16,16
1,15,14
1,14,13
0,13,13
0,16,16
1,17,16
5,26,16
5,35,16
0,8,8
1,16,15
1,15,14
0,9,9
2,13,11
0,12,12
0,8,8
1,16,15
3,21,15
1,5,5
3,19,14
1,17,16
4,16,12
1,11,10
0,14,14
0,15,15
2,15,13
1,6,5
0,16,16
2,18,15
0,9,9
1,15,14
2,14,13
0,15,15
1,17,16
0,7,7
1,10,9
1,18,16
0,13,13
1,14,13
0,14,14
3,16,12
1,15,14
1,16,15
0,4,4
0,16,16
0,8,8
4,23,16
0,13,13
3,18,15
1,16,15
0,11,11
1,14,14
1,17,16
0,14,14
0,7,7
1,18,14
0,6,6
1,17,14
0,6,6
1,13,13
1,17,16
1,17,11
1,11,8
3,21,12
3,19,13
2,17,15
0,6,6
2,12,10
1,12,11
1,7,6
1,16,16
2,20,15
1,17,16
0,14,14
2,18,16
2,18,16
0,4,4
1,13,12
3,22,16
0,11,11
2,16,12
2,15,13
2,17,15
3,19,15
1,17,15
0,9,9
0,16,16
6,23,16
1,15,10
1,16,15
0,14,14
0,15,15
1,12,12
0,12,12
1,14,13
0,15,15
1,14,12
3,15,11
2,17,15
0,14,14
0,11,11
