n_d,n_genes,n_species
12,25,9
2,6,5
7,17,7
12,32,13
8,24,14
2,15,14
7,34,15
4,13,9
14,36,16
14,41,16
13,33,16
5,13,7
4,9,6
7,26,15
2,11,8
8,29,9
23,45,15
11,27,16
14,30,7
6,18,14
6,16,11
31,64,16
4,14,7
5,20,12
5,14,12
12,33,13
3,17,13
10,23,14
0,7,7
3,9,7
20,47,14
6,17,12
18,38,16
8,20,13
12,25,13
12,36,16
33,66,15
2,10,7
11,34,16
7,21,13
8,22,9
8,23,14
11,25,8
5,17,13
2,12,10
3,9,6
26,49,16
9,19,9
12,28,13
13,37,15
5,14,7
8,24,14
9,33,16
5,20,14
17,37,16
30,70,16
5,14,9
11,27,15
11,40,15
21,58,9
8,17,7
1,8,7
13,31,15
10,20,11
3,9,6
7,22,15
10,34,14
6,20,7
14,38,16
13,32,16
16,40,15
5,19,12
3,8,6
0,4,4
10,27,13
8,17,7
10,26,15
12,30,13
10,21,7
7,22,13
9,20,13
13,39,16
6,13,4
16,39,16
14,34,15
7,26,15
13,26,7
6,19,7
9,32,14
14,37,16
8,21,13
0,6,6
5,19,13
6,14,8
15,29,13
8,21,12
0,5,5
2,7,5
5,20,13
17,50,14
13,37,16
6,24,15
6,21,9
1,7,6
10,19,9
7,17,7
16,35,16
9,19,7
9,22,14
12,26,15
6,13,6
4,10,7
12,34,14
16,48,16
17,39,15
9,23,14
9,20,7
24,44,7
7,23,15
5,19,13
18,36,16
12,28,13
4,19,11
27,60,16
6,14,7
3,17,9
14,38,14
15,29,13
10,32,14
2,7,5
6,13,7
8,21,14
7,20,14
19,43,9
3,13,10
1,13,12
13,32,15
22,48,16
6,17,12
19,55,14
23,59,15
2,11,9
12,29,14
4,16,12
23,53,16
21,49,16
1,14,13
1,10,8
19,48,16
6,20,14
4,12,7
13,30,14
4,12,6
8,19,8
2,7,5
8,25,14
1,6,6
4,17,13
7,15,8
8,21,14
13,30,13
8,27,16
3,14,11
12,31,16
5,14,6
5,10,7
5,10,5
16,33,15
7,26,16
3,12,10
4,14,10
19,39,15
8,26,15
23,56,14
15,40,15
5,19,12
6,12,6
14,27,7
11,26,12
13,35,9
8,16,9
3,9,7
9,16,10
10,29,9
13,36,16
13,41,15
20,51,15
30,82,16
10,37,16
1,8,7
14,39,15
10,18,10
15,29,13
6,14,9
2,13,11
10,27,16
8,18,9
2,8,6
1,5,5
17,35,12
5,12,6
22,35,10
12,30,16
5,15,10
18,33,7
24,46,16
3,16,10
30,65,16
6,18,14
9,13,5
18,35,13
13,36,9
15,45,16
39,96,16
6,19,9
6,20,15
18,45,14
13,34,12
3,9,6
5,19,14
14,34,16
15,50,15
14,39,15
16,47,15
18,43,13
10,25,9
5,14,9
13,35,13
13,30,14
17,48,15
23,47,14
24,50,15
11,27,14
14,29,7
9,26,9
10,24,11
1,6,5
19,49,16
1,6,5
4,7,4
0,4,4
14,33,15
17,39,15
2,9,7
7,22,12
3,13,7
0,4,4
18,39,13
2,11,8
13,36,9
3,9,6
9,23,14
6,18,12
13,30,14
6,23,7
10,30,15
8,25,14
0,6,6
15,37,16
5,11,6
11,37,16
10,28,13
12,30,9
11,14,5
4,10,5
6,18,13
12,23,7
12,33,14
4,13,10
11,24,14
13,34,12
15,34,15
22,49,16
5,12,7
7,19,13
5,12,5
4,16,12
7,23,13
1,5,5
4,12,9
7,23,8
19,57,15
13,33,15
18,35,16
5,12,8
13,26,11
3,12,7
8,26,10
5,17,14
5,12,8
8,15,6
14,38,15
22,48,16
17,49,12
7,17,10
20,53,16
16,33,12
9,26,14
13,31,15
20,35,7
8,27,15
6,13,5
17,36,15
4,18,14
18,37,15
5,11,7
6,21,8
17,42,15
10,29,14
1,14,14
8,22,15
16,26,10
20,36,13
6,19,13
2,12,7
11,24,12
8,21,9
12,33,14
44,99,16
12,26,7
21,51,16
7,16,9
6,17,12
5,15,10
4,16,12
13,39,14
16,37,16
8,15,10
20,48,16
2,9,7
4,16,9
4,11,8
12,31,13
12,27,7
8,20,8
14,34,15
10,30,14
19,37,15
6,23,15
7,17,7
5,20,14
10,32,9
4,17,12
8,19,10
11,22,7
7,19,10
15,35,16
3,20,12
12,29,13
12,37,14
23,46,14
14,28,15
3,12,9
8,36,16
8,19,7
4,21,15
7,24,15
12,24,7
1,8,7
13,28,14
5,19,13
17,41,15
23,65,9
16,34,16
3,9,5
9,27,15
10,25,14
10,27,10
14,25,10
15,34,16
11,31,14
3,12,9
13,30,13
6,23,12
5,12,7
4,18,8
16,35,16
7,24,12
18,43,7
8,17,7
25,59,15
10,26,15
8,15,6
4,16,14
5,19,13
2,6,4
10,33,16
10,29,13
6,13,9
12,32,15
32,67,16
4,10,6
19,51,16
15,23,9
31,69,16
12,43,16
11,25,12
10,18,7
6,15,9
8,24,11
10,33,9
8,24,12
27,60,16
13,40,16
15,41,15
29,66,16
8,21,15
4,22,14
5,11,7
14,28,15
5,18,10
16,30,11
26,53,16
2,10,8
13,31,16
11,28,13
11,43,16
28,66,15
8,24,13
10,27,9
6,20,14
19,41,14
5,9,4
15,34,10
16,33,15
13,34,15
2,8,6
3,8,5
1,10,9
4,17,8
2,7,5
5,9,5
4,17,9
6,24,15
14,41,16
8,22,13
4,10,7
5,17,14
13,25,15
4,14,10
2,9,7
3,9,5
20,39,11
8,25,13
18,55,12
5,27,14
11,34,16
7,28,15
7,20,7
6,20,16
9,28,13
8,24,14
17,52,14
3,15,12
2,12,10
3,18,15
15,45,16
5,11,7
6,18,13
13,39,16
6,18,12
15,27,9
7,14,6
3,17,12
9,26,14
23,62,15
2,13,7
9,30,16
11,29,15
7,18,12
12,31,12
14,46,15
18,44,15
20,47,15
11,22,6
6,15,9
13,32,16
12,25,15
9,31,14
18,47,9
11,30,9
7,17,9
6,24,15
7,25,15
19,44,14
5,20,15
3,14,13
5,8,5
5,21,12
5,22,14
13,23,7
4,9,5
14,33,16
10,27,13
6,14,9
8,16,9
1,11,10
8,33,15
8,17,5
8,20,7
4,12,9
14,39,16
0,8,8
7,12,5
2,15,13
14,27,11
2,15,12
6,24,14
3,13,9
1,10,9
15,47,16
22,50,14
4,10,7
4,15,12
12,25,7
7,21,13
10,17,7
2,11,9
4,15,8
7,21,13
2,14,12
16,31,11
9,24,14
7,15,7
11,28,16
6,19,12
26,62,16
18,33,14
22,45,15
3,6,5
5,19,14
11,27,9
18,33,11
18,44,16
20,54,15
5,21,16
17,33,13
11,35,15
6,26,14
12,33,14
9,21,12
9,21,12
13,35,15
12,39,16
18,41,15
5,14,6
6,22,13
14,43,16
5,12,7
11,23,11
21,47,12
4,14,9
12,22,7
12,33,12
15,36,16
1,6,5
3,8,5
9,23,11
11,28,9
8,21,14
9,24,14
17,37,16
13,39,16
10,32,15
9,25,14
8,21,14
7,21,14
11,26,7
5,14,8
9,30,9
8,21,14
19,42,16
5,13,9
6,18,9
4,11,5
4,17,13
3,11,8
29,60,16
11,27,15
3,16,13
11,32,16
26,53,15
14,34,16
11,26,13
9,23,16
3,7,5
6,18,8
15,34,7
16,25,9
1,10,9
3,14,12
10,24,9
13,33,13
24,49,16
17,40,13
3,17,13
7,13,7
8,20,10
8,19,9
10,27,16
6,20,11
13,24,10
9,19,6
14,31,15
6,19,14
11,22,11
13,31,7
3,16,13
15,30,16
7,21,15
16,45,15
14,33,14
32,63,15
12,32,15
22,45,15
6,20,12
23,63,15
6,22,15
1,12,11
17,44,15
21,51,15
6,21,14
1,6,5
10,35,12
3,8,6
11,34,16
15,35,9
2,8,4
2,15,13
6,19,14
13,49,14
0,8,8
17,47,14
7,20,14
3,16,13
7,20,14
5,17,13
4,11,7
20,44,15
24,51,16
7,18,8
10,27,14
8,24,11
10,25,8
16,45,14
13,25,13
13,31,16
3,7,4
12,25,14
4,12,9
8,21,14
7,16,7
4,13,10
6,23,10
4,10,6
9,30,15
5,19,15
14,42,15
21,38,9
3,10,8
2,8,6
5,11,6
4,22,9
7,21,9
10,26,14
11,28,14
1,8,7
9,24,16
16,34,16
3,8,5
15,34,15
24,42,15
6,15,9
8,18,10
15,44,13
10,27,16
5,9,5
2,7,5
6,20,14
11,33,13
5,12,6
7,25,12
17,25,11
12,26,12
9,25,15
45,93,15
8,19,13
1,9,8
13,30,14
6,14,6
1,6,6
3,13,10
4,19,15
6,22,9
3,10,7
14,35,14
22,45,16
6,16,10
6,20,12
6,21,15
4,18,15
23,62,16
18,54,11
5,16,11
3,10,7
7,25,9
25,45,15
11,31,13
18,41,15
7,19,12
6,25,16
4,15,12
9,33,16
2,10,8
26,49,15
12,32,16
5,15,10
20,56,16
19,50,15
12,34,16
5,15,10
7,26,15
8,20,10
10,19,9
4,25,13
10,25,16
18,44,15
9,33,15
10,27,14
11,39,16
15,50,16
8,17,11
25,65,16
7,24,13
24,56,15
11,38,16
8,27,12
3,10,7
9,25,14
1,7,6
7,17,9
6,15,9
9,19,9
11,23,7
5,12,6
13,34,14
1,9,8
2,11,9
8,28,14
16,29,7
24,54,15
3,18,15
5,29,16
13,35,16
11,31,11
5,14,9
15,46,15
12,28,14
14,41,16
9,28,8
12,24,7
16,35,10
15,30,14
21,45,16
7,16,6
1,5,5
0,7,7
11,27,13
3,8,5
10,29,13
1,6,5
3,15,12
7,19,13
18,37,15
16,54,13
1,6,5
16,34,16
3,9,8
10,28,16
12,42,14
5,23,14
2,10,9
10,30,14
0,4,4
12,30,12
4,16,9
6,15,11
1,17,16
9,24,15
3,8,6
22,43,16
8,22,14
9,21,7
3,12,10
10,17,9
14,43,15
15,33,15
7,24,15
14,37,15
7,30,16
12,27,12
35,70,14
13,41,16
21,46,15
16,38,13
7,21,13
20,44,15
12,23,13
13,30,15
4,16,14
15,35,13
14,37,16
20,47,16
3,13,11
8,20,11
15,40,14
5,16,9
1,9,6
2,9,6
13,31,16
20,50,16
16,37,13
8,24,15
18,44,14
2,7,6
14,22,8
15,38,15
17,28,6
6,18,7
21,44,16
10,37,14
4,16,13
12,31,12
18,36,16
11,21,11
5,14,8
19,56,15
19,53,15
6,19,12
10,31,16
11,36,15
4,9,6
6,14,9
16,25,11
7,11,5
5,29,16
1,7,6
6,19,13
12,33,16
9,20,12
2,11,6
6,17,10
7,21,10
7,20,14
23,52,16
4,10,8
15,41,15
11,31,9
9,33,15
4,17,13
10,25,15
4,12,9
14,44,9
0,6,6
3,11,8
18,42,15
10,27,15
2,5,4
25,52,16
5,16,8
8,28,14
2,7,5
11,28,15
8,18,11
23,46,16
3,10,7
8,27,12
9,25,11
5,14,8
21,51,16
11,34,16
14,28,15
3,11,8
9,30,16
16,41,16
2,12,8
23,67,16
12,27,12
7,17,5
1,8,7
2,8,6
12,26,13
11,29,12
6,9,6
26,76,16
3,16,8
7,15,9
8,18,12
19,48,16
16,28,9
8,19,12
6,22,12
7,18,10
12,32,9
9,19,9
19,48,16
3,10,7
5,11,6
2,8,5
4,14,7
5,19,11
4,21,13
8,22,15
0,4,4
21,57,16
14,29,13
12,33,16
17,43,16
13,30,14
10,28,15
6,24,15
4,18,9
7,27,14
4,17,10
15,37,14
13,32,11
11,31,14
10,22,13
17,41,15
2,11,8
12,29,14
6,21,14
19,48,14
6,20,15
11,25,13
27,68,16
1,9,8
17,40,16
5,15,7
6,11,6
27,53,15
26,61,16
25,52,15
3,13,10
16,34,14
11,25,7
6,18,9
4,12,7
6,14,9
13,28,15
9,27,16
3,8,5
7,18,11
13,35,16
2,9,7
6,18,13
6,16,8
10,25,14
20,48,15
1,7,6
5,18,9
24,53,12
16,39,15
17,46,15
2,14,13
15,38,16
27,60,16
7,18,11
5,12,9
1,11,10
24,52,16
4,11,8
12,31,11
6,21,9
12,34,15
2,7,6
3,12,9
16,29,9
30,52,7
16,37,13
6,17,11
13,32,12
13,38,9
5,19,9
1,4,4
4,15,8
1,8,7
14,32,15
16,41,13
6,22,15
7,19,12
24,66,16
11,25,10
13,36,9
4,14,12
10,25,15
8,24,9
10,32,15
7,16,8
5,23,11
17,31,10
18,44,14
11,28,15
15,32,15
21,53,14
6,18,9
10,24,15
18,31,15
3,16,14
14,36,12
7,20,14
10,26,14
6,20,14
14,40,16
15,50,14
7,23,13
6,22,13
6,20,14
11,29,15
5,17,12
11,37,15
4,9,6
14,28,7
20,46,16
5,16,11
18,31,13
7,24,15
14,41,13
9,19,9
19,39,16
0,4,4
9,23,13
5,21,15
11,43,16
8,23,13
9,26,9
16,42,13
6,23,14
5,11,7
3,12,10
13,27,14
20,49,15
8,17,7
10,20,10
10,26,14
10,34,16
14,34,15
4,10,6
11,22,12
12,21,4
19,38,13
25,42,15
8,23,14
9,23,14
9,22,9
11,29,13
15,33,9
12,26,13
8,21,9
8,24,9
7,23,15
4,17,9
3,7,4
3,9,7
22,48,11
5,17,9
15,46,10
6,12,6
8,23,15
33,68,16
4,17,7
11,24,12
5,19,12
2,6,4
4,12,7
11,31,15
3,8,5
5,14,11
1,6,5
8,27,13
12,29,13
10,24,9
5,11,6
15,40,16
4,14,7
9,17,10
11,32,15
4,12,9
1,5,5
4,17,13
9,29,15
10,20,7
10,30,10
17,43,13
14,32,15
32,69,16
6,22,12
11,30,15
3,12,8
6,15,8
9,22,14
23,60,16
5,10,6
4,12,9
4,9,6
4,9,6
5,19,13
24,50,16
8,33,13
2,6,4
14,30,14
8,24,13
4,15,8
13,24,9
14,36,15
12,27,14
6,14,6
16,44,16
15,34,14
20,53,16
6,11,6
5,11,6
32,78,16
11,27,11
3,12,9
11,27,12
8,25,15
1,11,11
10,30,14
8,21,12
8,23,15
5,13,8
10,31,15
12,30,14
3,18,14
21,50,14
8,23,15
10,34,15
10,34,15
11,24,13
8,24,13
11,34,16
16,41,13
4,18,13
14,30,10
23,53,16
4,11,7
17,31,6
14,28,10
6,14,7
28,58,14
16,43,16
7,18,11
6,19,11
6,20,10
10,23,11
10,25,15
23,48,11
5,14,9
13,31,16
11,16,7
19,37,15
6,13,7
4,10,7
28,58,15
20,55,16
8,17,5
4,15,11
5,17,10
7,23,13
13,44,16
5,15,8
18,45,16
22,56,9
3,15,12
6,19,15
7,22,16
5,9,4
3,13,11
12,25,7
3,9,6
10,28,15
28,64,15
10,22,14
4,11,7
8,25,14
11,18,7
4,12,7
12,32,16
20,43,11
8,21,9
10,16,6
2,9,7
4,15,12
8,19,14
16,34,15
9,24,16
5,10,6
10,24,10
22,47,16
3,9,7
4,10,6
15,32,14
13,32,13
1,7,6
8,24,15
4,11,9
5,13,10
7,13,6
13,24,11
25,45,11
7,25,16
23,46,14
6,17,10
6,20,15
5,13,9
10,25,12
15,39,16
30,70,15
18,32,12
4,14,9
12,34,15
10,29,9
4,8,4
14,34,13
12,26,7
4,16,13
16,57,12
8,21,14
15,43,16
9,23,14
10,30,15
5,12,8
8,20,12
8,27,14
3,9,6
8,26,16
4,16,12
2,13,8
8,26,14
12,30,15
6,21,14
17,50,14
5,12,7
5,14,9
5,18,7
15,38,15
3,13,10
16,34,14
8,19,8
16,45,15
8,17,7
26,50,16
15,32,14
22,73,16
5,17,13
12,30,9
6,14,9
13,32,14
7,22,9
9,24,14
13,28,15
6,17,6
32,67,16
21,42,15
9,27,14
8,21,11
12,31,16
3,8,5
10,31,15
4,8,6
8,22,14
19,37,7
7,30,9
7,20,9
16,38,16
21,45,16
20,49,16
9,26,15
8,29,16
8,22,13
11,35,15
12,38,16
17,32,15
14,37,15
7,18,9
21,36,13
3,10,8
7,16,10
5,18,14
3,10,7
13,28,15
4,17,7
6,20,14
17,53,16
5,12,7
9,15,7
5,16,8
11,28,14
10,26,12
7,20,12
22,54,9
13,43,16
7,20,13
30,59,13
6,19,13
9,23,15
12,27,12
1,14,13
2,8,6
8,24,15
6,29,16
9,25,12
16,37,15
6,19,12
10,23,7
5,16,8
6,13,7
8,29,15
4,12,7
17,51,14
2,13,11
9,24,14
9,31,14
21,46,13
4,8,5
5,14,8
6,23,16
14,37,15
13,28,13
12,32,15
12,34,15
26,60,13
0,4,4
12,31,9
3,13,9
3,17,15
21,50,16
26,59,16
7,14,7
14,32,16
4,11,6
5,15,9
18,32,13
10,24,13
4,13,11
4,10,6
9,19,12
8,17,10
2,11,9
4,15,11
8,20,9
3,15,11
14,32,13
11,22,11
12,28,15
15,33,16
1,10,9
18,45,16
3,14,11
8,33,16
11,28,15
5,15,11
7,29,14
8,22,11
10,23,14
6,20,12
3,11,8
7,23,13
7,21,14
0,5,5
1,10,9
7,23,9
5,14,10
18,42,16
13,28,15
5,20,14
2,16,11
4,7,4
7,20,14
1,7,6
7,17,10
18,51,16
5,14,6
10,17,7
15,45,15
18,56,15
12,33,16
4,13,9
13,31,13
16,44,11
5,22,14
15,42,14
13,35,16
10,29,13
11,28,14
9,28,15
18,39,16
31,64,14
5,12,5
2,8,6
17,33,15
13,33,16
24,43,15
14,27,9
6,22,14
10,18,9
18,40,15
7,17,11
2,7,5
5,14,9
8,18,10
2,8,7
9,29,15
5,19,14
4,12,8
6,17,7
2,9,7
1,7,6
11,23,11
25,55,16
10,22,9
16,34,10
3,10,8
1,5,4
38,78,14
4,11,8
5,26,13
5,12,8
5,13,7
14,37,16
9,23,13
7,22,13
4,17,13
1,8,7
10,16,4
6,13,7
8,14,6
27,53,16
6,22,12
17,48,14
22,55,16
8,26,13
9,23,14
2,7,5
29,59,14
5,12,7
2,10,9
5,15,12
14,33,14
1,5,4
2,9,8
10,18,10
3,16,12
14,43,16
9,29,15
14,34,16
3,21,14
17,51,14
9,23,14
18,50,16
21,47,16
11,33,15
7,27,15
16,31,9
14,29,9
25,69,16
9,20,11
21,41,7
6,13,7
7,22,9
5,19,14
10,22,7
5,11,7
12,33,14
28,71,16
12,32,15
7,20,14
32,75,14
8,15,7
1,15,14
11,26,15
20,36,14
17,47,16
13,35,13
10,29,9
6,13,6
18,49,14
11,31,15
2,11,9
8,20,7
9,24,9
8,21,13
14,31,16
9,25,16
12,28,7
10,30,15
10,19,10
4,12,8
29,52,16
9,33,16
12,25,15
6,25,16
4,13,9
3,16,13
3,8,5
13,37,16
5,20,14
12,31,15
12,29,12
12,34,9
3,8,6
2,6,4
11,22,10
13,26,12
3,15,11
7,17,12
12,29,12
13,32,12
8,25,15
3,13,8
6,19,7
4,9,4
2,9,8
19,37,15
5,18,14
2,12,9
9,25,16
34,62,16
16,40,15
6,14,9
6,18,13
11,31,15
4,18,15
1,6,5
9,23,13
16,50,13
1,9,8
13,30,15
10,34,13
7,22,13
23,48,16
14,27,15
7,20,11
5,19,15
8,21,13
29,63,16
12,27,13
19,48,13
5,13,8
3,10,6
23,44,16
13,31,15
16,46,12
16,59,16
11,30,15
38,83,16
0,7,7
20,40,13
17,36,11
8,21,10
22,44,14
16,43,7
19,43,14
11,30,11
3,12,8
5,10,7
5,11,6
8,17,10
12,21,11
23,58,16
13,26,14
6,17,7
4,13,7
10,23,7
12,33,15
29,51,16
13,32,12
10,39,15
3,9,6
7,16,8
9,22,9
10,23,9
2,16,12
14,33,13
19,43,14
11,41,15
6,13,7
30,70,16
0,5,5
13,32,15
8,25,10
26,64,12
6,14,7
6,14,8
14,40,16
4,25,16
1,4,4
3,8,5
21,54,16
9,18,7
10,23,15
6,15,6
24,71,16
14,40,13
5,18,13
4,19,14
