n_d,n_genes,n_species
3,11,8
2,8,6
2,8,7
8,15,8
6,20,6
2,10,4
4,10,8
8,18,10
2,6,5
5,10,5
3,7,6
7,18,14
6,30,9
3,11,8
6,12,7
3,13,10
4,10,7
11,31,14
3,12,7
2,7,5
4,15,11
12,24,11
8,20,11
1,10,6
5,14,9
4,11,10
9,22,15
8,13,6
3,4,4
0,4,4
8,16,9
1,6,6
5,10,4
6,14,9
1,4,4
5,12,6
4,12,6
10,29,14
2,9,8
9,19,9
7,11,6
6,12,7
9,26,12
3,10,8
6,20,8
3,6,4
7,9,4
5,13,8
0,4,4
1,6,5
4,7,4
4,10,7
6,19,10
3,7,5
8,17,7
10,20,7
2,7,5
5,17,12
10,25,10
11,20,11
7,18,12
4,9,5
2,8,7
5,15,10
3,10,7
3,8,6
4,8,7
3,10,7
9,24,11
12,27,8
3,8,5
8,18,8
2,4,4
6,18,12
0,4,4
2,14,8
3,8,6
2,5,4
5,8,4
5,9,6
4,11,7
12,23,13
6,16,6
13,28,7
12,20,7
3,8,6
5,14,9
5,9,5
5,13,5
2,9,7
3,5,4
5,9,5
2,10,7
2,4,4
0,4,4
9,17,8
13,23,9
4,9,7
0,12,12
0,4,4
3,5,4
2,5,4
0,4,4
7,24,12
6,19,7
0,4,4
15,34,7
7,22,8
2,6,4
5,17,10
3,11,9
6,18,8
1,6,5
0,8,8
5,10,6
4,8,4
6,13,6
3,7,5
1,5,4
4,10,7
1,7,6
3,8,6
3,9,6
2,12,10
6,13,6
5,14,9
3,6,5
0,6,6
4,14,7
1,6,4
0,8,8
5,15,11
6,18,12
7,14,8
7,17,10
3,9,7
2,5,4
1,6,5
8,16,9
2,5,4
2,9,7
4,9,6
0,4,4
7,16,10
1,9,8
7,19,12
15,31,8
3,8,5
3,8,6
1,5,4
2,10,5
4,7,5
5,13,7
0,5,5
3,9,6
10,34,9
7,11,4
3,16,10
3,7,5
5,16,7
1,5,5
11,21,11
4,10,6
13,26,9
4,10,5
7,28,9
2,6,4
3,7,5
2,7,5
1,6,5
1,7,4
0,4,4
2,8,6
3,8,6
2,12,11
3,5,4
1,6,6
4,9,6
2,10,7
10,29,14
1,5,4
2,6,5
5,14,9
4,6,4
4,6,5
2,9,9
2,12,10
0,6,6
4,13,10
10,23,9
10,34,8
1,7,6
2,7,5
5,14,10
2,8,6
2,7,6
3,12,10
6,13,7
5,11,8
3,6,5
5,10,7
1,5,4
4,12,8
5,10,6
3,7,5
1,8,7
3,8,6
12,34,16
8,17,12
4,11,6
1,7,7
2,5,4
0,4,4
1,9,8
4,9,8
3,8,8
11,23,13
3,10,5
2,10,7
2,9,7
7,17,13
3,7,5
5,16,9
5,9,6
8,18,10
2,6,5
3,8,5
0,4,4
9,18,9
4,13,9
0,6,6
4,16,14
2,13,10
0,4,4
5,12,9
4,16,9
2,12,8
1,5,4
6,12,6
6,16,10
6,13,10
2,5,4
8,19,8
3,6,6
0,8,8
4,12,8
5,15,11
14,26,12
2,6,4
1,6,6
10,26,14
1,5,5
7,10,5
1,9,8
4,16,12
1,7,6
9,17,7
2,7,5
2,6,5
3,13,6
0,4,4
6,14,9
6,10,6
6,16,12
10,20,11
11,24,16
2,7,5
3,14,7
7,15,10
2,11,6
2,8,6
6,16,9
9,20,10
4,10,7
2,8,6
2,7,5
4,13,8
9,15,5
7,15,10
3,8,6
6,18,11
3,10,7
8,14,4
2,7,6
0,5,5
3,11,8
2,9,8
3,12,7
1,7,6
1,5,4
1,6,5
0,4,4
1,9,8
5,11,7
2,7,4
1,5,4
3,8,4
4,8,5
4,9,6
5,12,6
2,12,10
2,5,4
2,6,4
1,6,5
6,15,8
1,7,7
3,10,7
0,6,6
1,6,4
6,14,9
0,8,8
3,15,6
6,21,13
19,43,9
3,9,8
2,7,7
5,10,5
5,19,9
4,17,7
1,5,4
3,13,8
9,13,7
7,18,6
1,6,5
6,18,8
11,25,13
1,7,7
2,6,6
4,9,6
6,12,5
2,9,7
6,12,4
0,4,4
2,8,7
1,4,4
0,6,6
9,23,10
0,4,4
1,8,7
2,8,8
4,12,10
5,18,13
5,17,12
5,9,5
7,20,9
2,15,8
10,27,15
0,7,7
3,10,9
3,4,4
0,5,5
0,4,4
5,9,7
0,4,4
3,6,5
5,13,8
0,6,6
4,13,10
2,11,9
3,6,5
1,9,8
1,7,6
6,13,6
0,4,4
7,17,7
5,13,8
0,5,5
1,10,6
1,4,4
1,6,6
3,8,4
9,16,10
5,11,6
5,12,9
1,5,4
4,14,9
12,27,15
1,7,6
1,5,4
0,6,6
1,4,4
3,10,8
1,6,5
1,6,5
12,24,11
15,35,12
12,21,9
1,5,4
1,13,8
7,20,14
8,16,8
3,9,7
16,27,9
7,15,10
3,9,7
3,5,5
1,4,4
2,11,7
3,6,5
6,20,11
4,9,5
3,13,7
5,14,6
3,15,10
5,11,7
7,17,12
9,21,9
4,8,4
1,5,4
4,11,7
6,13,8
3,11,6
2,6,5
16,30,11
3,11,9
1,6,6
3,7,5
5,19,12
2,9,9
5,13,5
4,14,10
2,12,10
3,16,8
2,8,7
3,8,6
2,9,7
5,13,8
1,5,4
1,4,4
6,11,6
4,6,4
3,8,5
2,6,4
2,5,4
5,11,6
1,9,5
3,7,4
1,5,5
5,12,9
4,8,4
6,25,12
0,4,4
5,15,7
2,7,5
2,5,4
4,12,8
2,7,5
9,13,6
1,6,5
2,7,5
11,16,7
5,12,8
2,9,7
0,6,6
3,7,5
4,17,8
2,10,9
0,7,7
2,11,10
0,6,6
7,20,11
1,13,9
5,9,5
1,7,6
8,22,15
4,13,9
6,14,8
2,5,4
3,7,6
4,15,10
4,14,9
0,5,5
2,6,4
1,4,4
1,9,9
2,9,6
4,7,4
8,18,9
2,9,6
1,6,6
0,6,6
1,4,4
3,7,6
3,7,5
7,21,13
2,5,4
11,17,6
1,6,5
7,17,9
4,13,9
6,17,10
6,17,9
2,8,8
4,13,9
7,19,9
0,6,6
5,15,9
2,5,4
6,14,8
0,7,7
2,8,6
5,11,7
0,5,5
1,7,6
0,7,7
6,12,5
11,21,10
3,10,6
0,5,5
12,20,9
3,12,10
12,24,10
1,8,7
3,6,4
2,6,4
4,18,6
4,13,9
3,8,6
2,12,10
4,9,5
4,16,13
1,8,7
5,11,4
1,6,6
4,13,11
2,8,6
7,19,11
3,12,9
8,15,8
5,11,5
5,11,6
8,20,9
3,10,6
4,5,4
8,17,10
3,17,12
7,11,4
2,4,4
16,28,9
3,6,4
2,11,9
5,10,7
1,4,4
2,7,6
1,8,7
5,16,8
9,20,9
7,14,9
4,17,11
2,8,7
5,15,11
5,11,6
2,6,5
6,11,4
6,17,8
15,30,12
10,25,9
2,8,6
3,10,8
0,4,4
8,19,8
6,13,6
3,9,8
2,7,7
8,11,4
6,13,7
2,7,5
2,7,5
3,9,8
2,8,6
2,8,5
12,29,13
0,4,4
2,5,4
2,9,8
11,32,13
2,11,10
3,10,7
2,6,4
4,10,5
1,5,4
1,7,6
1,7,4
4,9,6
1,5,5
4,11,6
3,10,7
4,9,6
3,6,5
11,26,13
1,5,4
5,19,10
1,8,7
7,11,6
2,8,6
2,10,6
3,5,4
3,6,6
2,8,6
3,12,9
5,12,6
3,11,9
4,8,6
3,12,9
0,5,5
3,15,8
9,24,15
3,8,6
3,7,4
2,10,6
4,7,4
13,22,7
8,14,7
5,12,7
5,10,4
3,8,6
0,6,6
9,24,9
5,14,8
2,6,4
3,7,5
0,6,6
0,5,5
3,10,8
2,13,5
7,14,6
2,5,5
3,9,5
3,10,7
7,18,8
5,16,9
4,11,7
4,11,7
4,9,6
4,15,9
4,12,9
9,13,7
2,11,9
4,8,5
2,6,4
2,9,8
2,8,7
3,11,6
5,9,7
4,10,6
4,10,5
1,5,4
7,21,9
1,7,6
3,10,7
1,5,4
0,4,4
1,4,4
3,11,8
5,13,7
1,9,8
7,14,8
7,21,11
1,5,4
2,6,4
2,7,5
4,7,4
4,14,8
1,5,4
9,24,11
7,26,12
8,13,6
9,15,5
2,8,6
2,9,8
1,7,6
3,8,6
0,6,6
3,15,8
4,11,9
5,14,6
4,10,7
7,17,11
2,13,5
4,13,7
2,11,8
3,13,11
0,5,5
0,5,5
0,4,4
0,5,5
5,9,5
1,4,4
2,9,6
10,17,6
6,20,10
3,9,5
11,23,14
3,13,6
0,5,5
5,15,7
2,6,4
2,7,6
11,23,7
4,18,8
3,5,5
0,6,6
6,9,6
1,6,5
4,6,4
3,8,6
3,8,6
3,12,9
7,19,11
15,23,10
1,6,5
4,10,8
6,11,4
4,14,8
5,14,11
2,8,7
2,8,5
6,12,6
6,14,8
1,8,8
3,11,10
6,15,7
2,8,6
1,4,4
5,9,4
2,9,7
3,14,12
10,21,10
3,16,8
6,18,9
6,12,8
1,5,4
2,14,9
1,4,4
4,10,7
7,16,12
4,9,6
3,13,11
5,12,7
4,9,5
8,12,5
2,6,5
0,5,5
8,22,13
10,23,14
2,7,5
1,6,5
3,13,11
1,6,6
3,6,4
10,27,14
5,9,6
3,11,6
1,7,6
0,6,6
0,7,7
9,21,13
4,12,10
7,14,7
11,39,15
5,11,5
2,6,5
1,4,4
3,8,5
4,11,4
12,29,8
5,10,6
2,4,4
5,14,10
7,14,9
8,23,6
6,15,6
2,13,11
3,12,9
2,7,6
5,8,4
3,8,6
6,13,6
8,16,11
2,11,6
6,17,10
2,10,5
7,12,6
6,20,12
4,9,5
7,23,13
2,9,6
5,14,8
1,4,4
6,10,5
4,14,8
0,5,5
4,12,11
3,9,6
6,10,4
24,46,13
3,13,10
1,4,4
0,7,7
8,20,8
8,14,6
0,6,6
4,10,7
6,17,8
7,18,6
3,9,6
0,4,4
0,6,6
3,8,7
5,10,4
1,5,5
1,5,4
1,6,5
5,9,6
1,4,4
8,13,8
3,6,4
1,5,4
4,7,5
6,18,9
1,8,8
9,22,8
0,4,4
1,4,4
5,10,7
2,9,9
6,10,7
6,11,7
1,9,5
2,7,5
3,7,5
4,8,4
5,12,11
7,13,7
8,18,8
7,16,7
4,14,11
4,9,6
4,7,4
2,6,5
11,16,7
1,4,4
1,7,6
2,9,9
1,6,5
3,6,6
19,35,9
3,7,5
6,12,8
9,24,12
15,36,8
7,23,11
6,10,4
0,7,7
2,7,5
2,7,6
5,8,5
1,4,4
2,11,11
3,8,4
2,7,6
7,23,14
5,20,10
8,16,6
2,9,5
8,20,9
1,5,4
0,4,4
4,11,8
2,8,6
1,8,7
4,6,4
5,15,9
2,9,9
9,19,7
4,13,7
7,24,6
0,5,5
2,7,5
4,10,7
2,12,5
7,12,6
3,10,8
3,12,10
3,13,11
5,12,8
1,7,6
3,12,6
5,8,5
6,10,4
2,12,10
4,13,11
5,9,7
5,8,4
4,8,6
8,14,6
1,7,6
4,8,4
4,15,12
1,7,6
3,11,9
13,20,8
6,14,7
3,8,5
1,7,6
1,6,6
5,12,6
5,11,6
1,7,7
5,11,10
1,5,4
4,12,8
3,7,5
4,13,9
1,5,4
7,15,6
1,7,5
5,13,7
3,8,6
3,7,4
5,12,8
11,21,6
2,9,6
5,10,5
1,5,4
6,18,9
3,10,7
3,10,9
2,6,5
6,18,13
0,5,5
4,8,6
1,8,7
2,6,5
9,27,10
1,7,6
7,14,9
0,4,4
10,24,11
5,17,12
5,15,8
4,12,7
0,6,6
3,7,5
4,10,5
3,9,7
9,23,12
1,9,6
2,8,6
5,10,6
8,21,13
3,8,5
1,5,4
9,14,6
1,8,7
6,10,5
5,18,8
6,11,6
7,19,6
1,8,7
8,15,7
10,28,10
11,22,7
1,9,5
3,6,4
2,6,4
7,15,12
1,10,6
1,6,5
6,7,4
4,12,9
3,11,6
1,7,7
0,4,4
3,6,4
10,23,12
11,29,9
2,9,8
9,17,8
3,8,5
1,4,4
7,17,8
4,10,5
6,14,9
2,7,4
13,29,14
3,8,5
8,25,6
9,15,8
4,12,6
2,6,4
4,14,8
5,8,4
1,5,4
0,4,4
2,9,6
6,17,10
0,6,6
9,15,8
4,10,4
2,4,4
1,8,7
5,11,5
0,9,9
11,34,8
1,9,8
0,4,4
1,6,6
2,5,4
4,11,7
2,9,7
2,7,6
2,8,6
1,5,4
6,23,9
0,5,5
2,13,11
4,12,9
4,17,7
8,16,7
1,10,9
3,5,4
7,19,11
2,9,4
1,10,6
2,6,4
3,11,6
5,14,10
3,10,8
0,6,6
2,7,6
2,7,5
1,4,4
3,8,5
16,41,7
0,7,7
4,9,6
6,12,8
0,5,5
6,13,6
3,12,10
2,7,7
3,12,7
4,12,9
2,7,5
5,8,5
2,7,5
1,9,6
13,40,13
1,7,6
3,11,10
5,10,7
8,21,13
5,11,8
3,7,4
8,14,6
8,14,7
4,7,4
4,10,7
3,9,8
1,4,4
5,16,6
6,20,11
1,10,8
2,11,7
1,7,6
5,13,10
2,6,5
11,21,11
1,7,6
0,6,6
5,13,7
2,9,4
1,6,6
3,7,4
0,4,4
2,9,6
0,9,9
3,7,4
5,16,9
3,5,4
2,6,5
5,18,8
2,11,11
5,11,4
2,8,6
0,4,4
5,10,8
7,14,7
2,8,7
2,6,5
4,11,8
1,5,5
0,4,4
1,8,7
4,9,8
6,15,8
6,22,9
3,15,9
3,7,5
4,6,5
2,12,11
3,12,6
0,5,5
2,6,4
9,20,9
9,21,10
3,14,8
6,13,8
1,7,6
3,8,8
0,5,5
11,21,11
3,13,8
2,7,7
2,9,6
6,16,7
0,6,6
2,12,6
6,10,5
7,13,6
3,6,4
1,10,9
3,9,6
2,8,7
3,11,9
5,14,10
1,6,5
12,19,7
4,13,11
7,10,4
8,28,12
10,25,12
1,4,4
0,4,4
8,15,9
5,7,5
4,9,7
3,12,8
3,6,4
5,10,7
2,6,5
2,6,4
0,5,5
2,7,5
1,5,4
6,18,6
0,5,5
0,5,5
3,9,6
7,10,7
9,13,5
4,10,8
6,14,7
4,12,10
1,7,6
7,22,13
0,4,4
2,10,7
5,16,10
10,27,12
2,5,4
1,5,4
4,10,8
4,8,4
3,8,6
2,5,4
5,12,6
4,7,4
11,29,9
4,14,9
0,4,4
2,7,5
6,10,5
2,11,9
7,13,7
12,20,9
4,16,9
7,12,8
6,12,9
7,22,14
4,10,7
9,16,6
3,8,5
0,6,6
3,21,10
4,10,6
1,4,4
4,8,5
6,14,8
4,8,6
2,5,5
3,12,7
6,13,9
1,7,6
1,7,6
6,16,10
14,21,6
3,9,5
10,29,14
7,12,5
1,6,5
4,13,11
7,13,7
8,14,8
5,18,9
7,15,7
2,9,8
3,8,6
10,21,11
5,15,9
9,22,10
3,12,9
3,8,7
6,9,6
3,10,7
1,6,5
9,22,8
4,9,7
1,4,4
3,9,6
12,34,10
3,9,8
4,14,10
0,6,6
4,14,9
9,11,4
5,10,4
3,6,6
3,15,7
2,6,4
16,32,13
3,7,5
7,16,9
2,10,9
10,18,9
2,8,7
2,8,7
5,19,11
2,7,7
7,14,8
1,7,6
2,6,4
2,7,6
4,9,6
3,13,11
6,13,4
8,16,11
3,6,5
1,9,5
2,16,9
2,12,11
0,4,4
10,12,5
3,12,10
2,9,8
6,11,5
5,11,6
1,9,8
0,4,4
0,5,5
4,14,7
7,24,14
2,9,7
5,11,8
2,11,11
2,5,4
3,10,8
1,9,8
3,13,7
2,6,4
0,5,5
8,20,13
1,8,8
3,9,5
6,18,10
4,13,7
7,16,12
7,17,13
3,8,5
3,12,7
0,5,5
17,30,13
3,10,5
1,6,6
3,6,4
6,19,7
4,9,5
2,7,5
1,10,9
3,7,4
4,11,8
3,12,9
1,4,4
5,9,4
4,9,7
2,6,4
2,11,6
4,10,5
4,14,8
9,16,8
7,20,14
3,9,6
4,11,6
1,5,5
3,5,4
2,6,4
1,13,12
2,9,7
4,9,5
3,7,5
7,18,12
5,12,8
4,16,8
3,12,7
2,9,7
6,22,14
0,6,6
6,13,6
4,13,10
1,10,9
5,9,5
1,7,5
0,4,4
7,16,9
3,9,7
4,12,9
10,20,11
0,6,6
0,5,5
1,8,7
5,11,7
5,11,8
4,8,5
8,16,7
0,8,8
2,7,6
3,13,7
3,11,9
1,5,4
1,6,5
4,17,11
1,7,5
0,6,6
3,14,9
3,10,7
5,8,5
3,11,8
3,8,6
9,32,10
3,7,5
1,5,4
6,10,6
4,12,10
3,9,5
5,9,6
2,12,10
2,5,5
0,4,4
1,6,6
3,11,8
5,10,7
5,7,4
7,12,5
5,10,6
0,4,4
3,14,12
8,22,10
3,7,6
2,10,6
1,6,5
3,10,8
0,5,5
1,9,6
9,20,12
2,14,6
3,8,5
1,9,8
5,10,5
4,7,4
3,9,5
1,8,7
0,6,6
8,11,4
4,18,11
1,7,7
3,6,4
10,22,11
4,9,4
3,10,7
14,32,13
1,6,4
4,9,6
2,6,4
8,15,7
4,12,9
3,9,5
4,9,7
8,24,12
0,4,4
0,4,4
4,9,6
7,13,7
4,7,4
3,15,8
9,19,7
8,21,13
2,6,4
1,5,5
6,13,7
3,5,4
5,14,7
0,5,5
1,6,5
4,6,4
3,9,6
4,14,8
0,4,4
1,5,4
3,5,4
8,22,13
0,4,4
7,16,9
3,6,4
3,8,4
4,5,4
3,11,7
6,17,7
1,5,4
3,17,12
5,7,4
12,25,12
2,8,8
5,12,7
5,12,8
9,22,12
1,8,7
4,9,6
2,6,5
2,9,7
4,7,4
2,4,4
1,5,4
6,10,6
3,5,4
2,5,5
7,17,10
8,25,8
3,7,4
4,9,6
1,4,4
10,19,8
1,6,6
2,5,4
4,13,9
5,16,8
2,5,5
2,5,4
5,11,7
1,7,6
4,7,4
3,16,14
5,8,5
1,5,5
1,6,6
0,4,4
3,9,7
4,8,7
6,14,7
1,4,4
21,33,7
10,23,14
5,14,7
4,15,12
1,12,8
1,10,6
6,19,13
2,6,4
5,8,6
2,5,4
2,8,6
6,14,7
11,20,15
1,4,4
7,16,7
8,16,9
2,8,6
11,18,7
3,7,6
2,9,6
1,5,4
3,11,6
3,7,6
3,15,11
4,13,11
5,16,12
1,6,5
1,6,6
0,4,4
8,25,14
0,4,4
0,8,8
0,6,6
7,15,9
4,9,6
8,19,13
3,12,6
2,9,9
0,5,5
5,15,13
3,13,6
3,8,6
2,9,7
7,10,7
1,5,4
0,5,5
3,9,6
4,11,9
12,23,13
3,7,6
4,10,6
1,6,5
0,7,7
4,14,9
4,11,8
2,6,6
2,8,7
5,8,4
4,18,8
3,8,6
2,9,6
3,8,6
1,9,8
6,11,6
8,24,12
2,9,7
3,13,8
2,10,8
2,11,6
0,4,4
5,16,8
3,9,6
11,37,7
4,14,8
1,12,11
1,6,5
3,11,8
4,10,7
6,12,6
5,8,6
3,11,10
2,6,4
0,4,4
0,9,9
6,15,6
2,8,7
5,9,7
5,19,8
5,11,6
2,9,7
5,15,12
2,11,11
3,9,7
2,10,6
5,11,7
1,4,4
0,5,5
0,4,4
1,8,7
2,7,6
5,9,5
4,7,5
0,6,6
4,10,6
1,7,7
2,5,4
5,14,9
1,7,6
2,6,5
9,17,9
9,21,12
3,9,7
3,8,6
3,10,8
9,19,10
1,5,5
4,7,4
1,6,5
5,10,5
0,6,6
7,11,8
11,27,12
2,5,4
2,9,7
4,12,8
11,25,14
6,11,6
1,6,6
3,6,5
3,14,12
7,15,9
0,5,5
3,12,7
5,12,5
1,6,4
2,5,4
3,5,4
3,7,5
1,7,6
2,6,4
0,5,5
7,13,5
3,7,5
1,7,6
3,11,6
4,16,6
5,12,9
2,6,4
5,12,8
7,14,7
1,5,4
4,9,7
1,4,4
5,14,10
2,8,6
3,15,12
3,11,7
5,11,6
0,8,8
4,10,7
3,14,7
3,7,4
1,7,6
5,11,6
5,9,5
2,10,6
1,5,4
5,10,7
5,17,7
4,13,10
3,9,8
5,16,8
6,11,6
3,11,7
6,12,8
3,12,9
2,8,7
2,9,7
5,15,11
4,11,8
8,14,6
1,6,5
2,7,5
5,17,11
2,8,6
1,5,4
10,21,10
1,5,4
3,5,4
3,9,6
8,13,8
4,8,5
10,24,7
4,9,5
3,7,5
5,17,10
5,18,10
3,10,6
4,11,6
1,5,5
5,10,7
2,7,6
9,15,12
1,9,6
1,5,4
0,4,4
4,7,6
3,10,9
6,13,10
5,8,6
2,11,7
2,11,6
4,7,5
5,9,5
0,4,4
3,6,5
1,6,6
7,10,4
3,7,5
4,14,10
7,13,7
5,14,10
8,15,8
1,4,4
2,9,5
1,4,4
2,6,4
4,12,7
3,11,7
1,7,6
3,12,6
10,24,9
3,11,6
4,7,5
2,10,7
7,16,7
6,14,10
3,7,5
1,8,8
4,10,7
1,11,10
3,9,7
3,7,6
4,10,7
3,7,4
4,7,5
1,6,6
2,14,9
1,9,8
2,8,7
5,13,11
2,11,7
2,8,6
11,25,10
3,9,7
3,8,6
3,15,11
8,23,8
3,7,7
3,19,10
3,6,4
2,9,7
1,7,6
2,7,6
2,9,6
1,7,6
6,10,5
8,25,16
2,7,6
6,12,5
7,13,9
5,8,5
2,10,8
9,19,9
0,5,5
3,12,7
3,7,4
1,6,5
4,8,5
6,10,6
4,17,7
2,6,5
1,6,5
4,13,5
4,7,4
1,6,5
5,16,12
9,22,9
3,7,4
3,10,7
7,16,9
5,11,10
7,21,12
2,9,7
0,4,4
8,14,6
5,11,6
5,14,10
5,14,7
4,7,6
2,4,4
7,20,9
2,6,5
2,4,4
3,9,7
3,13,7
2,7,4
4,9,6
2,12,10
4,7,4
4,8,7
7,22,8
3,15,12
3,13,11
1,5,5
4,10,7
2,10,6
3,10,5
3,11,7
9,19,9
3,7,5
4,7,4
2,6,5
3,10,7
8,12,5
4,11,8
3,12,9
3,10,6
6,10,7
2,5,4
2,6,4
2,6,5
6,18,8
4,15,8
1,8,6
0,5,5
1,6,6
2,6,4
10,27,10
1,6,5
1,5,5
4,16,13
2,10,9
5,10,9
5,9,6
3,8,6
5,13,5
0,6,6
0,4,4
6,14,10
0,7,7
4,11,7
2,7,5
2,9,8
2,10,6
1,7,6
4,10,7
0,5,5
9,29,12
1,9,5
6,18,8
8,18,10
3,8,6
5,11,4
5,10,6
6,15,9
1,6,6
7,17,11
5,9,4
1,9,8
2,10,8
3,7,5
2,7,5
5,15,10
2,8,7
5,9,6
6,15,9
5,11,6
5,14,10
2,5,5
13,15,6
3,5,4
8,25,13
14,32,11
7,13,5
2,8,6
2,10,8
4,9,6
7,20,12
6,13,11
1,6,6
5,9,4
3,10,9
7,12,5
2,7,5
1,9,7
3,7,5
6,18,13
2,7,6
1,5,5
8,15,8
3,7,6
3,8,5
2,6,4
5,16,8
4,15,9
6,14,8
1,9,9
4,8,5
0,4,4
4,13,10
4,11,6
0,6,6
6,22,8
7,21,10
5,13,10
4,10,5
3,9,6
12,31,9
3,9,5
0,4,4
9,14,7
0,7,7
5,12,7
2,7,5
1,5,4
2,5,5
1,4,4
5,11,7
5,12,9
6,11,5
5,15,7
4,13,9
2,10,7
0,4,4
1,5,4
4,15,11
2,7,5
0,6,6
5,17,8
6,13,8
9,21,11
1,5,4
8,23,9
8,20,9
4,15,11
2,4,4
1,8,7
6,10,4
3,7,4
0,4,4
2,6,4
8,20,10
1,8,7
4,9,7
3,7,6
0,5,5
5,20,14
1,6,6
2,7,4
1,7,7
0,6,6
6,20,9
0,5,5
0,7,7
2,8,7
0,4,4
1,6,5
2,9,6
4,16,11
0,7,7
8,19,7
5,11,5
3,9,5
0,4,4
0,11,11
5,11,7
3,10,8
1,7,6
3,13,9
6,15,10
5,8,5
2,7,7
1,7,6
0,5,5
0,4,4
2,6,5
2,8,5
4,10,6
7,15,10
3,6,4
11,25,12
2,10,8
4,7,4
7,10,5
6,12,4
3,11,8
13,35,13
6,14,8
8,21,12
12,32,9
5,12,5
2,6,5
0,7,7
2,6,6
6,16,13
2,7,6
2,7,5
2,8,6
6,11,7
2,12,8
2,9,6
1,6,5
0,6,6
2,10,9
5,13,7
7,12,5
6,14,9
1,4,4
2,7,5
7,13,8
10,25,9
3,6,4
4,11,7
3,9,6
4,10,7
6,12,6
2,7,5
2,7,5
6,14,9
1,8,6
6,17,11
4,9,6
4,14,9
1,6,5
3,10,8
6,20,9
7,16,12
1,5,5
1,5,5
2,10,9
3,9,7
5,15,9
1,6,5
6,14,7
2,4,4
3,10,5
3,8,5
13,32,14
2,9,6
4,11,10
8,14,6
3,8,5
1,5,4
4,8,4
8,13,7
11,24,9
3,11,8
9,28,9
8,16,6
5,13,7
1,5,4
6,11,6
2,7,4
1,9,8
7,15,8
3,8,6
0,4,4
5,12,8
5,19,8
9,10,5
2,8,7
4,11,8
6,13,8
2,5,4
3,7,4
1,5,4
8,22,14
9,18,10
1,5,4
9,30,15
0,5,5
0,5,5
12,22,9
4,9,5
2,7,5
9,18,7
2,5,4
2,8,7
9,15,9
2,5,4
5,16,8
5,9,4
3,9,6
2,13,6
1,8,6
3,14,11
6,11,5
0,9,9
1,9,8
4,8,6
3,10,7
2,7,6
0,6,6
4,8,6
4,10,8
7,12,6
3,6,4
2,6,5
1,5,4
10,18,8
2,11,10
3,11,8
7,14,7
0,6,6
6,15,9
3,14,10
2,7,5
2,8,7
5,10,5
5,16,10
2,10,5
0,5,5
6,12,6
4,15,13
2,7,5
3,9,7
2,5,4
2,9,8
6,7,5
6,19,9
3,7,4
3,11,7
3,10,5
15,31,15
8,17,12
1,8,5
15,29,12
10,21,11
3,7,6
2,6,5
3,6,4
7,15,9
1,9,5
3,8,6
5,9,5
2,4,4
9,22,12
5,18,10
6,26,9
15,35,16
6,11,7
10,15,9
4,9,7
1,9,9
2,8,7
1,5,4
0,4,4
2,7,6
4,12,7
3,14,8
8,17,10
7,23,15
1,6,5
3,7,6
1,6,5
3,17,11
1,4,4
3,11,10
3,12,9
