n_d,n_genes,n_species
3,9,7
11,29,16
35,81,13
11,40,9
17,57,14
20,50,9
5,11,7
10,28,9
4,22,15
13,40,16
2,19,12
10,33,16
8,22,12
10,26,12
19,36,7
6,17,9
22,42,12
8,22,14
11,26,14
20,39,16
2,8,6
12,33,15
12,25,5
22,50,15
16,51,15
13,29,15
22,45,16
28,67,16
8,26,12
4,21,12
15,32,7
13,33,12
9,29,15
9,30,13
0,6,6
14,39,16
10,29,16
8,21,12
28,61,14
18,42,16
4,18,15
3,19,13
7,19,7
16,50,16
7,19,13
12,33,13
3,11,9
21,52,16
23,65,15
21,37,14
8,35,14
7,18,7
14,45,14
0,9,9
14,44,12
11,31,10
9,27,9
5,18,9
17,46,14
5,13,8
17,41,15
2,17,9
14,34,7
8,21,11
4,16,12
11,22,14
14,44,16
12,40,12
9,20,6
1,16,15
13,21,6
14,37,16
6,13,7
21,43,16
8,16,9
14,29,16
3,14,11
28,66,15
12,27,13
2,6,4
5,23,8
8,22,14
9,31,15
12,32,15
5,18,14
11,26,15
10,27,15
5,12,6
26,66,16
5,14,8
5,17,13
20,41,15
6,31,15
7,28,15
4,14,10
5,34,15
2,11,7
17,36,15
6,22,16
7,21,12
8,24,12
11,33,15
2,16,8
3,14,11
18,48,16
2,9,7
10,21,13
15,35,15
15,28,7
16,46,13
17,39,7
5,26,13
4,20,16
3,17,14
21,38,15
14,40,12
6,15,9
33,84,16
20,48,14
14,34,16
14,40,16
18,64,16
7,16,8
14,39,15
3,11,9
8,25,11
13,35,15
3,18,14
9,30,16
10,28,16
12,33,14
7,24,15
5,14,10
10,25,12
10,39,15
8,21,9
6,21,16
12,34,13
19,56,15
19,55,16
2,8,6
3,12,7
4,15,9
9,26,16
18,54,16
6,16,10
6,21,9
6,22,14
14,39,14
21,40,16
4,14,11
10,29,14
8,22,14
5,18,13
5,19,9
4,14,10
6,14,9
9,23,15
14,35,15
11,24,9
7,21,14
12,38,16
17,29,7
22,54,16
7,21,14
11,28,15
14,37,14
16,55,16
14,29,15
17,40,16
0,4,4
10,48,16
5,14,7
12,29,15
8,27,6
10,31,16
18,40,9
28,75,15
9,20,5
9,30,14
1,8,7
8,15,7
4,23,14
8,28,13
5,12,7
8,23,12
10,33,15
2,10,8
23,46,16
12,41,16
4,10,6
10,36,14
2,8,5
9,30,13
11,45,9
16,24,6
25,48,11
10,37,16
18,46,9
15,46,15
29,54,16
9,23,13
7,26,9
27,69,15
14,36,15
1,9,7
4,17,14
9,28,16
6,15,9
11,28,14
14,34,16
16,35,16
14,60,14
13,40,9
3,8,6
0,7,7
11,34,16
10,30,13
13,28,12
2,14,7
9,31,15
10,28,14
4,15,12
14,31,16
4,13,7
7,25,16
3,7,5
7,13,5
8,32,15
2,7,5
5,13,7
9,34,15
11,25,9
10,39,13
13,41,16
8,23,15
2,15,7
10,22,11
5,20,15
5,17,10
16,52,12
10,33,9
24,60,16
16,22,8
5,19,12
10,26,13
18,41,13
3,18,15
42,95,7
21,55,16
17,45,16
6,17,7
1,15,12
7,19,7
4,12,8
11,33,9
13,33,9
4,14,9
8,24,14
32,70,16
5,21,16
5,17,10
5,15,10
27,65,16
35,67,15
6,23,13
7,23,11
16,36,13
4,8,4
16,42,16
5,21,14
7,22,14
7,28,15
4,18,14
6,15,7
10,24,15
19,42,16
10,25,11
4,15,11
14,37,15
20,52,15
7,26,14
7,31,14
14,40,16
3,10,9
22,53,16
11,27,7
6,25,15
1,5,5
6,12,6
56,133,16
2,7,5
15,42,11
26,50,9
2,14,9
7,19,12
22,51,15
10,28,15
6,20,9
11,21,11
10,29,16
17,47,15
29,77,12
15,40,15
11,31,15
7,19,12
4,16,13
2,9,7
8,22,12
15,33,15
8,27,16
14,51,16
3,18,12
16,41,16
16,47,16
15,35,15
10,25,12
2,15,13
7,25,15
11,35,15
4,13,9
10,34,16
32,76,16
16,31,13
4,16,9
16,40,15
4,14,7
23,63,16
13,35,14
5,10,5
4,14,10
9,29,11
22,52,16
17,43,16
9,27,16
6,21,9
7,19,13
10,25,7
8,15,6
21,47,16
0,7,7
12,37,9
34,67,16
18,36,14
9,23,15
5,13,7
11,37,16
26,62,16
5,12,7
3,15,12
2,17,16
2,12,7
26,58,15
3,13,4
3,14,12
17,54,16
24,57,15
15,41,16
10,31,7
19,47,7
8,12,4
9,20,7
27,69,16
31,61,12
8,19,9
12,35,15
9,16,8
39,106,16
12,30,13
6,24,14
4,17,13
1,5,5
3,9,6
12,34,15
5,21,15
16,36,14
2,8,6
10,34,16
13,32,12
13,44,16
14,34,7
1,7,6
21,49,10
5,23,15
3,12,9
6,31,14
13,37,16
25,59,16
5,21,8
9,35,16
6,21,15
2,7,5
28,58,14
2,9,7
14,42,14
18,47,15
3,17,14
10,34,16
25,74,16
6,25,15
18,43,8
16,30,10
6,18,12
7,25,13
11,27,15
10,37,14
7,26,15
8,28,16
9,28,15
7,22,7
5,19,9
9,33,13
28,85,16
13,33,15
5,14,8
5,15,7
9,41,15
13,34,16
5,12,4
1,13,9
15,31,7
17,50,16
14,35,15
1,11,10
14,34,16
7,23,16
12,30,14
7,23,13
5,24,14
10,23,7
9,24,15
11,22,11
4,15,6
8,19,12
8,23,15
18,42,7
8,37,15
11,38,16
7,13,6
28,55,16
4,13,6
11,35,15
3,13,7
14,38,15
17,36,16
2,8,6
20,60,9
1,8,8
4,28,16
6,22,7
10,34,15
4,13,9
13,30,15
10,29,9
7,20,13
6,22,14
30,75,16
18,45,11
8,25,13
5,20,15
9,16,5
19,53,16
19,53,16
13,36,14
5,12,7
5,22,8
10,39,12
1,15,14
13,41,16
9,26,15
8,24,15
4,10,7
10,18,8
4,13,11
8,16,8
16,39,15
11,29,15
9,25,11
19,47,15
5,17,8
7,18,10
16,44,16
6,20,15
12,22,8
3,11,6
6,14,8
16,30,10
12,29,11
13,37,16
21,59,15
8,22,12
9,31,14
10,35,9
12,30,16
15,29,14
6,16,10
7,23,14
11,26,15
9,29,15
5,20,9
9,25,16
12,43,16
11,41,14
10,38,16
16,40,14
22,52,16
5,15,9
0,4,4
15,34,12
16,44,14
13,36,13
14,29,11
2,8,6
10,27,16
29,68,16
20,50,16
8,28,15
10,29,16
11,35,15
10,24,15
8,15,9
6,20,13
14,46,9
13,47,16
7,16,7
6,18,10
29,64,16
15,21,7
14,41,16
8,27,7
7,22,15
13,23,12
11,25,15
11,32,14
6,22,9
9,30,15
8,16,6
13,31,15
19,51,16
21,43,16
8,29,15
4,14,7
3,13,9
13,38,12
15,45,12
17,44,14
7,16,7
3,12,9
5,12,7
10,29,16
12,32,7
3,15,12
21,61,9
12,32,15
7,23,9
10,20,7
23,55,16
13,34,16
18,49,16
5,10,5
6,18,14
1,11,8
12,26,14
1,4,4
3,17,14
5,14,9
7,26,13
15,29,15
8,17,10
7,21,7
7,18,10
7,16,10
15,47,15
4,13,9
5,20,13
24,44,16
12,33,15
25,46,10
20,49,16
3,17,8
18,44,15
3,14,7
3,12,6
8,32,15
11,38,14
13,31,14
7,23,12
5,12,7
13,37,16
3,9,6
2,7,6
24,57,16
1,7,6
7,21,14
30,61,10
16,50,15
3,20,14
15,35,15
6,21,10
2,20,16
14,27,12
7,20,15
3,11,8
8,22,13
3,14,9
12,36,15
10,23,12
22,65,16
18,37,16
6,27,15
11,30,15
5,21,9
34,75,13
16,40,12
16,42,14
11,23,6
21,52,16
5,14,9
12,39,16
9,26,9
14,33,7
10,34,15
11,31,16
13,20,8
7,23,8
13,39,12
25,52,16
11,32,14
9,23,7
5,17,14
17,40,9
13,34,14
15,41,15
9,19,7
13,40,12
3,11,9
21,43,15
9,23,13
4,14,7
13,40,12
11,25,13
8,21,9
4,8,4
8,25,7
11,23,7
16,46,14
16,43,15
11,25,13
4,13,8
15,30,16
3,15,9
5,17,11
5,20,12
3,9,7
6,21,10
12,22,10
8,18,10
15,37,16
4,10,6
10,27,14
6,12,5
12,28,14
13,49,15
17,39,16
26,51,16
9,19,7
7,21,15
6,21,10
6,19,13
5,16,8
12,38,16
0,6,6
7,24,14
3,14,9
4,14,9
20,59,16
6,14,8
22,62,16
2,8,6
9,22,7
3,9,5
1,10,7
16,43,13
11,30,13
21,44,16
15,32,15
19,52,9
23,38,15
1,15,14
5,22,13
5,15,8
17,36,7
5,11,5
5,19,15
7,18,6
9,33,15
7,14,7
16,35,15
8,29,15
22,52,15
11,27,14
2,12,10
47,133,16
4,18,10
22,51,16
21,65,16
7,25,11
14,33,14
18,47,16
6,27,14
6,19,13
24,63,16
4,18,11
4,12,8
7,23,13
15,31,16
5,15,12
14,36,15
16,49,15
4,14,10
28,67,15
2,7,5
14,30,16
20,50,15
12,32,9
14,45,9
9,35,15
9,25,15
18,51,14
5,24,14
20,46,9
33,69,15
9,25,14
4,17,14
17,35,16
0,9,9
3,8,5
5,18,14
13,40,16
7,19,8
2,8,5
16,44,16
17,42,15
7,22,14
5,14,6
19,47,15
4,20,14
42,87,16
20,59,16
23,55,14
13,45,15
13,48,16
8,19,12
6,24,13
12,36,16
5,14,8
11,24,7
17,35,15
25,57,16
2,9,7
10,29,9
2,12,10
10,38,15
11,37,16
14,35,14
2,14,12
7,19,7
9,25,14
13,42,12
7,26,16
12,39,16
16,27,11
5,19,10
4,16,13
9,21,10
19,52,16
17,40,14
9,26,14
8,23,15
4,21,14
13,41,15
15,38,15
4,11,7
6,23,15
1,8,7
11,33,15
1,6,6
1,5,4
6,22,15
34,73,9
5,17,12
17,54,15
8,23,10
7,16,7
12,31,16
7,32,16
8,25,15
7,28,9
7,23,15
10,37,15
20,50,15
1,5,4
0,9,9
9,39,16
2,5,4
8,25,9
12,27,12
18,49,16
16,30,12
20,44,15
9,30,15
6,24,15
2,6,4
16,32,10
9,23,14
10,22,7
8,27,8
9,33,16
5,20,9
8,25,15
11,36,16
1,4,4
10,29,12
5,18,8
2,8,6
4,11,7
3,17,13
4,14,9
21,64,14
9,26,15
7,28,15
12,31,14
5,15,10
11,37,16
2,10,8
5,16,10
24,56,12
7,30,9
7,20,12
1,10,9
