n_d,n_genes,n_species
20,44,15
39,96,16
2,10,8
15,34,16
15,36,15
4,14,8
5,14,8
5,13,9
21,55,16
16,39,16
23,60,15
9,22,13
6,18,12
11,35,16
6,19,15
2,14,12
5,13,7
8,22,13
7,20,14
4,18,11
7,23,16
12,37,9
12,42,16
13,42,13
3,10,7
11,36,14
10,32,16
17,38,16
16,49,15
10,19,9
2,14,13
10,34,15
7,14,8
30,70,16
5,18,14
16,49,16
12,38,15
2,9,7
14,35,16
2,9,6
1,9,5
1,10,9
2,15,12
18,44,16
6,19,12
22,45,16
10,41,15
6,14,7
9,21,7
1,8,7
14,42,14
15,41,13
11,31,16
8,24,9
2,7,5
10,24,14
1,9,8
14,41,16
11,25,13
15,34,14
5,22,11
2,8,6
41,80,16
23,45,16
25,54,10
21,47,15
7,24,13
7,17,8
2,8,6
11,26,12
4,15,9
5,22,9
19,50,16
21,49,14
4,14,11
6,26,14
10,24,10
9,31,9
3,15,13
14,39,16
13,37,15
24,62,16
1,8,7
12,29,16
7,25,15
5,22,16
5,22,15
4,15,11
10,27,10
15,49,16
11,37,16
18,42,10
8,30,15
4,15,8
9,23,7
6,23,16
1,8,7
7,20,13
4,9,5
16,47,12
6,29,16
20,49,16
3,12,8
13,39,15
3,15,8
5,23,16
4,9,6
19,49,16
23,49,16
5,18,15
35,64,16
5,13,8
14,29,11
13,38,15
3,16,13
16,40,15
11,31,15
3,12,9
4,18,11
3,17,14
6,14,7
11,22,11
2,10,8
3,14,11
4,12,8
10,26,16
3,15,12
12,37,16
15,32,13
5,12,6
7,27,15
22,54,16
0,6,6
12,33,15
23,54,16
8,24,13
2,11,9
8,27,12
18,53,16
14,42,16
11,36,13
16,35,14
10,32,16
8,23,15
6,17,7
3,10,7
24,58,16
15,33,15
6,15,10
11,26,7
11,23,12
32,73,10
10,32,14
9,32,12
7,17,9
21,49,15
15,44,15
0,8,8
4,19,16
10,30,12
20,61,15
10,48,9
4,20,14
3,12,9
8,19,11
11,35,15
21,43,13
2,12,10
27,49,14
7,22,15
13,36,15
0,6,6
14,40,7
12,29,16
6,29,8
28,75,9
4,9,5
4,12,8
22,47,16
38,91,14
1,7,6
0,9,9
12,44,15
2,13,9
39,75,14
9,18,7
10,28,14
10,38,15
7,24,15
23,54,16
5,25,13
5,17,13
25,64,16
2,11,9
12,33,15
3,20,16
10,39,16
13,37,16
17,47,9
5,10,5
43,114,16
21,54,16
15,34,14
7,17,10
13,58,16
10,34,16
7,16,6
5,12,6
12,31,15
40,100,16
8,32,14
2,11,9
11,29,15
6,13,6
28,60,16
4,13,9
7,26,12
14,37,15
23,64,16
7,25,15
22,52,16
9,22,13
8,19,10
11,27,15
18,41,7
5,18,13
3,15,9
3,21,15
0,9,9
6,22,13
4,18,14
16,40,16
7,10,4
9,22,14
19,48,16
16,44,16
10,40,16
8,25,14
4,18,14
14,34,9
6,27,16
7,22,8
12,34,9
2,10,8
12,36,15
3,12,9
7,20,13
16,41,13
4,24,14
20,42,15
1,6,6
16,26,6
24,62,16
8,25,16
25,55,16
17,46,15
3,16,13
15,34,9
20,36,16
5,14,9
5,13,8
12,30,15
20,44,16
5,13,8
16,36,14
28,71,15
11,24,7
30,76,16
13,40,16
5,20,16
5,21,16
7,23,15
22,48,10
8,18,7
0,7,7
8,29,16
21,54,13
21,55,16
7,19,13
14,25,7
26,59,16
7,23,15
7,31,13
10,34,15
32,79,16
16,40,12
11,28,15
19,44,16
11,26,12
12,27,14
7,12,5
12,33,15
26,74,15
4,13,9
13,34,15
8,18,7
4,18,13
13,34,15
6,15,7
5,16,9
2,9,7
9,25,14
16,39,15
8,14,7
10,24,16
1,8,7
9,34,15
8,28,16
11,25,15
19,55,16
12,34,15
15,38,15
4,17,7
11,43,16
10,29,15
11,27,16
3,19,15
4,12,6
2,13,11
6,27,16
5,8,4
15,31,9
14,28,7
22,53,13
21,56,16
12,34,13
36,79,16
9,31,9
15,38,16
9,29,16
5,21,16
0,13,13
13,32,10
5,15,7
6,16,9
4,21,14
5,20,15
31,80,15
9,25,12
10,32,16
10,35,15
10,29,14
22,50,9
11,29,16
7,19,9
10,28,15
12,38,16
5,16,11
9,28,13
18,70,9
29,67,15
5,16,11
8,22,15
3,10,5
17,56,15
34,86,15
31,72,7
6,14,6
2,10,10
12,30,13
30,68,16
2,10,7
4,12,9
25,68,16
7,24,13
11,29,10
14,38,15
10,24,15
4,11,6
13,35,16
23,54,16
4,15,10
5,18,11
5,12,7
8,22,12
6,16,9
7,24,15
24,54,16
34,86,16
21,54,16
9,25,15
13,33,16
5,20,12
14,33,14
14,35,15
12,46,16
6,23,14
13,26,10
3,9,6
2,7,5
13,40,16
41,90,16
26,46,12
8,26,15
11,34,15
20,63,14
18,36,7
15,40,14
6,19,12
13,39,15
4,17,13
12,34,12
4,16,9
22,50,14
4,10,6
7,37,15
23,55,15
6,31,13
2,16,14
7,24,15
17,40,16
20,43,14
6,23,16
9,25,16
12,32,16
15,41,15
42,97,16
8,13,5
14,42,16
7,23,11
24,55,16
9,23,14
11,29,16
9,33,15
13,24,12
10,27,14
10,26,7
8,20,12
8,30,16
0,8,8
11,39,15
1,6,5
26,70,15
2,9,7
9,27,13
9,27,11
22,59,16
17,48,16
10,24,14
12,40,14
16,36,9
17,38,15
11,27,12
26,49,7
22,56,15
8,18,11
5,14,7
20,40,11
9,30,14
22,43,13
9,27,14
8,30,16
11,33,15
24,69,16
6,22,9
1,6,5
14,41,16
9,24,14
11,32,15
29,63,16
2,14,13
24,61,16
15,43,16
13,39,15
6,18,13
7,16,9
13,28,14
21,50,16
12,24,10
4,19,15
19,41,15
11,28,14
5,20,15
17,43,15
30,78,16
9,27,16
2,10,8
6,17,7
8,25,16
16,48,15
9,22,7
13,34,16
9,24,16
19,46,15
1,14,13
4,15,11
8,17,7
12,28,7
3,10,7
15,35,7
6,19,12
27,60,15
10,23,12
2,16,14
26,53,16
18,39,14
12,27,14
4,18,9
10,22,11
6,27,15
7,27,16
6,19,9
1,10,8
15,32,7
3,11,9
21,60,16
15,41,16
10,31,16
10,35,16
2,13,7
15,48,16
9,30,16
9,33,9
11,30,16
23,53,14
6,19,13
13,38,16
9,28,14
13,26,7
6,20,14
9,22,12
8,24,9
0,6,6
10,27,16
16,41,9
14,39,9
11,24,14
3,15,13
14,30,14
5,13,7
9,31,14
10,24,7
2,8,6
5,25,15
18,44,14
10,25,10
15,46,13
24,59,16
7,28,12
8,18,7
14,57,16
5,14,9
0,6,6
10,27,15
6,16,9
12,28,12
5,19,15
6,25,15
11,35,13
27,69,16
20,50,16
1,9,8
3,13,10
9,35,16
28,67,16
12,36,16
14,43,16
25,54,16
13,36,13
7,21,15
12,25,14
20,42,14
16,47,15
7,31,14
13,38,16
15,41,13
3,10,7
13,32,13
3,12,9
7,23,14
43,122,16
6,17,7
7,15,8
12,25,11
10,24,15
9,23,14
26,78,16
11,34,15
32,66,16
21,50,16
24,62,9
12,42,16
29,84,16
10,18,5
8,31,15
18,45,16
21,51,15
15,61,16
2,11,9
14,38,9
23,69,9
6,27,16
27,61,16
15,49,13
5,13,8
21,63,14
11,29,13
13,33,15
2,16,14
17,51,16
7,21,14
20,48,16
6,23,15
5,17,12
7,22,15
2,13,8
9,22,13
31,63,11
7,27,15
31,75,16
7,17,9
4,11,7
8,21,11
4,22,15
5,15,10
15,41,15
7,23,15
7,20,10
0,4,4
9,29,9
14,41,16
0,6,6
12,36,14
1,13,12
10,20,9
3,17,9
12,30,11
15,45,14
23,61,15
12,19,7
11,36,15
13,36,12
9,25,15
9,16,4
6,21,14
13,45,16
23,54,15
18,51,15
6,18,9
5,23,9
5,19,9
12,29,12
5,16,10
17,58,15
7,27,14
17,43,15
22,70,15
8,23,16
4,11,7
9,19,6
24,57,16
31,53,12
23,59,16
14,38,15
8,24,15
20,60,15
13,36,9
8,25,12
12,32,16
5,18,13
11,31,9
18,45,16
21,45,16
29,64,14
17,46,12
9,24,11
9,27,16
7,20,8
4,13,9
3,15,8
5,17,8
3,15,13
7,14,8
9,28,12
10,25,16
11,27,16
13,36,9
9,29,15
5,16,7
13,35,15
5,12,7
10,31,14
13,37,16
22,54,16
14,40,14
15,48,14
10,26,12
9,22,12
9,24,13
10,32,15
12,42,15
1,9,8
6,11,4
19,43,16
1,11,10
22,56,14
7,20,11
15,36,16
5,21,14
12,43,14
6,15,9
11,28,12
23,57,16
20,50,16
11,37,15
20,58,13
18,45,16
5,14,7
37,94,16
5,18,9
10,22,7
22,70,16
5,14,7
28,71,16
11,32,15
8,19,11
10,28,13
27,63,16
14,30,13
33,81,16
9,29,16
20,44,15
3,9,6
8,20,11
9,22,14
19,44,11
7,19,7
13,32,14
27,79,16
12,36,9
8,21,15
7,17,7
4,19,14
2,18,16
7,23,13
14,35,13
10,27,15
27,68,9
23,49,15
1,16,15
1,13,12
8,25,7
7,23,15
19,60,15
1,8,7
17,39,16
8,32,9
3,12,9
8,21,14
5,16,7
1,8,7
4,18,16
13,30,15
11,22,11
23,64,16
5,18,14
1,7,6
16,36,9
10,26,14
14,34,16
14,35,13
6,22,15
9,22,12
3,18,15
6,20,15
11,27,15
14,34,14
16,45,12
5,11,6
6,19,13
20,50,16
16,36,9
11,31,16
5,11,6
22,49,16
2,7,5
1,10,6
18,45,12
17,51,16
5,26,16
10,26,16
22,35,12
9,24,14
2,7,6
24,60,16
6,15,6
15,29,14
10,25,7
15,40,16
6,21,13
6,29,15
11,37,13
15,40,15
0,6,6
18,39,16
13,27,15
10,26,16
17,41,16
15,40,16
6,22,9
6,18,11
10,20,11
2,16,14
27,68,16
15,38,16
8,20,12
19,53,14
3,6,4
3,10,6
26,64,16
0,7,7
8,27,15
12,33,15
2,11,8
7,20,9
9,28,16
22,54,16
7,16,7
24,47,15
5,12,7
12,29,10
4,24,14
9,29,15
2,8,6
14,44,14
7,25,12
8,22,13
23,63,16
8,32,16
10,30,14
24,56,15
4,13,6
9,22,11
9,26,14
9,19,9
11,35,9
8,26,14
23,44,15
19,35,16
17,40,15
8,26,15
1,9,8
3,17,14
1,19,14
8,25,15
9,25,16
7,23,15
2,10,8
19,58,16
30,62,15
14,29,16
19,43,15
3,12,9
30,78,16
6,20,13
38,102,16
2,20,15
13,34,15
5,18,15
21,41,16
17,52,16
16,45,16
6,19,13
17,46,16
20,52,15
9,20,13
13,31,16
17,40,15
9,25,12
7,21,14
8,26,14
2,6,4
16,33,12
9,23,11
31,65,15
14,41,16
29,72,16
4,11,6
23,74,16
12,42,16
16,35,15
19,46,16
18,45,15
13,32,16
5,12,5
4,13,9
27,59,16
8,22,14
19,47,14
12,32,15
3,13,8
13,29,15
8,21,14
2,8,6
3,10,8
17,44,15
9,34,15
6,16,12
4,19,15
1,8,7
20,56,14
6,12,7
9,23,7
19,45,16
11,27,7
8,24,13
39,97,16
9,30,16
11,23,6
1,6,5
8,23,16
4,21,9
23,65,16
15,49,16
10,36,16
6,18,12
19,52,15
15,34,12
15,53,14
24,55,15
10,30,14
9,24,15
2,18,14
17,33,11
7,24,14
41,96,16
6,18,7
19,57,16
6,19,13
1,8,7
9,27,15
7,24,15
13,26,11
8,31,16
2,8,6
8,26,16
7,37,15
11,35,15
20,59,16
24,53,16
10,25,15
13,34,15
9,28,15
1,10,9
5,20,15
22,60,16
4,20,15
8,25,16
19,46,16
11,28,15
5,17,8
3,13,7
5,10,5
14,25,12
23,63,16
11,30,9
14,35,13
27,59,16
8,26,15
7,21,15
1,9,9
21,47,16
13,33,15
9,25,15
6,11,6
7,20,9
19,42,16
19,45,15
19,50,16
22,66,16
3,16,13
8,18,10
5,17,12
39,77,16
3,8,4
3,17,15
9,26,14
8,26,16
5,16,11
17,35,14
5,11,6
8,30,15
25,73,15
3,8,5
6,17,8
21,58,13
13,43,15
5,18,9
10,38,13
15,43,16
11,29,15
13,36,16
2,9,7
22,50,10
9,17,7
11,25,11
15,35,14
5,21,14
9,29,14
9,36,16
1,7,6
22,48,16
13,39,16
3,11,8
11,31,16
9,27,8
8,23,11
4,14,9
34,91,15
9,35,16
12,27,9
14,43,16
5,20,14
9,32,15
8,22,8
21,50,16
21,56,16
5,22,15
26,72,16
8,20,8
32,70,16
14,42,16
9,26,9
12,30,12
7,18,11
5,13,8
23,70,16
19,51,9
7,28,15
13,33,15
8,22,15
35,82,16
13,34,9
25,53,12
11,28,14
7,16,7
14,36,14
7,23,16
4,17,14
16,31,9
6,22,14
5,14,10
19,43,14
3,14,11
11,41,16
24,59,16
7,22,15
8,23,12
16,42,16
19,53,16
10,25,14
6,23,14
19,62,14
19,46,15
9,28,14
29,55,15
16,48,16
10,27,16
11,33,16
10,25,12
3,10,8
15,45,16
8,20,13
16,44,16
14,37,16
16,43,15
12,24,7
16,45,15
4,16,9
22,72,16
9,18,9
30,70,16
7,25,15
9,23,14
6,22,8
4,14,9
14,25,12
7,15,10
9,29,15
28,79,16
9,40,16
9,26,15
12,27,7
14,41,16
20,52,14
6,17,9
12,41,16
6,14,8
9,21,9
7,18,11
19,37,16
20,43,14
17,48,16
13,24,6
6,23,16
1,5,4
19,63,16
23,53,14
12,32,15
18,46,16
5,11,6
19,59,15
6,15,10
11,30,15
6,22,15
29,73,16
30,69,16
33,70,16
9,24,16
14,49,16
28,72,16
12,30,14
39,97,16
5,15,7
3,14,11
8,23,8
8,24,14
9,33,15
7,31,15
9,35,16
30,85,16
4,17,7
3,20,14
1,8,6
10,21,9
8,24,14
10,32,15
11,28,15
16,35,14
16,39,16
10,29,14
16,45,12
7,23,16
10,21,7
3,20,16
24,56,16
3,17,15
6,18,12
29,61,16
24,55,12
29,72,16
3,18,15
5,23,14
10,26,13
16,43,16
1,14,9
19,59,16
9,17,8
7,26,15
23,41,11
0,5,5
12,26,13
6,13,5
28,84,13
6,12,7
7,26,15
4,17,15
18,43,15
12,33,15
20,41,14
3,17,14
14,39,16
12,28,9
8,26,16
4,17,12
2,12,8
24,73,16
7,23,15
5,20,15
15,36,15
11,24,7
20,55,16
4,15,8
0,6,6
2,9,7
11,21,10
4,11,7
7,23,14
1,15,14
8,15,7
2,10,7
7,24,9
7,19,12
4,13,9
9,27,14
16,51,16
22,60,16
20,43,15
1,7,6
26,72,16
10,20,12
15,43,16
17,47,16
34,96,16
6,20,11
7,25,15
7,24,10
22,61,14
11,32,15
3,9,6
12,32,13
21,43,16
14,42,9
9,28,16
22,49,15
5,13,8
3,17,14
14,29,15
6,20,14
3,7,4
31,85,16
10,26,14
11,33,14
6,13,7
10,24,11
32,84,16
12,44,9
32,63,16
3,9,6
9,22,7
41,68,12
1,8,7
8,33,15
25,76,16
8,17,7
13,36,15
4,11,7
9,19,9
14,34,16
7,21,15
11,33,13
5,22,13
35,97,16
1,10,9
20,53,16
2,9,7
6,16,9
7,30,13
18,35,15
3,20,16
9,25,14
10,19,9
9,22,13
14,31,15
7,20,13
17,41,14
7,20,11
16,50,16
2,11,9
5,20,15
3,10,7
14,33,13
20,49,15
25,63,16
13,37,15
8,24,8
12,34,15
13,38,14
15,36,16
4,24,14
0,6,6
14,50,16
4,11,7
11,25,13
12,35,16
4,10,4
6,26,10
7,18,11
6,20,14
22,55,16
17,54,9
5,21,12
9,28,14
15,53,9
17,58,15
12,44,16
20,45,14
13,26,7
19,56,16
24,66,16
6,15,8
5,16,7
9,32,15
3,16,9
23,62,16
8,29,9
28,75,15
14,34,15
6,24,7
8,28,16
7,20,9
14,45,16
11,31,16
19,41,14
6,20,14
6,19,7
22,63,16
14,41,15
10,30,9
4,15,10
6,14,8
10,31,16
12,20,8
12,27,15
8,30,15
6,16,9
5,24,12
26,64,16
20,65,9
4,11,8
9,22,11
10,36,15
27,63,14
3,10,7
10,29,14
19,52,9
5,11,6
3,10,7
10,31,15
12,35,7
15,28,11
2,8,5
7,24,15
14,33,13
16,43,15
13,24,12
18,55,16
2,14,9
6,20,14
18,34,16
9,32,15
2,15,13
13,34,13
13,32,11
17,58,16
22,53,16
12,29,15
6,20,15
10,38,15
34,82,16
0,4,4
4,18,14
9,14,5
10,29,16
16,48,14
10,19,8
12,31,15
7,26,15
9,34,15
10,27,13
31,69,16
15,40,16
9,31,9
14,28,14
10,29,15
9,32,14
8,25,16
6,17,12
18,48,15
21,45,7
20,64,16
25,74,13
27,45,7
0,7,7
22,51,16
18,57,9
7,16,9
19,40,15
13,29,14
13,32,16
12,33,14
5,19,14
12,46,15
4,19,15
15,39,14
11,23,13
11,35,16
2,17,15
2,10,7
5,16,9
9,27,16
9,31,15
3,17,14
6,27,15
19,43,16
2,13,8
13,31,15
0,5,5
1,10,9
11,40,9
8,33,16
3,17,13
2,13,8
14,35,13
11,38,9
9,19,7
7,19,7
4,8,4
4,14,6
13,40,15
10,28,15
15,37,15
4,10,6
12,27,10
10,27,16
22,51,14
20,46,9
4,18,9
6,13,8
9,30,9
12,35,14
21,51,15
8,22,11
29,65,15
8,22,15
7,22,14
20,47,16
3,17,13
20,45,16
21,63,14
12,27,7
29,69,14
6,23,14
4,11,6
7,28,15
8,28,15
1,11,11
5,16,11
6,22,14
5,15,10
7,26,13
4,12,9
4,17,13
3,10,7
2,11,9
17,39,15
3,18,12
13,41,14
17,43,13
30,87,14
17,46,13
13,42,16
11,25,13
11,27,7
9,18,7
10,25,14
9,36,16
9,31,15
3,9,6
3,15,12
15,45,16
10,18,9
4,15,11
0,7,7
16,49,12
17,51,11
8,31,14
12,45,16
33,75,16
29,65,16
4,14,9
17,34,12
3,15,12
14,36,16
2,6,4
6,27,15
3,10,7
8,27,15
3,14,11
21,60,16
20,60,16
4,11,7
6,24,16
15,31,14
6,24,15
12,41,15
10,41,9
15,47,14
15,44,16
16,42,16
18,39,16
6,15,10
1,16,15
19,46,14
1,7,6
18,39,12
2,11,9
8,26,15
6,19,14
7,24,12
16,40,15
7,22,13
3,19,16
8,24,15
1,8,7
28,62,14
13,40,16
14,34,16
6,24,15
8,30,9
8,20,10
12,30,16
19,56,16
1,9,9
28,75,16
13,31,11
21,50,14
8,18,10
20,48,16
8,28,15
16,34,16
24,59,15
8,23,12
16,42,16
13,31,8
14,34,15
26,60,16
4,18,13
4,10,5
17,39,16
13,35,12
19,42,15
3,11,9
24,41,13
3,9,6
20,42,16
5,26,8
16,37,16
13,28,7
10,38,16
12,36,16
15,45,16
4,13,7
10,41,14
4,13,9
15,40,12
17,69,15
14,26,11
35,78,16
5,18,13
11,29,15
24,67,15
2,5,4
5,22,16
13,27,7
16,48,11
8,38,15
8,35,9
11,32,15
5,20,16
4,10,6
15,39,15
11,24,7
12,24,14
15,55,16
11,27,15
20,48,16
6,18,12
11,29,16
30,65,14
2,8,5
2,8,7
14,34,15
8,15,6
6,23,13
4,19,14
4,12,7
14,44,16
6,20,13
20,52,15
0,6,6
9,24,16
57,123,16
3,18,12
13,33,12
32,76,16
2,12,10
10,31,16
20,53,15
12,24,11
14,38,16
11,32,13
3,11,8
7,27,16
4,15,11
10,30,16
3,14,8
13,36,15
25,60,16
9,27,14
18,38,16
15,41,15
18,40,15
19,46,15
4,11,6
4,17,7
21,64,16
7,22,9
3,16,13
12,35,14
2,17,15
9,21,12
7,31,16
11,23,11
5,13,8
7,22,16
2,9,7
7,30,15
17,38,16
16,49,15
0,7,7
30,70,16
15,43,16
5,17,12
7,19,9
20,41,11
39,74,16
12,32,15
4,19,14
13,42,10
1,6,5
13,29,15
11,29,15
18,52,16
6,18,8
19,46,7
4,18,13
16,31,7
28,66,16
1,12,8
14,34,9
3,15,9
0,7,7
5,18,14
9,22,14
27,53,16
4,15,7
2,9,7
9,23,7
4,15,12
10,23,15
20,52,16
23,68,15
21,46,14
7,31,15
2,13,11
23,52,15
14,44,16
2,13,11
7,25,9
12,28,7
17,42,9
11,28,15
5,15,11
10,27,14
4,23,15
14,39,15
11,35,14
9,38,9
10,29,16
27,85,15
16,30,11
10,34,9
16,46,13
14,43,15
17,40,11
9,16,6
12,42,9
10,27,13
30,66,14
5,16,12
19,41,14
4,15,12
15,35,14
14,43,14
16,30,14
8,16,9
2,12,11
8,21,7
19,53,15
9,23,13
14,35,12
22,59,16
2,9,7
17,56,16
16,40,16
8,28,16
13,40,15
5,19,14
21,44,14
33,60,7
14,36,16
4,17,13
14,32,15
3,17,10
5,25,11
7,27,14
20,50,14
3,9,7
26,72,16
15,42,16
5,27,16
12,33,14
15,32,13
13,51,15
24,54,16
20,45,16
7,20,8
1,7,6
10,24,15
2,16,14
3,22,15
11,37,16
3,10,8
9,23,15
2,13,11
6,14,9
34,92,16
11,29,14
4,18,14
1,8,7
23,74,16
30,71,16
21,68,16
36,90,13
11,37,16
15,41,15
14,44,9
13,46,15
7,13,7
33,67,16
15,29,10
3,9,6
8,23,11
6,17,10
8,24,12
8,12,5
8,25,15
21,47,15
10,34,9
2,12,10
4,14,8
6,33,15
6,20,13
13,34,15
12,38,15
19,57,15
12,44,14
4,16,10
6,21,16
28,72,9
9,16,7
8,19,12
11,34,14
12,22,11
11,35,13
4,14,9
4,18,13
20,53,15
4,9,5
7,17,11
7,22,10
2,6,4
12,37,16
0,4,4
16,32,11
3,18,14
2,14,10
19,58,16
10,29,16
13,29,15
7,27,13
7,25,14
14,39,12
16,54,12
2,8,7
5,17,13
6,16,10
17,46,14
7,20,14
9,28,13
24,58,16
21,48,13
10,30,15
11,36,16
15,30,13
16,41,9
7,21,12
14,32,14
10,41,16
31,85,16
8,26,16
14,50,16
12,29,16
6,24,13
22,62,14
3,13,7
13,42,16
13,32,16
12,29,14
13,29,11
8,26,16
3,8,5
8,33,16
8,19,13
7,15,7
11,48,16
11,26,15
3,10,7
6,19,7
8,24,13
5,11,6
10,25,15
3,9,6
7,22,15
17,40,16
25,54,15
5,15,10
9,30,16
16,41,15
16,52,14
11,30,15
7,19,12
14,34,13
2,9,6
6,19,13
3,18,15
26,64,15
3,20,14
30,71,16
4,14,7
15,45,16
2,10,8
12,31,11
14,35,15
36,63,15
18,51,16
9,29,16
4,17,13
9,23,15
2,10,7
14,37,11
6,20,12
0,6,6
12,30,16
11,34,9
2,6,5
8,26,16
6,21,12
4,20,16
0,5,5
14,37,15
15,39,16
10,26,11
11,31,14
11,30,15
6,24,11
18,43,7
6,28,11
12,28,12
15,31,14
0,5,5
8,20,11
1,7,6
18,35,12
