n_d,n_genes,n_species
11,23,12
9,24,15
7,23,14
3,13,10
3,13,9
3,11,8
2,13,11
4,16,12
20,54,16
5,19,11
3,18,14
2,18,15
10,33,15
18,50,16
14,46,16
17,37,15
7,23,16
13,44,16
2,9,7
6,19,14
30,66,16
8,29,9
8,22,16
4,19,15
9,32,16
8,24,13
13,29,7
4,17,13
11,31,14
3,13,10
15,57,16
8,23,12
16,51,15
15,44,16
0,8,8
2,17,15
11,26,16
16,42,14
2,8,6
17,48,15
1,7,6
6,30,16
4,19,14
10,41,9
4,11,7
22,57,16
10,41,15
1,6,6
3,15,12
21,66,16
26,54,16
9,21,7
3,12,9
6,25,13
9,36,16
9,36,16
7,23,11
4,18,13
2,14,12
5,22,7
12,26,15
7,28,15
2,8,6
7,29,13
11,27,14
4,21,15
11,34,15
10,30,16
7,19,11
2,8,6
7,24,15
27,91,16
13,29,15
4,15,11
8,24,16
12,31,16
8,31,14
36,118,16
7,20,14
1,15,14
4,11,6
9,32,15
17,38,10
8,25,15
9,28,16
2,10,9
2,10,7
3,19,9
11,30,16
12,33,14
13,34,15
10,38,16
0,7,7
8,22,7
13,43,16
13,47,14
13,32,16
8,21,10
2,14,13
8,24,14
10,27,16
5,19,15
8,34,16
9,35,16
34,91,16
5,19,14
2,6,4
3,10,7
5,24,16
1,16,13
6,20,13
10,32,16
8,26,16
12,37,15
21,61,16
15,42,15
19,50,16
7,31,16
15,41,16
11,35,9
9,24,16
1,12,7
2,11,9
30,72,15
21,58,9
2,13,8
8,38,15
6,30,14
9,37,14
4,16,9
1,17,16
9,39,16
3,16,13
10,30,15
13,46,12
1,16,15
4,14,10
1,13,12
12,36,14
3,9,6
9,32,11
16,39,7
5,27,9
7,24,15
5,19,12
17,46,16
8,32,16
11,29,13
7,41,15
5,22,15
5,24,16
3,13,7
11,30,16
12,41,15
5,18,12
2,13,11
3,21,16
15,38,15
6,29,15
3,19,16
7,28,9
19,50,16
8,30,15
10,41,16
4,20,15
11,23,6
3,10,7
8,29,14
7,23,9
5,20,8
6,26,16
8,32,16
11,21,7
4,11,6
11,48,15
3,18,14
8,26,15
5,17,11
2,18,16
15,42,15
9,33,15
15,27,9
3,15,9
12,34,13
9,20,9
0,7,7
14,38,16
2,17,15
12,45,16
5,27,14
3,18,12
7,21,14
7,21,14
19,57,15
6,25,14
2,16,8
8,27,11
3,18,15
7,19,12
6,12,6
8,29,15
6,14,7
10,26,12
3,10,7
9,23,12
16,51,14
4,11,7
7,24,16
12,28,14
19,59,15
7,25,16
2,17,15
7,19,12
8,31,16
6,21,16
14,53,16
11,40,15
6,21,15
4,12,6
14,42,13
4,17,13
8,26,15
2,11,9
14,38,16
9,25,14
17,36,15
4,16,8
0,13,13
6,30,13
10,45,16
12,23,11
4,10,7
9,29,16
5,22,12
7,24,16
7,26,15
14,43,16
7,22,15
1,5,4
8,24,15
3,19,16
7,17,7
6,23,14
7,25,16
16,51,16
10,23,14
4,18,14
9,33,16
4,12,8
6,20,14
11,32,16
13,46,16
12,32,9
2,15,13
4,19,16
13,35,7
3,15,9
5,24,14
9,26,12
10,34,16
1,13,9
1,7,6
9,24,15
16,52,16
9,29,7
17,35,11
9,16,8
5,20,15
5,19,14
7,23,12
4,25,15
4,9,5
6,13,7
15,56,16
12,29,9
3,8,5
21,59,16
2,16,15
1,10,9
3,14,7
3,20,16
13,39,13
14,45,16
9,27,16
13,39,15
3,20,16
7,19,13
7,21,15
3,16,12
12,40,16
4,21,15
2,9,7
5,20,13
6,17,8
8,32,15
4,12,7
9,27,16
3,18,15
18,52,16
9,30,16
4,24,16
0,4,4
10,38,16
2,18,14
0,7,7
10,33,15
1,12,8
5,14,10
11,33,16
11,26,7
10,35,13
8,21,10
8,29,16
21,57,16
7,26,14
8,30,16
1,9,8
5,22,14
8,14,6
12,48,16
25,65,16
1,8,7
4,23,11
3,8,4
14,36,11
6,18,7
12,40,16
7,17,9
11,42,16
9,34,14
3,16,13
28,58,16
20,56,16
23,64,16
17,38,16
16,60,16
5,16,11
1,8,7
5,24,14
10,30,16
25,67,15
3,13,10
4,18,14
12,34,15
7,23,15
2,16,14
14,39,16
1,17,15
15,41,16
3,18,15
3,18,15
22,52,15
8,33,15
11,23,12
6,24,16
6,32,15
10,39,16
8,22,14
4,20,15
1,7,6
3,15,12
8,26,10
7,26,13
12,30,9
2,17,15
3,10,8
16,46,15
8,29,15
5,19,15
13,26,9
34,77,16
5,22,11
10,42,14
8,18,13
9,25,15
2,14,13
7,25,16
3,10,7
9,31,15
8,28,14
1,10,9
5,24,12
14,40,15
11,28,7
5,20,12
3,17,13
5,10,6
6,27,15
20,47,15
17,52,9
17,53,16
16,45,15
1,9,8
8,27,16
23,53,16
8,25,14
3,11,7
24,53,16
9,26,11
5,16,7
5,22,13
12,34,15
3,10,7
5,26,14
16,63,13
14,30,14
1,6,4
8,28,16
14,50,16
14,32,15
1,17,16
1,11,10
0,13,13
1,7,6
3,11,6
5,28,15
7,20,13
9,28,14
5,19,12
12,42,15
5,14,10
25,55,16
13,30,16
4,12,9
6,20,14
3,18,14
2,6,5
9,29,14
3,10,7
22,53,16
10,36,16
3,14,6
7,15,8
4,15,8
6,22,16
13,33,15
11,30,16
8,24,14
5,15,9
4,16,13
10,30,16
6,19,14
21,57,16
0,10,10
22,73,14
14,51,16
26,69,15
3,17,15
13,52,15
1,17,16
5,25,16
5,19,14
14,39,9
10,30,15
6,28,16
5,14,9
4,14,11
2,10,7
9,32,15
10,39,15
19,52,16
16,45,16
4,19,15
8,37,16
10,34,15
2,7,5
7,22,13
5,26,9
0,7,7
3,10,7
3,21,14
6,32,14
10,33,16
6,28,15
4,12,10
7,33,9
3,7,4
0,5,5
10,37,15
28,67,16
7,23,16
5,15,7
22,59,16
13,37,13
8,24,15
11,27,11
14,41,16
4,25,16
10,37,16
2,9,6
10,28,15
15,45,13
8,25,15
8,27,7
34,78,16
10,30,13
7,29,10
5,14,9
3,17,14
2,9,7
5,22,16
7,23,16
15,44,16
12,40,16
4,22,16
7,25,15
12,33,16
9,44,16
7,27,11
4,23,16
5,19,14
24,48,12
4,20,14
4,18,7
19,48,16
7,23,15
6,23,16
10,28,14
0,5,5
6,20,9
24,63,16
10,33,15
7,29,16
2,13,7
4,16,11
9,27,16
9,25,15
11,33,16
6,30,12
7,24,15
11,33,15
13,36,15
4,22,15
2,9,7
10,35,16
9,23,16
15,33,7
15,32,14
14,40,15
12,22,7
13,40,13
21,53,15
5,26,12
4,16,9
13,33,15
8,25,13
12,39,15
11,33,14
8,18,7
4,15,12
21,53,16
4,29,15
6,18,11
9,28,15
14,41,16
11,24,9
9,36,9
9,25,13
10,32,14
9,26,16
8,26,14
4,21,14
14,31,16
11,35,15
5,20,15
7,26,15
10,30,16
26,65,16
5,20,8
13,39,16
4,17,14
1,9,8
17,44,14
1,13,12
2,16,14
4,15,12
7,23,14
7,28,16
5,19,14
3,20,9
4,17,14
0,5,5
2,8,6
9,30,13
9,25,10
10,26,14
9,32,13
3,10,6
3,20,15
3,9,6
11,44,16
6,13,8
16,43,16
8,29,14
13,38,16
4,17,14
3,15,12
8,31,16
1,6,5
5,17,12
12,34,11
33,92,14
8,17,10
1,8,7
4,16,13
12,30,16
30,87,16
3,15,12
6,29,14
8,36,15
1,16,15
12,35,15
4,17,13
5,21,8
0,13,13
11,30,16
5,22,15
4,20,9
15,56,16
11,51,16
5,12,7
11,32,13
5,14,9
8,32,15
22,65,15
5,20,15
5,25,16
8,20,7
6,15,9
2,11,9
2,8,7
15,41,10
12,33,15
5,16,13
10,26,15
3,10,7
8,22,15
4,20,11
4,17,14
2,6,4
8,22,12
3,11,8
18,48,16
13,35,15
3,10,7
6,30,15
5,19,11
7,27,16
13,42,12
7,21,8
8,25,14
7,21,14
6,21,12
5,18,12
10,33,15
33,75,12
8,27,16
5,22,16
1,15,15
6,27,15
18,47,15
10,36,15
8,24,7
13,31,16
12,33,14
4,16,13
25,67,15
4,21,16
8,26,15
28,65,16
1,6,5
9,18,9
27,60,9
2,7,6
12,27,13
7,35,16
29,78,15
10,32,16
12,32,13
8,21,12
4,23,13
14,40,16
7,23,9
3,20,14
3,8,5
12,40,16
4,9,5
17,42,16
7,20,14
19,52,16
19,57,16
19,53,16
12,35,16
9,30,7
0,5,5
15,42,11
9,36,16
7,25,15
5,22,16
9,23,14
14,47,16
7,19,13
6,20,14
9,31,14
4,15,8
5,20,14
13,36,16
0,13,13
10,25,14
15,40,16
9,35,16
3,15,12
3,11,8
6,27,14
0,6,6
19,47,15
5,19,13
3,13,7
4,27,15
11,35,16
14,29,14
4,9,5
7,17,8
7,22,14
10,35,16
8,20,11
3,10,7
2,9,7
7,33,12
24,62,16
6,16,10
16,43,16
5,19,14
26,67,16
7,22,11
2,15,13
7,22,15
2,13,11
7,16,7
13,32,6
9,25,16
4,19,15
9,32,16
5,20,14
2,10,7
12,30,16
9,25,10
4,17,13
2,15,13
14,40,16
2,14,9
9,30,15
14,56,14
7,22,15
2,10,7
0,7,7
18,42,16
6,17,9
7,16,9
2,13,13
10,24,15
3,9,6
8,33,13
5,22,15
27,77,16
11,38,15
2,16,14
5,20,10
4,15,9
2,18,15
17,38,13
5,11,6
6,24,14
2,15,13
2,7,6
5,13,8
7,26,16
7,24,16
7,28,9
5,18,13
3,16,13
8,32,15
7,20,7
21,43,14
9,24,12
2,18,16
16,42,15
14,39,15
13,39,15
8,22,13
7,21,14
6,18,13
4,15,7
14,39,15
7,26,16
5,20,14
12,47,15
5,22,9
3,14,9
15,50,13
9,30,15
10,27,15
5,27,16
2,11,9
11,32,16
16,48,16
11,34,16
8,27,16
10,55,9
3,17,9
9,31,14
31,69,16
3,19,9
8,23,7
8,23,14
3,19,15
22,65,16
15,32,16
20,50,16
11,33,15
4,17,13
8,27,14
13,39,15
10,31,16
5,20,12
2,15,13
1,10,9
8,28,14
12,38,12
3,7,4
1,8,7
10,28,12
6,26,16
18,41,16
3,18,16
3,19,16
3,11,8
4,16,7
10,29,16
3,18,16
2,14,12
21,57,15
9,27,16
3,12,9
14,53,16
1,9,7
15,48,16
15,42,16
1,12,11
12,38,16
13,38,16
1,8,7
16,49,15
1,5,5
21,52,16
3,12,9
5,29,15
10,31,14
6,19,13
9,33,15
4,13,9
3,18,15
9,39,16
6,22,16
6,28,16
4,21,16
1,16,16
7,28,16
6,24,15
9,25,15
5,21,16
2,8,6
6,15,7
8,19,11
8,19,8
6,28,16
6,26,14
3,10,6
17,59,16
11,34,16
7,35,16
2,9,7
13,29,13
4,13,9
10,41,16
3,8,6
10,30,16
7,31,16
7,31,15
7,27,14
2,9,7
19,49,16
1,14,13
4,24,11
10,33,16
22,68,16
5,22,14
8,32,14
2,11,9
12,35,14
0,6,6
11,29,14
4,24,15
14,31,16
1,10,9
9,28,16
3,17,14
7,17,10
10,35,16
8,20,9
4,10,6
5,19,14
9,32,16
7,22,16
9,23,15
9,23,10
8,29,15
14,33,16
7,28,16
7,30,15
4,21,9
3,16,13
4,16,9
11,30,16
5,14,7
5,11,6
1,7,6
5,18,13
6,21,11
10,36,14
24,67,16
8,23,15
1,10,9
3,17,14
0,8,8
10,26,16
3,17,14
10,34,13
6,37,14
6,22,15
10,32,16
13,37,15
3,12,9
16,41,15
5,24,15
9,39,16
7,23,15
7,23,16
5,19,15
13,54,16
11,30,14
1,9,7
28,82,16
4,15,11
5,16,10
3,18,14
9,28,15
10,34,15
10,35,14
6,21,14
0,8,8
4,13,5
5,20,15
10,34,16
7,28,15
8,24,10
26,93,16
18,39,16
5,20,13
15,45,15
9,33,16
1,8,7
36,100,15
18,60,16
4,17,7
8,30,16
16,33,7
22,43,6
2,19,15
2,15,14
14,33,8
3,16,13
9,35,16
13,35,16
10,36,16
5,17,9
6,26,16
7,20,7
6,21,16
8,18,12
1,8,7
7,31,13
16,38,15
14,50,16
8,29,11
8,29,16
6,20,10
2,7,5
2,12,7
2,15,13
10,28,14
0,16,16
6,21,15
6,23,16
10,29,12
10,28,7
7,21,11
14,36,15
15,45,15
6,23,12
10,36,16
3,14,11
12,32,12
5,17,12
3,16,15
1,15,11
10,39,16
8,21,12
1,10,9
10,37,14
12,37,15
12,36,15
15,46,9
11,23,10
15,55,16
16,42,16
5,19,11
13,33,16
24,71,15
1,7,6
18,42,16
12,34,16
13,42,16
24,61,16
21,50,16
18,43,15
6,27,15
14,36,16
7,17,7
5,15,7
7,19,11
6,19,14
8,21,14
14,31,16
13,47,16
21,45,16
7,24,12
5,26,14
19,74,16
17,41,16
8,22,14
7,20,14
13,50,16
9,32,16
14,39,13
2,10,7
3,18,14
3,17,13
10,33,15
5,18,13
6,20,14
4,10,7
9,27,14
1,12,11
2,13,12
16,49,16
19,57,16
23,55,16
10,40,16
5,13,7
3,10,7
12,43,16
6,12,7
3,19,16
5,19,14
7,26,16
16,43,15
4,18,14
3,24,15
14,34,11
7,31,16
5,18,12
19,44,16
19,44,15
9,37,16
13,38,16
9,24,11
14,36,16
15,55,15
4,15,11
23,70,15
23,60,16
9,29,16
3,16,12
13,39,12
9,30,16
2,13,11
8,29,15
8,25,15
9,25,15
14,35,16
9,28,15
10,24,14
17,48,12
4,15,11
12,36,16
6,26,10
7,13,7
2,16,14
12,38,14
6,27,16
9,26,15
19,45,15
3,8,5
4,11,6
3,11,8
0,6,6
8,24,15
6,17,10
6,21,13
12,40,16
5,13,7
9,24,15
20,55,16
1,5,4
9,31,16
0,5,5
15,39,16
13,34,15
7,32,14
24,76,16
4,19,13
3,10,7
23,54,14
1,9,8
8,24,16
14,33,15
13,39,14
4,11,7
39,107,16
9,30,15
8,31,15
27,70,16
7,24,15
4,19,14
8,30,15
3,23,15
20,53,16
10,27,12
25,58,14
7,29,15
5,20,14
5,23,15
3,14,9
4,22,14
9,29,15
3,15,13
0,8,8
14,31,14
8,24,9
9,30,14
16,39,15
1,12,11
0,4,4
7,16,8
10,33,15
35,94,16
5,20,14
6,20,12
4,17,13
21,76,15
5,14,7
5,21,16
12,51,16
3,15,9
16,43,14
9,24,12
22,68,16
27,64,16
9,30,16
3,11,8
13,42,15
7,33,16
13,33,16
6,18,12
16,41,15
2,17,14
12,45,16
24,70,16
9,35,16
14,39,15
14,46,16
4,10,5
17,48,15
2,12,7
6,26,16
17,39,16
9,30,15
2,8,7
13,44,16
16,36,16
6,23,14
6,16,10
1,6,5
16,50,16
15,44,16
15,37,9
15,50,16
8,21,7
9,23,12
3,9,6
9,44,16
7,32,16
6,25,16
3,11,8
24,58,15
15,47,15
4,18,13
1,10,6
9,26,16
8,21,14
10,42,14
9,19,11
12,30,15
6,27,16
26,60,16
8,23,14
7,19,13
13,33,16
18,70,9
8,28,13
4,15,11
7,21,14
2,18,15
4,10,5
4,10,6
6,19,13
2,13,9
3,12,9
3,18,14
24,51,16
8,29,13
10,35,16
8,20,10
9,36,16
1,8,5
24,52,16
3,9,6
10,22,13
3,15,13
6,21,15
18,56,15
6,23,14
7,23,15
10,36,15
15,37,15
6,27,15
7,18,11
6,19,8
13,35,15
3,10,7
10,17,7
2,20,15
5,19,14
8,28,16
14,39,15
4,22,15
5,15,11
6,23,15
22,61,15
10,24,15
11,36,7
12,26,13
6,23,9
7,16,7
2,11,7
7,15,8
29,84,7
24,63,16
7,22,7
5,15,10
2,17,16
11,25,15
8,29,13
6,25,16
14,49,15
28,76,11
25,85,16
8,18,11
4,21,15
6,21,14
13,31,11
6,19,15
4,13,7
3,7,4
4,16,13
7,15,11
6,23,15
0,5,5
13,37,16
8,19,13
7,26,16
21,58,16
5,20,16
6,16,7
7,19,11
7,27,14
9,40,15
1,5,4
15,38,11
14,28,13
18,58,16
2,10,7
8,24,15
25,74,16
1,15,14
7,22,16
9,30,16
10,34,14
3,18,15
6,21,15
12,37,16
7,22,7
3,11,7
7,23,13
4,20,11
3,22,16
2,9,7
8,26,9
5,19,14
5,21,14
7,15,7
3,9,6
21,57,16
2,12,10
5,20,15
14,36,16
12,34,15
15,55,9
5,24,15
5,15,11
7,20,12
13,40,16
13,44,16
10,30,15
7,28,15
2,11,9
2,10,6
4,9,5
8,17,9
9,27,7
11,39,15
13,39,16
3,16,13
9,27,11
2,16,14
12,38,15
5,24,15
13,35,14
8,17,9
14,47,16
3,9,6
7,27,12
3,18,12
14,52,16
7,25,13
8,20,13
20,41,14
7,21,14
11,27,14
9,29,15
2,13,11
8,20,7
6,31,15
15,39,16
6,24,16
6,23,7
8,28,16
11,34,15
11,35,16
10,29,16
2,9,7
3,17,14
3,10,7
20,46,16
8,25,9
2,11,9
10,34,13
7,22,14
10,34,14
22,50,13
7,25,15
11,34,14
13,38,16
9,31,16
27,66,16
4,25,16
6,13,7
9,27,16
13,32,16
5,15,10
1,8,7
11,46,16
39,90,16
3,17,15
3,19,9
2,10,8
4,14,12
6,20,15
13,40,16
7,29,15
0,13,13
0,9,9
3,20,15
14,43,15
8,24,15
9,21,11
10,39,16
5,18,12
14,44,16
4,22,9
3,13,10
5,20,12
5,19,15
5,19,14
2,15,13
15,44,15
7,22,12
15,47,16
20,51,16
9,37,16
6,20,14
8,27,9
8,23,14
12,29,15
2,16,9
0,13,13
8,26,16
12,34,11
9,32,16
4,19,15
7,30,16
8,22,14
6,26,16
43,97,16
4,19,14
7,23,15
20,71,16
7,21,13
8,22,14
4,23,9
8,19,11
3,9,6
2,15,13
19,52,16
21,70,12
4,13,9
7,17,7
16,45,16
8,24,12
0,12,12
6,17,9
4,11,7
