n_d,n_genes,n_species
2,15,13
0,7,7
8,26,14
4,17,7
5,12,9
4,18,13
2,17,12
8,17,9
2,10,8
4,16,10
0,6,6
7,41,14
2,11,9
6,26,15
6,10,6
2,14,11
11,26,10
6,15,10
11,40,14
3,18,14
3,13,10
0,9,9
3,11,7
0,7,7
2,7,5
9,32,14
2,8,6
2,8,6
8,28,13
6,23,15
17,49,15
3,13,12
4,12,7
7,14,4
3,8,7
6,18,12
3,12,9
5,15,10
4,14,10
6,16,10
4,20,14
17,48,15
14,44,15
1,11,10
5,18,14
5,19,14
6,18,10
2,16,14
4,21,9
7,18,11
8,26,14
3,11,9
4,8,5
5,16,7
2,11,9
2,7,5
0,8,8
8,30,14
2,6,5
7,24,14
11,30,15
8,23,15
3,16,11
2,15,13
2,8,7
5,23,14
0,9,9
9,24,15
6,17,12
7,15,8
3,7,4
5,10,7
5,17,12
0,8,8
5,17,11
4,9,5
5,14,9
4,16,13
5,13,8
3,11,7
4,18,10
9,28,15
4,10,7
5,21,14
3,17,13
12,27,14
5,12,7
1,5,4
6,17,10
3,9,7
1,8,7
13,33,14
10,31,15
2,11,11
5,27,12
2,6,4
1,6,5
1,7,6
4,17,13
3,9,5
13,52,15
5,24,13
5,16,10
3,22,11
5,18,14
5,13,11
3,14,9
3,12,7
5,15,6
2,8,5
6,19,15
2,16,14
4,11,8
5,12,5
9,24,13
14,39,12
4,19,10
2,14,12
0,8,8
8,34,15
4,16,14
3,10,6
1,8,7
4,16,13
9,32,16
13,33,14
8,45,14
3,13,8
5,23,14
11,27,15
1,8,7
11,28,9
1,8,7
4,23,14
8,24,16
2,13,5
4,11,6
4,16,12
10,30,14
4,16,8
5,20,6
4,16,12
4,22,10
3,12,9
12,32,15
1,6,4
6,19,13
7,23,12
3,13,10
22,50,16
8,30,16
3,11,7
7,23,8
1,5,4
5,21,13
15,36,13
4,19,14
1,8,6
3,11,7
7,33,16
4,12,7
6,28,15
2,10,6
4,12,6
7,23,11
7,28,13
3,24,16
5,15,9
4,20,15
11,38,14
3,18,8
19,45,16
5,18,12
2,10,8
3,7,4
8,21,9
1,9,5
2,15,13
2,11,9
5,12,8
3,15,9
15,38,11
2,16,15
3,7,4
3,7,5
5,12,5
4,16,13
2,11,9
11,29,10
3,8,5
3,7,4
6,21,11
8,25,9
1,5,4
2,18,14
8,18,7
6,19,13
4,14,10
5,19,14
8,24,15
7,22,14
1,11,10
6,28,13
6,25,14
1,5,5
3,21,14
7,23,9
2,17,14
6,15,9
0,5,5
3,21,15
3,20,12
4,11,6
3,16,13
1,7,7
6,15,11
3,17,15
5,24,13
3,14,9
1,8,7
3,6,4
0,5,5
0,7,7
2,10,8
4,21,15
1,12,11
5,16,6
5,17,9
1,8,7
2,11,9
6,19,14
3,15,7
2,9,8
3,13,8
2,10,8
1,6,5
5,18,15
4,13,9
13,35,16
0,6,6
7,18,9
5,13,8
3,17,12
3,8,6
10,20,5
4,21,14
4,19,9
8,27,13
1,5,5
5,15,7
4,15,11
1,6,5
1,6,6
4,12,8
2,10,7
5,17,10
1,7,6
2,11,9
10,23,15
0,7,7
5,23,9
0,6,6
7,19,10
2,6,4
4,9,5
10,35,16
3,9,6
3,14,9
4,12,7
2,11,9
7,13,9
1,8,7
6,19,9
12,25,11
7,20,13
8,26,14
2,8,7
3,19,13
2,10,8
12,38,13
4,10,6
7,18,6
6,14,9
6,23,15
2,15,13
1,15,14
2,9,8
6,20,12
9,20,7
4,19,13
4,19,15
6,15,7
2,7,6
2,11,8
8,24,9
3,8,7
1,11,7
5,22,15
4,17,14
2,8,8
1,6,5
3,9,8
2,12,10
13,32,16
2,9,7
1,8,8
7,17,7
6,19,14
5,18,12
5,15,7
7,24,7
4,8,4
7,22,13
3,17,11
2,10,8
4,22,13
6,19,12
7,20,11
5,20,15
2,15,9
7,18,6
3,19,14
4,10,5
3,8,7
2,8,7
6,20,12
7,19,7
2,12,11
7,22,14
7,24,16
8,24,11
2,6,4
4,14,10
8,27,16
9,33,16
1,10,9
2,9,7
10,34,16
7,21,14
1,7,6
3,10,7
5,26,14
8,20,12
6,26,14
1,7,6
2,7,5
1,10,9
6,24,15
2,11,8
0,4,4
3,13,7
6,22,13
1,4,4
7,18,9
10,18,9
5,16,11
3,12,8
2,13,10
5,17,13
2,7,5
0,7,7
4,13,7
6,24,15
4,22,13
5,24,13
5,18,10
3,8,5
17,45,14
1,8,7
14,27,7
4,12,7
0,5,5
2,8,6
2,15,13
2,7,6
5,19,12
2,13,8
1,9,7
1,5,4
3,11,5
2,10,9
6,16,7
0,5,5
12,32,14
2,6,4
16,60,13
3,16,12
6,23,13
10,41,11
2,13,7
0,12,12
8,30,13
4,12,8
11,41,16
1,13,12
4,15,12
4,17,14
7,33,15
0,7,7
5,27,15
3,9,6
10,31,14
10,31,15
5,14,7
10,30,14
3,20,15
5,18,9
6,22,15
6,17,10
7,16,11
3,6,4
2,16,13
4,14,11
0,7,7
1,13,9
4,16,12
6,21,11
8,27,14
4,23,15
4,20,14
2,15,13
9,29,14
18,52,16
16,45,16
9,29,9
7,20,7
7,26,14
2,15,13
0,10,10
1,5,4
12,31,15
7,26,9
0,7,7
2,15,13
1,5,4
2,9,7
2,9,7
6,13,6
3,15,8
5,16,11
8,25,12
14,33,14
6,13,7
3,11,8
1,6,5
5,15,7
2,14,13
7,22,15
13,38,8
14,34,9
3,16,13
11,32,15
9,24,14
9,23,13
5,16,11
3,8,4
0,7,7
4,15,11
6,19,7
2,7,5
0,5,5
1,8,7
0,11,11
4,20,14
2,8,6
3,11,8
12,37,13
7,30,15
8,29,15
8,31,14
10,36,15
17,47,16
1,8,5
3,16,10
9,24,13
1,9,7
0,4,4
9,41,16
3,15,11
1,6,5
2,13,12
1,9,8
3,13,10
5,20,11
4,19,14
3,24,14
2,12,11
5,28,15
5,14,8
2,12,11
1,5,4
0,7,7
14,39,14
10,27,15
4,17,9
0,4,4
3,10,7
3,12,9
3,16,13
1,8,7
4,10,7
6,23,16
1,7,6
1,8,8
0,11,11
7,19,11
1,7,6
6,23,11
7,15,6
6,25,15
8,31,14
0,7,7
8,23,14
3,19,15
4,12,7
0,6,6
5,15,9
5,11,6
10,30,15
0,5,5
1,6,5
8,30,15
2,7,5
0,4,4
9,26,16
2,10,8
8,25,15
9,24,12
0,7,7
5,21,9
3,15,7
2,18,12
9,23,12
3,15,12
0,7,7
0,6,6
4,19,12
16,51,11
2,12,10
2,8,7
10,26,10
5,18,13
4,11,7
2,14,12
1,8,7
2,9,7
0,4,4
1,8,7
7,15,7
15,34,13
4,14,11
4,9,5
6,29,9
11,27,14
3,13,8
2,8,6
8,29,16
0,6,6
7,23,14
5,23,14
6,19,9
6,23,14
6,24,12
2,14,12
4,10,5
3,11,7
1,8,7
2,7,5
4,12,8
0,6,6
13,27,11
4,11,7
4,10,7
2,12,7
3,11,8
4,19,15
4,17,13
1,6,5
2,8,6
3,16,6
0,6,6
4,18,12
9,42,9
0,4,4
5,11,5
2,7,5
4,18,14
0,6,6
5,20,15
3,15,13
5,15,9
10,24,9
4,15,6
2,11,9
7,14,7
4,15,9
5,16,7
8,21,13
3,16,13
2,11,9
3,10,7
4,15,12
1,6,5
2,17,12
5,17,11
3,17,13
7,23,14
1,9,8
9,25,14
14,29,7
1,12,12
0,5,5
3,13,10
4,21,7
2,8,5
2,18,15
4,10,6
6,10,4
5,11,8
9,32,16
0,5,5
2,13,12
6,23,16
10,44,16
4,22,14
13,51,16
4,17,12
12,35,16
3,16,12
2,7,5
5,24,13
3,13,8
5,12,9
0,6,6
4,13,10
7,23,12
9,29,12
2,9,7
2,11,10
6,22,13
2,11,9
8,24,7
4,19,12
6,25,11
3,11,9
6,20,12
5,28,9
2,7,6
11,42,9
2,9,7
5,16,5
2,9,7
5,10,6
16,39,14
3,13,6
9,17,7
0,4,4
4,9,5
1,11,10
1,7,6
4,19,14
3,25,14
5,12,7
10,29,14
9,37,15
2,11,9
4,9,4
5,18,9
2,10,8
2,9,7
8,23,10
5,20,12
3,18,12
10,26,14
11,37,15
4,16,13
12,32,14
6,29,9
1,15,12
5,18,14
12,30,7
5,14,8
5,25,13
0,4,4
0,5,5
8,34,16
5,20,14
8,28,15
0,11,11
1,10,7
3,17,14
5,14,8
2,12,6
3,11,6
4,21,15
3,18,9
0,4,4
4,13,10
6,21,11
3,10,7
3,10,7
1,6,5
6,20,13
4,13,7
4,15,7
1,7,6
3,12,8
4,10,5
5,23,15
5,22,13
6,15,10
0,7,7
6,16,12
6,24,10
4,10,6
2,10,9
6,24,13
7,17,11
6,26,11
3,9,8
1,11,10
3,13,9
7,25,14
5,15,9
4,15,10
8,21,11
7,39,16
7,28,9
13,33,16
2,12,8
0,7,7
9,25,13
6,19,13
0,4,4
4,13,10
2,7,6
7,25,14
13,37,16
8,30,16
3,17,13
1,10,9
4,18,11
4,21,14
4,19,15
2,12,10
1,10,7
5,21,13
0,7,7
1,5,4
1,16,12
0,11,11
3,16,13
3,9,5
4,16,7
8,22,9
6,18,10
8,22,15
5,27,13
2,5,4
4,20,9
3,13,11
6,14,8
7,23,14
4,20,13
1,5,4
1,7,6
4,10,6
6,14,9
4,17,14
6,15,6
8,27,16
3,20,16
3,8,5
5,11,8
3,10,7
5,15,9
7,24,14
1,10,9
8,28,15
4,19,14
3,19,8
1,9,7
5,18,11
3,15,13
3,20,14
5,14,11
9,28,15
2,12,10
2,8,6
14,36,16
3,9,7
6,25,9
6,16,10
1,6,5
1,8,7
3,17,11
6,20,14
4,13,7
6,23,8
3,15,12
1,15,11
3,14,11
5,16,11
4,14,10
6,19,13
9,24,14
2,9,7
3,7,5
5,20,14
9,29,14
7,23,14
3,15,8
3,8,6
5,15,10
2,6,4
2,10,9
2,9,7
8,18,11
16,36,16
2,9,7
13,24,12
0,8,8
3,15,12
4,16,11
4,14,7
7,23,15
4,19,15
8,21,12
5,12,8
2,8,5
16,37,16
8,18,8
1,6,5
3,9,6
9,32,13
3,8,5
5,12,7
9,30,9
0,4,4
2,14,9
9,34,16
9,31,9
6,19,14
11,30,13
8,24,15
1,11,11
2,18,15
6,15,8
3,9,7
4,7,5
1,7,7
0,7,7
1,7,6
7,29,14
3,11,6
4,17,11
5,27,16
0,5,5
3,14,11
11,35,12
6,19,9
3,11,9
7,23,15
1,13,12
4,18,8
7,21,15
2,8,6
3,15,7
5,17,14
3,8,5
3,9,6
2,9,7
2,9,7
2,15,13
0,7,7
4,12,7
1,8,7
7,17,12
8,17,9
2,5,4
8,18,7
0,7,7
6,17,8
5,15,12
2,8,5
7,28,9
5,18,13
3,12,9
4,22,16
4,18,9
8,21,13
3,14,12
2,10,8
4,14,11
12,36,15
3,14,12
0,4,4
4,11,8
2,8,7
1,7,6
3,13,9
3,8,5
8,24,11
1,7,6
9,38,16
4,11,8
7,21,7
2,10,7
1,7,6
1,11,11
2,12,11
6,22,9
3,21,15
5,23,14
1,5,4
3,14,11
4,9,6
0,4,4
9,28,13
4,17,11
3,11,8
9,29,16
3,11,7
7,21,9
1,6,5
10,21,11
11,24,11
2,7,5
0,6,6
0,12,12
4,15,7
1,6,5
1,6,5
7,27,14
4,21,15
8,32,15
3,12,9
16,35,14
4,9,6
7,28,9
4,11,6
0,5,5
2,8,7
8,23,14
1,10,10
4,15,12
7,19,10
1,9,8
2,9,8
6,13,7
1,15,14
4,21,8
4,13,8
4,18,13
5,21,13
7,27,13
4,14,10
7,18,12
11,32,16
1,12,12
1,9,8
1,4,4
5,20,11
4,12,8
5,18,12
1,7,6
1,11,10
6,19,12
1,10,9
10,31,12
3,12,9
0,4,4
0,5,5
11,35,14
10,25,13
1,5,4
3,11,8
3,17,15
2,11,8
1,9,8
2,10,9
6,25,16
2,12,7
10,36,16
2,8,6
0,5,5
9,24,10
1,8,7
2,5,5
4,13,8
2,8,6
5,23,16
9,25,13
1,12,9
1,7,6
7,18,11
17,41,13
0,5,5
10,21,8
1,7,6
6,28,14
1,12,9
1,6,5
4,15,11
8,32,15
1,8,7
5,15,9
7,28,16
4,15,12
2,10,8
6,22,15
9,27,7
0,5,5
2,7,5
4,22,13
2,12,10
0,7,7
1,9,8
4,12,8
5,19,15
7,26,14
2,10,9
2,14,13
6,22,15
2,10,10
1,7,6
2,9,8
1,8,7
7,18,8
1,10,9
4,20,13
3,12,9
12,39,15
0,5,5
3,11,8
8,22,8
2,8,5
0,7,7
3,13,10
4,16,13
2,12,11
4,17,7
12,29,13
3,19,14
16,34,7
1,11,10
9,23,15
5,19,14
4,17,14
6,17,7
1,10,8
5,20,13
2,16,14
4,13,8
6,19,12
2,7,5
1,8,7
2,10,8
8,21,14
0,5,5
2,15,13
6,16,9
8,21,6
10,21,9
2,12,8
1,5,5
5,24,16
2,15,13
4,16,13
1,5,4
17,48,13
4,19,13
0,5,5
0,4,4
2,11,9
5,19,10
1,6,5
9,27,15
1,12,7
1,5,4
2,11,9
7,15,8
6,24,15
11,29,14
3,18,9
5,14,9
7,18,10
10,33,15
3,18,13
3,14,12
19,54,16
12,28,9
3,15,12
5,18,13
5,20,14
4,16,9
7,20,7
7,20,14
3,17,14
4,10,5
7,16,7
0,4,4
1,10,9
3,10,7
0,4,4
2,11,7
11,40,14
1,8,8
6,20,14
2,14,12
7,20,13
4,17,13
3,9,7
6,14,7
0,14,14
7,22,13
4,14,10
7,22,12
18,56,15
3,7,4
2,10,8
7,17,10
2,8,6
0,12,12
9,24,11
4,16,12
0,5,5
3,14,11
3,12,5
8,22,8
2,10,6
8,27,11
5,14,8
9,23,12
7,25,12
2,10,6
6,21,15
3,10,6
1,16,15
3,10,8
5,19,14
1,15,14
2,11,7
2,8,6
4,16,14
4,9,6
3,15,12
2,9,6
4,18,12
2,6,4
7,27,14
3,11,8
5,15,10
2,13,9
1,16,15
3,9,6
0,5,5
8,25,15
5,15,7
1,12,11
2,15,13
3,10,8
12,33,15
9,35,14
2,9,7
5,20,13
3,13,7
3,8,6
4,11,6
1,5,4
6,26,14
4,21,12
3,17,9
2,7,5
5,17,12
5,30,14
11,34,9
4,17,16
5,22,13
0,6,6
11,39,15
1,6,5
3,8,6
5,21,16
1,5,4
2,5,4
13,32,12
5,12,5
14,32,12
13,40,16
2,8,7
10,37,15
0,13,13
11,33,14
3,15,10
0,5,5
3,16,13
9,25,7
4,9,6
3,7,4
3,7,4
4,14,10
0,8,8
2,8,6
4,16,12
5,14,7
2,11,9
4,8,4
2,12,8
6,21,12
7,16,10
4,9,4
3,13,10
5,11,6
2,6,4
4,17,7
4,20,16
8,26,12
4,14,8
1,10,10
6,19,9
2,8,6
1,7,6
8,34,16
2,6,4
2,7,5
2,7,5
3,10,6
4,14,10
7,25,13
3,16,14
5,17,10
5,26,13
4,15,11
4,13,5
2,11,9
3,13,11
1,12,11
1,7,6
1,7,6
8,28,16
5,17,12
9,35,15
6,26,12
0,4,4
4,22,13
0,9,9
7,23,15
2,10,10
4,18,14
5,11,7
4,11,7
2,6,4
1,5,4
2,9,7
1,9,8
3,10,10
0,5,5
4,11,7
4,14,11
0,6,6
0,4,4
8,26,12
4,11,7
7,27,13
0,6,6
7,21,12
20,53,16
9,22,13
7,18,7
3,14,7
5,23,13
1,7,6
0,4,4
5,13,5
8,21,12
5,21,13
5,17,10
4,12,8
3,9,5
5,13,9
1,7,5
4,17,15
2,8,7
1,15,9
14,45,15
12,28,12
5,25,15
12,31,8
2,14,12
0,4,4
16,47,15
13,36,15
5,22,14
0,13,13
2,9,7
1,9,6
6,24,16
3,21,12
5,12,7
0,7,7
7,26,14
6,19,13
9,24,12
6,27,15
3,19,13
3,10,6
3,15,10
5,17,11
8,27,14
5,11,6
4,9,5
2,12,10
2,8,6
3,13,10
3,13,11
1,8,7
6,14,8
4,13,10
13,35,15
11,30,9
13,32,16
5,20,14
4,19,14
3,21,10
8,22,13
7,18,7
1,8,7
15,48,14
0,4,4
4,14,12
11,33,15
0,5,5
2,9,7
1,9,8
2,7,6
4,16,13
0,7,7
0,8,8
3,17,15
14,34,15
4,19,16
8,28,14
12,30,13
4,12,8
7,27,9
1,5,4
2,14,8
4,10,7
3,14,12
6,22,13
4,18,13
6,21,7
5,21,13
5,12,9
8,23,14
3,11,10
4,12,6
2,10,8
1,14,13
1,8,6
4,11,7
2,9,6
7,23,14
5,14,10
3,20,16
3,10,7
3,11,8
8,23,16
0,5,5
7,27,12
1,8,7
8,23,13
6,21,15
8,25,10
5,24,12
10,38,14
2,6,4
4,12,11
2,9,7
3,16,10
7,28,16
2,11,8
2,11,10
8,22,14
3,16,13
4,18,13
5,16,11
5,18,9
2,14,12
7,11,4
1,12,9
6,29,16
6,23,13
6,27,16
7,25,11
7,24,14
1,14,12
5,19,15
5,16,10
3,10,4
2,10,10
3,17,13
7,18,11
0,6,6
8,20,7
2,16,14
1,5,4
3,20,15
9,27,15
8,30,16
4,15,13
0,6,6
6,22,16
2,9,7
4,17,11
7,24,10
8,17,11
11,38,13
3,9,6
5,16,9
8,37,16
2,11,9
2,9,7
5,21,13
8,27,12
5,17,12
1,7,6
5,16,9
2,7,6
3,19,13
13,35,14
2,5,4
4,10,6
7,21,12
3,16,13
3,11,8
6,25,12
3,14,11
2,16,13
1,10,9
8,27,15
1,15,14
3,12,10
11,22,14
1,12,11
8,25,15
7,26,10
4,16,13
3,12,9
2,12,10
10,29,9
4,15,9
5,15,10
2,8,6
12,37,16
10,37,9
5,15,7
6,28,16
0,6,6
2,5,4
11,38,15
8,25,7
3,21,13
1,6,5
3,10,5
8,21,13
3,14,11
2,17,15
4,11,7
5,14,9
1,9,7
4,20,14
2,6,4
3,15,7
3,14,11
3,24,14
12,36,16
2,12,10
7,22,14
4,15,8
1,8,6
0,7,7
8,25,9
4,20,14
3,19,16
11,38,15
0,5,5
9,29,15
3,15,13
2,12,11
1,9,9
2,7,6
0,4,4
0,8,8
1,4,4
5,23,9
10,30,15
16,39,12
3,15,12
9,24,15
4,17,11
16,36,13
6,28,14
4,17,10
2,10,9
2,17,14
8,29,15
9,30,15
12,21,9
3,13,10
2,9,7
1,9,5
2,10,8
0,7,7
6,31,16
3,11,7
6,14,9
2,10,8
7,19,14
1,6,5
1,6,5
5,25,15
4,13,6
5,18,13
0,7,7
3,9,6
5,17,9
9,24,15
4,17,8
2,16,14
19,71,16
15,37,14
1,10,10
2,12,10
2,12,12
3,15,11
4,15,11
9,32,12
2,9,7
1,13,12
5,20,9
4,10,6
6,26,15
4,15,6
2,14,13
10,30,14
2,6,4
0,10,10
6,16,7
1,14,13
3,16,13
5,19,9
1,8,7
4,16,12
7,19,13
8,22,11
0,4,4
7,24,9
1,16,16
5,16,13
1,10,10
0,13,13
4,14,10
1,8,7
3,16,13
5,14,11
6,19,13
11,38,16
1,9,7
3,11,7
5,25,15
5,15,10
1,8,7
7,17,7
0,4,4
3,11,8
0,8,8
7,19,10
7,18,13
3,5,4
1,9,8
2,13,11
1,5,4
13,28,7
0,9,9
5,21,15
10,23,9
4,26,15
1,5,5
3,16,13
1,8,7
2,10,8
1,10,7
5,10,5
3,14,12
11,31,15
4,12,7
3,12,7
5,14,7
9,23,9
0,5,5
9,22,9
2,9,6
1,12,12
11,21,10
3,20,14
1,6,6
16,32,7
6,23,11
0,6,6
9,30,14
6,21,9
1,10,9
4,19,10
3,7,4
3,15,13
0,6,6
6,21,16
4,10,4
5,17,11
1,7,6
1,8,7
9,36,16
1,6,6
4,16,13
2,7,5
1,9,8
8,29,14
5,17,12
10,31,13
4,14,7
3,9,6
4,11,9
4,13,8
3,16,9
1,5,4
5,25,12
0,4,4
7,21,9
11,25,12
0,4,4
1,7,6
5,18,12
1,8,8
2,13,11
5,24,13
2,9,4
2,10,8
3,14,11
2,11,9
3,13,10
3,15,12
3,11,9
10,30,13
2,12,9
3,15,13
1,6,5
5,14,9
3,9,6
10,47,9
2,9,6
6,22,12
2,12,11
10,33,15
8,19,6
7,24,14
10,23,14
8,26,16
1,9,8
2,14,13
6,27,8
4,16,13
2,11,7
2,12,11
8,19,9
7,15,8
6,20,10
3,17,11
5,8,6
5,21,13
2,8,6
0,15,15
1,12,8
1,4,4
5,12,6
8,23,13
8,19,12
5,20,7
2,9,8
9,30,15
5,9,6
6,21,12
0,5,5
6,18,13
18,43,9
6,17,8
11,35,9
3,17,12
8,23,10
4,21,9
2,10,8
2,20,16
6,15,7
0,11,11
0,7,7
5,14,6
5,15,6
9,42,16
6,24,9
22,63,12
2,13,12
5,24,15
1,19,15
8,25,14
1,9,7
8,27,14
4,29,14
0,6,6
14,38,16
9,25,9
1,10,9
1,8,7
6,21,7
16,39,16
3,14,8
7,24,13
2,12,10
3,11,9
5,12,8
1,11,10
3,22,14
4,17,9
7,29,16
10,33,16
4,10,7
9,29,11
2,18,14
5,17,13
1,18,14
5,15,11
2,9,7
2,8,6
11,27,13
3,13,9
14,45,15
0,7,7
15,31,10
3,12,9
2,13,9
5,19,14
6,24,13
4,24,16
1,6,6
9,18,10
5,23,15
6,23,13
1,8,7
9,32,14
6,22,9
2,13,8
1,15,14
1,10,9
6,30,16
2,16,13
1,8,7
6,18,12
5,20,15
1,10,9
0,4,4
4,21,11
15,50,16
4,14,10
4,12,7
0,8,8
4,19,12
2,15,10
3,15,13
11,31,12
3,16,13
5,16,11
3,8,6
8,18,8
2,13,12
1,9,8
2,13,11
0,12,12
3,17,15
7,19,14
12,38,15
1,7,7
2,16,14
4,16,12
9,25,9
4,12,7
3,16,13
3,10,7
9,30,15
0,5,5
0,8,8
4,13,9
12,39,13
6,21,14
1,8,7
5,21,15
12,36,15
1,11,8
5,15,7
8,22,11
3,14,11
2,12,10
3,26,16
12,43,14
2,12,10
13,42,16
4,20,9
3,13,11
2,8,7
4,21,14
12,36,16
1,5,4
0,6,6
5,16,9
8,27,14
5,20,11
1,13,12
0,5,5
3,10,7
5,14,8
1,15,12
1,7,7
1,5,4
4,23,15
1,8,7
0,6,6
4,13,9
3,12,4
4,20,14
1,4,4
9,21,13
5,18,8
5,18,13
0,6,6
4,19,14
2,12,8
3,19,12
4,15,7
1,5,4
0,8,8
11,35,14
1,8,7
0,4,4
6,17,9
3,10,7
1,7,6
1,14,13
6,13,7
4,17,13
0,4,4
2,14,12
2,17,15
6,14,8
6,17,12
5,16,13
