n_d,n_genes,n_species
0,7,7
11,31,11
8,25,14
6,16,9
4,10,6
5,11,6
5,13,5
2,9,8
4,19,13
5,17,6
4,13,9
15,27,6
12,38,14
5,9,4
9,31,9
6,10,4
10,25,8
8,16,4
4,8,4
8,25,11
14,30,11
3,11,7
2,6,5
6,22,13
6,12,7
18,31,13
5,13,8
6,10,6
5,15,10
5,16,11
2,7,6
3,8,6
3,13,9
0,8,8
3,16,13
9,22,9
8,30,12
4,18,15
7,16,8
1,5,4
32,55,16
3,10,7
9,17,7
5,9,6
8,21,12
9,28,13
10,22,11
18,42,15
8,18,7
3,10,7
2,15,12
3,9,6
11,23,10
7,15,7
6,15,9
5,14,8
5,9,4
14,25,11
3,8,7
9,18,12
14,26,11
3,8,4
7,17,9
1,7,6
5,16,12
7,14,6
5,15,9
12,39,11
1,8,7
1,7,6
7,23,7
2,7,5
5,13,6
4,8,6
3,9,6
12,30,11
6,26,13
22,47,9
12,21,6
9,27,12
2,9,7
1,6,5
8,31,12
4,9,5
11,24,13
1,6,6
1,5,4
12,31,13
1,7,6
9,22,14
15,27,8
9,24,15
13,25,10
16,31,15
8,20,15
4,20,8
14,52,9
13,38,15
5,16,8
3,8,5
10,34,15
5,13,8
9,23,14
2,8,6
5,10,5
3,16,13
13,36,13
5,17,12
3,19,13
7,11,7
9,29,13
9,20,12
7,22,13
11,26,9
11,26,9
3,8,6
7,18,10
9,20,11
2,9,7
9,27,12
3,18,12
4,11,8
3,10,5
23,51,13
3,8,5
5,20,13
5,12,9
6,19,9
5,11,7
2,7,6
0,4,4
6,16,9
9,21,7
5,11,7
4,11,7
7,14,8
9,26,13
0,4,4
0,4,4
6,11,6
9,22,13
8,17,11
14,24,10
17,42,14
12,37,9
9,18,10
5,13,9
5,9,5
9,23,15
6,11,7
13,28,12
27,65,14
6,13,6
8,25,9
3,11,4
17,30,8
2,13,12
14,26,10
8,12,4
14,28,12
7,27,13
2,8,6
4,13,11
5,23,8
2,10,5
2,5,4
6,21,11
5,17,11
3,9,7
26,50,16
3,8,5
3,9,6
32,82,13
10,14,5
8,30,13
1,9,8
5,12,8
5,15,7
5,18,9
3,9,6
1,10,9
10,33,15
2,6,6
10,30,16
3,8,6
9,18,9
15,20,7
11,27,10
11,29,9
1,9,8
6,18,8
3,13,6
32,66,16
5,18,8
10,23,11
6,25,16
4,14,7
12,38,14
15,40,15
6,12,6
4,13,9
7,20,14
11,26,7
7,19,12
1,6,5
3,9,6
2,11,9
10,27,7
9,20,7
19,47,15
4,13,7
11,27,12
10,21,9
7,24,14
10,19,9
22,61,16
5,13,10
3,10,8
1,6,5
4,15,13
2,7,5
9,25,14
5,17,13
5,10,7
10,20,9
3,7,5
10,29,8
5,8,5
14,29,8
8,13,4
11,25,13
9,20,9
10,22,14
3,7,5
2,7,5
6,13,8
12,19,8
8,24,12
12,22,7
0,5,5
5,17,12
4,8,4
19,30,11
8,17,6
6,21,15
4,10,6
15,24,6
24,57,15
8,19,13
33,71,14
4,10,8
0,9,9
1,5,4
7,20,9
6,16,11
1,7,7
4,12,7
5,23,9
6,14,6
2,6,4
2,9,7
5,15,7
7,16,10
3,13,8
16,34,15
13,23,13
3,13,9
16,35,12
8,15,6
8,19,9
8,22,13
7,12,5
3,8,6
3,8,4
6,12,8
12,15,5
5,19,13
11,30,10
1,7,6
4,12,7
14,29,4
7,14,8
4,20,10
5,14,8
4,13,8
6,16,8
5,18,12
3,6,6
2,7,6
7,14,8
9,20,12
10,40,16
6,12,5
3,14,8
1,10,9
7,26,9
14,33,13
5,22,11
8,13,4
15,31,9
8,18,9
12,27,13
7,17,11
8,18,10
4,10,6
5,14,11
6,10,5
6,12,6
6,15,6
14,30,8
10,31,16
12,25,7
4,15,8
2,7,6
1,10,7
10,21,11
4,12,5
2,9,6
2,10,8
6,18,14
0,6,6
8,15,10
3,10,7
4,11,8
5,15,10
2,6,6
10,23,11
4,8,4
12,21,15
11,20,6
3,15,10
13,35,9
6,14,6
6,15,8
4,10,7
5,13,6
1,9,9
16,37,9
3,11,8
2,6,4
3,11,8
7,21,8
5,14,9
4,17,11
6,11,5
5,17,11
10,15,4
15,40,15
11,24,10
3,14,8
8,16,7
4,10,5
1,7,6
5,11,7
2,9,5
20,48,9
4,7,5
6,21,11
9,25,14
4,12,8
4,11,7
8,20,9
7,20,8
0,9,9
3,12,7
11,26,13
13,39,15
5,13,10
2,6,4
10,26,13
7,14,8
2,7,5
10,31,7
4,11,8
2,8,7
6,21,14
5,11,6
0,4,4
1,8,7
10,27,12
10,28,14
5,18,11
3,7,4
8,21,14
26,46,7
4,9,5
9,24,12
4,10,7
3,9,6
8,22,13
1,5,4
18,30,7
6,20,14
3,8,6
0,6,6
5,15,8
0,4,4
8,17,8
11,31,12
10,20,7
4,13,6
4,12,7
4,15,11
15,25,7
9,20,7
9,17,6
3,9,7
13,43,15
2,6,4
11,24,13
3,9,7
18,39,16
4,10,6
6,17,6
12,23,15
14,27,10
6,22,16
10,26,7
7,18,11
16,45,13
10,32,15
1,6,5
12,31,13
4,13,10
2,6,4
11,33,14
15,32,12
5,9,5
4,13,9
2,6,4
18,50,9
2,12,9
6,17,11
4,11,7
4,8,6
13,45,8
4,11,8
3,20,15
3,12,11
9,24,13
9,22,11
2,5,4
3,8,5
12,25,10
4,20,15
5,11,6
18,34,12
17,41,14
5,10,6
4,18,14
2,5,4
3,13,11
6,19,9
0,5,5
5,15,8
5,21,13
8,17,11
3,17,12
9,25,14
1,7,6
8,13,5
3,9,5
1,6,5
6,15,9
8,23,9
1,7,6
11,37,11
5,19,12
4,12,9
3,7,4
9,25,12
5,8,4
2,6,5
5,21,8
8,27,10
7,16,9
9,22,15
6,21,8
5,12,6
9,31,11
17,41,9
3,8,5
9,26,14
4,13,11
7,14,7
9,27,14
4,19,11
3,8,6
2,8,6
0,6,6
1,8,7
10,18,12
9,25,10
8,21,15
8,12,4
2,6,4
6,12,5
2,8,6
4,8,5
1,9,8
7,20,12
7,25,8
6,12,7
3,7,5
2,7,6
13,35,16
3,7,6
20,41,15
3,17,13
7,11,7
17,38,11
2,8,8
10,26,13
23,52,15
7,16,9
5,19,10
4,10,7
7,18,13
5,11,7
0,5,5
12,24,7
7,21,11
6,15,10
2,9,6
4,13,10
17,44,13
6,22,14
7,21,9
4,17,9
3,11,9
10,24,15
5,13,6
9,17,8
13,35,15
4,8,6
0,4,4
8,18,7
8,21,6
4,8,4
7,15,9
3,13,11
10,15,7
0,7,7
6,21,15
17,32,11
3,13,10
6,18,12
2,16,9
9,14,7
13,43,9
9,19,12
2,8,6
6,10,5
18,30,11
10,20,6
1,8,8
17,28,7
6,8,4
3,8,5
5,14,9
2,11,11
6,11,5
8,23,16
0,4,4
15,27,7
14,31,14
11,34,9
9,22,12
4,7,4
4,9,5
8,21,7
1,10,9
4,11,7
14,34,15
19,42,14
8,16,7
3,14,12
16,31,12
9,23,13
3,11,8
7,20,13
2,10,9
15,36,13
2,6,6
5,20,15
7,16,6
10,22,14
19,38,10
3,10,8
12,22,7
5,11,6
7,16,10
7,12,6
5,13,10
7,11,7
4,18,8
6,20,9
8,16,10
7,18,10
1,5,4
9,15,7
15,29,9
9,27,11
8,16,7
3,12,7
5,14,8
1,6,6
11,28,13
3,11,6
4,17,11
8,22,7
4,20,7
6,18,10
3,6,5
1,9,8
13,32,10
19,30,11
22,46,13
4,8,5
6,19,11
5,18,11
8,22,11
2,7,6
5,11,5
2,11,6
0,5,5
18,44,16
6,16,12
5,12,5
1,10,9
7,13,6
3,19,11
12,21,9
4,13,7
15,33,14
12,24,12
6,13,5
4,8,4
9,29,16
6,19,12
11,18,5
10,24,10
2,14,7
9,28,12
17,46,15
3,8,5
20,36,13
3,8,7
9,16,7
3,17,8
6,11,4
6,19,11
5,9,5
5,9,4
13,22,8
3,9,6
0,9,9
3,10,7
0,4,4
8,20,12
4,16,13
4,7,5
2,8,6
5,14,9
2,10,8
3,10,7
9,23,13
3,7,4
7,13,6
3,9,5
1,4,4
3,10,8
2,9,8
3,7,4
1,4,4
5,12,10
7,22,7
8,18,13
12,37,12
3,9,5
4,14,4
12,23,7
11,25,13
2,7,6
5,20,14
4,8,4
7,11,6
8,17,6
5,10,5
7,18,8
6,13,8
5,17,7
4,16,12
2,12,11
6,19,10
1,6,6
13,37,15
8,20,11
5,10,5
7,23,15
5,14,10
6,18,13
15,42,13
3,10,7
2,7,5
10,28,15
9,19,10
6,11,4
6,21,8
15,28,13
11,30,13
2,7,5
3,9,6
3,12,9
11,21,13
8,16,8
5,11,4
6,10,5
2,9,4
2,9,8
7,12,7
1,8,7
9,18,8
12,25,11
7,17,10
7,23,8
4,12,8
9,24,9
10,22,12
13,24,13
12,26,10
6,13,6
3,15,12
3,8,7
1,9,6
24,42,8
20,33,7
7,11,4
3,13,11
4,14,10
20,43,16
9,24,12
1,11,10
7,20,14
4,10,8
4,12,9
3,9,6
10,26,14
5,11,8
5,16,11
6,21,12
24,50,16
3,7,5
14,27,14
8,17,10
21,42,16
7,15,8
3,9,7
2,7,5
10,25,14
9,21,6
5,11,7
4,10,6
18,39,14
2,6,4
5,14,9
5,12,9
3,6,4
9,16,6
6,14,8
3,8,5
18,52,11
5,11,6
6,15,7
1,9,8
14,34,13
13,23,12
7,15,9
8,21,8
4,13,8
7,23,14
4,15,8
10,24,11
5,21,11
3,16,8
4,15,12
13,30,14
8,20,15
3,7,4
4,12,8
5,9,5
3,11,8
7,16,6
4,22,8
3,9,7
21,45,14
1,5,5
8,28,14
11,24,13
3,12,9
15,33,11
4,7,5
16,33,14
2,9,7
7,22,11
10,18,7
3,13,10
2,7,5
1,5,4
2,10,8
5,15,11
3,10,7
15,21,7
10,36,12
6,17,11
12,32,14
3,14,7
2,14,12
6,15,12
27,56,15
3,10,8
14,34,9
3,14,11
1,5,4
6,15,8
8,17,6
1,6,5
5,17,12
6,15,6
5,15,7
6,11,5
13,24,12
16,40,13
22,58,11
9,18,8
14,41,14
5,12,7
5,13,8
8,26,13
12,31,13
6,19,12
8,16,8
2,11,6
9,18,7
6,9,4
19,35,11
2,5,4
14,29,9
6,17,9
2,10,7
11,20,6
1,5,4
4,14,10
0,4,4
2,5,4
1,7,6
13,32,15
11,37,15
6,9,5
11,33,14
9,21,12
4,8,4
9,22,11
11,27,13
1,6,5
12,31,13
3,13,10
10,22,6
7,19,10
4,9,5
12,25,7
1,6,5
5,15,8
8,21,9
4,10,6
4,10,6
2,8,7
10,22,9
9,24,13
8,30,14
5,16,7
14,38,16
8,23,9
3,15,8
0,6,6
9,26,13
23,54,11
1,7,6
4,16,7
3,11,8
4,9,5
13,28,11
12,31,13
9,19,7
3,7,4
11,25,8
9,16,9
16,29,11
9,17,7
5,8,4
1,8,7
4,7,5
2,8,5
22,49,16
2,7,5
5,13,6
13,45,9
2,9,8
6,10,4
8,15,8
18,42,15
1,7,6
3,13,10
7,15,9
6,12,7
7,19,11
4,12,8
8,15,7
16,45,16
15,27,11
11,29,9
7,29,15
4,13,8
15,34,15
6,20,7
16,33,8
13,22,7
14,35,14
2,6,4
4,12,8
11,33,13
8,34,16
3,9,6
10,29,15
10,21,8
15,37,14
4,17,11
7,12,7
19,35,14
1,5,5
3,11,6
3,9,6
10,19,8
4,11,5
9,32,13
15,30,14
5,19,12
5,9,4
15,36,15
3,6,4
0,6,6
9,29,14
11,22,12
4,18,6
2,6,4
3,12,7
7,22,11
8,13,6
14,29,7
7,26,9
4,11,8
6,13,9
4,9,5
8,18,6
7,20,13
9,24,11
4,7,4
3,9,7
7,18,6
9,32,12
11,17,8
2,8,6
10,21,7
7,17,10
7,20,8
4,18,14
5,12,9
8,18,7
17,42,14
5,8,4
4,14,7
10,23,14
3,7,5
1,8,8
9,19,7
6,11,5
14,28,14
7,14,9
7,17,11
3,10,7
12,34,13
4,12,7
20,46,9
37,81,16
10,21,11
18,40,15
8,13,8
11,27,14
1,7,6
16,41,14
9,14,10
12,26,11
6,15,11
3,10,9
9,32,15
3,9,7
16,42,15
1,9,8
2,10,6
0,7,7
8,23,12
9,17,7
7,13,7
16,28,10
11,29,13
3,7,4
1,7,6
23,44,14
0,6,6
3,9,6
5,15,12
4,16,12
11,36,9
3,6,4
1,5,4
18,38,13
18,34,13
3,10,7
4,11,7
1,7,6
6,17,8
19,50,15
2,9,7
6,16,10
2,13,12
2,9,7
8,24,9
5,11,7
4,12,6
6,15,10
38,68,15
3,10,7
3,12,10
3,15,11
5,22,8
4,14,10
6,11,7
8,15,6
7,19,12
15,31,15
14,33,14
1,9,6
17,38,8
2,5,4
1,9,8
7,15,10
1,6,5
7,18,9
14,29,15
15,42,14
7,16,8
8,18,7
14,39,16
12,33,12
1,8,7
6,12,7
7,14,7
9,34,16
3,12,11
2,6,4
10,23,7
8,29,9
1,9,8
2,12,8
5,15,10
1,6,4
16,34,13
11,23,7
13,44,16
1,8,7
3,14,9
4,9,5
14,32,12
18,33,14
16,44,9
10,19,6
2,13,11
7,23,8
8,17,9
2,8,5
5,8,5
9,20,9
6,19,10
8,19,11
6,18,11
3,13,11
0,6,6
13,28,13
3,10,6
4,13,10
2,8,6
3,14,6
4,10,7
8,23,9
2,8,7
6,15,8
7,20,13
10,21,11
6,19,13
5,13,9
1,5,5
4,17,12
26,52,15
17,43,15
5,25,13
2,7,7
21,45,7
3,14,10
3,16,13
4,13,10
5,13,8
5,16,11
3,8,6
6,15,9
1,5,4
9,17,5
1,8,7
3,18,10
7,22,11
3,11,8
5,11,7
2,7,6
6,17,13
1,4,4
5,11,7
4,7,6
7,21,8
7,27,14
6,17,12
1,9,5
23,41,11
8,20,13
7,21,9
4,17,8
7,18,12
4,8,5
7,17,9
19,33,8
2,9,6
8,20,12
23,42,12
6,15,8
3,6,4
2,6,5
18,27,9
5,10,6
3,18,9
4,14,8
7,26,15
17,29,9
9,26,15
5,12,7
7,18,7
4,21,14
4,10,6
4,10,6
11,27,7
5,18,13
6,11,6
3,12,5
7,23,12
6,11,7
1,7,6
3,10,7
4,8,5
29,68,16
10,20,10
5,12,6
8,18,8
3,7,5
7,22,9
5,22,9
5,14,9
11,22,14
6,20,9
2,10,8
9,21,10
10,21,8
25,49,15
1,6,5
5,14,6
6,17,10
19,52,9
3,12,11
5,18,8
5,21,9
1,5,4
5,11,7
6,22,9
3,10,8
8,13,7
8,28,14
7,19,12
6,14,9
4,21,14
0,4,4
6,21,7
2,8,6
12,32,15
14,41,12
6,12,9
7,20,13
14,31,14
6,22,13
9,18,6
2,12,8
6,13,8
2,7,5
4,9,6
14,38,14
3,8,6
1,4,4
4,12,8
6,20,13
2,6,4
10,23,10
1,5,5
3,13,11
4,12,10
8,21,9
20,33,9
5,14,9
9,16,5
1,7,6
5,11,6
1,10,9
3,7,5
6,17,7
6,18,8
8,16,7
10,26,10
10,25,7
1,6,6
11,29,12
8,21,12
6,10,6
9,23,12
0,13,13
0,5,5
7,14,7
2,6,4
12,30,14
4,14,12
9,23,15
28,68,14
6,14,7
11,22,11
2,10,7
0,4,4
13,24,8
15,33,15
13,21,7
11,20,8
0,4,4
0,7,7
4,11,5
3,9,7
8,16,8
6,14,8
3,10,6
7,11,4
5,16,13
2,4,4
13,27,11
5,17,12
22,49,15
7,24,13
17,39,9
1,7,7
5,18,11
3,7,4
3,10,6
4,12,8
17,46,15
10,23,12
4,10,6
4,20,9
7,13,6
1,9,8
3,6,4
4,8,6
2,8,6
12,26,9
14,31,10
9,21,11
7,17,9
8,18,9
7,21,9
15,39,11
8,24,8
9,29,14
10,29,7
1,7,6
2,13,8
5,9,4
10,21,10
4,13,7
3,11,7
5,12,7
2,8,7
15,25,9
5,15,7
7,21,11
2,6,5
3,6,4
7,16,8
4,15,8
4,8,5
11,29,9
9,18,8
6,14,7
4,12,8
12,35,16
6,21,14
4,22,13
2,11,10
7,21,14
8,18,6
9,22,11
1,8,7
9,21,14
2,10,8
1,4,4
2,10,5
5,13,9
13,25,10
4,8,4
12,27,10
6,22,12
5,15,8
3,8,4
2,6,4
11,34,16
5,8,5
14,37,16
8,26,10
10,18,10
6,11,5
5,20,9
3,8,5
7,16,9
7,21,15
2,9,7
10,21,7
17,43,14
10,23,14
7,18,11
6,22,12
1,8,7
7,20,14
6,24,12
3,11,9
0,6,6
13,36,13
10,22,11
2,6,4
8,14,8
6,21,11
11,18,6
12,20,7
1,4,4
26,69,12
2,10,6
3,11,7
5,19,7
8,14,6
7,23,14
28,70,16
7,17,11
4,10,8
6,11,7
4,15,12
6,14,5
1,5,4
19,44,12
5,13,6
5,12,8
4,15,7
7,18,7
2,9,8
15,45,16
5,22,13
4,11,7
7,23,13
9,18,9
6,18,13
2,7,5
5,12,8
18,38,7
21,52,16
10,21,13
8,21,12
7,15,8
9,18,9
3,8,5
6,19,10
0,6,6
0,6,6
6,19,9
3,14,7
7,12,5
9,22,11
2,9,7
9,16,6
3,13,8
13,26,12
2,12,8
16,42,16
6,22,11
6,15,9
1,4,4
6,14,11
9,21,13
9,15,7
4,26,11
10,19,6
13,30,13
14,24,7
6,12,5
4,11,7
16,31,14
17,36,13
8,17,12
3,9,8
1,7,6
4,20,7
9,21,13
12,32,9
10,16,6
1,9,8
7,19,9
2,9,7
13,27,8
2,7,5
14,30,16
11,30,12
2,7,5
9,27,15
6,15,7
8,28,9
4,8,4
4,12,8
3,7,5
3,11,9
9,19,10
13,23,10
13,29,15
14,38,11
9,13,4
9,22,15
4,12,8
28,61,15
7,31,11
21,44,13
8,13,7
6,17,5
3,8,4
3,9,7
8,15,4
33,87,16
12,30,14
2,13,12
7,22,10
5,10,4
3,8,4
3,11,10
4,7,4
11,23,11
2,6,4
3,10,7
8,13,5
4,20,9
1,11,11
4,13,8
1,4,4
5,16,9
10,23,6
4,15,13
10,29,8
4,15,13
1,8,7
3,11,8
7,16,5
9,17,6
8,22,14
12,24,13
3,11,8
0,4,4
0,5,5
3,5,4
11,37,16
0,4,4
4,17,7
5,11,8
4,10,6
7,22,11
19,36,7
3,8,5
13,37,15
6,22,9
7,22,15
1,6,5
0,5,5
10,19,7
14,26,10
12,36,16
10,25,14
8,24,12
10,23,10
3,8,5
3,10,4
6,11,7
11,22,9
9,34,13
1,13,9
1,5,4
2,7,5
11,31,16
3,10,7
3,7,4
8,25,12
5,19,10
1,6,5
9,22,14
4,8,6
18,34,15
11,28,7
8,19,10
2,10,8
5,21,14
16,51,14
5,10,4
7,15,10
7,22,13
10,24,7
1,6,6
15,31,7
13,21,7
8,23,16
7,18,6
14,36,15
9,15,8
18,33,9
1,5,4
8,13,4
12,24,7
1,6,5
7,20,14
5,9,4
16,36,14
3,11,10
12,23,7
5,9,4
10,21,12
