n_d,n_genes,n_species
1,6,5
3,7,6
14,29,11
16,39,14
2,5,4
5,16,11
13,33,12
12,15,5
2,15,8
7,13,8
3,11,8
3,12,9
3,8,5
7,11,4
3,8,5
1,6,6
3,6,4
1,9,9
1,6,5
3,7,5
9,13,6
3,13,7
11,22,14
7,11,6
2,6,6
5,9,6
14,31,7
5,9,4
2,11,9
1,10,9
4,14,11
2,6,5
2,6,5
5,9,4
3,8,5
4,14,10
4,10,7
5,11,7
1,5,4
10,27,9
1,6,5
5,13,9
4,13,10
1,4,4
1,7,7
1,9,9
2,6,4
9,20,8
9,22,13
5,17,8
8,19,7
3,9,7
3,8,4
7,14,10
20,45,16
6,19,9
7,18,10
9,16,5
7,18,8
3,7,4
2,5,4
12,22,7
6,12,7
0,9,9
0,4,4
2,5,4
5,17,5
6,15,8
5,15,11
1,11,11
9,16,6
6,16,7
0,4,4
9,24,12
3,7,6
14,20,7
4,10,7
1,6,6
2,5,4
2,7,7
8,19,10
4,9,6
4,15,11
5,13,6
4,12,9
8,20,13
10,17,10
8,15,10
3,6,5
10,15,9
6,10,6
1,7,6
7,14,7
1,7,6
10,14,8
8,25,12
1,5,4
8,15,7
1,5,4
6,12,7
7,15,8
3,6,4
8,12,7
4,7,5
1,7,6
1,5,5
4,10,5
0,7,7
5,12,8
0,4,4
1,5,5
4,13,7
1,4,4
4,14,10
9,18,9
5,7,6
8,14,6
4,8,5
7,11,5
3,14,7
4,16,6
1,5,4
7,14,7
4,7,6
2,8,7
2,5,4
6,19,8
5,12,8
1,5,4
11,30,7
2,10,5
4,14,10
2,6,5
6,21,12
10,17,8
2,6,5
5,9,4
6,18,8
8,17,8
2,7,6
2,5,4
2,6,4
3,8,6
8,12,6
1,5,5
3,7,4
7,11,7
12,20,7
1,5,5
6,14,7
2,7,5
6,16,11
2,5,5
3,7,6
2,6,5
1,5,4
0,6,6
8,17,9
1,9,5
4,16,7
0,4,4
5,11,6
3,6,4
2,11,9
5,8,6
4,7,4
9,14,9
3,8,6
1,10,6
4,10,5
4,9,6
11,25,8
1,4,4
5,12,9
7,14,7
11,16,6
2,9,8
1,5,4
5,11,8
0,5,5
0,6,6
1,6,6
4,10,7
3,10,10
6,11,5
1,5,4
4,9,6
5,11,8
6,13,6
1,4,4
1,8,7
1,6,5
3,6,4
5,10,6
5,11,7
6,14,10
2,4,4
3,6,4
6,15,11
6,14,8
16,23,8
8,10,4
5,18,4
0,6,6
4,14,6
3,8,5
8,12,6
9,16,7
2,7,6
2,4,4
5,9,6
2,9,4
6,14,9
5,13,7
7,11,4
0,5,5
3,9,6
6,12,8
3,7,5
2,6,4
4,9,5
4,7,4
8,12,4
7,20,10
3,7,5
13,22,10
1,6,5
2,7,5
5,12,5
20,41,13
6,12,7
0,4,4
3,7,4
4,12,8
4,7,4
2,6,4
4,8,6
3,9,7
3,9,7
1,5,4
6,15,6
7,15,6
12,30,14
2,10,6
2,6,6
2,5,5
5,13,5
1,6,6
9,26,10
1,4,4
0,5,5
2,8,7
4,10,7
4,6,4
7,11,4
4,11,7
0,7,7
4,7,4
6,20,11
6,17,8
3,13,7
2,9,7
4,7,4
3,12,9
7,14,5
5,11,7
0,6,6
5,11,8
2,9,7
3,6,4
1,4,4
7,14,8
6,14,10
2,7,6
0,5,5
1,10,6
3,8,6
4,8,5
4,10,7
0,4,4
6,8,4
8,11,4
5,11,6
10,21,12
1,5,5
1,5,4
3,8,6
0,8,8
6,17,14
2,11,8
5,11,6
9,19,6
5,8,4
5,12,9
5,9,6
4,9,5
5,16,8
2,11,4
2,10,8
5,9,4
2,10,8
5,12,8
1,9,8
18,40,12
2,6,4
9,19,11
4,9,6
2,7,5
7,15,8
1,5,4
7,10,7
0,6,6
4,7,5
10,16,6
3,9,7
3,7,5
4,12,6
6,11,7
4,7,4
7,10,6
1,8,7
13,24,14
5,8,4
0,5,5
4,7,4
4,10,9
10,21,7
0,5,5
4,11,6
14,25,10
5,14,8
2,6,4
1,5,5
8,17,9
6,16,6
2,6,5
4,14,10
5,17,8
10,23,8
8,17,8
14,39,11
6,8,5
4,9,7
5,11,5
0,5,5
0,5,5
6,9,6
9,16,7
1,4,4
4,8,5
2,8,7
2,11,6
2,7,6
5,9,6
0,5,5
2,6,4
7,15,7
1,5,5
9,23,13
3,8,7
4,7,5
4,10,6
9,18,9
5,11,6
4,6,4
7,14,6
0,4,4
14,26,9
4,11,7
5,10,5
1,6,5
1,4,4
4,9,5
7,11,5
4,11,7
14,26,9
3,8,6
5,6,4
4,10,7
2,8,6
11,19,9
7,15,7
4,13,9
1,8,7
13,34,9
9,20,11
1,8,7
10,33,8
6,11,7
10,27,11
3,8,5
3,13,7
6,10,7
12,20,7
0,4,4
7,18,11
2,8,6
2,9,7
5,14,9
4,7,4
2,9,6
4,9,7
8,19,11
3,7,5
1,5,4
1,6,5
6,11,6
7,16,8
3,7,4
4,14,12
3,9,7
4,14,7
5,10,5
7,13,10
4,9,6
2,5,4
7,10,4
2,13,8
2,9,7
4,9,7
1,8,6
7,22,10
5,11,5
14,29,10
1,7,6
7,15,8
21,51,14
7,15,7
4,14,9
4,9,7
3,7,4
4,11,6
1,5,4
1,5,5
1,7,6
6,20,7
3,6,4
8,18,9
3,9,7
1,5,5
15,28,9
2,7,4
1,4,4
3,10,7
5,14,9
5,12,8
4,11,9
0,5,5
3,9,7
9,17,11
7,15,9
3,8,5
5,14,8
1,10,9
3,7,6
8,14,7
4,9,5
1,6,5
4,13,7
1,6,6
5,12,10
2,8,8
3,9,6
4,9,5
3,8,5
5,18,10
5,10,7
5,18,8
4,11,7
6,15,7
5,12,7
10,22,12
5,9,6
9,16,7
4,13,10
18,34,13
2,8,7
11,25,11
0,4,4
1,4,4
2,5,5
2,4,4
5,12,8
4,8,7
2,6,4
6,16,8
2,7,6
0,4,4
4,7,5
1,5,4
15,30,13
2,6,4
7,14,5
3,12,6
6,10,5
3,9,7
1,6,5
2,7,4
2,6,5
6,12,4
6,10,4
5,11,8
0,4,4
4,14,8
10,19,6
4,11,7
0,6,6
16,31,12
4,7,4
7,23,8
2,7,5
2,7,7
4,14,8
7,15,6
3,8,7
1,4,4
4,9,5
1,6,6
5,15,8
2,4,4
3,7,5
0,4,4
0,5,5
9,15,8
4,9,8
7,17,7
7,10,6
2,10,8
2,5,4
3,8,4
7,15,8
3,11,6
2,8,7
5,10,5
2,8,6
3,7,5
5,10,6
3,8,5
5,10,8
0,6,6
6,12,9
2,8,6
3,10,7
7,13,7
10,17,10
9,16,7
9,24,12
3,6,4
4,9,6
2,5,4
13,20,7
4,6,4
3,6,4
4,11,9
2,5,4
4,11,7
7,14,9
5,10,6
5,16,11
4,16,10
4,6,5
1,7,5
9,28,9
9,13,5
3,9,7
4,8,6
12,22,13
9,26,11
2,7,5
7,19,7
3,11,7
4,8,4
1,4,4
9,15,9
2,8,6
5,9,7
6,9,5
5,12,6
9,12,6
2,8,7
1,5,5
4,12,9
2,5,4
10,25,10
3,6,5
1,5,4
9,19,10
6,8,5
2,7,5
4,12,8
7,16,9
8,17,8
15,40,13
6,8,4
1,5,4
9,13,7
7,15,7
15,32,12
0,7,7
3,7,6
14,21,7
10,24,15
14,42,9
5,14,7
7,15,7
5,10,4
5,13,8
2,10,6
10,24,9
5,12,8
4,10,8
7,14,8
6,11,6
7,16,9
0,5,5
19,29,7
3,19,9
2,5,4
2,6,5
2,6,5
3,5,4
4,6,6
8,26,9
4,7,5
1,8,7
1,6,5
2,7,5
0,4,4
3,9,6
1,5,4
7,15,6
8,14,6
2,11,10
3,7,5
10,18,9
4,8,5
7,12,7
0,6,6
4,7,4
10,15,8
1,5,4
1,8,8
1,7,6
1,6,5
8,11,6
4,7,5
4,8,5
10,18,13
7,16,10
2,8,8
3,8,5
1,6,6
7,21,8
1,8,7
1,4,4
3,14,7
3,11,6
4,13,6
1,8,7
0,4,4
1,5,4
1,7,7
7,9,4
3,7,6
3,8,6
1,11,6
2,4,4
6,15,10
5,15,9
4,5,4
2,8,7
15,28,13
1,7,6
7,9,6
7,20,11
13,28,14
3,6,4
13,17,6
7,13,5
6,15,10
8,10,4
6,21,8
3,7,4
1,6,5
3,5,4
0,4,4
9,21,9
3,6,4
1,5,4
4,6,5
1,9,9
2,8,6
7,15,9
5,17,9
6,15,12
8,18,5
4,10,6
4,12,9
4,7,5
3,9,5
2,7,5
3,10,5
10,15,6
11,22,9
2,5,5
7,16,6
1,6,6
6,8,4
9,16,7
22,38,12
18,37,7
2,6,5
0,4,4
1,6,5
6,10,6
16,35,11
1,8,8
4,7,6
12,19,9
10,18,8
8,18,7
5,11,7
11,21,10
6,8,4
4,11,7
6,10,5
6,9,5
2,5,4
8,13,5
2,10,5
2,13,11
8,23,8
2,5,5
3,6,4
4,9,7
2,6,4
6,10,6
8,17,6
2,8,8
4,9,4
11,24,9
22,40,13
3,6,4
8,14,7
5,16,11
3,10,5
3,9,8
4,15,11
6,13,6
2,6,4
3,10,7
7,18,7
1,6,5
8,20,14
3,11,5
8,15,7
3,10,9
8,22,9
8,25,12
3,9,6
12,26,9
0,5,5
1,5,4
9,15,6
7,16,8
6,11,5
2,10,6
3,7,6
1,5,4
13,28,8
5,10,7
4,14,9
8,12,6
17,26,10
10,22,11
4,7,4
3,11,8
2,8,6
1,5,4
2,8,6
4,11,6
9,17,10
2,5,4
4,9,5
1,8,7
4,13,6
3,5,4
0,4,4
4,6,4
9,21,12
6,8,4
7,12,7
3,12,11
4,8,4
5,10,7
9,18,8
4,8,5
9,13,5
3,8,6
4,8,4
1,7,6
2,12,9
2,6,5
3,9,5
3,11,6
5,11,9
3,11,9
17,29,7
5,10,6
7,16,9
1,5,4
3,8,8
5,16,8
8,22,9
9,21,9
4,12,6
5,18,8
4,12,6
6,10,6
7,25,9
6,8,5
4,7,5
6,10,6
9,15,7
3,7,5
3,12,8
3,12,5
0,4,4
5,16,11
7,11,4
8,15,6
2,7,6
4,8,5
7,20,12
4,13,7
3,9,5
2,8,7
3,7,4
0,4,4
2,5,4
2,9,7
6,16,10
2,12,10
1,8,7
5,14,6
6,9,5
2,5,5
4,15,7
6,20,11
9,20,8
0,6,6
4,7,5
1,9,8
1,6,6
6,14,6
2,5,4
4,18,9
12,25,12
6,13,10
1,5,4
5,15,6
4,10,6
2,6,4
9,16,7
5,12,8
5,17,10
3,7,5
5,10,6
8,11,6
5,7,4
1,4,4
3,5,4
8,27,11
8,14,9
11,21,13
4,10,7
5,6,5
1,4,4
2,12,10
3,10,7
3,9,5
4,11,8
4,8,6
11,17,6
9,26,9
3,6,4
6,9,4
0,4,4
3,11,8
4,9,6
3,8,6
6,11,6
6,18,7
3,12,9
2,8,5
6,16,10
3,6,4
11,15,5
4,12,9
3,6,4
2,7,7
0,5,5
8,15,8
2,8,7
0,5,5
3,11,8
2,7,5
9,16,5
9,16,9
5,17,7
1,7,6
8,14,8
3,7,5
4,8,5
5,19,13
0,8,8
11,21,10
2,9,7
0,6,6
4,9,6
2,7,5
1,7,6
4,9,5
1,6,5
1,5,4
6,8,4
4,10,7
2,10,8
3,10,8
10,30,9
1,6,6
10,24,9
7,15,7
6,11,5
10,18,7
8,10,5
1,7,6
2,8,7
4,8,5
3,7,4
4,16,15
4,9,6
4,7,4
10,20,12
5,15,11
7,11,6
2,8,8
3,10,8
1,7,6
8,15,7
10,17,9
3,7,6
12,18,7
5,9,4
3,6,4
4,8,7
4,7,5
4,11,4
2,9,8
0,4,4
8,13,6
2,5,4
8,17,8
5,12,9
5,9,7
2,5,5
1,6,6
6,15,9
6,10,7
4,10,6
5,14,11
1,7,7
10,18,9
2,6,4
7,17,6
3,7,5
1,6,4
4,9,6
4,8,6
13,20,7
2,9,7
0,4,4
3,9,7
2,5,4
7,13,6
1,6,6
7,14,10
2,6,4
2,5,4
9,17,7
10,19,5
8,14,7
3,8,5
6,13,6
5,8,4
1,10,10
4,6,4
6,16,10
8,21,7
8,15,9
0,4,4
1,6,5
4,9,5
3,6,6
0,5,5
6,7,4
5,10,7
9,23,7
2,5,4
2,9,7
2,10,6
5,10,7
9,19,11
2,5,4
0,6,6
1,5,5
1,8,7
0,7,7
6,8,5
1,4,4
11,19,6
2,9,7
4,9,5
5,6,4
2,7,6
3,10,8
3,12,10
2,7,6
7,16,8
1,8,7
6,12,7
7,10,6
3,12,6
2,7,6
7,15,8
1,6,6
0,4,4
1,5,4
4,20,12
6,17,7
1,6,5
0,4,4
10,23,8
5,13,9
3,7,5
7,15,8
0,5,5
8,25,13
4,10,7
3,14,8
2,10,8
1,4,4
1,5,5
4,9,5
7,11,5
24,35,12
15,28,7
1,8,8
2,6,5
8,12,6
6,16,9
2,4,4
2,9,8
1,6,4
1,8,5
6,13,7
3,8,6
2,6,5
5,13,6
4,7,5
0,4,4
11,33,13
1,5,4
11,26,12
1,5,4
2,6,6
2,5,4
1,8,5
4,8,6
5,7,4
6,10,4
3,11,9
3,12,11
1,4,4
5,9,8
6,11,6
8,12,5
4,12,6
2,7,5
8,15,7
3,6,4
0,5,5
11,29,13
8,14,8
5,16,7
4,11,7
2,7,5
0,6,6
7,14,10
6,14,6
4,12,9
2,7,6
0,4,4
12,29,10
4,9,7
1,5,4
12,25,14
4,8,4
0,4,4
5,10,7
9,16,8
5,11,8
10,16,11
9,21,9
4,8,5
4,13,8
0,5,5
6,11,6
4,10,6
10,21,9
1,5,5
1,5,5
3,8,4
12,26,13
6,14,7
3,9,8
0,4,4
6,12,10
3,7,5
2,8,6
5,16,5
9,14,7
7,13,6
2,5,4
7,12,4
3,6,4
1,5,4
2,8,6
9,19,12
2,8,6
2,7,5
4,10,8
10,19,10
10,32,11
3,7,4
3,8,7
4,8,4
4,8,7
2,8,6
2,9,9
2,5,4
3,9,7
3,6,4
4,11,7
0,4,4
8,13,7
14,33,11
3,8,7
7,10,7
4,7,4
5,12,7
9,14,5
6,10,6
4,20,8
2,7,5
4,10,8
8,15,6
0,6,6
12,22,12
2,6,5
6,12,5
5,8,4
14,41,12
14,35,13
5,11,6
3,7,5
8,23,15
1,5,4
4,14,10
4,8,5
9,19,6
3,8,6
2,6,4
12,21,8
3,8,5
0,5,5
4,10,7
3,16,13
3,5,4
2,8,6
12,23,7
5,13,7
6,10,7
8,15,6
8,13,7
2,8,7
1,6,6
6,18,11
0,7,7
8,15,8
6,13,6
1,8,7
5,8,4
11,16,7
2,9,7
3,13,10
11,17,8
3,7,6
0,5,5
4,15,8
3,8,5
9,22,7
1,6,4
5,9,6
0,4,4
6,15,8
4,10,4
16,27,11
1,10,9
5,9,5
0,5,5
5,18,9
9,14,7
4,8,4
3,8,4
6,21,10
0,7,7
8,19,6
3,8,5
1,5,5
6,10,7
11,17,7
6,11,6
10,17,10
2,7,6
9,13,7
5,8,5
8,10,6
3,8,5
2,8,7
20,30,8
2,5,4
0,4,4
8,9,4
5,14,7
2,5,5
4,15,6
7,28,10
9,11,5
7,16,7
5,11,6
0,4,4
4,17,7
2,15,9
5,13,8
1,5,4
11,20,11
4,8,4
8,22,7
3,6,5
6,10,6
1,8,7
5,14,9
9,15,7
3,7,4
10,16,5
5,13,9
11,23,7
0,4,4
5,13,7
4,10,7
2,7,6
3,9,6
1,4,4
2,6,5
10,15,9
4,12,9
3,9,5
3,6,4
5,9,6
5,11,8
2,7,5
8,16,9
0,6,6
2,6,4
7,11,7
5,15,12
1,4,4
3,13,6
5,12,6
13,20,7
6,14,7
5,8,4
10,15,7
9,25,6
6,15,10
1,6,5
7,11,4
8,15,6
5,9,4
3,5,4
8,15,8
3,9,6
3,7,5
4,10,7
2,9,5
9,13,7
2,9,8
4,11,8
21,47,13
1,8,7
4,7,5
3,6,5
1,5,4
3,7,4
4,7,5
1,4,4
13,22,13
7,22,13
1,9,9
2,11,8
2,8,8
8,19,7
2,11,6
8,19,13
1,4,4
7,21,9
8,15,7
4,13,6
0,6,6
10,22,11
0,4,4
6,16,9
6,12,9
9,24,14
5,12,9
8,18,7
5,14,6
2,5,5
6,11,6
6,12,5
5,6,4
5,11,8
5,9,7
5,11,6
8,16,7
2,5,4
5,11,7
1,5,5
11,19,10
3,6,4
9,13,8
7,11,6
8,21,10
1,5,5
7,12,10
5,15,7
18,29,8
3,9,6
2,5,5
2,7,5
1,6,6
1,4,4
0,4,4
0,4,4
4,6,4
3,6,5
14,24,6
0,5,5
1,7,6
4,8,6
2,10,5
2,5,5
7,12,5
7,13,6
3,8,5
13,32,9
4,9,6
2,6,4
2,5,4
12,21,6
6,19,7
1,6,5
9,20,9
1,8,6
3,15,7
0,4,4
8,14,6
4,12,10
6,21,8
4,7,5
6,11,6
3,7,4
6,13,5
4,9,5
3,14,9
4,8,6
1,9,8
12,18,12
4,11,8
7,12,7
1,5,4
2,5,4
1,6,5
5,10,5
8,15,5
2,6,4
1,5,4
3,9,7
2,4,4
6,12,7
1,9,6
0,4,4
15,28,10
1,7,7
1,4,4
1,7,6
8,15,8
4,13,7
4,17,10
15,28,13
2,10,8
4,9,6
7,15,9
2,5,4
1,6,6
4,9,6
3,11,10
2,9,5
8,20,11
1,5,4
10,19,9
3,7,5
0,4,4
3,9,8
5,8,4
0,4,4
7,16,9
11,17,5
5,15,10
6,13,11
5,14,8
12,21,8
11,24,9
4,9,5
7,17,8
6,18,9
4,9,7
1,6,5
6,13,8
2,5,4
0,5,5
5,17,7
3,8,5
4,10,7
0,6,6
13,26,12
4,13,7
1,5,5
3,9,7
4,6,4
4,7,4
2,8,7
4,13,10
2,11,8
7,17,7
4,11,6
2,9,5
1,4,4
0,6,6
7,20,9
6,12,8
4,10,7
2,5,4
9,19,9
0,8,8
7,10,4
5,7,4
1,6,4
5,8,4
22,40,15
13,27,11
5,9,6
5,12,8
1,5,5
5,20,9
4,7,4
10,21,12
11,16,6
8,13,4
14,22,7
1,5,4
2,12,10
7,17,12
2,7,5
2,12,7
8,20,14
6,8,5
10,22,10
6,13,6
3,8,7
1,5,4
5,16,11
4,7,5
7,17,9
10,14,4
3,7,5
1,5,5
2,5,4
6,13,8
6,9,5
6,11,8
5,8,4
8,16,10
21,39,7
5,9,5
3,7,5
4,22,8
11,24,12
12,22,7
4,11,5
0,7,7
6,14,10
3,8,5
10,16,7
7,11,6
7,11,5
1,4,4
6,12,9
4,10,6
5,14,6
5,14,11
6,16,8
2,4,4
4,12,9
5,18,8
7,19,10
3,7,5
13,30,9
2,8,7
2,6,4
2,8,7
3,8,7
4,7,4
0,4,4
1,6,5
8,17,10
1,4,4
5,11,6
0,4,4
0,4,4
9,18,9
3,10,6
1,7,6
1,6,6
4,10,7
2,9,8
6,15,9
2,6,5
1,7,6
3,5,5
4,6,4
3,6,6
3,4,4
1,5,4
3,15,6
11,23,11
3,6,4
4,11,9
6,10,5
0,5,5
13,17,6
6,13,7
2,5,4
7,14,9
6,16,8
1,9,9
2,5,4
2,8,6
2,11,8
2,9,8
3,9,8
3,10,5
7,12,8
6,12,7
3,7,5
2,5,5
15,28,11
0,4,4
3,6,4
9,18,14
2,8,6
2,9,6
3,6,4
3,10,8
7,22,7
2,6,5
7,14,7
1,7,7
3,6,4
2,11,6
2,7,5
2,6,4
1,4,4
4,8,6
1,4,4
10,30,9
5,13,7
3,9,8
4,12,10
8,14,8
3,6,4
3,8,6
3,6,4
0,5,5
1,5,4
2,7,7
4,7,5
3,8,5
1,6,6
3,13,8
0,5,5
3,10,8
10,23,14
0,6,6
5,13,8
5,15,11
4,10,5
2,9,8
4,14,10
5,18,8
9,22,12
1,8,8
2,5,4
3,8,5
1,5,4
5,14,8
6,10,4
7,20,9
2,5,4
2,11,8
1,6,5
3,7,5
2,11,6
3,11,5
4,10,6
3,11,6
11,18,7
3,5,5
9,14,5
2,9,7
4,8,8
11,13,5
3,6,4
5,13,6
2,10,5
10,19,10
3,11,9
10,22,12
7,11,5
2,8,6
5,9,6
3,11,8
3,6,4
9,21,7
3,7,4
6,10,5
3,8,5
1,6,5
12,17,7
4,9,5
3,4,4
1,9,8
6,10,6
2,8,5
6,15,12
3,7,6
5,10,5
13,29,9
8,24,11
0,4,4
1,5,5
7,11,4
2,6,5
8,12,4
0,4,4
3,11,8
3,8,6
4,9,6
10,15,6
5,10,4
2,8,7
6,15,10
8,17,7
3,13,9
1,8,7
9,14,5
6,9,5
1,6,5
9,19,8
14,22,7
6,12,6
4,8,7
5,15,13
3,9,6
2,7,7
0,7,7
3,11,9
4,7,4
5,11,8
0,6,6
0,5,5
1,5,4
6,18,13
1,9,5
1,6,5
5,10,7
5,7,5
2,7,5
2,5,4
6,9,5
6,16,6
0,6,6
0,7,7
4,6,4
5,10,5
5,9,5
1,5,4
10,22,11
10,25,10
3,6,4
3,9,6
7,19,9
5,8,4
2,6,4
3,7,6
1,5,4
11,16,6
7,10,5
4,7,4
3,7,4
8,14,6
1,6,5
5,17,8
2,7,5
11,17,8
4,7,5
9,14,8
0,5,5
11,25,9
4,9,6
11,19,10
0,6,6
3,6,4
11,24,10
3,7,4
8,19,13
11,28,7
13,25,11
7,18,10
9,25,7
3,7,5
6,11,6
4,6,4
4,9,5
4,9,7
4,7,4
8,18,11
3,9,6
2,6,5
5,12,5
6,10,5
8,10,5
0,4,4
0,4,4
4,12,8
3,11,11
0,5,5
1,5,4
1,7,6
12,18,8
5,9,7
1,5,4
3,6,4
10,16,8
2,5,4
8,22,9
11,15,5
6,13,6
2,6,4
2,8,6
2,6,4
1,5,4
3,8,5
1,8,7
6,11,4
5,12,8
9,16,8
0,6,6
3,10,8
2,5,5
1,5,4
4,9,4
4,7,4
5,9,4
0,5,5
10,24,9
7,19,11
7,16,9
3,6,5
4,9,7
2,4,4
1,7,6
7,15,10
3,7,7
17,22,7
26,45,9
6,8,4
3,11,8
0,5,5
7,15,7
8,13,5
1,8,5
2,7,6
10,16,10
3,13,8
1,4,4
2,5,4
1,6,4
5,14,7
14,38,9
0,4,4
1,4,4
6,12,5
6,24,8
1,5,4
4,8,6
3,7,5
0,5,5
6,11,6
1,6,5
10,19,7
3,10,8
11,17,6
10,17,6
1,6,6
1,7,7
3,9,5
9,16,7
2,8,5
2,4,4
8,21,10
10,16,7
9,13,7
0,5,5
6,12,7
2,7,6
2,7,4
7,11,6
4,11,8
2,6,4
3,7,4
17,33,14
10,17,9
2,9,8
4,9,5
2,9,6
0,4,4
3,10,5
2,14,6
6,12,8
2,7,7
1,5,4
3,6,5
3,8,5
7,19,9
5,20,6
5,10,5
2,8,6
4,11,6
0,5,5
2,4,4
9,15,5
7,15,6
6,13,8
5,11,6
3,10,8
6,11,7
6,17,13
2,8,7
7,10,4
1,8,7
4,9,5
8,26,11
1,4,4
3,12,6
6,10,7
2,4,4
4,12,7
4,11,6
4,12,8
3,7,4
7,17,11
4,9,5
9,16,12
5,13,6
0,5,5
5,11,7
7,13,6
8,16,7
6,11,8
5,9,5
2,6,5
7,10,4
6,17,9
3,8,5
2,5,4
3,10,6
3,6,4
3,8,5
5,9,4
1,5,4
1,5,4
6,15,10
2,5,4
6,13,10
12,20,11
5,13,11
0,4,4
5,9,6
3,11,5
2,6,4
2,6,5
3,13,8
4,10,7
1,6,6
8,24,8
5,7,4
3,8,7
2,5,4
2,8,5
1,4,4
3,5,4
1,6,5
6,11,7
3,11,5
4,7,4
5,7,4
6,20,12
1,4,4
4,8,4
4,11,6
11,25,8
12,20,10
4,12,6
4,9,5
1,6,5
12,19,9
1,4,4
3,11,10
11,26,13
3,12,10
1,9,8
5,13,9
4,18,9
1,6,5
2,9,8
4,7,4
8,13,5
2,8,7
6,8,4
2,12,11
6,9,6
4,15,10
3,10,5
12,16,6
4,12,5
1,8,6
1,6,5
3,6,4
7,14,5
6,18,7
7,15,8
3,6,4
2,7,6
0,8,8
4,6,4
10,17,8
2,5,4
3,8,6
3,7,5
5,14,7
3,10,5
12,26,12
3,6,4
4,10,9
3,7,4
6,8,4
1,5,4
3,10,8
2,9,6
2,7,5
10,27,11
4,9,5
4,7,5
7,15,7
2,7,5
6,9,6
0,4,4
5,8,6
5,13,7
2,6,5
5,11,7
6,12,4
3,9,6
2,11,10
2,10,10
13,27,12
7,9,4
4,12,6
4,7,5
2,6,5
3,9,6
5,12,8
4,7,5
6,12,7
5,7,5
22,56,14
7,21,9
3,7,6
1,5,4
3,6,4
