rf,total_quartet,correct_quartet,correct_prop
0,986.4,952.65,0.9657846715328468
0,1003.1,937.95,0.9350513408433855
0,658.4,628.15,0.9540552855407047
0,730.25,711.55,0.9743923313933585
0,721.95,706.25,0.9782533416441582
0,1107.5,1034.9,0.9344469525959368
0,1060.55,1024.15,0.9656781858469662
0,725.4,689.9,0.9510614833195479
0,794.85,731.45,0.9202365226143298
0,798.95,742.7,0.9295950935602979
0,1200.15,1112.5,0.9269674624005333
0,883.9,788.05,0.8915601312365652
0,782.7,729.45,0.9319662706017632
0,1230.95,1137.95,0.9244485966123726
0,801.55,729.85,0.9105483126442517
0,916.9,874.8,0.9540844148762133
