rf,total_quartet,correct_quartet,correct_prop
0,739.4,739.4,1.0
0,650.85,650.85,1.0
0,755.85,755.85,1.0
0,788.5,788.5,1.0
0,841.75,841.75,1.0
0,811.45,811.45,1.0
0,925.0,925.0,1.0
0,1044.5,1044.5,1.0
0,731.95,730.4,0.997882369014277
0,965.6,965.6,1.0
0,686.65,686.65,1.0
0,897.2,897.1,0.9998885421310745
0,1235.9,1233.45,0.998017638967554
0,739.85,739.85,1.0
0,771.75,771.75,1.0
0,808.15,806.35,0.9977726907133577
0,897.8,897.8,1.0
0,581.4,581.4,1.0
0,909.15,906.45,0.9970301930374526
0,956.45,956.45,1.0
0,980.35,972.55,0.9920436578772888
0,839.05,839.05,1.0
0,811.3,811.3,1.0
0,947.0,942.6,0.9953537486800422
0,803.0,801.9,0.9986301369863013
0,948.15,946.55,0.998312503295892
0,835.1,835.1,1.0
0,992.9,992.4,0.9994964246147648
0,1005.85,998.6,0.9927921658298952
0,910.4,910.4,1.0
0,812.65,812.65,1.0
0,927.9,925.45,0.9973596292703956
0,703.6,700.4,0.9954519613416714
0,664.25,663.45,0.9987956341738803
0,877.7,877.7,1.0
0,940.2,940.2,1.0
0,907.1,907.1,1.0
0,806.0,806.0,1.0
0,635.3,635.3,1.0
0,1041.65,1041.65,1.0
0,953.3,953.3,1.0
0,878.95,878.95,1.0
0,820.85,820.85,1.0
0,918.2,917.0,0.998693095186234
0,749.0,748.8,0.9997329773030708
0,713.25,713.25,1.0
0,977.6,976.4,0.9987725040916531
0,913.5,913.5,1.0
0,787.75,787.75,1.0
0,700.7,700.7,1.0
0,1015.75,1015.15,0.9994093034703421
0,939.05,939.05,1.0
0,936.2,936.2,1.0
0,1151.1,1147.35,0.9967422465467813
0,982.2,975.85,0.9935349216045611
0,829.6,827.55,0.9975289296046287
0,679.1,679.1,1.0
0,964.7,964.05,0.9993262154037524
0,836.75,836.75,1.0
0,702.75,701.7,0.9985058697972252
0,752.95,752.4,0.9992695398100804
0,1106.95,1106.95,1.0
0,1120.75,1120.1,0.9994200312290876
0,866.85,866.85,1.0
0,829.75,827.05,0.9967460078336848
0,993.5,992.95,0.999446401610468
0,770.2,770.2,1.0
0,895.85,895.4,0.999497683764023
0,776.3,776.3,1.0
0,957.8,957.8,1.0
0,634.05,634.05,1.0
0,575.0,575.0,1.0
0,930.0,922.35,0.9917741935483871
0,1361.45,1360.8,0.9995225678504536
0,675.8,675.8,1.0
0,1026.4,1026.4,1.0
0,515.65,515.65,1.0
0,710.4,710.4,1.0
0,691.55,691.0,0.9992046851276118
0,1037.2,1032.7,0.9956613960663324
0,944.0,944.0,1.0
0,981.1,981.1,1.0
0,896.2,891.35,0.9945882615487615
0,1048.3,1047.2,0.9989506820566632
0,1034.2,1034.2,1.0
0,738.2,738.2,1.0
0,784.85,784.25,0.9992355227113461
0,803.7,803.7,1.0
0,866.15,866.15,1.0
0,864.65,863.05,0.9981495402764125
0,850.3,850.3,1.0
0,830.25,830.25,1.0
0,1085.85,1082.65,0.9970529999539531
0,769.0,769.0,1.0
0,686.6,686.6,1.0
0,941.0,941.0,1.0
0,831.65,831.65,1.0
0,615.15,614.8,0.9994310330813623
0,1080.1,1080.1,1.0
0,901.4,901.4,1.0
0,1215.2,1215.2,1.0
0,836.9,833.3,0.9956984108017685
0,716.65,716.65,1.0
0,859.3,859.3,1.0
0,688.2,683.15,0.9926620168555652
0,821.9,821.9,1.0
0,1063.95,1063.95,1.0
0,890.8,890.8,1.0
0,1089.45,1089.45,1.0
