rf,total_quartet,correct_quartet,correct_prop
0,508.5,502.35,0.987905604719764
0,481.55,481.55,1.0
0,511.7,508.7,0.9941371897596247
0,667.0,663.25,0.9943778110944528
0,566.65,566.65,1.0
0,496.3,496.3,1.0
0,256.75,256.5,0.9990262901655307
0,563.45,563.45,1.0
0,523.35,522.9,0.999140154772141
0,458.95,458.95,1.0
0,544.4,543.8,0.9988978692138134
0,546.5,545.9,0.9989021043000915
0,463.35,461.95,0.9969785259523039
0,650.9,650.9,1.0
0,411.3,411.3,1.0
0,526.15,514.8,0.9784282048845386
0,519.65,517.65,0.9961512556528432
0,917.55,917.1,0.9995095635115253
0,595.55,593.95,0.9973134077743262
0,721.05,720.45,0.9991678801747451
0,667.1,667.1,1.0
0,640.35,639.55,0.998750683220114
0,289.8,289.8,1.0
0,567.45,567.45,1.0
0,629.9,629.9,1.0
0,498.5,496.7,0.9963891675025075
0,589.75,588.45,0.997795676133955
0,626.6,623.4,0.994893073731248
0,828.7,828.7,1.0
0,570.45,570.45,1.0
0,691.9,691.9,1.0
0,730.95,729.15,0.9975374512620562
0,485.0,481.4,0.9925773195876288
0,691.05,685.8,0.9924028652051227
0,583.8,583.8,1.0
0,597.25,593.5,0.9937212222687317
0,638.7,638.7,1.0
0,681.75,681.75,1.0
0,670.0,670.0,1.0
0,718.75,709.1,0.9865739130434783
0,670.35,670.35,1.0
0,494.7,491.6,0.9937335759045887
0,488.5,487.9,0.9987717502558854
0,546.65,546.0,0.9988109393579072
0,716.55,716.55,1.0
0,747.55,747.55,1.0
0,598.75,594.55,0.9929853862212944
0,710.5,708.15,0.9966924700914849
0,525.45,525.45,1.0
0,457.6,457.6,1.0
0,701.55,701.55,1.0
0,291.2,291.2,1.0
0,533.95,533.95,1.0
0,628.95,628.95,1.0
0,567.05,566.85,0.9996472974164535
0,374.35,374.35,1.0
0,538.05,538.05,1.0
0,544.35,544.35,1.0
0,541.7,536.45,0.9903082887206941
0,476.8,476.8,1.0
0,496.2,495.25,0.9980854494155582
0,581.2,581.2,1.0
0,258.65,258.65,1.0
0,532.8,528.1,0.9911786786786787
0,476.3,476.3,1.0
0,720.3,720.3,1.0
0,541.05,541.05,1.0
0,743.1,743.1,1.0
0,708.05,708.05,1.0
0,707.9,707.9,1.0
0,510.65,502.35,0.9837462058161167
0,682.3,681.8,0.9992671845229372
0,436.6,436.6,1.0
0,339.4,338.85,0.9983794932233353
0,590.15,590.15,1.0
0,731.1,726.7,0.9939816714539734
0,378.55,378.55,1.0
0,650.55,648.15,0.9963108139266774
0,583.3,583.3,1.0
0,480.75,480.55,0.9995839833593344
0,433.95,433.95,1.0
0,645.3,645.3,1.0
0,432.85,432.4,0.99896037888414
0,735.7,734.7,0.9986407503058312
0,765.5,763.95,0.9979751796211627
0,688.35,688.35,1.0
0,365.3,365.3,1.0
0,531.5,531.5,1.0
0,607.8,607.8,1.0
0,364.35,364.35,1.0
0,655.35,655.35,1.0
0,505.55,505.55,1.0
0,574.2,574.2,1.0
0,537.75,537.55,0.999628079962808
0,705.8,705.35,0.9993624256163219
0,582.15,580.4,0.9969939019153139
0,623.85,623.85,1.0
0,409.25,408.95,0.9992669517409896
0,473.15,473.15,1.0
0,566.1,566.1,1.0
0,633.95,633.95,1.0
0,691.8,691.8,1.0
0,703.45,703.45,1.0
0,430.1,429.8,0.9993024877935364
0,528.45,525.15,0.9937553221686063
0,486.1,486.1,1.0
0,461.5,461.5,1.0
0,506.35,504.55,0.9964451466377012
0,491.0,491.0,1.0
0,734.15,732.15,0.9972757610842471
0,501.5,497.35,0.9917248255234297
0,685.4,684.8,0.9991245987744383
0,605.8,604.9,0.9985143611753053
0,499.8,499.15,0.9986994797919168
0,603.25,603.25,1.0
0,531.2,527.15,0.9923757530120482
0,473.45,473.45,1.0
0,731.0,731.0,1.0
0,418.1,411.7,0.984692657259029
0,809.6,809.6,1.0
0,386.2,386.2,1.0
0,449.5,449.5,1.0
0,382.35,379.0,0.9912383941414934
0,599.45,599.45,1.0
0,376.75,376.25,0.9986728599867286
0,662.5,662.5,1.0
0,630.1,630.1,1.0
0,417.2,417.2,1.0
0,399.3,398.95,0.9991234660656149
0,413.0,413.0,1.0
0,620.85,615.9,0.9920270596762503
0,691.85,691.85,1.0
0,608.6,606.5,0.9965494577719356
0,620.75,620.75,1.0
0,636.25,632.0,0.9933202357563851
0,310.0,309.8,0.9993548387096775
0,463.15,463.15,1.0
0,630.3,630.3,1.0
0,643.6,643.6,1.0
0,702.85,702.85,1.0
0,632.95,631.75,0.9981041156489454
0,500.55,500.05,0.9990010987913296
0,591.15,587.55,0.9939101750824664
0,679.5,679.5,1.0
0,619.25,619.25,1.0
0,451.5,447.3,0.9906976744186047
0,595.1,595.1,1.0
0,536.35,536.35,1.0
0,545.55,545.55,1.0
0,692.75,692.75,1.0
0,383.2,383.2,1.0
0,725.15,725.15,1.0
0,551.4,551.4,1.0
0,1002.65,1001.55,0.9989029072956664
0,334.05,334.05,1.0
0,753.2,753.2,1.0
0,727.2,727.2,1.0
0,689.55,689.0,0.9992023783627003
0,473.4,471.95,0.9969370511195607
0,593.55,591.15,0.9959565327268133
0,555.3,555.3,1.0
0,524.25,524.25,1.0
0,616.25,616.25,1.0
0,428.4,427.4,0.9976657329598506
0,595.7,586.55,0.9846399194225282
0,517.95,514.65,0.9936287286417608
0,573.8,573.8,1.0
0,662.25,662.25,1.0
0,874.25,874.25,1.0
0,532.5,532.5,1.0
0,464.0,459.1,0.9894396551724138
0,565.05,564.6,0.9992036102999734
0,678.45,678.45,1.0
0,353.85,353.85,1.0
0,777.25,770.65,0.9915085236410421
0,711.3,707.75,0.9950091381976662
0,763.75,755.3,0.9889361702127659
0,553.25,553.25,1.0
0,441.05,439.7,0.9969391225484638
0,706.65,702.85,0.9946225146819501
0,633.05,632.65,0.9993681383776953
0,725.0,719.1,0.9918620689655172
0,767.6,765.8,0.9976550286607608
0,714.0,710.9,0.9956582633053221
0,498.05,498.05,1.0
0,638.75,634.5,0.9933463796477495
0,561.05,558.25,0.9950093574547723
0,671.2,668.9,0.9965733015494637
0,400.4,400.1,0.9992507492507493
0,408.55,407.0,0.9962060947252478
0,785.5,781.1,0.9943984723106302
0,904.3,898.0,0.9930332854141325
0,707.1,705.2,0.9973129684627351
0,456.4,452.5,0.9914548641542507
0,598.2,597.9,0.9994984954864594
0,751.35,746.85,0.9940107805949291
0,759.95,759.7,0.9996710309888809
0,479.45,479.45,1.0
0,435.05,435.05,1.0
0,481.15,478.15,0.9937649381689702
0,609.25,607.45,0.9970455478046779
0,638.6,638.6,1.0
0,592.1,592.1,1.0
0,644.3,637.65,0.9896787210926588
0,485.2,481.7,0.9927864798021434
0,674.75,674.75,1.0
0,763.25,757.75,0.9927939731411726
0,740.85,740.85,1.0
0,875.6,872.3,0.9962311557788944
0,454.5,453.15,0.997029702970297
0,447.25,446.8,0.998993851313583
0,428.15,428.15,1.0
0,391.45,389.05,0.9938689487801763
0,518.25,516.65,0.9969126869271587
0,723.2,716.9,0.9912887168141593
0,614.85,604.9,0.9838171911848418
0,644.65,644.65,1.0
0,429.6,429.6,1.0
0,637.1,631.65,0.9914456129336054
0,694.35,689.2,0.992582991286815
0,580.05,566.25,0.9762089475045255
0,695.6,695.6,1.0
0,525.6,514.25,0.9784056316590564
0,723.05,720.75,0.9968190304958163
0,455.25,455.25,1.0
0,452.15,452.15,1.0
0,481.8,480.6,0.9975093399750934
0,458.35,457.9,0.9990182175193629
0,360.65,360.65,1.0
0,830.6,830.1,0.9993980255237178
0,601.55,597.55,0.993350511179453
0,621.3,621.3,1.0
0,695.75,695.75,1.0
0,512.3,512.3,1.0
0,530.4,530.4,1.0
0,502.75,497.1,0.9887618100447538
0,501.0,492.65,0.9833333333333333
0,403.1,399.25,0.9904490200942694
0,435.75,435.75,1.0
0,803.65,803.65,1.0
0,618.85,617.05,0.9970913791710431
0,726.95,725.75,0.9983492674874476
0,652.6,647.55,0.9922617223414036
0,490.75,490.75,1.0
0,576.15,576.15,1.0
0,609.6,609.6,1.0
0,562.5,562.5,1.0
0,812.0,812.0,1.0
0,479.4,479.3,0.9997914059240718
0,623.65,623.65,1.0
0,540.45,537.65,0.9948191322046442
0,668.6,664.4,0.9937182171702064
0,915.2,912.3,0.9968312937062938
0,601.25,601.25,1.0
0,574.2,569.1,0.9911180773249739
0,676.35,673.05,0.9951208693723663
0,593.8,593.8,1.0
0,493.45,493.45,1.0
0,656.9,656.9,1.0
0,566.2,565.55,0.9988519957612151
0,473.15,473.15,1.0
0,537.9,533.05,0.9909834541736382
0,572.95,568.4,0.9920586438607208
0,606.7,606.7,1.0
0,434.2,434.2,1.0
0,741.05,741.05,1.0
0,664.25,663.65,0.9990967256304102
0,485.3,485.3,1.0
0,348.1,348.1,1.0
0,657.65,657.65,1.0
0,591.25,589.75,0.9974630021141649
0,530.9,530.9,1.0
0,417.0,411.3,0.9863309352517986
0,484.0,482.6,0.9971074380165289
0,512.15,512.15,1.0
0,564.15,564.15,1.0
0,732.9,732.9,1.0
0,707.25,707.25,1.0
0,453.9,453.9,1.0
0,373.15,373.15,1.0
0,740.05,739.4,0.9991216809675022
0,543.85,543.45,0.9992645030798933
0,422.75,420.35,0.9943228858663513
0,779.9,777.35,0.9967303500448775
0,708.95,708.75,0.9997178926581565
0,623.95,623.95,1.0
0,632.55,627.75,0.9924116670618923
0,286.95,286.95,1.0
0,675.95,675.95,1.0
0,554.15,550.95,0.9942253902373004
0,626.75,626.75,1.0
0,596.45,596.45,1.0
0,381.65,380.65,0.9973797982444649
0,531.25,530.05,0.9977411764705882
0,506.45,506.45,1.0
0,821.55,821.55,1.0
0,836.95,833.35,0.9956986677818269
0,768.75,766.25,0.9967479674796748
0,511.2,511.2,1.0
0,527.25,527.25,1.0
0,552.65,551.85,0.9985524292047407
0,445.9,445.9,1.0
0,596.65,592.65,0.9932959021201709
0,511.5,511.5,1.0
0,619.0,618.8,0.9996768982229403
0,702.5,702.5,1.0
0,566.6,565.6,0.9982350864807624
0,468.15,468.15,1.0
0,472.55,471.05,0.9968257327266956
0,556.45,556.45,1.0
0,421.3,413.5,0.9814858770472348
0,838.95,835.45,0.9958281184814352
0,492.5,489.05,0.992994923857868
0,703.25,702.8,0.9993601137575542
0,540.45,538.4,0.9962068646498289
0,516.85,513.85,0.9941956080100609
0,444.95,444.95,1.0
0,506.5,502.5,0.9921026653504442
0,536.3,536.3,1.0
0,591.9,590.9,0.9983105254265924
0,520.3,519.1,0.9976936382856044
0,432.7,432.7,1.0
0,385.8,385.8,1.0
0,701.5,701.5,1.0
0,516.95,516.95,1.0
0,403.85,403.85,1.0
