rf,total_quartet,correct_quartet,correct_prop
0,641.25,547.1,0.85317738791423
0,752.45,645.2,0.8574656123330454
2,603.9,497.25,0.823397913561848
0,1016.5,843.1,0.8294146581406788
0,829.65,696.8,0.8398722352799374
0,678.75,576.5,0.8493554327808471
0,634.8,530.1,0.8350661625708885
0,691.35,594.75,0.8602733781731395
0,705.45,616.15,0.8734141328230207
0,892.65,827.35,0.9268470285106145
0,1038.3,889.0,0.856207261870365
2,725.8,601.85,0.8292229264260127
0,1069.95,928.55,0.867844291789336
0,775.65,660.3,0.8512860181783021
0,753.95,659.7,0.8749917103256184
0,734.8,635.35,0.8646570495372891
0,778.8,675.45,0.8672958397534669
0,783.3,689.0,0.8796118983786544
0,718.15,642.05,0.894033279955441
0,673.6,618.25,0.9178295724465558
2,614.5,516.8,0.8410089503661513
0,818.65,709.35,0.8664875099248763
2,699.4,622.55,0.8901201029453818
2,417.55,365.0,0.8741468087654173
0,938.15,788.75,0.8407504130469541
0,676.8,608.75,0.8994533096926713
0,885.15,759.6,0.8581596339603457
0,704.1,620.7,0.8815509160630592
0,810.9,724.15,0.8930201011222099
0,753.9,661.45,0.8773710041119512
2,687.85,581.45,0.8453151123064622
0,848.65,743.05,0.8755670771224887
0,975.15,851.3,0.8729938983746091
0,1175.8,1025.15,0.8718744684470148
0,535.0,460.8,0.8613084112149533
0,518.6,420.0,0.8098727342846124
0,730.7,593.05,0.8116189954837827
0,864.9,745.6,0.862064978610244
0,700.2,612.05,0.8741073978863182
0,851.0,773.5,0.9089306698002351
0,689.1,568.15,0.8244812073719344
0,782.9,701.35,0.8958359943798697
0,850.0,733.55,0.863
0,759.9,691.6,0.9101197525990262
0,697.6,635.65,0.9111955275229358
0,721.1,647.6,0.8980723894050756
0,732.15,607.1,0.8292016663252065
0,1004.4,841.55,0.8378634010354441
0,752.75,664.25,0.8824310860179343
0,778.25,690.3,0.8869900417603598
0,904.75,836.05,0.9240674219397623
0,909.0,823.65,0.9061056105610561
0,537.95,485.75,0.9029649595687331
0,661.8,595.6,0.8999697793895437
0,677.5,559.35,0.8256088560885609
0,936.4,835.2,0.8919265271251602
0,585.4,507.4,0.866757772463273
0,679.35,574.1,0.8450724957680136
0,450.65,396.15,0.8790635748363474
0,814.65,732.3,0.8989136438961517
0,886.65,771.2,0.8697907855410816
0,851.65,771.9,0.906358245758234
2,817.0,677.1,0.8287637698898409
0,617.65,518.1,0.8388245770258237
0,1042.15,938.55,0.9005901261814518
0,621.9,511.8,0.8229618909792571
2,954.75,811.05,0.8494893951296151
0,715.0,628.65,0.8792307692307693
0,564.9,474.15,0.83935209771641
