rf,total_quartet,correct_quartet,correct_prop
2,408.35,310.15,0.7595200195910371
0,338.1,283.15,0.8374741200828157
0,589.55,497.45,0.8437791535917225
2,586.5,502.05,0.8560102301790281
8,642.15,501.6,0.7811259051623453
0,481.0,373.3,0.7760914760914761
8,461.0,358.1,0.7767895878524945
2,405.75,312.1,0.7691928527418361
2,477.5,374.5,0.7842931937172775
8,263.3,212.65,0.8076338777060388
6,494.2,415.75,0.8412585997571833
4,593.9,471.05,0.793146994443509
8,447.45,356.4,0.7965135769359705
8,554.4,448.35,0.8087121212121212
2,585.1,463.9,0.7928559220646043
4,502.2,417.85,0.8320390282755874
6,441.85,362.25,0.8198483648296934
10,539.2,395.8,0.7340504451038575
0,704.05,582.55,0.8274270293303032
6,463.15,372.45,0.8041671164849401
6,583.85,475.3,0.8140789586366362
4,494.5,410.3,0.829726996966633
2,419.55,377.6,0.9000119175306877
4,415.2,358.95,0.8645231213872833
4,465.85,366.9,0.7875925727165397
2,509.15,402.3,0.7901404301286458
4,469.1,392.4,0.8364954167554892
8,286.0,240.7,0.8416083916083916
4,468.35,374.05,0.7986548521404933
6,487.7,401.15,0.8225343448841501
8,429.0,315.55,0.7355477855477855
8,545.55,437.45,0.8018513426816973
8,556.6,410.6,0.7376931369026231
4,417.0,334.85,0.8029976019184653
4,591.9,469.45,0.7931238384862308
6,419.45,312.85,0.7458576707593277
4,433.55,368.55,0.8500749625187406
6,318.0,249.7,0.7852201257861635
4,727.1,548.8,0.7547792600742677
4,568.1,472.6,0.8318957929941911
2,701.0,596.5,0.8509272467902995
2,695.7,564.4,0.8112692252407647
0,418.3,351.1,0.8393497489839827
0,353.2,303.5,0.859286523216308
6,528.9,423.95,0.8015692947627151
4,481.0,383.9,0.7981288981288981
4,363.45,290.15,0.7983216398404183
10,615.95,474.7,0.770679438266093
6,471.3,369.7,0.7844260555909187
4,643.65,517.4,0.8038530257127321
6,448.65,338.7,0.7549314610498161
4,452.0,357.65,0.7912610619469026
2,464.75,387.55,0.8338891877353416
4,458.05,351.55,0.7674926318087545
2,585.95,460.9,0.7865858861677617
6,364.35,288.45,0.7916838205022643
8,531.9,397.7,0.7476969355141944
8,661.65,513.2,0.7756366659109801
4,518.9,431.1,0.8307959144343804
6,501.35,399.7,0.7972474319337788
0,418.3,334.25,0.7990676547932106
8,551.7,444.4,0.8055102410730469
2,401.2,325.8,0.8120638085742772
2,580.05,503.4,0.8678562192914404
6,613.75,473.95,0.7722199592668024
8,309.5,246.75,0.7972536348949919
0,327.7,269.1,0.8211779066219103
6,487.45,377.75,0.7749512770540569
8,320.3,244.3,0.7627224477052763
2,490.5,384.05,0.7829765545361875
6,388.85,318.75,0.8197248296258197
6,597.65,457.9,0.7661674893332218
6,472.15,390.05,0.8261145822302235
4,674.05,551.45,0.8181143832059936
4,511.3,411.9,0.8055935849794641
10,521.7,387.2,0.7421889975081465
4,434.6,350.85,0.8072940635066728
6,404.25,322.75,0.7983920841063699
4,505.35,380.6,0.7531413871574156
4,325.8,254.5,0.7811540822590546
8,333.45,275.25,0.8254610886189834
4,472.7,374.9,0.7931034482758621
10,282.6,215.5,0.7625619249823071
4,777.7,610.5,0.785007072135785
4,607.55,505.55,0.8321125833264752
6,407.15,317.6,0.7800564902370134
8,391.1,300.35,0.7679621580158528
4,353.7,265.85,0.7516256714729997
2,611.55,511.2,0.8359087564385578
4,632.5,465.1,0.7353359683794466
4,453.6,340.6,0.7508818342151675
6,401.7,312.85,0.7788150360965895
8,404.3,320.05,0.7916151372743012
8,415.75,348.2,0.8375225496091401
10,418.3,312.1,0.7461152283050442
6,347.65,282.35,0.8121674097511865
4,626.3,509.65,0.8137474053967747
8,412.8,314.75,0.7624757751937985
8,525.45,385.1,0.7328956132838519
4,474.55,387.65,0.8168791486671584
6,675.35,551.75,0.8169837861849412
4,509.15,419.55,0.8240204262005303
10,479.0,352.1,0.7350730688935282
8,503.6,382.9,0.7603256552819698
4,647.8,501.2,0.7736955850571164
2,674.45,512.0,0.7591370746534213
4,736.35,586.65,0.7966999388877571
10,677.75,525.4,0.7752120988565105
6,426.85,324.85,0.7610401780484948
4,487.1,402.0,0.825292547731472
2,343.15,291.4,0.8491913157511293
14,352.0,258.95,0.735653409090909
6,384.05,287.2,0.7478192943627132
4,737.5,578.95,0.7850169491525424
8,598.85,446.5,0.7455957251398514
6,616.5,475.35,0.7710462287104622
2,463.55,390.55,0.84251968503937
4,399.65,319.5,0.7994495183285375
6,368.4,279.9,0.759771986970684
2,543.15,438.5,0.8073276258860351
4,508.85,406.0,0.7978775670629852
8,391.7,315.8,0.8062292570845034
8,346.1,270.9,0.7827217567177116
4,525.35,422.25,0.8037498810316932
8,558.75,424.7,0.760089485458613
2,610.05,494.55,0.810671256454389
6,504.15,370.95,0.7357929187741743
8,514.2,414.75,0.8065927654609102
4,520.45,419.45,0.8059371697569411
4,502.8,393.1,0.7818217979315831
4,349.45,283.05,0.8099871226212619
6,552.0,460.8,0.8347826086956521
10,423.35,331.7,0.7835124601393646
8,501.9,410.2,0.8172942817294282
6,487.4,379.8,0.7792367665162084
14,408.2,298.6,0.7315041646251838
14,470.9,372.85,0.7917816946273094
2,617.75,502.5,0.8134358559287738
4,438.8,364.2,0.8299908842297175
2,553.9,445.55,0.8043870734789673
6,529.0,426.3,0.8058601134215501
6,399.25,336.3,0.8423293675641829
6,766.85,581.4,0.758166525396101
6,717.2,540.15,0.7531372002230898
6,547.55,434.9,0.7942653638937084
6,369.9,295.1,0.7977831846444985
8,639.4,478.1,0.7477322489834219
4,857.3,673.25,0.7853143590341771
6,431.25,353.85,0.8205217391304348
4,572.55,478.0,0.834861584141123
6,566.3,446.0,0.7875684266289952
4,578.4,447.45,0.7735995850622407
10,353.45,278.15,0.7869571367944547
6,362.0,300.8,0.830939226519337
8,577.75,466.35,0.8071830376460407
8,512.9,415.55,0.810196919477481
6,572.1,466.2,0.8148925013109596
6,467.2,351.3,0.7519263698630136
4,586.95,463.9,0.7903569298918136
4,412.9,331.4,0.80261564543473
4,501.55,394.85,0.7872594955637524
6,414.7,314.05,0.7572944297082228
6,575.0,444.25,0.7726086956521739
8,564.4,442.95,0.7848157335223246
2,487.9,383.65,0.7863291658126665
6,580.1,447.65,0.7716772970177556
6,350.5,279.55,0.7975748930099857
6,628.1,495.1,0.7882502786180544
4,348.9,292.9,0.8394955574663228
6,347.55,280.6,0.8073658466407712
4,575.4,431.45,0.7498262078554049
4,771.3,590.25,0.765266433294438
6,483.75,378.35,0.7821188630490956
6,736.2,573.15,0.7785248573757131
8,391.15,315.1,0.8055733094720695
8,396.05,287.4,0.7256659512687792
6,469.35,372.25,0.7931181421114307
4,297.35,240.6,0.8091474693122582
6,583.45,484.3,0.830062558916788
4,566.7,467.75,0.8253926239632963
6,347.35,275.65,0.7935799625737728
0,423.0,364.75,0.8622931442080378
6,395.0,329.0,0.8329113924050633
10,525.7,415.4,0.7901845158835837
6,536.55,426.25,0.79442735998509
4,342.75,279.2,0.8145878920495988
8,666.8,523.65,0.7853179364127174
6,455.8,344.2,0.7551557700745941
2,658.6,507.8,0.7710294564227148
6,438.05,344.55,0.7865540463417419
8,463.65,397.95,0.8582982853445487
6,452.75,339.5,0.7498619547211486
6,661.95,517.0,0.7810257572324194
4,568.5,465.4,0.8186455584872472
6,332.0,248.5,0.7484939759036144
0,432.4,339.9,0.7860777058279371
8,664.85,492.8,0.7412198240204557
6,485.85,405.0,0.8335906143871565
8,670.15,562.6,0.8395135417443856
4,646.3,531.4,0.8222187838465109
8,447.2,357.3,0.7989713774597496
6,415.55,356.45,0.8577788473107929
8,471.7,352.4,0.7470850116599533
10,342.4,291.25,0.8506133177570093
0,434.75,362.95,0.8348476135710178
2,444.75,368.9,0.8294547498594717
18,367.15,262.25,0.7142857142857143
4,454.7,344.0,0.7565427754563449
2,637.05,522.8,0.8206577191743192
6,395.2,336.05,0.850328947368421
6,556.45,442.3,0.7948602749573187
8,460.0,360.1,0.7828260869565218
4,431.75,357.4,0.8277938621887666
2,356.05,288.85,0.8112624631371999
0,409.65,327.1,0.7984865128768461
6,561.4,461.35,0.8217848236551478
4,355.35,286.95,0.807513718868721
0,583.25,455.4,0.7807972567509645
8,383.45,303.8,0.7922806102490546
8,636.15,487.25,0.7659357069873457
2,504.9,389.4,0.7712418300653595
4,406.7,313.6,0.7710843373493976
10,596.95,444.55,0.7447022363682051
6,527.2,413.25,0.7838581183611533
8,526.5,419.75,0.7972459639126306
10,609.45,478.75,0.7855443432603166
8,433.25,330.9,0.7637622619734564
4,795.5,621.85,0.7817096165933375
2,745.7,587.15,0.7873809843100442
2,566.8,443.05,0.7816690190543402
10,474.65,384.35,0.8097545559886232
0,582.65,488.9,0.8390972281815842
2,386.2,323.1,0.836613153806318
6,557.35,440.35,0.790078047905266
6,483.35,396.2,0.8196958725561188
6,439.9,343.15,0.7800636508297341
4,600.15,485.55,0.8090477380654836
8,554.4,431.9,0.7790404040404041
8,464.35,374.5,0.8065037148702487
6,464.8,381.35,0.820460413080895
2,471.65,381.5,0.8088625039754055
6,511.6,396.25,0.7745308835027365
4,608.25,497.0,0.8170982326346075
2,380.4,308.35,0.8105941114616193
6,228.95,181.55,0.792967896920725
0,418.4,335.35,0.8015057361376673
12,372.65,273.15,0.7329934254662552
4,487.5,391.95,0.804
2,589.9,484.6,0.8214951686726564
8,551.4,432.4,0.7841857091040987
8,396.6,307.5,0.7753403933434191
8,487.45,394.5,0.809313775771874
4,459.75,375.55,0.8168569874932028
4,653.25,530.9,0.812705702257941
4,571.85,434.8,0.7603392498032701
8,594.8,501.65,0.843392737054472
4,516.0,410.95,0.7964147286821706
12,362.9,264.1,0.7277486910994765
0,715.75,579.25,0.8092909535452323
6,729.45,577.6,0.791829460552471
6,308.55,240.1,0.7781558904553557
10,489.15,382.35,0.7816620668506593
4,472.4,365.1,0.7728619813717189
6,418.55,343.85,0.8215266993190777
8,514.0,390.55,0.7598249027237354
4,562.55,442.15,0.78597458003733
6,525.95,402.1,0.7645213423329213
6,465.0,358.35,0.7706451612903226
2,606.5,494.05,0.8145919208573784
4,786.65,601.45,0.7645712832899002
8,547.55,439.1,0.8019358962651812
6,464.95,354.75,0.7629852672330358
4,617.45,489.8,0.7932626123572759
2,793.25,662.75,0.835486920895052
2,602.5,499.6,0.8292116182572614
2,653.9,536.65,0.8206912371922312
6,408.35,327.45,0.8018856373209257
4,885.05,708.0,0.7999548048132874
8,459.8,371.1,0.8070900391474554
6,469.9,377.0,0.8022983613534794
6,438.85,355.35,0.8097299760738293
8,263.95,222.4,0.842583822693692
6,557.65,430.35,0.7717206132879046
0,475.1,404.6,0.8516101873289834
6,372.55,308.15,0.8271372970071131
6,716.3,581.2,0.811391874912746
8,227.3,186.3,0.8196216454025517
6,430.95,337.4,0.7829214526047106
2,422.1,353.45,0.8373608149727553
6,603.0,473.05,0.7844941956882255
10,246.8,190.4,0.7714748784440842
10,269.95,208.25,0.771439155399148
4,619.75,492.85,0.7952400161355385
2,580.25,447.5,0.7712193020249892
0,494.15,410.1,0.829909946372559
4,474.9,374.25,0.7880606443461782
6,537.9,409.95,0.7621305075292806
8,535.85,429.0,0.8005971820472148
2,431.05,358.75,0.832270038278622
4,673.25,517.2,0.7682138878574081
6,641.2,488.1,0.7612289457267624
4,465.95,359.7,0.7719712415495225
14,290.65,235.15,0.8090486839841734
2,665.75,531.35,0.7981224183251971
6,520.35,412.8,0.7933121937157682
4,445.85,357.55,0.8019513289222833
4,875.55,670.2,0.7654617097824225
6,600.6,523.75,0.8720446220446221
8,551.4,432.45,0.7842763873775843
8,446.5,359.6,0.8053751399776036
6,451.75,377.2,0.8349750968456005
0,701.3,565.45,0.8062883216882931
6,368.65,304.0,0.8246304082463041
4,416.55,349.85,0.839875165046213
4,626.1,505.45,0.8072991534898578
4,581.05,462.2,0.7954565011616901
4,437.2,371.05,0.8486962488563586
8,462.6,379.6,0.8205793341980112
6,490.8,374.85,0.7637530562347188
4,593.2,454.85,0.7667734322319623
12,432.25,329.6,0.7625216888374783
8,334.8,272.3,0.8133213859020311
6,363.2,302.65,0.8332874449339207
14,518.1,423.6,0.8176027793862188
2,613.7,501.55,0.8172559882678834
6,447.8,367.75,0.8212371594461814
4,551.6,449.5,0.814902102973169
0,489.95,408.35,0.8334523931013369
4,567.25,461.45,0.8134861172322609
4,563.7,465.95,0.826592158949796
2,373.15,285.95,0.7663138148197776
8,671.0,529.5,0.7891207153502235
8,535.15,424.35,0.7929552461926562
0,457.25,395.5,0.8649535265172226
4,544.45,433.15,0.7955735145559739
4,521.05,412.4,0.7914787448421456
4,835.1,657.2,0.7869716201652497
12,395.7,309.05,0.7810209754864796
6,611.1,517.05,0.8460972017673049
4,565.5,463.35,0.8193633952254642
4,307.15,230.35,0.7499593032720169
2,471.35,380.0,0.8061949718892543
