rf,total_quartet,correct_quartet,correct_prop
4,129.9,114.2,0.8791377983063895
2,149.75,118.95,0.7943238731218698
4,207.0,166.2,0.8028985507246377
0,228.2,198.0,0.8676599474145487
4,241.5,203.55,0.8428571428571429
6,179.55,154.75,0.8618769145084935
2,126.55,113.75,0.8988542078229949
10,173.2,135.25,0.7808891454965358
10,105.4,90.1,0.8548387096774194
12,164.35,134.8,0.8202007909948281
4,305.85,272.1,0.889651790093183
0,251.3,234.85,0.9345403899721448
6,121.0,101.2,0.8363636363636363
6,216.85,173.45,0.7998616555222504
0,299.3,257.55,0.860507851653859
4,108.5,98.75,0.9101382488479263
6,172.7,151.65,0.8781123335263462
6,255.7,221.6,0.8666405944466171
2,147.55,123.05,0.8339545916638428
4,132.85,122.9,0.9251035001881822
10,91.05,71.0,0.7797913234486545
4,111.9,92.8,0.8293118856121537
6,96.7,82.15,0.8495346432264737
4,269.9,233.5,0.865135235272323
4,34.3,29.9,0.8717201166180758
6,293.95,233.05,0.7928219084878381
2,247.9,213.75,0.8622428398547801
8,156.55,135.85,0.8677738741616097
4,193.5,168.05,0.8684754521963824
2,167.75,157.7,0.9400894187779434
14,143.7,100.75,0.7011134307585247
6,301.8,239.1,0.7922465208747514
4,156.2,144.65,0.926056338028169
0,168.35,147.75,0.8776358776358776
0,165.0,139.2,0.8436363636363636
6,87.45,79.9,0.9136649514008005
2,113.5,105.55,0.9299559471365639
0,123.5,112.0,0.9068825910931174
4,161.85,142.3,0.8792091442693852
6,99.35,88.6,0.8917966784096628
0,156.1,143.95,0.9221652786675208
6,153.7,136.1,0.885491216655823
6,62.6,49.85,0.7963258785942492
8,136.3,118.5,0.8694057226705796
2,181.25,165.1,0.910896551724138
10,168.2,141.3,0.8400713436385255
4,82.9,72.7,0.8769601930036188
8,37.9,31.6,0.8337730870712401
8,117.25,101.0,0.8614072494669509
0,174.35,147.45,0.8457126469744767
6,160.2,139.35,0.8698501872659176
2,140.8,124.75,0.8860085227272727
12,166.45,136.95,0.8227696004806249
8,120.8,106.35,0.8803807947019867
4,145.65,129.9,0.8918640576725025
8,66.15,58.65,0.8866213151927438
20,97.9,65.45,0.6685393258426966
8,223.45,174.95,0.7829492056388454
4,137.15,122.3,0.8917243893547211
0,172.05,158.05,0.9186283057250799
8,61.25,47.1,0.7689795918367347
2,203.15,171.4,0.8437115431946838
8,100.4,82.65,0.8232071713147411
6,162.15,131.15,0.8088189947579402
0,158.95,142.15,0.8943063856558666
14,151.75,108.4,0.714332784184514
8,87.15,70.8,0.8123924268502581
4,139.6,121.35,0.869269340974212
6,141.2,119.45,0.8459631728045326
6,269.3,225.4,0.8369847753434831
8,114.5,102.3,0.8934497816593886
0,196.95,181.8,0.9230769230769231
10,129.5,100.3,0.7745173745173746
4,118.65,109.95,0.9266750948166877
4,153.65,135.7,0.8831760494630654
2,275.2,250.1,0.9087936046511628
2,73.75,67.1,0.9098305084745762
4,253.5,200.55,0.7911242603550296
10,92.0,77.2,0.8391304347826087
8,149.05,121.55,0.8154981549815498
4,98.55,88.1,0.8939624556062912
6,249.75,216.25,0.8658658658658659
4,135.9,121.6,0.8947755702722591
2,170.2,156.7,0.9206815511163338
10,125.75,92.8,0.7379721669980119
4,191.1,167.45,0.8762428048142333
6,167.1,140.35,0.8399162178336326
8,180.55,157.7,0.8734422597618389
14,182.95,148.45,0.8114238863077343
2,157.95,138.35,0.8759100981323203
8,166.75,147.55,0.8848575712143928
10,189.85,157.5,0.829602317619173
0,144.7,129.0,0.8914996544574982
8,128.75,108.15,0.84
8,202.6,151.6,0.7482724580454096
10,123.2,104.6,0.849025974025974
10,109.3,81.95,0.7497712717291857
6,161.15,136.0,0.8439342227738132
4,115.75,104.0,0.8984881209503239
10,122.65,97.95,0.7986139421117
6,156.1,132.15,0.8465727098014093
4,152.4,128.45,0.8428477690288714
0,203.65,177.6,0.8720844586300025
8,52.35,45.65,0.8720152817574021
14,106.0,90.05,0.8495283018867924
4,127.6,115.1,0.9020376175548589
10,91.7,70.0,0.7633587786259542
6,143.45,123.25,0.8591843848030672
6,157.1,134.45,0.8558243157224698
6,136.4,108.6,0.7961876832844574
6,146.2,126.65,0.8662790697674418
4,176.0,163.35,0.928125
8,135.55,111.55,0.8229435632607893
4,112.9,98.2,0.8697962798937112
4,115.45,96.9,0.8393243828497184
6,226.0,185.05,0.8188053097345133
6,234.05,197.65,0.8444776757103183
2,131.4,116.65,0.8877473363774734
6,122.5,104.65,0.8542857142857143
8,102.05,85.6,0.8388045075943165
2,97.0,88.0,0.9072164948453608
8,177.55,135.7,0.7642917488031541
4,314.9,286.2,0.9088599555414417
4,188.15,162.9,0.8657985649747542
0,102.95,92.25,0.8960660514813016
12,124.4,105.0,0.8440514469453376
0,123.4,113.0,0.9157212317666127
8,65.45,58.25,0.8899923605805958
6,111.95,86.45,0.7722197409557838
2,106.6,87.05,0.8166041275797373
2,193.2,171.75,0.8889751552795031
4,142.0,113.05,0.7961267605633803
