rf,total_quartet,correct_quartet,correct_prop
2,223.25,186.25,0.8342665173572228
8,322.5,269.15,0.8345736434108527
2,447.7,335.9,0.7502792048246594
6,292.4,214.2,0.7325581395348837
6,455.3,371.15,0.8151768065012079
10,296.75,232.5,0.7834877843302444
2,443.5,355.55,0.8016910935738444
0,265.1,225.3,0.8498679743493022
2,586.55,480.1,0.8185150456056602
10,263.35,218.0,0.8277957091323334
8,376.75,275.0,0.7299270072992701
2,195.45,160.15,0.8193911486313635
6,278.25,225.75,0.8113207547169812
10,317.65,254.7,0.8018259090193609
8,424.15,308.45,0.7272191441706943
10,186.75,136.7,0.7319946452476573
4,341.0,277.25,0.8130498533724341
8,230.4,193.15,0.8383246527777778
6,458.25,370.15,0.807746863066012
6,478.45,382.3,0.7990385620231999
8,358.2,266.9,0.7451144611948632
2,375.8,306.6,0.815859499733901
0,416.6,325.75,0.7819251080172828
6,315.25,235.7,0.7476605868358446
2,472.65,357.25,0.755844705384534
4,279.05,236.25,0.8466224690915607
14,418.65,314.5,0.7512241729368208
10,487.75,374.0,0.7667862634546386
0,477.85,404.1,0.8456628649157686
4,394.8,311.8,0.7897669706180345
8,421.6,340.85,0.8084677419354839
4,434.05,361.25,0.8322773873977652
12,173.95,135.55,0.7792469100316183
8,361.6,302.5,0.8365597345132744
6,364.15,294.9,0.8098311135521077
6,296.6,242.25,0.816756574511126
10,439.5,343.65,0.7819112627986348
6,288.35,237.65,0.824172013178429
0,384.75,324.7,0.8439246263807667
2,277.35,240.05,0.8655128898503696
4,156.0,124.3,0.7967948717948717
6,270.15,218.95,0.8104756616694428
4,352.7,307.15,0.8708534165012759
6,391.1,288.65,0.7380465354129379
6,393.0,306.85,0.7807888040712468
8,306.4,259.6,0.8472584856396866
2,439.0,335.7,0.7646924829157176
2,279.85,238.45,0.852063605502948
4,588.45,441.2,0.74976633528762
8,322.45,246.3,0.7638393549387502
10,198.4,151.7,0.764616935483871
14,229.45,169.25,0.7376334713445195
8,288.85,236.35,0.8182447637181929
10,315.15,243.8,0.7735998730763128
6,543.95,446.3,0.8204798235131906
8,384.9,303.05,0.7873473629514159
8,379.55,297.75,0.7844816229745751
8,264.9,223.35,0.8431483578708947
8,339.5,262.15,0.7721649484536083
6,388.6,287.6,0.7400926402470407
2,347.3,272.45,0.7844802764180824
6,404.55,326.45,0.8069459893709059
6,399.95,331.35,0.8284785598199775
8,184.6,143.65,0.778169014084507
12,327.05,261.05,0.7981959944962544
4,170.9,144.0,0.8425980105324752
4,369.7,285.5,0.7722477684609143
6,453.7,352.15,0.7761736830504739
4,259.65,205.85,0.7927979973040632
4,465.35,351.1,0.7544858708498979
10,256.05,194.2,0.7584456160906073
16,117.95,77.7,0.658753709198813
0,632.9,547.9,0.865697582556486
2,461.45,372.45,0.8071296998591396
14,350.7,280.45,0.7996863416025093
2,539.35,429.5,0.796328914434041
8,343.85,270.55,0.7868256507197906
4,250.65,204.5,0.8158787153401157
6,263.25,217.0,0.8243114909781576
12,377.0,274.4,0.7278514588859416
12,283.25,214.5,0.7572815533980582
6,325.75,258.65,0.7940138142747506
6,275.5,223.05,0.8096188747731398
0,372.75,304.6,0.8171696847753186
12,380.2,281.5,0.7403997895844292
2,443.85,329.6,0.7425932184296496
10,161.1,123.2,0.7647423960273122
6,338.1,260.7,0.7710736468500443
8,411.9,335.9,0.8154891964068949
10,389.9,313.8,0.8048217491664529
14,368.7,271.75,0.7370490914022241
4,341.05,273.2,0.8010555637003371
16,218.25,169.85,0.7782359679266896
8,500.45,387.1,0.7735038465381157
2,470.0,369.9,0.7870212765957447
6,303.1,245.65,0.8104585945232596
8,357.15,302.05,0.8457230855382892
10,458.35,357.6,0.7801898112795899
2,402.4,311.95,0.7752236580516899
