rf,total_quartet,correct_quartet,correct_prop
0,628.15,575.45,0.9161028416779432
2,268.7,255.15,0.9495720133978415
0,471.15,464.45,0.9857794757508225
0,415.6,392.45,0.9442974013474494
0,669.55,598.5,0.893883951907998
0,461.0,436.75,0.9473969631236443
0,349.45,319.9,0.9154385462870225
0,669.0,629.75,0.9413303437967115
0,372.4,310.6,0.8340494092373791
0,298.6,276.75,0.9268251841929002
2,383.75,315.7,0.8226710097719869
4,263.35,240.35,0.9126637554585153
0,467.1,414.1,0.8865339327767073
0,342.2,320.05,0.9352717708942139
0,273.9,240.55,0.8782402336619204
0,487.1,436.85,0.896838431533566
0,443.75,421.15,0.9490704225352112
0,402.75,387.3,0.9616387337057728
0,428.0,369.9,0.8642523364485981
0,444.25,386.3,0.8695554305008442
0,447.05,420.45,0.9404988256347164
0,353.7,314.5,0.8891716143624541
0,335.35,313.2,0.933949604890413
0,309.2,297.3,0.9615135834411385
0,541.3,487.9,0.9013486052096804
0,331.85,313.7,0.9453066144342324
0,332.35,322.85,0.9714156762449225
2,411.85,368.85,0.8955930557241715
0,398.0,328.1,0.8243718592964824
0,249.8,246.0,0.9847878302642114
0,215.05,202.55,0.9418739827946989
0,329.1,290.7,0.8833181403828624
2,444.3,397.8,0.8953409858203917
0,534.15,499.25,0.9346625479734157
0,392.75,368.25,0.9376193507320179
0,570.85,512.2,0.8972584742051327
0,438.25,399.1,0.9106674272675414
0,432.95,409.05,0.944797320706779
0,397.3,375.7,0.945633022904606
0,690.15,638.05,0.9245091646743462
6,327.1,255.15,0.7800366860287374
0,509.35,457.35,0.8979090998331206
0,701.15,623.05,0.8886115667118306
0,592.45,528.0,0.8912144484766646
0,622.75,582.6,0.9355279004415897
0,624.65,569.5,0.9117105579124309
0,408.45,341.45,0.835965234422818
0,510.75,481.8,0.9433186490455213
0,430.2,405.7,0.9430497443049745
0,454.95,412.25,0.9061435322562919
0,528.55,482.2,0.9123072556995554
0,423.15,388.8,0.9188231123714995
0,438.65,401.5,0.9153083323834492
2,423.5,366.65,0.8657615112160567
6,240.55,216.15,0.8985657867387238
0,572.25,506.0,0.8842289209261687
2,433.95,370.9,0.8547067634520106
2,323.95,289.5,0.8936564284611823
0,284.8,263.4,0.9248595505617978
0,484.45,443.45,0.9153679430281763
0,391.45,365.65,0.9340911993868949
0,278.7,266.25,0.9553283100107642
0,325.25,316.1,0.9718677940046119
4,363.95,308.1,0.8465448550625085
0,395.1,336.75,0.8523158694001519
0,666.7,637.05,0.955527223638818
0,374.95,354.5,0.9454593945859447
0,612.4,566.55,0.9251306335728282
0,363.55,289.3,0.7957639939485628
2,164.4,139.6,0.8491484184914841
0,374.75,342.45,0.913809206137425
0,330.95,304.55,0.9202296419398701
0,471.95,461.3,0.977434050217184
0,397.6,374.6,0.9421529175050302
0,460.45,418.45,0.9087848843522641
0,401.05,382.0,0.9524996883181648
0,509.1,429.7,0.8440384993125123
0,339.65,325.35,0.957897836007655
0,310.3,288.8,0.9307122139864648
0,584.35,540.25,0.9245315307606743
0,611.2,575.25,0.9411812827225131
0,348.15,327.3,0.9401120206807411
0,415.7,388.7,0.9350493144094298
0,555.35,482.8,0.8693616638156118
0,584.85,552.6,0.9448576558091818
0,483.5,468.55,0.9690796277145812
0,419.85,378.85,0.9023460759795165
0,316.55,273.2,0.8630548096667193
0,384.95,353.35,0.9179114170671516
0,512.6,488.85,0.953667577058135
0,542.85,498.65,0.9185778760246845
4,304.2,284.75,0.9360618014464168
0,629.55,572.3,0.9090620284330077
0,341.45,301.3,0.8824132376629081
4,265.6,239.1,0.9002259036144579
0,391.6,377.5,0.9639938712972421
0,356.6,324.8,0.9108244531688166
0,595.2,522.05,0.8771001344086021
0,519.8,480.45,0.924297806848788
0,578.4,550.4,0.9515905947441217
0,511.1,442.75,0.8662688319311289
0,507.15,459.25,0.9055506260475205
0,490.85,473.0,0.9636345115615769
0,704.15,643.7,0.9141518142441242
0,422.2,370.85,0.8783751776409284
0,203.45,191.0,0.9388056033423445
0,412.85,368.75,0.8931815429332688
0,591.15,528.85,0.8946121965660154
0,373.3,353.0,0.9456201446557728
0,567.8,527.5,0.9290243043325115
0,444.05,417.6,0.9404346357392186
0,412.3,383.95,0.931239388794567
0,268.3,264.8,0.9869549012299664
0,544.5,504.0,0.9256198347107438
0,548.05,503.65,0.9189854940242679
0,678.2,637.05,0.9393246829843704
2,383.05,340.35,0.8885263020493408
0,393.45,353.2,0.8976998347947642
0,348.95,324.55,0.9300759421120505
0,389.6,365.3,0.9376283367556468
0,439.15,416.4,0.9481953774336787
0,463.9,403.55,0.8699073076093986
0,373.45,324.05,0.8677199089570223
0,357.25,321.95,0.9011896431070678
0,500.8,466.15,0.9308107028753994
0,416.75,365.55,0.8771445710857828
2,336.55,306.0,0.9092259693953351
0,528.7,484.8,0.9169661433705315
0,320.4,310.1,0.967852684144819
0,399.6,370.6,0.9274274274274275
0,482.65,459.1,0.9512068786905625
0,565.45,498.05,0.8808029003448581
0,308.4,281.45,0.9126134889753567
0,694.3,634.6,0.9140141149359067
0,210.65,200.25,0.9506290054592926
0,731.4,700.05,0.9571369975389664
0,385.6,372.65,0.9664159751037344
0,400.8,372.35,0.9290169660678643
0,381.2,350.35,0.9190713536201469
0,233.45,229.05,0.981152281002356
2,635.95,576.55,0.9065964305369919
0,403.5,354.95,0.8796778190830236
0,679.15,646.15,0.9514098505484797
0,498.85,484.1,0.970431993585246
0,459.1,426.55,0.929100413853191
0,414.85,367.7,0.8863444618536821
0,493.4,471.25,0.9551074179164978
0,244.95,227.55,0.92896509491733
0,478.7,428.8,0.8957593482348026
0,379.7,357.8,0.9423228864893337
0,558.6,506.4,0.9065520945220193
0,453.05,426.9,0.9422801015340471
0,468.75,426.1,0.9090133333333333
0,349.55,342.15,0.978829924188242
0,613.15,556.2,0.907118975780804
0,513.55,435.35,0.8477266088988414
0,442.95,432.05,0.9753922564623546
0,420.85,384.8,0.9143400261375787
0,380.45,374.5,0.984360625574977
0,486.9,459.45,0.94362292051756
0,403.9,361.8,0.8957662787818768
0,474.85,456.9,0.9621985890281142
0,421.35,413.45,0.9812507416637
0,577.7,481.2,0.8329582828457677
0,351.7,308.55,0.8773102075632642
0,514.25,459.95,0.8944093339815264
0,692.0,615.55,0.8895231213872833
0,349.1,341.35,0.9778000572901747
0,584.65,528.15,0.9033609852048234
0,217.95,196.45,0.9013535214498738
0,488.75,439.95,0.900153452685422
0,625.1,545.0,0.8718605023196289
0,379.1,360.25,0.9502769717752572
0,467.6,432.2,0.9242942686056459
2,419.25,385.8,0.9202146690518783
0,547.65,501.6,0.9159134483703095
2,372.1,320.3,0.860790110185434
0,426.4,417.9,0.9800656660412758
0,390.2,334.7,0.8577652485904664
0,727.9,655.75,0.9008792416540734
2,401.8,366.4,0.9118964659034345
0,232.05,228.95,0.986640810170222
0,673.9,602.7,0.8943463421872682
0,647.4,588.25,0.9086345381526104
0,499.1,435.15,0.8718693648567422
0,472.5,452.8,0.9583068783068783
0,371.65,328.85,0.8848378851069555
0,446.6,413.9,0.9267801164352889
0,402.9,337.6,0.8379250434350956
0,379.3,325.9,0.859214342209333
0,342.25,317.25,0.926953981008035
0,673.55,607.7,0.902234429515255
0,529.95,479.95,0.9056514765543919
0,350.1,304.25,0.8690374178806055
2,280.65,255.95,0.9119900231605202
0,502.05,459.1,0.9144507519171398
0,494.65,458.45,0.9268169412716062
0,336.75,331.65,0.9848552338530067
0,392.8,382.15,0.9728869653767821
0,432.45,376.0,0.8694646779974563
0,301.3,278.1,0.9230003318951211
0,479.65,407.55,0.8496820598352965
0,580.9,515.3,0.8870717851609571
0,456.05,422.45,0.9263238679969301
0,463.6,418.85,0.9034728213977566
0,342.05,305.4,0.8928519222335916
0,534.6,499.95,0.9351851851851852
0,512.45,468.0,0.9132598302273393
0,789.65,742.85,0.9407332362439055
0,434.1,402.15,0.9263994471319973
0,771.95,705.8,0.9143079214975063
0,213.25,207.8,0.9744431418522861
0,378.55,343.75,0.9080702681283847
0,291.5,270.6,0.9283018867924528
0,285.2,278.3,0.9758064516129032
0,374.5,338.7,0.9044058744993324
0,362.85,339.15,0.9346837536171972
0,400.45,347.45,0.8676488949931327
0,393.95,363.0,0.9214367305495621
0,361.55,340.95,0.9430230950076062
0,590.0,523.4,0.8871186440677966
0,306.65,262.75,0.8568400456546551
0,442.95,401.65,0.9067614854949768
0,361.85,337.55,0.9328451015614205
0,426.05,393.25,0.9230137307827719
0,427.6,396.7,0.9277362020579981
0,488.25,445.6,0.912647209421403
0,526.25,486.6,0.9246555819477434
0,476.15,433.3,0.9100073506248031
0,379.9,363.0,0.95551460910766
0,451.45,401.35,0.8890242551777605
2,387.85,334.05,0.8612865798633492
0,498.05,470.75,0.9451862262825017
0,240.6,224.35,0.9324605153782212
0,571.8,527.2,0.9220006995452955
0,299.95,278.8,0.9294882480413402
0,366.2,343.85,0.9389677771709448
0,412.55,405.25,0.9823051751302873
0,476.7,420.45,0.8820012586532411
0,444.2,414.75,0.9337010355695633
0,242.7,225.15,0.9276885043263288
0,517.15,490.85,0.9491443488349608
6,372.75,319.0,0.8558014755197854
0,718.15,683.95,0.952377636983917
0,647.9,619.75,0.956551937027319
0,596.95,565.2,0.9468129659100427
2,495.45,443.8,0.8957513371682309
0,418.45,392.1,0.9370295136814434
2,489.15,405.4,0.8287846263927221
0,375.65,343.75,0.9150805270863837
0,317.15,288.65,0.9101371590729939
0,327.05,308.0,0.9417520256841462
0,256.8,240.3,0.9357476635514018
0,593.25,512.75,0.8643067846607669
0,383.0,328.4,0.8574412532637076
0,689.3,607.4,0.881183809661976
0,458.75,403.0,0.8784741144414169
0,531.8,485.65,0.9132192553591576
0,266.2,254.1,0.9545454545454546
0,552.45,489.45,0.8859625305457507
0,521.75,457.15,0.8761859127934835
0,418.5,384.85,0.9195937873357228
0,292.15,281.0,0.9618346739688516
0,346.45,313.65,0.9053254437869822
0,442.1,379.1,0.8574983035512328
0,448.4,404.55,0.9022078501338091
0,461.7,429.1,0.9293913796837774
0,344.0,299.85,0.8716569767441861
0,360.75,345.8,0.9585585585585585
0,283.65,273.2,0.9631588224925084
0,357.2,331.0,0.9266517357222844
0,501.95,478.15,0.9525849188166152
0,473.65,444.05,0.9375065976987227
0,538.05,501.45,0.9319765821020352
0,470.65,425.3,0.903643896738553
0,322.3,292.7,0.9081600992863792
0,398.25,377.65,0.9482736974262398
0,650.25,624.95,0.9610918877354864
0,490.45,428.15,0.8729737995718218
0,312.25,288.3,0.923298638911129
0,683.85,649.9,0.950354609929078
0,358.75,346.45,0.9657142857142857
0,432.7,414.05,0.956898544025884
0,433.65,366.85,0.8459587224720396
0,498.8,450.6,0.9033680834001604
0,355.35,331.05,0.9316167159138877
0,491.4,440.25,0.895909645909646
0,416.5,366.85,0.8807923169267707
0,636.4,588.75,0.9251257071024512
0,514.2,438.15,0.8521003500583431
0,324.25,305.85,0.9432536622976099
0,302.25,289.5,0.9578163771712159
0,669.65,610.25,0.9112969461659076
0,436.45,424.4,0.9723908809714744
0,582.65,528.65,0.9073200034325924
0,416.1,366.05,0.8797164143234799
2,358.3,336.5,0.9391571308958973
0,593.05,506.55,0.8541438327291122
0,308.4,296.1,0.9601167315175098
0,317.55,290.1,0.913556920170052
0,478.0,419.5,0.8776150627615062
0,377.1,352.25,0.9341023601166799
0,549.8,519.4,0.9447071662422699
0,469.85,414.0,0.8811322762583803
0,432.75,381.75,0.8821490467937608
0,388.7,341.95,0.879727296115256
0,529.3,474.25,0.8959947099943322
0,419.85,409.4,0.9751101583899011
0,538.25,491.9,0.9138875986994891
0,492.15,434.35,0.8825561312607945
0,486.85,467.0,0.9592276881996508
0,483.35,454.5,0.9403124030205855
0,500.65,487.65,0.9740337561170478
0,517.3,459.0,0.8872994393968684
0,433.4,415.0,0.957544993077988
0,344.45,291.85,0.8472927856002322
0,459.65,408.05,0.8877406722506255
0,408.95,400.7,0.9798263846435995
0,552.15,524.25,0.9494702526487367
0,294.35,275.15,0.9347715304909122
4,320.95,292.7,0.9119800591992522
0,507.05,460.5,0.9081944581402228
0,542.45,487.5,0.8987003410452576
0,280.6,237.2,0.8453314326443335
0,395.2,343.35,0.8688006072874493
0,462.15,426.25,0.9223195932056691
0,394.5,383.65,0.9724968314321927
2,338.1,306.9,0.9077196095829636
4,393.0,337.4,0.8585241730279898
0,421.9,389.45,0.9230860393458166
0,697.1,637.5,0.9145029407545546
2,253.5,232.65,0.9177514792899408
2,526.25,483.1,0.9180047505938242
0,397.2,369.2,0.9295065458207452
0,334.4,314.95,0.9418361244019139
0,391.85,339.75,0.8670409595508486
0,570.8,490.95,0.8601086194814296
0,580.5,536.15,0.923600344530577
0,475.8,449.4,0.9445145018915511
0,541.2,458.45,0.8470990391722099
0,551.2,508.8,0.9230769230769231
0,496.9,474.45,0.9548198832763132
0,370.95,355.15,0.9574066585793234
0,288.45,271.2,0.9401976079043162
0,562.8,511.2,0.908315565031983
0,475.5,448.15,0.9424815983175605
0,455.2,403.95,0.8874121265377856
0,553.45,492.95,0.8906856987984461
0,515.75,488.7,0.9475521085797383
0,320.35,305.65,0.954112689246137
0,447.05,420.05,0.9396040711329829
4,272.05,255.5,0.9391655945598235
0,439.9,401.1,0.9117981359399864
0,439.4,409.45,0.9318388711879836
0,506.3,477.0,0.9421291724274146
2,279.25,255.9,0.9163831692032229
0,431.25,403.6,0.9358840579710145
0,510.85,490.0,0.9591856709405893
0,510.2,488.5,0.9574676597412779
0,636.9,599.95,0.9419846129690689
0,441.65,388.5,0.8796558360692857
0,500.95,430.7,0.859766443756862
0,568.7,546.85,0.961579039915597
0,383.2,352.35,0.9194937369519833
0,319.9,292.1,0.9130978430759612
0,481.4,450.2,0.9351890319900291
0,398.6,366.7,0.9199698946312093
0,420.85,404.5,0.9611500534632291
0,427.9,421.1,0.984108436550596
0,444.5,410.2,0.9228346456692913
0,412.8,347.4,0.8415697674418605
0,310.75,282.85,0.9102172164119067
0,453.7,432.75,0.9538241128499008
0,481.65,442.75,0.9192359597217897
0,403.9,359.65,0.8904431790047042
0,382.45,336.45,0.8797228395868741
0,562.9,515.1,0.9150826079232546
0,256.35,252.1,0.9834211039594305
0,549.85,524.9,0.9546239883604619
0,364.75,334.4,0.9167923235092529
