rf,total_quartet,correct_quartet,correct_prop
6,220.8,185.7,0.8410326086956522
0,269.25,248.1,0.9214484679665739
6,365.75,326.5,0.8926862611073137
6,274.75,239.35,0.8711555959963603
2,234.55,213.9,0.9119590705606481
6,212.95,199.3,0.9359004461141113
0,288.45,260.7,0.9037961518460739
0,256.55,234.25,0.9130773728318067
6,421.15,359.85,0.8544461593256559
6,201.15,181.05,0.9000745712155108
6,136.05,125.35,0.9213524439544285
8,182.7,163.5,0.8949096880131363
0,284.85,256.6,0.9008249956117255
2,314.2,275.6,0.8771483131763208
4,228.2,208.6,0.9141104294478528
0,379.25,346.85,0.9145682267633487
2,281.7,249.25,0.884806531771388
2,261.7,239.2,0.9140236912495223
2,224.45,200.85,0.8948540877701047
2,242.6,216.55,0.8926215993404781
4,243.1,218.4,0.8983957219251337
2,372.9,340.9,0.9141861088763744
6,210.35,188.9,0.898027097694319
0,291.25,259.1,0.8896137339055794
0,278.75,245.65,0.8812556053811659
4,292.7,258.8,0.8841817560642296
0,326.45,279.2,0.8552611425945781
2,195.6,181.2,0.9263803680981595
2,370.9,335.2,0.9037476408735509
4,244.45,206.1,0.8431172018817754
6,133.95,114.15,0.8521836506159015
4,316.85,281.2,0.8874861922045132
2,127.85,116.75,0.913179507235041
4,175.35,155.7,0.8879384088964928
4,206.75,179.9,0.8701330108827086
4,179.9,155.7,0.8654808226792663
2,198.9,176.65,0.8881347410759175
6,206.35,171.8,0.8325660285921977
4,270.1,234.4,0.8678267308404295
2,147.6,130.75,0.885840108401084
2,274.1,235.15,0.8578985771616199
6,259.85,227.0,0.8735809120646527
2,266.9,234.9,0.8801049082053204
0,261.85,239.95,0.9163643307236967
4,269.05,236.25,0.8780895744285449
2,403.05,367.0,0.910557002853244
6,225.3,187.95,0.8342210386151797
2,229.55,207.9,0.9056850359398824
4,176.9,160.65,0.9081401921989825
4,141.8,122.95,0.8670662905500706
6,104.55,90.85,0.8689622190339551
6,161.95,143.8,0.8879283729546156
2,259.75,235.2,0.9054860442733398
2,220.25,202.25,0.9182746878547106
2,82.8,74.3,0.8973429951690821
2,173.65,164.4,0.9467319320472214
4,272.35,243.7,0.8948044795300165
8,133.65,117.8,0.881406659184437
4,158.75,140.65,0.8859842519685039
2,161.45,144.35,0.8940848559925674
10,206.25,177.55,0.8608484848484849
2,241.25,204.2,0.8464248704663212
2,302.0,285.0,0.9437086092715232
6,279.6,249.9,0.8937768240343348
10,203.7,181.25,0.8897889052528227
6,179.85,153.9,0.8557130942452044
2,346.25,310.7,0.8973285198555957
4,163.5,149.4,0.9137614678899083
4,316.85,285.2,0.9001104623638946
4,265.85,234.6,0.882452510814369
6,164.5,145.5,0.8844984802431611
2,145.9,133.65,0.9160383824537355
6,261.5,233.6,0.8933078393881453
4,207.6,186.3,0.8973988439306358
6,321.0,282.9,0.8813084112149533
8,163.25,141.35,0.8658499234303216
4,238.2,214.4,0.9000839630562553
2,227.55,199.05,0.8747528015820699
6,214.4,190.35,0.8878264925373134
0,278.9,251.0,0.8999641448547867
0,252.0,229.2,0.9095238095238095
6,463.85,412.25,0.8887571413172362
4,312.25,280.0,0.8967173738991193
4,129.95,115.65,0.889957676029242
4,217.45,190.65,0.8767532766153139
2,210.3,190.25,0.9046600095102235
0,287.45,257.05,0.8942424769525135
4,230.15,205.15,0.8913751900934174
6,144.6,127.0,0.8782849239280774
4,309.25,267.5,0.8649959579628133
8,169.7,132.95,0.7834413671184444
4,254.2,239.5,0.9421715184893784
4,268.45,230.7,0.8593779102253678
4,410.05,364.05,0.8878185587123522
8,153.25,137.0,0.8939641109298532
4,211.2,189.9,0.8991477272727273
0,233.35,203.65,0.8727233769016499
4,283.2,250.4,0.884180790960452
2,269.05,238.95,0.8881248838505854
8,135.95,113.35,0.8337624126517101
0,270.3,236.05,0.8732889382167962
6,155.2,133.45,0.8598582474226805
4,258.4,228.6,0.8846749226006192
2,267.35,247.05,0.9240695717224612
0,379.95,343.75,0.9047243058297144
0,254.9,227.25,0.8915260886622205
6,333.3,295.45,0.8864386438643864
2,231.95,209.9,0.9049364087087735
0,533.95,477.25,0.8938102818615975
4,211.1,188.3,0.891994315490289
2,184.9,160.8,0.8696592752839373
6,228.2,198.9,0.871603856266433
2,160.05,146.95,0.9181505779443924
6,301.0,268.15,0.8908637873754153
0,384.65,339.8,0.883400493955544
4,137.1,123.2,0.8986141502552881
6,267.1,216.15,0.809247472856608
2,403.0,363.5,0.901985111662531
0,367.6,336.8,0.9162132752992383
0,267.05,232.5,0.8706234787492979
10,181.7,148.75,0.8186571271326362
10,320.6,275.7,0.8599500935745478
2,160.45,140.6,0.8762854471798068
2,184.35,171.95,0.9327366422565772
2,267.7,240.0,0.8965259618976467
4,241.75,218.6,0.9042399172699069
4,237.75,218.9,0.9207150368033649
2,163.45,149.35,0.9137350871826246
6,157.15,140.05,0.8911867642379891
2,386.15,346.4,0.897060727696491
2,225.9,202.1,0.8946436476316955
6,290.7,262.45,0.9028207774337805
2,244.05,216.45,0.8869084204056545
10,261.95,228.75,0.8732582553922504
6,337.45,291.4,0.8635353385686768
8,157.6,140.9,0.8940355329949239
8,204.4,179.8,0.8796477495107632
6,189.05,167.9,0.8881248346998148
6,160.35,141.8,0.8843155597131276
10,212.35,186.8,0.879679773958088
2,120.05,109.9,0.9154518950437318
8,162.9,144.3,0.8858195211786372
6,206.7,182.6,0.8834059022738268
4,225.5,204.2,0.9055432372505543
2,336.8,293.7,0.8720308788598575
2,285.85,254.65,0.8908518453734476
4,363.4,313.65,0.8630985140341222
8,150.55,124.15,0.8246429757555629
4,225.2,192.15,0.8532415630550622
2,257.15,227.9,0.8862531596344546
8,201.75,167.6,0.8307311028500619
2,188.4,172.05,0.9132165605095541
2,245.1,217.1,0.8857609139126887
2,424.0,384.15,0.9060141509433962
2,238.35,217.45,0.9123138242080974
0,181.65,161.05,0.8865951004679329
6,253.45,226.95,0.895442888143618
2,292.25,253.4,0.8670658682634731
4,250.15,234.7,0.9382370577653408
0,369.5,345.55,0.9351826792963465
4,277.1,237.65,0.8576326236015879
0,250.05,228.95,0.9156168766246751
4,84.85,72.8,0.8579846788450206
2,148.7,136.75,0.9196368527236046
0,174.3,151.7,0.8703384968445209
0,324.95,299.7,0.9222957378058163
6,298.05,260.4,0.8736789129340715
4,338.2,300.65,0.8889710230632761
2,205.85,186.5,0.9059995142093757
6,254.15,215.3,0.8471375172142436
4,211.5,188.2,0.8898345153664302
4,311.05,269.55,0.8665809355409099
2,230.95,214.65,0.9294219528036372
6,191.45,173.95,0.9085923217550275
2,185.4,170.25,0.9182847896440129
2,154.9,135.65,0.8757262750161394
2,401.25,359.15,0.8950778816199377
8,173.75,158.65,0.9130935251798561
4,145.25,127.6,0.8784853700516351
2,284.95,259.85,0.9119143709422706
4,158.75,135.1,0.8510236220472441
8,204.75,164.45,0.8031746031746032
2,203.75,181.4,0.8903067484662577
0,209.95,183.95,0.8761609907120743
2,412.8,358.6,0.8687015503875969
4,202.75,174.45,0.860419235511714
8,191.75,167.45,0.8732724902216428
8,193.95,163.95,0.8453209590100541
8,245.15,208.9,0.8521313481541913
6,235.9,211.85,0.8980500211954218
0,282.9,250.55,0.8856486390950866
2,167.65,146.0,0.8708619147032508
2,217.4,193.5,0.890064397424103
6,129.4,113.95,0.8806027820710973
2,465.35,422.25,0.9073815407757602
2,346.6,314.75,0.9081073283323716
4,275.65,238.4,0.8648648648648649
6,307.05,269.0,0.8760788145253217
2,136.4,119.7,0.8775659824046921
2,236.55,212.8,0.8995983935742972
2,164.4,148.45,0.9029805352798054
4,275.65,239.7,0.8695809903863595
2,280.55,243.7,0.868650864373552
6,106.35,91.85,0.8636577338975082
6,299.9,261.1,0.8706235411803934
6,194.25,174.65,0.8990990990990991
4,295.3,273.2,0.9251608533694547
8,411.25,374.8,0.9113677811550152
6,215.55,190.1,0.8819299466481095
4,276.1,246.05,0.8911626222383194
10,155.45,136.3,0.8768092634287552
8,184.5,163.8,0.8878048780487805
0,385.9,349.3,0.9051567763669345
0,354.6,313.25,0.8833897349125776
4,255.3,223.6,0.8758323540932237
4,58.7,52.75,0.8986371379897785
2,236.7,208.1,0.8791719476130122
8,191.9,167.9,0.8749348619072433
6,320.25,276.0,0.8618266978922716
4,173.55,156.0,0.898876404494382
2,304.0,270.15,0.8886513157894737
2,158.0,142.6,0.9025316455696203
4,189.75,173.7,0.9154150197628459
4,254.85,222.25,0.8720816166372376
6,198.7,180.15,0.9066431806743835
12,145.15,119.55,0.8236307268343094
2,314.45,268.5,0.8538718397201462
0,301.25,279.6,0.9281327800829876
4,298.85,267.3,0.894428643132006
2,149.3,134.35,0.8998660415271266
4,291.25,266.3,0.9143347639484979
0,368.5,336.75,0.9138398914518318
0,174.1,154.9,0.8897185525560023
0,274.15,248.6,0.9068028451577603
2,431.2,395.9,0.9181354359925789
0,324.65,301.0,0.9271523178807947
2,334.45,293.95,0.8789056660188369
4,270.8,245.45,0.9063884785819794
4,288.65,258.55,0.8957214619781743
8,200.5,163.5,0.8154613466334164
4,209.65,179.35,0.8554734080610541
4,90.8,82.1,0.9041850220264317
0,465.2,424.5,0.9125107480653483
