rf,total_quartet,correct_quartet,correct_prop
0,740.95,739.45,0.997975571900938
0,978.95,974.75,0.995709688952449
0,675.15,669.5,0.9916314892986744
0,834.85,831.85,0.9964065400970235
0,418.6,417.5,0.997372193024367
0,625.75,625.75,1.0
0,485.35,485.35,1.0
0,805.2,804.2,0.9987580725285643
0,471.65,471.65,1.0
0,780.7,780.7,1.0
0,712.55,712.55,1.0
0,729.75,721.3,0.9884206920178144
0,656.7,656.7,1.0
0,524.25,524.25,1.0
0,564.9,564.9,1.0
0,539.05,539.05,1.0
0,586.55,585.35,0.9979541386071094
0,604.55,601.0,0.994127863700273
0,644.25,644.25,1.0
0,673.4,669.0,0.9934659934659935
0,508.4,498.0,0.9795436664044059
0,693.8,688.15,0.9918564427788988
0,870.45,870.45,1.0
0,497.45,495.45,0.9959794954266761
0,948.45,948.45,1.0
0,611.7,608.2,0.9942782409677947
0,659.9,659.9,1.0
0,790.5,786.25,0.9946236559139785
0,541.1,536.85,0.9921456292737018
0,981.85,981.25,0.9993889086927739
0,819.85,814.15,0.9930475086906141
0,689.55,684.0,0.9919512725690668
0,656.15,655.25,0.9986283624171303
0,510.45,506.95,0.9931433049270252
0,945.2,945.2,1.0
0,478.8,478.25,0.9988512949039264
0,708.1,704.5,0.9949159723202937
0,549.25,549.25,1.0
0,513.1,513.1,1.0
0,636.3,636.1,0.9996856828539997
0,588.95,585.75,0.9945666015790814
0,516.35,516.35,1.0
0,854.2,854.2,1.0
0,633.75,633.75,1.0
0,901.2,901.2,1.0
0,675.15,675.15,1.0
0,743.0,742.7,0.9995962314939435
0,660.1,649.1,0.9833358582033025
0,702.4,702.2,0.9997152619589977
0,742.4,741.8,0.9991918103448276
0,626.45,626.45,1.0
0,907.75,906.25,0.998347562654916
0,832.45,832.45,1.0
0,910.2,909.55,0.9992858712370908
0,655.8,655.8,1.0
0,639.0,638.4,0.9990610328638497
0,713.15,711.35,0.9974759868190423
0,724.05,721.65,0.9966853117878599
0,558.4,556.6,0.9967765042979942
0,518.35,518.35,1.0
0,648.4,648.4,1.0
0,985.4,983.6,0.9981733306271565
0,899.95,899.95,1.0
0,479.9,477.3,0.9945822046259637
0,834.8,834.8,1.0
